timestamp;bidPrice;askPrice;transportFees;exportTariff;importTariff;sugarPrice;sunlightIndex
95400;599.5;601.0;1.6000000000000003;10.0;-3.5;207.7037615891093;66.19
95500;599.5;601.5;1.6000000000000003;10.0;-3.5;207.52377515431155;66.19
95600;604.0;605.5;1.6000000000000003;10.0;-3.5;207.9441314176104;66.19
95700;599.0;600.5;1.6000000000000003;10.0;-3.5;207.81323038945024;66.2
95800;597.0;598.5;1.6000000000000003;10.0;-3.5;207.5645735258815;66.2
95900;596.5;598.0;1.6000000000000003;10.0;-3.5;207.41028034124656;66.2
96000;599.0;600.5;1.6000000000000003;10.0;-3.5;207.3841836194231;66.2
96100;601.5;603.0;1.6000000000000003;10.0;-3.5;207.6625861982468;66.2
96200;599.0;600.5;1.6000000000000003;10.0;-3.5;207.7814664327176;66.2
96300;599.0;601.0;1.6000000000000003;10.0;-3.5;207.95048466281423;66.2
96400;600.5;602.0;1.6000000000000003;10.0;-3.5;207.97935806245653;66.2
96500;597.0;598.5;1.6000000000000003;10.0;-3.5;207.9223751285014;66.21
96600;595.5;597.0;1.6000000000000003;10.0;-3.5;207.8682583954346;66.21
96700;591.0;592.5;1.6000000000000003;10.0;-3.5;207.85664503159308;66.21
96800;588.5;590.0;1.6000000000000003;10.0;-3.5;207.7440884170768;66.21
96900;590.0;591.5;1.6000000000000003;10.0;-3.5;207.63802721459737;66.21
97000;590.5;592.0;1.6000000000000003;10.0;-3.5;207.7232776453476;66.21
97100;591.5;593.0;1.6000000000000003;10.0;-3.5;207.5779751688661;66.21
97200;593.5;595.0;1.6000000000000003;10.0;-3.5;207.69833317155124;66.22
97300;595.5;597.0;1.6000000000000003;10.0;-3.5;207.34376600393563;66.22
97400;593.0;594.5;1.6000000000000003;10.0;-3.5;207.16876066081213;66.22
97500;596.0;597.5;1.6000000000000003;10.0;-3.5;207.36859370590545;66.22
97600;597.0;598.5;1.6000000000000003;10.0;-3.5;207.351088520866;66.22
97700;601.5;603.0;1.6000000000000003;10.0;-3.5;207.661755237922;66.22
97800;605.0;606.5;1.6000000000000003;10.0;-3.5;207.9412554375106;66.22
97900;604.0;605.5;1.6000000000000003;10.0;-3.5;207.9413468003972;66.22
98000;607.0;608.5;1.6000000000000003;10.0;-3.5;208.0262237731028;66.22
98100;609.0;610.5;1.6000000000000003;10.0;-3.5;208.18718136003352;66.23
98200;605.0;606.5;1.6000000000000003;10.0;-3.5;208.0474178693576;66.23
98300;603.5;605.0;1.6000000000000003;10.0;-3.5;207.89134016458348;66.23
98400;602.5;604.0;1.6000000000000003;10.0;-3.5;207.9908847605244;66.23
98500;600.0;601.5;1.6000000000000003;10.0;-3.5;207.87542958974447;66.23
98600;600.5;602.0;1.6000000000000003;10.0;-3.5;207.90941178234468;66.23
98700;602.0;603.5;1.6000000000000003;10.0;-3.5;207.8991835107977;66.23
98800;596.5;598.0;1.6000000000000003;10.0;-3.5;207.74684419341747;66.24
98900;596.5;598.0;1.6000000000000003;10.0;-3.5;207.7825101887865;66.24
99000;594.5;596.0;1.6000000000000003;10.0;-3.5;207.6333060426159;66.24
99100;593.0;594.5;1.6000000000000003;10.0;-3.5;207.55686043693004;66.24
99200;593.0;594.5;1.6000000000000003;10.0;-3.5;207.6577315065192;66.24
99300;591.0;592.5;1.6000000000000003;10.0;-3.5;207.5075645725518;66.24
99400;593.5;595.0;1.6000000000000003;10.0;-3.5;207.6072359881224;66.24
99500;592.5;594.0;1.6000000000000003;10.0;-3.5;207.6019505212161;66.24
99600;592.0;593.5;1.6000000000000003;10.0;-3.5;207.478352069688;66.24
99700;589.0;590.5;1.6000000000000003;10.0;-3.5;207.4634209395061;66.25
99800;585.0;586.5;1.6000000000000003;10.0;-3.5;207.2697033764858;66.25
99900;585.0;586.5;1.6000000000000003;10.0;-3.5;207.32290501745032;66.25
100000;588.5;590.0;1.6000000000000003;10.0;-3.5;207.6828308140644;66.25
100100;591.5;593.0;1.6000000000000003;10.0;-3.5;207.9234784565427;66.25
100200;591.0;592.5;1.6000000000000003;10.0;-3.5;207.7578838882524;66.25
100300;590.0;591.5;1.6000000000000003;10.0;-3.5;207.63656194679209;66.25
100400;586.0;587.5;1.6000000000000003;10.0;-3.5;207.5179017572981;66.26
100500;583.0;584.5;1.6000000000000003;10.0;-3.5;207.4947954208691;66.26
100600;580.5;582.0;1.6000000000000003;10.0;-3.5;207.34851106242704;66.26
100700;582.5;584.0;1.6000000000000003;10.0;-3.5;207.4585844401973;66.26
100800;582.5;584.0;1.7000000000000006;10.0;-3.5;207.5333734102604;66.26
100900;580.5;582.0;1.7000000000000006;10.0;-3.5;207.5177288099017;66.26
101000;580.5;582.0;1.7000000000000006;10.0;-3.5;207.91213399915355;66.26
101100;583.5;585.0;1.7000000000000006;10.0;-3.5;208.0257918740178;66.26
101200;582.0;583.5;1.7000000000000006;10.0;-3.5;207.84430650441865;66.26
101300;584.5;586.0;1.7000000000000006;10.0;-3.5;207.9799029713059;66.27
101400;577.5;579.0;1.7000000000000006;10.0;-3.5;207.8851070058369;66.27
101500;575.5;577.0;1.7000000000000006;10.0;-3.5;208.0823195281533;66.27
101600;574.5;576.0;1.7000000000000006;10.0;-3.5;208.05839510791145;66.27
101700;574.5;576.5;1.7000000000000006;10.0;-3.5;208.1017505572163;66.27
101800;576.5;578.0;1.7000000000000006;10.0;-3.5;208.22395008016665;66.27
101900;573.0;574.5;1.7000000000000006;10.0;-3.5;208.0747858117453;66.27
102000;571.0;572.5;1.7000000000000006;10.0;-3.5;207.93957209858652;66.28
102100;569.5;571.0;1.7000000000000006;10.0;-3.5;207.96094220206413;66.28
102200;568.5;570.0;1.7000000000000006;10.0;-3.5;207.7640624647372;66.28
102300;569.5;571.0;1.7000000000000006;10.0;-3.5;208.103854962242;66.28
102400;570.0;571.5;1.7000000000000006;10.0;-3.5;207.7034238589478;66.28
102500;569.0;570.5;1.7000000000000006;10.0;-3.5;207.72204889629853;66.28
102600;568.5;570.0;1.7000000000000006;10.0;-3.5;207.7142143405492;66.28
102700;571.0;572.5;1.7000000000000006;10.0;-3.5;207.8791696843823;66.28
102800;568.0;569.5;1.7000000000000006;10.0;-3.5;207.69747105761328;66.28
102900;567.5;569.5;1.7000000000000006;10.0;-3.5;207.78643730018868;66.29
103000;565.5;567.0;1.7000000000000006;10.0;-3.5;207.5835930233987;66.29
103100;565.0;566.5;1.7000000000000006;10.0;-3.5;207.83961687788337;66.29
103200;565.5;567.0;1.7000000000000006;10.0;-3.5;207.8874034232616;66.29
103300;567.0;568.5;1.7000000000000006;10.0;-3.5;207.96471957279456;66.29
103400;565.5;567.0;1.7000000000000006;10.0;-3.5;207.53981566333647;66.29
103500;568.5;570.0;1.7000000000000006;10.0;-3.5;207.6611090077264;66.29
103600;570.0;571.5;1.7000000000000006;10.0;-3.5;207.7386476304627;66.3
103700;572.5;574.0;1.7000000000000006;10.0;-3.5;207.8717210640112;66.3
103800;574.5;576.0;1.7000000000000006;10.0;-3.5;208.07955852148632;66.3
103900;574.0;576.0;1.7000000000000006;10.0;-3.5;208.00484398723103;66.3
104000;575.5;577.0;1.7000000000000006;10.0;-3.5;207.9391011106779;66.3
104100;575.5;577.0;1.7000000000000006;10.0;-3.5;207.90537515704247;66.3
104200;575.0;576.5;1.7000000000000006;10.0;-3.5;207.9176432131109;66.3
104300;576.5;578.0;1.7000000000000006;10.0;-3.5;207.9501601136992;66.3
104400;577.5;579.0;1.7000000000000006;10.0;-3.5;207.8943858312709;66.31
104500;576.5;578.0;1.7000000000000006;10.0;-3.5;207.82113398953683;66.31
104600;570.0;571.5;1.7000000000000006;10.0;-3.5;207.71793905210995;66.31
104700;569.0;570.5;1.7000000000000006;10.0;-3.5;207.69137474889305;66.31
104800;569.0;570.5;1.7000000000000006;10.0;-3.5;207.34603089234443;66.31
104900;574.5;576.0;1.7000000000000006;10.0;-3.5;207.8985729347517;66.31
105000;578.5;580.0;1.7000000000000006;10.0;-3.5;207.93163337461465;66.31
105100;582.5;584.0;1.7000000000000006;10.0;-3.5;208.08777986570087;66.31
105200;587.0;588.5;1.7000000000000006;10.0;-3.5;208.3639102770556;66.32
105300;583.5;585.0;1.7000000000000006;10.0;-3.5;207.93620133846164;66.32
105400;581.0;582.5;1.7000000000000006;10.0;-3.5;207.8469733867214;66.32
105500;581.5;583.0;1.7000000000000006;10.0;-3.5;207.90790569157852;66.32
105600;579.0;580.5;1.7000000000000006;10.0;-3.5;207.7011435284858;66.32
105700;582.0;583.5;1.7000000000000006;10.0;-3.5;207.78409878247592;66.32
105800;582.5;584.0;1.7000000000000006;10.0;-3.5;208.0360019867652;66.32
105900;586.0;587.5;1.7000000000000006;10.0;-3.5;208.1137856571701;66.32
106000;588.5;590.0;1.7000000000000006;10.0;-3.5;208.0978513326607;66.32
106100;586.0;587.5;1.7000000000000006;10.0;-3.5;207.8979642838103;66.33
106200;587.0;588.5;1.7000000000000006;10.0;-3.5;208.0940247589917;66.33
106300;589.0;590.5;1.7000000000000006;10.0;-3.5;208.3050471056181;66.33
106400;588.5;590.0;1.7000000000000006;10.0;-3.5;208.16179272303552;66.33
106500;587.0;588.5;1.7000000000000006;10.0;-3.5;207.81500492714065;66.33
106600;587.0;588.5;1.7000000000000006;10.0;-3.5;207.85887864183613;66.33
106700;590.0;591.5;1.7000000000000006;10.0;-3.5;207.9258119842283;66.33
106800;592.0;593.5;1.7000000000000006;10.0;-3.5;207.6889496127228;66.33
106900;591.5;593.0;1.7000000000000006;10.0;-3.5;207.6684179764492;66.34
107000;590.0;591.5;1.7000000000000006;10.0;-3.5;207.8376490932088;66.34
107100;590.0;591.5;1.7000000000000006;10.0;-3.5;207.77355164045468;66.34
107200;588.0;589.5;1.7000000000000006;10.0;-3.5;207.4225004784043;66.34
107300;585.0;586.5;1.7000000000000006;10.0;-3.5;207.0108668199433;66.34
107400;584.5;586.0;1.7000000000000006;10.0;-3.5;207.1292570450548;66.34
107500;585.5;587.0;1.7000000000000006;10.0;-3.5;206.75297673696213;66.34
107600;587.5;589.0;1.7000000000000006;10.0;-3.5;206.96408372397835;66.34
107700;587.5;589.0;1.7000000000000006;10.0;-3.5;206.9199011150803;66.35
107800;589.5;591.0;1.7000000000000006;10.0;-3.5;207.0206578880051;66.35
107900;589.0;590.5;1.7000000000000006;10.0;-3.5;206.8756893684568;66.35
108000;592.5;594.0;1.7000000000000006;10.0;-3.5;207.0346386119536;66.35
108100;592.0;593.5;1.7000000000000006;10.0;-3.5;207.12680629338155;66.35
108200;590.5;592.0;1.7000000000000006;10.0;-3.5;206.9129641224236;66.35
108300;588.0;589.5;1.7000000000000006;10.0;-3.5;206.6387207478705;66.35
108400;588.5;590.0;1.7000000000000006;10.0;-3.5;206.90718393109915;66.36
108500;589.0;590.5;1.7000000000000006;10.0;-3.5;207.1123422974976;66.36
108600;588.0;589.5;1.7000000000000006;10.0;-3.5;206.90953475086576;66.36
108700;590.0;591.5;1.7000000000000006;10.0;-3.5;207.1247558303207;66.36
108800;588.0;589.5;1.7000000000000006;10.0;-3.5;206.97766691204487;66.36
108900;587.5;589.0;1.7000000000000006;10.0;-3.5;206.7752195880535;66.36
109000;589.0;590.5;1.7000000000000006;10.0;-3.5;206.5993769743474;66.36
109100;589.0;590.5;1.7000000000000006;10.0;-3.5;206.53166243538928;66.36
109200;589.5;591.0;1.7000000000000006;10.0;-3.5;206.61560651576443;66.36
109300;587.0;588.5;1.7000000000000006;10.0;-3.5;206.68397773218004;66.37
109400;587.5;589.0;1.7000000000000006;10.0;-3.5;206.7037439882447;66.37
109500;589.0;590.5;1.8000000000000007;10.0;-3.5;207.131802554776;66.37
109600;591.5;593.0;1.8000000000000007;10.0;-3.5;207.13831919798264;66.37
109700;593.5;595.0;1.8000000000000007;10.0;-3.5;207.49647123731384;66.37
109800;593.0;594.5;1.8000000000000007;10.0;-3.5;207.1563071087049;66.37
109900;591.0;592.5;1.8000000000000007;10.0;-3.5;207.2118446119108;66.37
110000;593.0;594.5;1.8000000000000007;10.0;-3.5;207.2210229215065;66.38
110100;592.5;594.0;1.8000000000000007;10.0;-3.5;207.3332304922144;66.38
110200;591.5;593.0;1.8000000000000007;10.0;-3.5;207.31489834669787;66.38
110300;585.0;586.5;1.8000000000000007;10.0;-3.5;206.96307251924003;66.38
110400;585.0;587.0;1.8000000000000007;10.0;-3.5;206.9726846571246;66.38
110500;584.5;586.0;1.8000000000000007;10.0;-3.5;206.97457350837567;66.38
110600;579.5;581.0;1.8000000000000007;10.0;-3.5;206.87769055232428;66.38
110700;583.0;584.5;1.8000000000000007;10.0;-3.5;206.9932110485396;66.38
110800;586.0;587.5;1.8000000000000007;10.0;-3.5;207.01937323173507;66.39
110900;585.5;587.0;1.8000000000000007;10.0;-3.5;207.16647277047167;66.39
111000;580.5;582.0;1.8000000000000007;10.0;-3.5;206.9762928252316;66.39
111100;578.5;580.0;1.8000000000000007;10.0;-3.5;206.8703530345806;66.39
111200;577.0;578.5;1.8000000000000007;10.0;-3.5;206.82567940028548;66.39
111300;575.5;577.0;1.8000000000000007;10.0;-3.5;206.6532676740065;66.39
111400;575.5;577.0;1.8000000000000007;10.0;-3.5;206.72719087272228;66.39
111500;576.5;578.0;1.8000000000000007;10.0;-3.5;206.73584855958205;66.39
111600;574.5;576.0;1.8000000000000007;10.0;-3.5;206.6830595877959;66.4
111700;577.0;578.5;1.8000000000000007;10.0;-3.5;206.8312678475433;66.4
111800;578.0;579.5;1.8000000000000007;10.0;-3.5;206.85862229764905;66.4
111900;580.0;581.5;1.8000000000000007;10.0;-3.5;207.07736058979893;66.4
112000;579.5;581.0;1.8000000000000007;10.0;-3.5;206.7784649925073;66.4
112100;578.5;580.0;1.8000000000000007;10.0;-3.5;206.70145781892572;66.4
112200;580.0;581.5;1.8000000000000007;10.0;-3.5;206.86771214841409;66.4
112300;578.5;580.0;1.8000000000000007;10.0;-3.5;206.91208831051915;66.4
112400;578.5;580.0;1.8000000000000007;10.0;-3.5;206.6569442454948;66.4
112500;579.0;580.5;1.8000000000000007;10.0;-3.5;206.6012702874904;66.41
112600;579.5;581.0;1.8000000000000007;10.0;-3.5;206.72822936389727;66.41
112700;578.5;580.0;1.8000000000000007;10.0;-3.5;206.6303688000062;66.41
112800;579.0;580.5;1.8000000000000007;10.0;-3.5;206.8320018921677;66.41
112900;577.5;579.0;1.8000000000000007;10.0;-3.5;206.7643955172272;66.41
113000;576.5;578.0;1.8000000000000007;10.0;-3.5;206.8252005133868;66.41
113100;574.0;575.5;1.8000000000000007;10.0;-3.5;206.7203667377765;66.41
113200;570.0;571.5;1.8000000000000007;10.0;-3.5;206.5626446994899;66.42
113300;566.5;568.0;1.8000000000000007;10.0;-3.5;206.37800865303493;66.42
113400;566.5;568.0;1.8000000000000007;10.0;-3.5;206.50876354547685;66.42
113500;568.0;569.5;1.8000000000000007;10.0;-3.5;206.41933148750948;66.42
113600;569.0;570.5;1.8000000000000007;10.0;-3.5;206.17091884724536;66.42
113700;565.0;566.5;1.8000000000000007;10.0;-3.5;206.01047116608493;66.42
113800;568.0;569.5;1.8000000000000007;10.0;-3.5;206.2321692445871;66.42
113900;564.0;565.5;1.8000000000000007;10.0;-3.5;206.02453261322063;66.42
114000;564.0;565.5;1.8000000000000007;10.0;-3.5;206.0351502882425;66.42
114100;566.0;567.5;1.8000000000000007;10.0;-3.5;206.29324150362336;66.43
114200;566.0;567.5;1.8000000000000007;10.0;-3.5;206.0203376672443;66.43
114300;569.5;571.0;1.8000000000000007;10.0;-3.5;206.38614895561568;66.43
114400;568.5;570.0;1.8000000000000007;10.0;-3.5;206.38872580130376;66.43
114500;569.0;570.5;1.8000000000000007;10.0;-3.5;206.6133627583375;66.43
114600;575.0;576.5;1.8000000000000007;10.0;-3.5;206.76906025070747;66.43
114700;574.5;576.5;1.8000000000000007;10.0;-3.5;206.8025422380464;66.43
114800;578.0;579.5;1.8000000000000007;10.0;-3.5;206.96562924560027;66.44
114900;572.0;573.5;1.8000000000000007;10.0;-3.5;206.77790640518992;66.44
115000;571.0;572.5;1.8000000000000007;10.0;-3.5;206.64487941090533;66.44
115100;568.5;570.0;1.8000000000000007;10.0;-3.5;206.610459746518;66.44
115200;563.0;564.5;1.8000000000000007;10.0;-3.5;206.29569116599785;66.44
115300;564.5;566.0;1.8000000000000007;10.0;-3.5;206.5074550762376;66.44
115400;564.0;565.5;1.8000000000000007;10.0;-3.5;206.37975315911623;66.44
115500;565.5;567.0;1.8000000000000007;10.0;-3.5;206.343691251217;66.44
115600;565.0;567.0;1.8000000000000007;10.0;-3.5;206.4480197504998;66.44
115700;563.0;564.5;1.8000000000000007;10.0;-3.5;206.44111566980573;66.45
115800;566.0;567.5;1.8000000000000007;10.0;-3.5;206.59280199488617;66.45
115900;566.5;568.0;1.8000000000000007;10.0;-3.5;206.5855410627204;66.45
116000;568.5;570.0;1.8000000000000007;10.0;-3.5;206.585928657213;66.45
116100;568.0;569.5;1.8000000000000007;10.0;-3.5;206.62830297126288;66.45
116200;572.5;574.0;1.8000000000000007;10.0;-3.5;206.76486874225915;66.45
116300;569.0;570.5;1.8000000000000007;10.0;-3.5;206.5999890295488;66.45
116400;572.5;574.0;1.8000000000000007;10.0;-3.5;206.8211802295871;66.46
116500;576.0;577.5;1.8000000000000007;10.0;-3.5;206.973853824847;66.46
116600;574.5;576.0;1.8000000000000007;10.0;-3.5;206.9088918196065;66.46
116700;572.0;573.5;1.8000000000000007;10.0;-3.5;206.87882965191864;66.46
116800;571.5;573.0;1.8000000000000007;10.0;-3.5;206.81755519889933;66.46
116900;574.0;575.5;1.8000000000000007;10.0;-3.5;206.939809717876;66.46
117000;574.5;576.0;1.8000000000000007;10.0;-3.5;206.91090967295364;66.46
117100;572.5;574.0;1.8000000000000007;10.0;-3.5;206.8815538649721;66.46
117200;571.0;572.5;1.8000000000000007;10.0;-3.5;206.72519941705715;66.46
117300;572.5;574.0;1.8000000000000007;10.0;-3.5;207.1235611431394;66.47
117400;572.0;573.5;1.8000000000000007;10.0;-3.5;207.3035642163827;66.47
117500;574.5;576.0;1.8000000000000007;10.0;-3.5;207.403082799777;66.47
117600;577.5;579.0;1.8000000000000007;10.0;-3.5;207.46584780993143;66.47
117700;573.5;575.0;1.8000000000000007;10.0;-3.5;207.353556920572;66.47
117800;571.0;572.5;1.8000000000000007;10.0;-3.5;207.11926914179583;66.47
117900;574.0;575.5;1.8000000000000007;10.0;-3.5;207.19539267238176;66.47
118000;573.5;575.5;1.8000000000000007;10.0;-3.5;207.3814531398317;66.47
118100;576.5;578.0;1.8000000000000007;10.0;-3.5;207.55584545761303;66.48
118200;574.5;576.0;1.8000000000000007;10.0;-3.5;207.03561463434377;66.48
118300;575.5;577.0;1.8000000000000007;10.0;-3.5;207.13640347710933;66.48
118400;574.0;575.5;1.8000000000000007;10.0;-3.5;207.12808880205128;66.48
118500;572.0;573.5;1.8000000000000007;10.0;-3.5;206.94484981113595;66.48
118600;571.5;573.0;1.8000000000000007;10.0;-3.5;206.95971718453583;66.48
118700;571.5;573.0;1.8000000000000007;10.0;-3.5;207.0550914832908;66.48
118800;570.0;571.5;1.8000000000000007;10.0;-3.5;206.96027864983583;66.48
118900;571.0;572.5;1.8000000000000007;10.0;-3.5;206.8505131249545;66.49
119000;567.5;569.0;1.8000000000000007;10.0;-3.5;206.67827168465047;66.49
119100;567.5;569.5;1.8000000000000007;10.0;-3.5;206.72530146017573;66.49
119200;566.0;567.5;1.8000000000000007;10.0;-3.5;206.6801104875705;66.49
119300;567.0;568.5;1.8000000000000007;10.0;-3.5;206.83077217320889;66.49
119400;569.0;570.5;1.8000000000000007;10.0;-3.5;207.0240520510548;66.49
119500;569.0;571.0;1.8000000000000007;10.0;-3.5;206.76123757693205;66.49
119600;566.5;568.0;1.8000000000000007;10.0;-3.5;206.55361509026736;66.5
119700;568.0;569.5;1.8000000000000007;10.0;-3.5;206.7448939777836;66.5
119800;564.0;565.5;1.8000000000000007;10.0;-3.5;206.4913583395469;66.5
119900;564.0;565.5;1.8000000000000007;10.0;-3.5;206.613778733984;66.5
120000;562.0;563.5;1.8000000000000007;10.0;-3.5;206.45821294443115;66.5
120100;563.0;564.5;1.8000000000000007;10.0;-3.5;206.3852707841885;66.5
120200;562.0;563.5;1.8000000000000007;10.0;-3.5;206.25227873803985;66.5
120300;562.5;564.0;1.8000000000000007;10.0;-3.5;206.06931828899795;66.5
120400;558.5;560.0;1.8000000000000007;10.0;-3.5;205.7257988636142;66.5
120500;556.5;558.0;1.8000000000000007;10.0;-3.5;205.35433908627024;66.51
120600;553.5;555.0;1.8000000000000007;10.0;-3.5;205.0250998066024;66.51
120700;554.5;556.0;1.8000000000000007;10.0;-3.5;205.11195006360347;66.51
120800;552.0;553.5;1.8000000000000007;10.0;-3.5;205.05531837103584;66.51
120900;552.5;554.0;1.8000000000000007;10.0;-3.5;205.0601069788686;66.51
121000;554.0;555.5;1.8000000000000007;10.0;-3.5;204.88198089712856;66.51
121100;554.5;556.0;1.8000000000000007;10.0;-3.5;205.06476126954223;66.51
121200;555.5;557.0;1.8000000000000007;10.0;-3.5;205.2253629767325;66.52
121300;556.5;558.0;1.8000000000000007;10.0;-3.5;205.2438948362607;66.52
121400;557.5;559.0;1.8000000000000007;10.0;-3.5;205.4013239996665;66.52
121500;555.5;557.0;1.8000000000000007;10.0;-3.5;205.35722498239045;66.52
121600;558.0;559.5;1.8000000000000007;10.0;-3.5;205.2803990398088;66.52
121700;561.5;563.0;1.8000000000000007;10.0;-3.5;205.3834777045107;66.52
121800;561.5;563.0;1.8000000000000007;10.0;-3.5;205.6601001601836;66.52
121900;565.5;567.0;1.8000000000000007;10.0;-3.5;205.8011690961812;66.52
122000;561.5;563.0;1.8000000000000007;10.0;-3.5;205.69275997095787;66.53
122100;561.0;562.5;1.8000000000000007;10.0;-3.5;205.75726740206125;66.53
122200;559.0;560.5;1.8000000000000007;10.0;-3.5;205.72731133709016;66.53
122300;556.0;557.5;1.8000000000000007;10.0;-3.5;205.66384795350925;66.53
122400;553.5;555.0;1.8000000000000007;10.0;-3.5;205.6784171901869;66.53
122500;553.5;555.0;1.8000000000000007;10.0;-3.5;205.73675302583635;66.53
122600;550.0;551.5;1.8000000000000007;10.0;-3.5;205.4944089747984;66.53
122700;545.5;547.0;1.8000000000000007;10.0;-3.5;205.06984174393148;66.53
122800;547.5;549.0;1.8000000000000007;10.0;-3.5;205.1714531670453;66.54
122900;549.0;550.5;1.8000000000000007;10.0;-3.5;205.3947364091121;66.54
123000;549.5;551.0;1.8000000000000007;10.0;-3.5;205.13507445207588;66.54
123100;554.0;555.5;1.8000000000000007;10.0;-3.5;205.39558425616008;66.54
123200;555.0;556.5;1.8000000000000007;10.0;-3.5;205.6662385018544;66.54
123300;556.5;558.0;1.8000000000000007;10.0;-3.5;205.79592433665684;66.54
123400;556.5;558.0;1.8000000000000007;10.0;-3.5;205.78852574884152;66.54
123500;555.5;557.0;1.8000000000000007;10.0;-3.5;205.6991672098212;66.54
123600;555.0;556.5;1.8000000000000007;10.0;-3.5;205.70030747748035;66.54
123700;553.0;554.5;1.8000000000000007;10.0;-3.5;205.6699210227208;66.55
123800;551.5;553.0;1.8000000000000007;10.0;-3.5;205.71243491930736;66.55
123900;548.5;550.0;1.8000000000000007;10.0;-3.5;205.9055540979745;66.55
124000;548.0;550.0;1.8000000000000007;10.0;-3.5;205.91306592367548;66.55
124100;548.5;550.0;1.8000000000000007;10.0;-3.5;205.752072809418;66.55
124200;551.0;552.5;1.8000000000000007;10.0;-3.5;206.1060108738089;66.55
124300;552.5;554.0;1.8000000000000007;10.0;-3.5;205.52830535064373;66.55
124400;553.5;555.0;1.8000000000000007;10.0;-3.5;205.8285218513248;66.56
124500;554.0;555.5;1.8000000000000007;10.0;-3.5;205.8911667150697;66.56
124600;554.5;556.0;1.8000000000000007;10.0;-3.5;205.7023349185319;66.56
124700;552.5;554.0;1.8000000000000007;10.0;-3.5;205.53889892740085;66.56
124800;553.5;555.0;1.8000000000000007;10.0;-3.5;205.72712933416608;66.56
124900;553.5;555.0;1.8000000000000007;10.0;-3.5;206.04943887741777;66.56
125000;555.0;556.5;1.8000000000000007;10.0;-3.5;206.07016980760145;66.56
125100;558.5;560.0;1.8000000000000007;10.0;-3.5;206.1155564993757;66.56
125200;562.0;563.5;1.8000000000000007;10.0;-3.5;206.12316944805144;66.56
125300;559.0;560.5;1.8000000000000007;10.0;-3.5;205.91812266044505;66.57
125400;560.0;561.5;1.8000000000000007;10.0;-3.5;206.041756100172;66.57
125500;560.5;562.0;1.8000000000000007;10.0;-3.5;205.68677625684043;66.57
125600;561.5;563.0;1.8000000000000007;10.0;-3.5;205.11103926700235;66.57
125700;563.0;564.5;1.8000000000000007;10.0;-3.5;205.3999614294288;66.57
125800;563.0;564.5;1.8000000000000007;10.0;-3.5;205.4210145277509;66.57
125900;564.0;565.5;1.8000000000000007;10.0;-3.5;205.58578837346585;66.57
126000;563.0;564.5;1.8000000000000007;10.0;-3.5;205.570283644366;66.58
126100;566.5;568.0;1.8000000000000007;10.0;-3.5;205.69652780463585;66.58
126200;564.0;565.5;1.8000000000000007;10.0;-3.5;205.320678794968;66.58
126300;567.5;569.0;1.8000000000000007;10.0;-3.5;205.59356773094572;66.58
126400;571.0;572.5;1.8000000000000007;10.0;-3.5;205.7704968417908;66.58
126500;574.5;576.0;1.8000000000000007;10.0;-3.5;205.79226265624865;66.58
126600;577.5;579.0;1.8000000000000007;10.0;-3.5;206.0576228759311;66.58
126700;579.5;581.0;1.8000000000000007;10.0;-3.5;206.40520285038903;66.58
126800;581.5;583.0;1.8000000000000007;10.0;-3.5;206.4490023642385;66.58
126900;582.0;583.5;1.8000000000000007;10.0;-3.5;206.1667955834827;66.59
127000;579.0;580.5;1.8000000000000007;10.0;-3.5;205.6249968115192;66.59
127100;578.0;579.5;1.8000000000000007;10.0;-3.5;205.87036790592023;66.59
127200;574.5;576.0;1.8000000000000007;10.0;-3.5;205.68261816338344;66.59
127300;576.5;578.0;1.8000000000000007;10.0;-3.5;205.81835458618;66.59
127400;573.5;575.0;1.8000000000000007;10.0;-3.5;205.58596514124932;66.59
127500;569.5;571.0;1.8000000000000007;10.0;-3.5;205.79063845348705;66.59
127600;571.0;572.5;1.8000000000000007;10.0;-3.5;206.1489138337577;66.6
127700;572.0;573.5;1.8000000000000007;10.0;-3.5;206.3734951133884;66.6
127800;572.0;573.5;1.8000000000000007;10.0;-3.5;206.4690985865506;66.6
127900;567.5;569.0;1.8000000000000007;10.0;-3.5;205.9014493686397;66.6
128000;569.0;570.5;1.8000000000000007;10.0;-3.5;205.9518338268;66.6
128100;575.0;576.5;1.8000000000000007;10.0;-3.5;206.06782351218547;66.6
128200;577.0;578.5;1.8000000000000007;10.0;-3.5;206.2351349441295;66.6
128300;582.0;583.5;1.8000000000000007;10.0;-3.5;206.23792662793795;66.6
128400;582.0;583.5;1.8000000000000007;10.0;-3.5;206.39802011684256;66.6
128500;582.0;583.5;1.8000000000000007;10.0;-3.5;206.218242831997;66.61
128600;582.0;583.5;1.8000000000000007;10.0;-3.5;206.06933686393447;66.61
128700;580.0;581.5;1.8000000000000007;10.0;-3.5;206.15636799211973;66.61
128800;581.0;582.5;1.8000000000000007;10.0;-3.5;205.972867096342;66.61
128900;577.5;579.0;1.8000000000000007;10.0;-3.5;205.868017883228;66.61
129000;576.0;577.5;1.8000000000000007;10.0;-3.5;205.41655507991888;66.61
129100;577.0;578.5;1.8000000000000007;10.0;-3.5;205.195101402256;66.61
129200;575.0;576.5;1.8000000000000007;10.0;-3.5;204.98911616875768;66.61
129300;572.0;573.5;1.8000000000000007;10.0;-3.5;204.93648100276044;66.62
