product,ema_window,horizon,n,alpha,beta,corr,t_beta,r2,mean_reversion_score
VEV_5300,50,3,29896,0.00017659883532645423,-0.9054509959539655,-0.6691258679583815,-155.67679550573936,0.4477294271710557,0.9054509959539655
VEV_5300,55,3,29896,0.00018939463665215258,-0.9030419522969846,-0.6683893022054572,-155.36691445940184,0.4467442593026969,0.9030419522969846
VEV_5300,60,3,29896,0.00020189075364347307,-0.9006456558405286,-0.6676410030443223,-155.0529430016337,0.44574450894602924,0.9006456558405286
VEV_5300,65,3,29896,0.0002140904132302164,-0.8982952797111134,-0.6668958122357116,-154.74111835567015,0.4447500243775291,0.8982952797111134
VEV_5300,15,4,29895,7.230307749644356e-05,-0.8993290386817405,-0.6629404922180996,-153.0973424912262,0.43949009622237634,0.8993290386817405
VEV_5300,20,4,29895,9.018158724636254e-05,-0.9066599525708009,-0.6663693324115225,-154.51873301121338,0.4440480871785777,0.9066599525708009
VEV_5300,25,4,29895,0.00010693838483413388,-0.9090367819357965,-0.6677745946591064,-155.10633874097184,0.44592290927213285,0.9090367819357965
VEV_5300,30,4,29895,0.00012250312866337953,-0.9090980018141736,-0.6682139648620669,-155.29067266235296,0.4465099028366847,0.9090980018141736
VEV_5300,35,4,29895,0.00013711965056652508,-0.9079801555422468,-0.6681453538439114,-155.26186819305028,0.44641821386320657,0.9079801555422468
VEV_5300,40,4,29895,0.00015105032247084474,-0.9062408446036029,-0.6677954780094102,-155.11509353696033,0.4459508004498163,0.9062408446036029
VEV_5300,45,4,29895,0.00016448728914719913,-0.9041776791892061,-0.6672869239120174,-154.90208332295765,0.44527183882396215,0.9041776791892061
VEV_5300,50,4,29895,0.00017754691371622312,-0.9019585821779033,-0.6666900762039135,-154.65258897974684,0.44447565770878106,0.9019585821779033
VEV_5300,55,4,29895,0.00019028840097513433,-0.8996817095723556,-0.6660470437872116,-154.38438774652704,0.4436186645376836,0.8996817095723556
VEV_5300,60,4,29895,0.000202734334737012,-0.8974055442547924,-0.665383714348727,-154.10836908362646,0.44273548732050705,0.8974055442547924
VEV_5300,65,4,29895,0.00021488672646323713,-0.8951650634544157,-0.6647162576057825,-153.83129418885338,0.441847703125437,0.8951650634544157
VEV_5300,15,5,29894,6.798494330012156e-05,-0.9145955381914491,-0.667654689204451,-155.0534907794356,0.44576278401669245,0.9145955381914491
VEV_5300,20,5,29894,8.637782127245186e-05,-0.9220045940270242,-0.6710739152411789,-156.49514072645673,0.4503401997171246,0.9220045940270242
VEV_5300,25,5,29894,0.00010345190743505902,-0.9244393651068536,-0.6725019544133876,-157.1025970344631,0.45225887868982584,0.9244393651068536
VEV_5300,30,5,29894,0.00011922412608884707,-0.9245458442883285,-0.6729767296342526,-157.30526380169744,0.45289767862921426,0.9245458442883285
VEV_5300,35,5,29894,0.00013399730736884014,-0.9234648141453203,-0.6729484571739606,-157.29318522951465,0.4528596260128124,0.9234648141453203
VEV_5300,40,5,29894,0.00014806578640645245,-0.9217563968169654,-0.6726404213467513,-157.16166762530617,0.4524451364295339,0.9217563968169654
VEV_5300,45,5,29894,0.00016163663355062288,-0.9197197749262591,-0.6721735490853392,-156.9626182766618,0.4518172800899808,0.9197197749262591
VEV_5300,50,5,29894,0.00017483188398187053,-0.917523894923706,-0.6716173895572982,-156.72594730011537,0.45106991795576035,0.917523894923706
VEV_5300,55,5,29894,0.00018771187345033693,-0.9152676053139854,-0.6710136314451979,-156.46956728514024,0.4502592935852705,0.9152676053139854
VEV_5300,60,5,29894,0.00020029834677857933,-0.9130098748796033,-0.6703879642390634,-156.2044811349609,0.4494200225965955,0.9130098748796033
VEV_5300,65,5,29894,0.0002125918171614239,-0.9107860338649171,-0.6697564832141619,-155.93754535398116,0.4485737468074019,0.9107860338649171
