day,timestamp,product,bid_price_1,bid_volume_1,bid_price_2,bid_volume_2,bid_price_3,bid_volume_3,ask_price_1,ask_volume_1,ask_price_2,ask_volume_2,ask_price_3,ask_volume_3,mid_price
-1,546700,PICNIC_BASKET2,30705,42,,,,,30712,42,,,,,30708.5
-1,546800,PICNIC_BASKET2,30705,1,30704,45,,,30710,17,30711,29,,,30707.5
-1,546900,PICNIC_BASKET2,30704,2,30703,38,,,30709,2,30710,38,,,30706.5
-1,547000,PICNIC_BASKET2,30708,4,30704,1,30703,35,30709,15,30710,21,,,30708.5
-1,547100,PICNIC_BASKET2,30703,12,30702,16,,,30705,6,30709,12,30710,16,30704
-1,547200,PICNIC_BASKET2,30703,1,30702,34,,,30708,20,30709,15,,,30705.5
-1,547300,PICNIC_BASKET2,30705,2,30704,42,,,30710,17,30711,27,,,30707.5
-1,547400,PICNIC_BASKET2,30709,36,,,,,30715,16,30716,20,,,30712
-1,547500,PICNIC_BASKET2,30709,39,,,,,30716,39,,,,,30712.5
-1,547600,PICNIC_BASKET2,30706,30,,,,,30712,10,30713,20,,,30709
-1,547700,PICNIC_BASKET2,30707,48,,,,,30710,5,30713,19,30714,29,30708.5
-1,547800,PICNIC_BASKET2,30707,16,30706,17,,,30713,16,30714,17,,,30710
-1,547900,PICNIC_BASKET2,30709,37,,,,,30715,14,30716,23,,,30712
-1,548000,PICNIC_BASKET2,30708,1,30707,36,,,30713,1,30714,36,,,30710.5
-1,548100,PICNIC_BASKET2,30710,2,30709,29,,,30715,14,30716,17,,,30712.5
-1,548200,PICNIC_BASKET2,30709,18,30708,19,,,30715,37,,,,,30712
-1,548300,PICNIC_BASKET2,30706,13,30705,24,,,30712,13,30713,24,,,30709
-1,548400,PICNIC_BASKET2,30708,35,,,,,30714,15,30715,20,,,30711
-1,548500,PICNIC_BASKET2,30708,4,30707,17,,,30713,2,30714,27,,,30710.5
-1,548600,PICNIC_BASKET2,30713,5,30711,22,30710,26,30717,48,,,,,30715
-1,548700,PICNIC_BASKET2,30708,13,30707,19,,,30713,2,30714,30,,,30710.5
-1,548800,PICNIC_BASKET2,30706,2,30705,35,,,30711,14,30712,23,,,30708.5
-1,548900,PICNIC_BASKET2,30705,16,30704,30,,,30711,46,,,,,30708
-1,549000,PICNIC_BASKET2,30706,7,30703,39,,,30709,17,30710,22,,,30707.5
-1,549100,PICNIC_BASKET2,30705,17,30704,26,,,30710,1,30711,42,,,30707.5
-1,549200,PICNIC_BASKET2,30705,17,30704,19,,,30710,2,30711,34,,,30707.5
-1,549300,PICNIC_BASKET2,30700,41,,,,,30703,8,30706,14,30707,27,30701.5
-1,549400,PICNIC_BASKET2,30702,37,,,,,30708,15,30709,22,,,30705
-1,549500,PICNIC_BASKET2,30699,37,,,,,30705,13,30706,24,,,30702
-1,549600,PICNIC_BASKET2,30698,20,30697,18,,,30704,38,,,,,30701
-1,549700,PICNIC_BASKET2,30695,21,30694,27,,,30697,5,30701,21,30702,27,30696
-1,549800,PICNIC_BASKET2,30698,15,30697,15,,,30700,5,30704,30,,,30699
-1,549900,PICNIC_BASKET2,30698,32,,,,,30704,13,30705,19,,,30701
-1,550000,PICNIC_BASKET2,30696,35,,,,,30703,35,,,,,30699.5
-1,550100,PICNIC_BASKET2,30697,2,30696,36,,,30702,2,30703,36,,,30699.5
-1,550200,PICNIC_BASKET2,30702,14,30701,30,,,30707,2,30708,42,,,30704.5
-1,550300,PICNIC_BASKET2,30703,11,30702,16,,,30708,2,30709,32,,,30705.5
-1,550400,PICNIC_BASKET2,30706,1,30705,31,,,30711,1,30712,31,,,30708.5
-1,550500,PICNIC_BASKET2,30703,38,,,,,30709,15,30710,23,,,30706
-1,550600,PICNIC_BASKET2,30703,12,30702,16,,,30709,28,,,,,30706
-1,550700,PICNIC_BASKET2,30700,46,,,,,30706,18,30707,28,,,30703
-1,550800,PICNIC_BASKET2,30697,2,30696,29,,,30702,14,30703,17,,,30699.5
-1,550900,PICNIC_BASKET2,30696,2,30695,46,,,30701,2,30702,46,,,30698.5
-1,551000,PICNIC_BASKET2,30691,1,30690,26,,,30696,1,30697,26,,,30693.5
-1,551100,PICNIC_BASKET2,30691,13,30690,25,,,30697,13,30698,25,,,30694
-1,551200,PICNIC_BASKET2,30691,1,30690,32,,,30696,15,30697,18,,,30693.5
-1,551300,PICNIC_BASKET2,30689,1,30688,39,,,30694,20,30695,20,,,30691.5
-1,551400,PICNIC_BASKET2,30684,18,30683,17,,,30689,2,30690,33,,,30686.5
-1,551500,PICNIC_BASKET2,30684,1,30683,34,,,30689,1,30690,34,,,30686.5
-1,551600,PICNIC_BASKET2,30685,48,,,,,30691,18,30692,30,,,30688
-1,551700,PICNIC_BASKET2,30686,1,30685,29,,,30691,12,30692,18,,,30688.5
-1,551800,PICNIC_BASKET2,30685,48,,,,,30692,48,,,,,30688.5
-1,551900,PICNIC_BASKET2,30688,31,,,,,30695,31,,,,,30691.5
-1,552000,PICNIC_BASKET2,30691,17,30690,24,,,30696,1,30697,40,,,30693.5
-1,552100,PICNIC_BASKET2,30690,18,30689,25,,,30695,1,30696,42,,,30692.5
-1,552200,PICNIC_BASKET2,30688,45,,,,,30694,16,30695,29,,,30691
-1,552300,PICNIC_BASKET2,30686,33,,,,,30693,33,,,,,30689.5
-1,552400,PICNIC_BASKET2,30687,13,30686,19,,,30692,2,30693,30,,,30689.5
-1,552500,PICNIC_BASKET2,30683,18,30682,27,,,30689,45,,,,,30686
-1,552600,PICNIC_BASKET2,30683,2,30682,38,,,30688,13,30689,27,,,30685.5
-1,552700,PICNIC_BASKET2,30684,13,30683,18,,,30690,13,30691,18,,,30687
-1,552800,PICNIC_BASKET2,30681,39,,,,,30687,18,30688,21,,,30684
-1,552900,PICNIC_BASKET2,30680,1,30679,47,,,30682,4,30685,1,30686,47,30681
-1,553000,PICNIC_BASKET2,30679,1,30678,38,,,30684,18,30685,21,,,30681.5
-1,553100,PICNIC_BASKET2,30681,1,30680,38,,,30686,13,30687,26,,,30683.5
-1,553200,PICNIC_BASKET2,30682,2,30681,39,,,30687,15,30688,26,,,30684.5
-1,553300,PICNIC_BASKET2,30681,13,30680,15,,,30686,2,30687,26,,,30683.5
-1,553400,PICNIC_BASKET2,30679,17,30678,19,,,30684,2,30685,34,,,30681.5
-1,553500,PICNIC_BASKET2,30679,21,30678,18,,,30685,21,30686,18,,,30682
-1,553600,PICNIC_BASKET2,30677,1,30676,43,,,30682,1,30683,43,,,30679.5
-1,553700,PICNIC_BASKET2,30677,32,,,,,30683,13,30684,19,,,30680
-1,553800,PICNIC_BASKET2,30676,20,30675,27,,,30681,1,30682,46,,,30678.5
-1,553900,PICNIC_BASKET2,30672,36,,,,,30678,13,30679,23,,,30675
-1,554000,PICNIC_BASKET2,30679,32,,,,,30685,17,30686,15,,,30682
-1,554100,PICNIC_BASKET2,30680,22,30679,15,,,30686,37,,,,,30683
-1,554200,PICNIC_BASKET2,30678,30,,,,,30685,30,,,,,30681.5
-1,554300,PICNIC_BASKET2,30679,17,30678,30,,,30685,47,,,,,30682
-1,554400,PICNIC_BASKET2,30678,12,30677,16,,,30683,1,30684,27,,,30680.5
-1,554500,PICNIC_BASKET2,30678,21,30677,25,,,30683,2,30684,44,,,30680.5
-1,554600,PICNIC_BASKET2,30679,1,30678,38,,,30684,14,30685,25,,,30681.5
-1,554700,PICNIC_BASKET2,30677,36,,,,,30683,12,30684,24,,,30680
-1,554800,PICNIC_BASKET2,30681,35,,,,,30688,35,,,,,30684.5
-1,554900,PICNIC_BASKET2,30685,20,30684,15,,,30691,20,30692,15,,,30688
-1,555000,PICNIC_BASKET2,30689,17,30688,15,,,30695,17,30696,15,,,30692
-1,555100,PICNIC_BASKET2,30691,13,30690,23,,,30696,2,30697,34,,,30693.5
-1,555200,PICNIC_BASKET2,30691,18,30690,16,,,30697,18,30698,16,,,30694
-1,555300,PICNIC_BASKET2,30691,1,30690,41,,,30696,19,30697,23,,,30693.5
-1,555400,PICNIC_BASKET2,30690,41,,,,,30693,8,30696,17,30697,24,30691.5
-1,555500,PICNIC_BASKET2,30690,20,30689,17,,,30696,37,,,,,30693
-1,555600,PICNIC_BASKET2,30689,2,30688,36,,,30694,14,30695,24,,,30691.5
-1,555700,PICNIC_BASKET2,30693,1,30690,43,,,30696,20,30697,23,,,30694.5
-1,555800,PICNIC_BASKET2,30688,2,30687,42,,,30693,2,30694,42,,,30690.5
-1,555900,PICNIC_BASKET2,30687,37,,,,,30693,18,30694,19,,,30690
-1,556000,PICNIC_BASKET2,30687,10,30686,25,,,30693,10,30694,25,,,30690
-1,556100,PICNIC_BASKET2,30687,19,30686,22,,,30692,2,30693,39,,,30689.5
-1,556200,PICNIC_BASKET2,30686,40,,,,,30692,15,30693,25,,,30689
-1,556300,PICNIC_BASKET2,30683,18,30682,25,,,30689,43,,,,,30686
-1,556400,PICNIC_BASKET2,30683,41,,,,,30689,14,30690,27,,,30686
-1,556500,PICNIC_BASKET2,30682,16,30681,19,,,30687,2,30688,33,,,30684.5
-1,556600,PICNIC_BASKET2,30685,1,30684,48,,,30690,21,30691,28,,,30687.5
-1,556700,PICNIC_BASKET2,30685,16,30684,28,,,30690,2,30691,42,,,30687.5
-1,556800,PICNIC_BASKET2,30684,12,30683,30,,,30690,42,,,,,30687
-1,556900,PICNIC_BASKET2,30683,27,,,,,30689,13,30690,22,,,30686
-1,557000,PICNIC_BASKET2,30685,20,30684,16,,,30691,36,,,,,30688
-1,557100,PICNIC_BASKET2,30684,11,30683,27,,,30689,1,30690,37,,,30686.5
-1,557200,PICNIC_BASKET2,30686,1,30685,41,,,30691,21,30692,21,,,30688.5
-1,557300,PICNIC_BASKET2,30686,21,30685,20,,,30692,21,30693,20,,,30689
-1,557400,PICNIC_BASKET2,30689,2,30688,32,,,30694,13,30695,21,,,30691.5
-1,557500,PICNIC_BASKET2,30689,21,30688,29,,,30695,50,,,,,30692
-1,557600,PICNIC_BASKET2,30686,41,,,,,30693,41,,,,,30689.5
-1,557700,PICNIC_BASKET2,30687,37,,,,,30693,14,30694,23,,,30690
-1,557800,PICNIC_BASKET2,30689,35,,,,,30695,16,30696,19,,,30692
-1,557900,PICNIC_BASKET2,30690,35,,,,,30696,13,30697,22,,,30693
-1,558000,PICNIC_BASKET2,30691,15,30690,25,,,30697,15,30698,25,,,30694
-1,558100,PICNIC_BASKET2,30695,1,30694,50,,,30700,1,30701,50,,,30697.5
-1,558200,PICNIC_BASKET2,30691,13,30690,24,,,30694,6,30697,13,30698,24,30692.5
-1,558300,PICNIC_BASKET2,30689,1,30688,39,,,30694,1,30695,39,,,30691.5
-1,558400,PICNIC_BASKET2,30690,20,30689,25,,,30696,20,30697,25,,,30693
-1,558500,PICNIC_BASKET2,30689,13,30688,17,,,30694,1,30695,29,,,30691.5
-1,558600,PICNIC_BASKET2,30688,1,30687,26,,,30693,1,30694,26,,,30690.5
-1,558700,PICNIC_BASKET2,30685,20,30684,29,,,30690,2,30691,47,,,30687.5
-1,558800,PICNIC_BASKET2,30686,2,30685,38,,,30691,2,30692,38,,,30688.5
-1,558900,PICNIC_BASKET2,30682,45,,,,,30688,21,30689,24,,,30685
-1,559000,PICNIC_BASKET2,30678,42,,,,,30684,22,30685,24,,,30681
-1,559100,PICNIC_BASKET2,30678,16,30677,20,,,30684,36,,,,,30681
-1,559200,PICNIC_BASKET2,30680,1,30679,37,,,30685,14,30686,24,,,30682.5
-1,559300,PICNIC_BASKET2,30680,1,30679,39,,,30685,12,30686,28,,,30682.5
-1,559400,PICNIC_BASKET2,30680,33,,,,,30686,13,30687,20,,,30683
-1,559500,PICNIC_BASKET2,30682,15,30681,24,,,30688,39,,,,,30685
-1,559600,PICNIC_BASKET2,30675,32,,,,,30681,14,30682,18,,,30678
-1,559700,PICNIC_BASKET2,30679,17,30678,15,,,30685,32,,,,,30682
-1,559800,PICNIC_BASKET2,30689,33,,,,,30695,18,30696,15,,,30692
-1,559900,PICNIC_BASKET2,30696,16,30695,23,,,30702,39,,,,,30699
-1,560000,PICNIC_BASKET2,30700,12,30699,21,,,30706,12,30707,21,,,30703
-1,560100,PICNIC_BASKET2,30702,2,30701,43,,,30707,21,30708,24,,,30704.5
-1,560200,PICNIC_BASKET2,30703,1,30702,39,,,30708,20,30709,20,,,30705.5
-1,560300,PICNIC_BASKET2,30705,18,30704,17,,,30711,18,30712,17,,,30708
-1,560400,PICNIC_BASKET2,30703,47,,,,,30709,18,30710,29,,,30706
-1,560500,PICNIC_BASKET2,30706,20,30705,18,,,30712,20,30713,18,,,30709
-1,560600,PICNIC_BASKET2,30708,16,30707,28,,,30714,16,30715,28,,,30711
-1,560700,PICNIC_BASKET2,30706,34,,,,,30712,18,30713,16,,,30709
-1,560800,PICNIC_BASKET2,30705,15,30704,23,,,30711,15,30712,23,,,30708
-1,560900,PICNIC_BASKET2,30708,20,30707,23,,,30714,20,30715,23,,,30711
-1,561000,PICNIC_BASKET2,30710,38,,,,,30717,38,,,,,30713.5
-1,561100,PICNIC_BASKET2,30707,38,,,,,30713,14,30714,24,,,30710
-1,561200,PICNIC_BASKET2,30706,1,30705,38,,,30711,1,30712,38,,,30708.5
-1,561300,PICNIC_BASKET2,30709,1,30708,36,,,30714,14,30715,23,,,30711.5
-1,561400,PICNIC_BASKET2,30709,27,,,,,30715,11,30716,16,,,30712
-1,561500,PICNIC_BASKET2,30712,2,30711,34,,,30717,20,30718,16,,,30714.5
-1,561600,PICNIC_BASKET2,30709,42,,,,,30716,42,,,,,30712.5
-1,561700,PICNIC_BASKET2,30711,10,30710,30,,,30717,40,,,,,30714
-1,561800,PICNIC_BASKET2,30711,13,30710,27,,,30717,13,30718,27,,,30714
-1,561900,PICNIC_BASKET2,30709,33,,,,,30716,33,,,,,30712.5
-1,562000,PICNIC_BASKET2,30705,22,30704,17,,,30707,1,30710,2,30711,37,30706
-1,562100,PICNIC_BASKET2,30704,1,30703,40,,,30706,6,30709,20,30710,21,30705
-1,562200,PICNIC_BASKET2,30704,29,,,,,30710,13,30711,16,,,30707
-1,562300,PICNIC_BASKET2,30699,2,30698,39,,,30704,2,30705,39,,,30701.5
-1,562400,PICNIC_BASKET2,30697,20,30696,24,,,30703,44,,,,,30700
-1,562500,PICNIC_BASKET2,30696,2,30695,35,,,30701,13,30702,24,,,30698.5
-1,562600,PICNIC_BASKET2,30698,20,30697,28,,,30704,20,30705,28,,,30701
-1,562700,PICNIC_BASKET2,30702,16,30701,15,,,30708,31,,,,,30705
-1,562800,PICNIC_BASKET2,30702,1,30701,34,,,30707,1,30708,34,,,30704.5
-1,562900,PICNIC_BASKET2,30706,1,30705,35,,,30711,12,30712,24,,,30708.5
-1,563000,PICNIC_BASKET2,30703,15,30702,22,,,30709,37,,,,,30706
-1,563100,PICNIC_BASKET2,30702,1,30701,41,,,30707,15,30708,27,,,30704.5
-1,563200,PICNIC_BASKET2,30698,16,30697,24,,,30703,2,30704,38,,,30700.5
-1,563300,PICNIC_BASKET2,30700,2,30697,18,30696,19,30703,18,30704,19,,,30701.5
-1,563400,PICNIC_BASKET2,30695,2,30694,27,,,30700,2,30701,27,,,30697.5
-1,563500,PICNIC_BASKET2,30694,1,30693,31,,,30699,14,30700,18,,,30696.5
-1,563600,PICNIC_BASKET2,30692,3,30691,29,,,30698,40,,,,,30695
-1,563700,PICNIC_BASKET2,30688,2,30687,35,,,30693,20,30694,17,,,30690.5
-1,563800,PICNIC_BASKET2,30693,22,30692,16,,,30699,22,30700,16,,,30696
-1,563900,PICNIC_BASKET2,30693,45,,,,,30700,45,,,,,30696.5
-1,564000,PICNIC_BASKET2,30693,20,30692,16,,,30698,2,30699,34,,,30695.5
-1,564100,PICNIC_BASKET2,30693,15,30692,16,,,30698,1,30699,30,,,30695.5
-1,564200,PICNIC_BASKET2,30694,34,,,,,30700,19,30701,15,,,30697
-1,564300,PICNIC_BASKET2,30696,20,30695,23,,,30702,43,,,,,30699
-1,564400,PICNIC_BASKET2,30693,1,30692,29,,,30698,14,30699,16,,,30695.5
-1,564500,PICNIC_BASKET2,30693,35,,,,,30699,16,30700,19,,,30696
-1,564600,PICNIC_BASKET2,30694,14,30693,15,,,30700,14,30701,15,,,30697
-1,564700,PICNIC_BASKET2,30696,4,30693,21,30692,19,30699,21,30700,19,,,30697.5
-1,564800,PICNIC_BASKET2,30697,12,30696,25,,,30702,1,30703,36,,,30699.5
-1,564900,PICNIC_BASKET2,30697,17,30696,23,,,30703,40,,,,,30700
-1,565000,PICNIC_BASKET2,30696,11,30695,19,,,30702,11,30703,19,,,30699
-1,565100,PICNIC_BASKET2,30697,8,30694,31,,,30700,15,30701,16,,,30698.5
-1,565200,PICNIC_BASKET2,30693,1,30692,39,,,30698,19,30699,21,,,30695.5
-1,565300,PICNIC_BASKET2,30693,12,30692,23,,,30699,35,,,,,30696
-1,565400,PICNIC_BASKET2,30693,2,30692,43,,,30698,19,30699,26,,,30695.5
-1,565500,PICNIC_BASKET2,30689,12,30688,17,,,30694,2,30695,27,,,30691.5
-1,565600,PICNIC_BASKET2,30690,32,,,,,30696,17,30697,18,,,30693
-1,565700,PICNIC_BASKET2,30688,20,30687,17,,,30694,37,,,,,30691
-1,565800,PICNIC_BASKET2,30688,18,30687,28,,,30694,46,,,,,30691
-1,565900,PICNIC_BASKET2,30688,44,,,,,30694,21,30695,23,,,30691
-1,566000,PICNIC_BASKET2,30692,6,30688,2,30687,40,30693,20,30694,22,,,30692.5
-1,566100,PICNIC_BASKET2,30689,1,30688,43,,,30694,1,30695,43,,,30691.5
-1,566200,PICNIC_BASKET2,30688,43,,,,,30694,19,30695,24,,,30691
-1,566300,PICNIC_BASKET2,30687,1,30686,29,,,30689,3,30692,13,30693,17,30688
-1,566400,PICNIC_BASKET2,30691,15,30690,15,,,30697,30,,,,,30694
-1,566500,PICNIC_BASKET2,30695,1,30694,39,,,30700,1,30701,39,,,30697.5
-1,566600,PICNIC_BASKET2,30688,47,,,,,30695,47,,,,,30691.5
-1,566700,PICNIC_BASKET2,30689,16,30688,21,,,30695,16,30696,21,,,30692
-1,566800,PICNIC_BASKET2,30689,2,30688,43,,,30694,15,30695,30,,,30691.5
-1,566900,PICNIC_BASKET2,30686,22,30685,24,,,30691,2,30692,44,,,30688.5
-1,567000,PICNIC_BASKET2,30685,12,30684,25,,,30690,2,30691,35,,,30687.5
-1,567100,PICNIC_BASKET2,30686,10,30685,15,,,30692,25,,,,,30689
-1,567200,PICNIC_BASKET2,30682,38,,,,,30689,38,,,,,30685.5
-1,567300,PICNIC_BASKET2,30682,16,30681,27,,,30688,43,,,,,30685
-1,567400,PICNIC_BASKET2,30681,13,30680,16,,,30687,13,30688,16,,,30684
-1,567500,PICNIC_BASKET2,30681,1,30680,44,,,30686,1,30687,44,,,30683.5
-1,567600,PICNIC_BASKET2,30679,6,30677,18,30676,15,30682,1,30683,32,,,30680.5
-1,567700,PICNIC_BASKET2,30673,1,30672,42,,,30678,1,30679,42,,,30675.5
-1,567800,PICNIC_BASKET2,30674,16,30673,30,,,30676,6,30679,2,30680,44,30675
-1,567900,PICNIC_BASKET2,30673,19,30672,28,,,30679,19,30680,28,,,30676
-1,568000,PICNIC_BASKET2,30673,2,30672,31,,,30675,5,30678,17,30679,16,30674
-1,568100,PICNIC_BASKET2,30673,13,30672,20,,,30675,1,30679,33,,,30674
-1,568200,PICNIC_BASKET2,30672,13,30671,15,,,30678,28,,,,,30675
-1,568300,PICNIC_BASKET2,30675,34,,,,,30681,11,30682,23,,,30678
-1,568400,PICNIC_BASKET2,30672,42,,,,,30678,13,30679,29,,,30675
-1,568500,PICNIC_BASKET2,30670,12,30669,22,,,30675,1,30676,33,,,30672.5
-1,568600,PICNIC_BASKET2,30669,1,30668,44,,,30674,16,30675,29,,,30671.5
-1,568700,PICNIC_BASKET2,30668,21,30667,15,,,30673,1,30674,35,,,30670.5
-1,568800,PICNIC_BASKET2,30667,49,,,,,30673,19,30674,30,,,30670
-1,568900,PICNIC_BASKET2,30667,32,,,,,30670,4,30673,16,30674,16,30668.5
-1,569000,PICNIC_BASKET2,30665,44,,,,,30672,44,,,,,30668.5
-1,569100,PICNIC_BASKET2,30661,21,30660,22,,,30663,1,30666,2,30667,41,30662
-1,569200,PICNIC_BASKET2,30663,28,,,,,30669,16,30670,18,,,30666
-1,569300,PICNIC_BASKET2,30662,16,30661,24,,,30667,2,30668,38,,,30664.5
-1,569400,PICNIC_BASKET2,30662,4,30658,2,30657,49,30663,21,30664,30,,,30662.5
-1,569500,PICNIC_BASKET2,30658,17,30657,15,,,30664,17,30665,15,,,30661
-1,569600,PICNIC_BASKET2,30663,1,30662,34,,,30668,17,30669,18,,,30665.5
-1,569700,PICNIC_BASKET2,30664,44,,,,,30670,14,30671,30,,,30667
-1,569800,PICNIC_BASKET2,30663,14,30662,19,,,30668,2,30669,31,,,30665.5
-1,569900,PICNIC_BASKET2,30660,29,,,,,30666,12,30667,17,,,30663
-1,570000,PICNIC_BASKET2,30662,38,,,,,30668,14,30669,24,,,30665
-1,570100,PICNIC_BASKET2,30661,31,,,,,30668,31,,,,,30664.5
-1,570200,PICNIC_BASKET2,30660,35,,,,,30666,19,30667,16,,,30663
-1,570300,PICNIC_BASKET2,30662,44,,,,,30669,44,,,,,30665.5
-1,570400,PICNIC_BASKET2,30662,34,,,,,30668,17,30669,17,,,30665
-1,570500,PICNIC_BASKET2,30661,34,,,,,30667,18,30668,16,,,30664
-1,570600,PICNIC_BASKET2,30662,1,30661,30,,,30667,1,30668,30,,,30664.5
-1,570700,PICNIC_BASKET2,30661,4,30659,15,30658,23,30665,15,30666,23,,,30663
-1,570800,PICNIC_BASKET2,30659,18,30658,18,,,30665,18,30666,18,,,30662
-1,570900,PICNIC_BASKET2,30657,30,,,,,30663,11,30664,19,,,30660
-1,571000,PICNIC_BASKET2,30654,22,30653,21,,,30659,2,30660,41,,,30656.5
-1,571100,PICNIC_BASKET2,30655,14,30654,18,,,30661,14,30662,18,,,30658
-1,571200,PICNIC_BASKET2,30657,36,,,,,30663,12,30664,24,,,30660
-1,571300,PICNIC_BASKET2,30656,12,30655,28,,,30662,40,,,,,30659
-1,571400,PICNIC_BASKET2,30653,17,30652,23,,,30659,40,,,,,30656
-1,571500,PICNIC_BASKET2,30656,22,30655,28,,,30662,22,30663,28,,,30659
-1,571600,PICNIC_BASKET2,30657,1,30656,29,,,30662,1,30663,29,,,30659.5
-1,571700,PICNIC_BASKET2,30658,13,30657,25,,,30660,1,30663,2,30664,36,30659
-1,571800,PICNIC_BASKET2,30658,1,30657,31,,,30663,1,30664,31,,,30660.5
-1,571900,PICNIC_BASKET2,30660,40,,,,,30666,13,30667,27,,,30663
-1,572000,PICNIC_BASKET2,30666,14,30665,20,,,30672,14,30673,20,,,30669
-1,572100,PICNIC_BASKET2,30667,43,,,,,30674,43,,,,,30670.5
-1,572200,PICNIC_BASKET2,30664,18,30663,29,,,30669,2,30670,45,,,30666.5
-1,572300,PICNIC_BASKET2,30662,10,30661,22,,,30668,10,30669,22,,,30665
-1,572400,PICNIC_BASKET2,30661,18,30660,20,,,30667,18,30668,20,,,30664
-1,572500,PICNIC_BASKET2,30664,14,30663,29,,,30666,4,30670,43,,,30665
-1,572600,PICNIC_BASKET2,30667,4,30665,11,30664,15,30671,11,30672,15,,,30669
-1,572700,PICNIC_BASKET2,30663,30,,,,,30669,15,30670,15,,,30666
-1,572800,PICNIC_BASKET2,30663,20,30662,24,,,30669,44,,,,,30666
-1,572900,PICNIC_BASKET2,30665,16,30664,30,,,30670,1,30671,45,,,30667.5
-1,573000,PICNIC_BASKET2,30669,19,30668,25,,,30675,44,,,,,30672
-1,573100,PICNIC_BASKET2,30669,1,30668,30,,,30674,15,30675,16,,,30671.5
-1,573200,PICNIC_BASKET2,30667,19,30666,19,,,30672,2,30673,36,,,30669.5
-1,573300,PICNIC_BASKET2,30667,20,30666,16,,,30673,36,,,,,30670
-1,573400,PICNIC_BASKET2,30671,1,30670,41,,,30676,1,30677,41,,,30673.5
-1,573500,PICNIC_BASKET2,30675,2,30674,45,,,30680,21,30681,26,,,30677.5
-1,573600,PICNIC_BASKET2,30673,12,30672,27,,,30679,39,,,,,30676
-1,573700,PICNIC_BASKET2,30679,1,30678,32,,,30684,1,30685,32,,,30681.5
-1,573800,PICNIC_BASKET2,30685,1,30684,34,,,30690,17,30691,18,,,30687.5
-1,573900,PICNIC_BASKET2,30689,2,30688,36,,,30694,12,30695,26,,,30691.5
-1,574000,PICNIC_BASKET2,30687,2,30686,34,,,30692,2,30693,34,,,30689.5
-1,574100,PICNIC_BASKET2,30688,39,,,,,30695,39,,,,,30691.5
-1,574200,PICNIC_BASKET2,30692,2,30691,43,,,30697,19,30698,26,,,30694.5
-1,574300,PICNIC_BASKET2,30692,2,30691,43,,,30697,2,30698,43,,,30694.5
-1,574400,PICNIC_BASKET2,30690,42,,,,,30697,42,,,,,30693.5
-1,574500,PICNIC_BASKET2,30691,2,30690,35,,,30696,14,30697,23,,,30693.5
-1,574600,PICNIC_BASKET2,30689,13,30688,20,,,30695,33,,,,,30692
-1,574700,PICNIC_BASKET2,30692,16,30691,23,,,30698,39,,,,,30695
-1,574800,PICNIC_BASKET2,30693,20,30692,29,,,30699,20,30700,29,,,30696
-1,574900,PICNIC_BASKET2,30692,40,,,,,30698,16,30699,24,,,30695
-1,575000,PICNIC_BASKET2,30694,1,30693,32,,,30699,18,30700,15,,,30696.5
-1,575100,PICNIC_BASKET2,30698,2,30697,29,,,30703,16,30704,15,,,30700.5
-1,575200,PICNIC_BASKET2,30698,46,,,,,30705,46,,,,,30701.5
-1,575300,PICNIC_BASKET2,30702,16,30701,30,,,30708,16,30709,30,,,30705
-1,575400,PICNIC_BASKET2,30702,1,30701,25,,,30707,11,30708,15,,,30704.5
-1,575500,PICNIC_BASKET2,30704,2,30703,48,,,30709,2,30710,48,,,30706.5
-1,575600,PICNIC_BASKET2,30704,1,30703,38,,,30709,17,30710,22,,,30706.5
-1,575700,PICNIC_BASKET2,30703,2,30702,32,,,30708,2,30709,32,,,30705.5
-1,575800,PICNIC_BASKET2,30703,18,30702,19,,,30709,37,,,,,30706
-1,575900,PICNIC_BASKET2,30704,33,,,,,30710,10,30711,23,,,30707
-1,576000,PICNIC_BASKET2,30701,20,30700,26,,,30706,1,30707,45,,,30703.5
-1,576100,PICNIC_BASKET2,30703,1,30701,20,30700,23,30707,43,,,,,30705
-1,576200,PICNIC_BASKET2,30704,2,30703,40,,,30709,20,30710,22,,,30706.5
-1,576300,PICNIC_BASKET2,30700,38,,,,,30706,13,30707,25,,,30703
-1,576400,PICNIC_BASKET2,30702,22,30701,22,,,30707,2,30708,42,,,30704.5
-1,576500,PICNIC_BASKET2,30700,15,30699,17,,,30706,32,,,,,30703
-1,576600,PICNIC_BASKET2,30704,1,30703,35,,,30709,1,30710,35,,,30706.5
-1,576700,PICNIC_BASKET2,30705,34,,,,,30711,14,30712,20,,,30708
-1,576800,PICNIC_BASKET2,30705,1,30704,46,,,30707,8,30710,21,30711,26,30706
-1,576900,PICNIC_BASKET2,30709,6,30704,11,30703,21,30710,32,,,,,30709.5
-1,577000,PICNIC_BASKET2,30703,1,30702,30,,,30708,1,30709,30,,,30705.5
-1,577100,PICNIC_BASKET2,30702,15,30701,24,,,30707,1,30708,38,,,30704.5
-1,577200,PICNIC_BASKET2,30702,1,30701,29,,,30707,1,30708,29,,,30704.5
-1,577300,PICNIC_BASKET2,30701,20,30700,29,,,30706,2,30707,47,,,30703.5
-1,577400,PICNIC_BASKET2,30698,17,30697,23,,,30703,1,30704,39,,,30700.5
-1,577500,PICNIC_BASKET2,30701,12,30700,22,,,30706,2,30707,32,,,30703.5
