product,day_num,timestamp,combined_timestamp,x_t,x_t1,x_t2
VEV_5100,0,542000,542000,0.8433441682250304,0.3460955644413843,0.5548332238113289
VEV_5100,0,542100,542100,0.0507038298933366,0.8433441682250304,0.3460955644413843
VEV_5100,0,542200,542200,0.2574597777716008,0.0507038298933366,0.8433441682250304
VEV_5100,0,542300,542300,0.5494703833519452,0.2574597777716008,0.0507038298933366
VEV_5100,0,542400,542400,0.0494656076334649,0.5494703833519452,0.2574597777716008
VEV_5100,0,542500,542500,0.1537560743768153,0.0494656076334649,0.5494703833519452
VEV_5100,0,542600,542600,-0.1359321025920508,0.1537560743768153,0.0494656076334649
VEV_5100,0,542700,542700,0.2603244867768808,-0.1359321025920508,0.1537560743768153
VEV_5100,0,542800,542800,0.4464179803367187,0.2603244867768808,-0.1359321025920508
VEV_5100,0,542900,542900,0.4456913205790442,0.4464179803367187,0.2603244867768808
VEV_5100,0,543000,543000,0.2367526654743414,0.4456913205790442,0.4464179803367187
VEV_5100,0,543100,543100,0.3417798870705155,0.2367526654743414,0.4456913205790442
VEV_5100,0,543200,543200,-0.1579737880147149,0.3417798870705155,0.2367526654743414
VEV_5100,0,543300,543300,-0.1498244184199393,-0.1579737880147149,0.3417798870705155
VEV_5100,0,543400,543400,0.0583441224471243,-0.1498244184199393,-0.1579737880147149
VEV_5100,0,543500,543500,0.0582549879836733,0.0583441224471243,-0.1498244184199393
VEV_5100,0,543600,543600,0.4286541550040965,0.0582549879836733,0.0583441224471243
VEV_5100,0,543700,543700,0.0007842285381229,0.4286541550040965,0.0582549879836733
VEV_5100,0,543800,543800,0.7812110332511111,0.0007842285381229,0.4286541550040965
VEV_5100,0,543900,543900,-0.0002671358170118,0.7812110332511111,0.0007842285381229
VEV_5100,0,544000,544000,0.391514567852937,-0.0002671358170118,0.7812110332511111
VEV_5100,0,544100,544100,-0.2140718089531219,0.391514567852937,-0.0002671358170118
VEV_5100,0,544200,544200,-0.21144437439807,-0.2140718089531219,0.391514567852937
VEV_5100,0,544300,544300,0.5684047256781923,-0.21144437439807,-0.2140718089531219
VEV_5100,0,544400,544400,0.176257442671158,0.5684047256781923,-0.21144437439807
VEV_5100,0,544500,544500,-0.2136307516930173,0.176257442671158,0.5684047256781923
VEV_5100,0,544600,544600,0.9575094761030414,-0.2136307516930173,0.176257442671158
VEV_5100,0,544700,544700,1.898433968982772,0.9575094761030414,-0.2136307516930173
VEV_5100,0,544800,544800,0.5588559746547617,1.898433968982772,0.9575094761030414
VEV_5100,0,544900,544900,-0.4398673911236983,0.5588559746547617,1.898433968982772
VEV_5100,0,545000,545000,0.34046013442412,-0.4398673911236983,0.5588559746547617
VEV_5100,0,545100,545100,0.2762997476997952,0.34046013442412,-0.4398673911236983
VEV_5100,0,545200,545200,0.5573369636067582,0.2762997476997952,0.34046013442412
VEV_5100,0,545300,545300,0.1174044022086491,0.5573369636067582,0.2762997476997952
VEV_5100,0,545400,545400,-0.1044280560372499,0.1174044022086491,0.5573369636067582
VEV_5100,0,545500,545500,0.511872939474415,-0.1044280560372499,0.1174044022086491
VEV_5100,0,545600,545600,-0.2657717505039727,0.511872939474415,-0.1044280560372499
VEV_5100,0,545700,545700,0.3430735604947585,-0.2657717505039727,0.511872939474415
VEV_5100,0,545800,545800,-0.2192324709994864,0.3430735604947585,-0.2657717505039727
VEV_5100,0,545900,545900,0.2842759308296081,-0.2192324709994864,0.3430735604947585
VEV_5100,0,546000,546000,0.1078222456944786,0.2842759308296081,-0.2192324709994864
VEV_5100,0,546100,546100,-0.7809958723137242,0.1078222456944786,0.2842759308296081
VEV_5100,0,546200,546200,0.2196267487538534,-0.7809958723137242,0.1078222456944786
VEV_5100,0,546300,546300,-0.1734678581838125,0.2196267487538534,-0.7809958723137242
VEV_5100,0,546400,546400,0.2202701278042695,-0.1734678581838125,0.2196267487538534
VEV_5100,0,546500,546500,0.4333970980278536,0.2202701278042695,-0.1734678581838125
VEV_5100,0,546600,546600,0.1133074863923866,0.4333970980278536,0.2202701278042695
VEV_5100,0,546700,546700,0.2187065007669844,0.1133074863923866,0.4333970980278536
VEV_5100,0,546800,546800,0.2181054509646856,0.2187065007669844,0.1133074863923866
VEV_5100,0,546900,546900,1.3896970297500957,0.2181054509646856,0.2187065007669844
VEV_5100,0,547000,547000,0.3175972056378668,1.3896970297500957,0.2181054509646856
VEV_5100,0,547100,547100,1.3831013049994,0.3175972056378668,1.3896970297500957
VEV_5100,0,547200,547200,0.4163161271876561,1.3831013049994,0.3175972056378668
VEV_5100,0,547300,547300,0.4881143959278233,0.4163161271876561,1.3831013049994
VEV_5100,0,547400,547400,0.2023923466445012,0.4881143959278233,0.4163161271876561
VEV_5100,0,547500,547500,0.2011483845708426,0.2023923466445012,0.4881143959278233
VEV_5100,0,547600,547600,0.379539186797956,0.2011483845708426,0.2023923466445012
VEV_5100,0,547700,547700,0.2007113968043086,0.379539186797956,0.2011483845708426
VEV_5100,0,547800,547800,0.4149082256776637,0.2007113968043086,0.379539186797956
VEV_5100,0,547900,547900,0.41431214944987,0.4149082256776637,0.2007113968043086
VEV_5100,0,548000,548000,0.6223242900114201,0.41431214944987,0.4149082256776637
VEV_5100,0,548100,548100,-0.1671455752434667,0.6223242900114201,0.41431214944987
VEV_5100,0,548200,548200,0.0415800027317345,-0.1671455752434667,0.6223242900114201
VEV_5100,0,548300,548300,0.3323673229388078,0.0415800027317345,-0.1671455752434667
VEV_5100,0,548400,548400,0.2263222898304775,0.3323673229388078,0.0415800027317345
VEV_5100,0,548500,548500,0.434318488446479,0.2263222898304775,0.3323673229388078
VEV_5100,0,548600,548600,0.0382221110221507,0.434318488446479,0.2263222898304775
VEV_5100,0,548700,548700,-0.1729201180010022,0.0382221110221507,0.434318488446479
VEV_5100,0,548800,548800,1.2945991294182022,-0.1729201180010022,0.0382221110221507
VEV_5100,0,548900,548900,1.5789004161597404,1.2945991294182022,-0.1729201180010022
VEV_5100,0,549000,549000,0.4038335630639267,1.5789004161597404,1.2945991294182022
VEV_5100,0,549100,549100,0.2188416518465601,0.4038335630639267,1.5789004161597404
VEV_5100,0,549200,549200,-0.176756079669758,0.2188416518465601,0.4038335630639267
VEV_5100,0,549300,549300,0.6118316007477915,-0.176756079669758,0.2188416518465601
VEV_5100,0,549400,549400,0.6095806300500044,0.6118316007477915,-0.176756079669758
VEV_5100,0,549500,549500,-0.1798334323229937,0.6095806300500044,0.6118316007477915
VEV_5100,0,549600,549600,0.3191885908495351,-0.1798334323229937,0.6095806300500044
VEV_5100,0,549700,549700,-0.1737628217060773,0.3191885908495351,-0.1798334323229937
VEV_5100,0,549800,549800,0.22080867151044,-0.1737628217060773,0.3191885908495351
VEV_5100,0,549900,549900,0.3253319799805467,0.22080867151044,-0.1737628217060773
VEV_5100,0,550000,550000,0.1154138689012143,0.3253319799805467,0.22080867151044
VEV_5100,0,550100,550100,0.4272809565854913,0.1154138689012143,0.3253319799805467
VEV_5100,0,550200,550200,0.4259791389513339,0.4272809565854913,0.1154138689012143
VEV_5100,0,550300,550300,0.2349927806899359,0.4259791389513339,0.4272809565854913
VEV_5100,0,550400,550400,1.998922090565884,0.2349927806899359,0.4259791389513339
VEV_5100,0,550500,550500,0.2271721454367252,1.998922090565884,0.2349927806899359
VEV_5100,0,550600,550600,0.4324503829498098,0.2271721454367252,1.998922090565884
VEV_5100,0,550700,550700,-0.1624188415335083,0.4324503829498098,0.2271721454367252
VEV_5100,0,550800,550800,1.618321661346272,-0.1624188415335083,0.4324503829498098
VEV_5100,0,550900,550900,0.2200184483008342,1.618321661346272,-0.1624188415335083
VEV_5100,0,551000,551000,1.6109704793902893,0.2200184483008342,1.618321661346272
VEV_5100,0,551100,551100,0.1221301250516262,1.6109704793902893,0.2200184483008342
VEV_5100,0,551200,551200,-0.0806809127793712,0.1221301250516262,1.6109704793902893
VEV_5100,0,551300,551300,0.4025077263745515,-0.0806809127793712,0.1221301250516262
VEV_5100,0,551400,551400,0.2973534682100762,0.4025077263745515,-0.0806809127793712
VEV_5100,0,551500,551500,0.5031121156516747,0.2973534682100762,0.4025077263745515
VEV_5100,0,551600,551600,0.1061636598942641,0.5031121156516747,0.2973534682100762
VEV_5100,0,551700,551700,-0.2053901132644568,0.1061636598942641,0.5031121156516747
VEV_5100,0,551800,551800,-0.2042086985184141,-0.2053901132644568,0.1061636598942641
VEV_5100,0,551900,551900,-0.1009598641417142,-0.2042086985184141,-0.2053901132644568
VEV_5100,0,552000,552000,-0.1002765924290542,-0.1009598641417142,-0.2042086985184141
VEV_5100,0,552100,552100,0.2931343027562434,-0.1002765924290542,-0.1009598641417142
VEV_5100,0,552200,552200,0.2932366331333469,0.2931343027562434,-0.1002765924290542
VEV_5100,0,552300,552300,0.2073920689363149,0.2932366331333469,0.2931343027562434
VEV_5100,0,552400,552400,-0.0877865748489057,0.2073920689363149,0.2932366331333469
VEV_5100,0,552500,552500,0.2059288097429998,-0.0877865748489057,0.2073920689363149
VEV_5100,0,552600,552600,-0.1916429747193433,0.2059288097429998,-0.0877865748489057
VEV_5100,0,552700,552700,0.2055124688145042,-0.1916429747193433,0.2059288097429998
VEV_5100,0,552800,552800,0.2062708354442293,0.2055124688145042,-0.1916429747193433
VEV_5100,0,552900,552900,0.206100865292683,0.2062708354442293,0.2055124688145042
VEV_5100,0,553000,553000,0.2069416642266333,0.206100865292683,0.2062708354442293
VEV_5100,0,553100,553100,0.3952206365761412,0.2069416642266333,0.206100865292683
VEV_5100,0,553200,553200,-0.2083679266688705,0.3952206365761412,0.2069416642266333
VEV_5100,0,553300,553300,0.3945937394651082,-0.2083679266688705,0.3952206365761412
VEV_5100,0,553400,553400,0.5784210390684166,0.3945937394651082,-0.2083679266688705
VEV_5100,0,553500,553500,0.5781980049346203,0.5784210390684166,0.3945937394651082
VEV_5100,0,553600,553600,0.0783046881210793,0.5781980049346203,0.5784210390684166
VEV_5100,0,553700,553700,-0.2131601720416256,0.0783046881210793,0.5781980049346203
VEV_5100,0,553800,553800,1.361622913440442,-0.2131601720416256,0.0783046881210793
VEV_5100,0,553900,553900,0.0736188241121453,1.361622913440442,-0.2131601720416256
VEV_5100,0,554000,554000,0.0746284555866623,0.0736188241121453,1.361622913440442
VEV_5100,0,554100,554100,0.361864742245416,0.0746284555866623,0.0736188241121453
VEV_5100,0,554200,554200,0.361954117807727,0.361864742245416,0.0746284555866623
VEV_5100,0,554300,554300,0.0733232746397334,0.361954117807727,0.361864742245416
VEV_5100,0,554400,554400,0.5702729379618177,0.0733232746397334,0.361954117807727
VEV_5100,0,554500,554500,-1.0289771620778083,0.5702729379618177,0.0733232746397334
VEV_5100,0,554600,554600,-0.1334084157165307,-1.0289771620778083,0.5702729379618177
VEV_5100,0,554700,554700,0.3655729162210264,-0.1334084157165307,-1.0289771620778083
VEV_5100,0,554800,554800,0.3656343012930847,0.3655729162210264,-0.1334084157165307
VEV_5100,0,554900,554900,0.3660763459229201,0.3656343012930847,0.3655729162210264
VEV_5100,0,555000,555000,0.1571337319160193,0.3660763459229201,0.3656343012930847
VEV_5100,0,555100,555100,0.15689906976786,0.1571337319160193,0.3660763459229201
VEV_5100,0,555200,555200,0.4413802041526651,0.15689906976786,0.1571337319160193
VEV_5100,0,555300,555300,0.5080825644049582,0.4413802041526651,0.15689906976786
VEV_5100,0,555400,555400,-0.1018711271385655,0.5080825644049582,0.4413802041526651
VEV_5100,0,555500,555500,0.0062439148346129,-0.1018711271385655,0.5080825644049582
VEV_5100,0,555600,555600,0.2860974205823368,0.0062439148346129,-0.1018711271385655
VEV_5100,0,555700,555700,-0.2769564944924241,0.2860974205823368,0.0062439148346129
VEV_5100,0,555800,555800,-0.0626368397420265,-0.2769564944924241,0.2860974205823368
VEV_5100,0,555900,555900,-0.1346468812967032,-0.0626368397420265,-0.2769564944924241
VEV_5100,0,556000,556000,-0.1340541955364642,-0.1346468812967032,-0.0626368397420265
VEV_5100,0,556100,556100,0.1519087179335656,-0.1340541955364642,-0.1346468812967032
VEV_5100,0,556200,556200,0.3621687771383222,0.1519087179335656,-0.1340541955364642
VEV_5100,0,556300,556300,-0.3499943812671517,0.3621687771383222,0.1519087179335656
VEV_5100,0,556400,556400,-0.2432004935562872,-0.3499943812671517,0.3621687771383222
VEV_5100,0,556500,556500,0.3266535691986973,-0.2432004935562872,-0.3499943812671517
VEV_5100,0,556600,556600,-0.2822426285338224,0.3266535691986973,-0.2432004935562872
VEV_5100,0,556700,556700,0.2789950182532266,-0.2822426285338224,0.3266535691986973
VEV_5100,0,556800,556800,0.2766464566634568,0.2789950182532266,-0.2822426285338224
VEV_5100,0,556900,556900,0.2755114921178574,0.2766464566634568,0.2789950182532266
VEV_5100,0,557000,557000,-0.3332365439296154,0.2755114921178574,0.2766464566634568
VEV_5100,0,557100,557100,0.2753701018482388,-0.3332365439296154,0.2755114921178574
VEV_5100,0,557200,557200,0.828474140234448,0.2753701018482388,-0.3332365439296154
VEV_5100,0,557300,557300,-0.2291470544005278,0.828474140234448,0.2753701018482388
VEV_5100,0,557400,557400,0.4883789017890194,-0.2291470544005278,0.828474140234448
VEV_5100,0,557500,557500,-0.012019552770198,0.4883789017890194,-0.2291470544005278
VEV_5100,0,557600,557600,-0.1213470270286052,-0.012019552770198,0.4883789017890194
VEV_5100,0,557700,557700,-0.0625605445598012,-0.1213470270286052,-0.012019552770198
VEV_5100,0,557800,557800,-0.1754425213644026,-0.0625605445598012,-0.1213470270286052
VEV_5100,0,557900,557900,-0.3416418820265789,-0.1754425213644026,-0.0625605445598012
VEV_5100,0,558000,558000,0.0476978342335314,-0.3416418820265789,-0.1754425213644026
VEV_5100,0,558100,558100,-0.1235644759058232,0.0476978342335314,-0.3416418820265789
VEV_5100,0,558200,558200,0.0460209979619321,-0.1235644759058232,0.0476978342335314
VEV_5100,0,558300,558300,1.429712365657906,0.0460209979619321,-0.1235644759058232
VEV_5100,0,558400,558400,0.2599573717006933,1.429712365657906,0.0460209979619321
VEV_5100,0,558500,558500,-0.2399440338117529,0.2599573717006933,1.429712365657906
VEV_5100,0,558600,558600,0.0401379836571322,-0.2399440338117529,0.2599573717006933
VEV_5100,0,558700,558700,-0.0708927130317533,0.0401379836571322,-0.2399440338117529
VEV_5100,0,558800,558800,0.0405913693280126,-0.0708927130317533,0.0401379836571322
VEV_5100,0,558900,558900,0.0404150941853913,0.0405913693280126,-0.0708927130317533
VEV_5100,0,559000,559000,-0.5185943012384087,0.0404150941853913,0.0405913693280126
VEV_5100,0,559100,559100,0.6483360213446758,-0.5185943012384087,0.0404150941853913
VEV_5100,0,559200,559200,-0.3499589272678349,0.6483360213446758,-0.5185943012384087
VEV_5100,0,559300,559300,-0.3488999722271728,-0.3499589272678349,0.6483360213446758
VEV_5100,0,559400,559400,0.0412857226428968,-0.3488999722271728,-0.3499589272678349
VEV_5100,0,559500,559500,0.0414212893761032,0.0412857226428968,-0.3488999722271728
VEV_5100,0,559600,559600,0.0416831615621049,0.0414212893761032,0.0412857226428968
VEV_5100,0,559700,559700,0.041451532803876,0.0416831615621049,0.0414212893761032
VEV_5100,0,559800,559800,-0.1793304154507495,0.041451532803876,0.0416831615621049
VEV_5100,0,559900,559900,-0.1790231017830592,-0.1793304154507495,0.041451532803876
VEV_5100,0,560000,560000,0.0428214553521684,-0.1790231017830592,-0.1793304154507495
VEV_5100,0,560100,560100,0.0419577460670552,0.0428214553521684,-0.1790231017830592
VEV_5100,0,560200,560200,-0.0680329054516732,0.0419577460670552,0.0428214553521684
VEV_5100,0,560300,560300,-0.4022406537428651,-0.0680329054516732,0.0419577460670552
VEV_5100,0,560400,560400,-0.1791183811351402,-0.4022406537428651,-0.0680329054516732
VEV_5100,0,560500,560500,0.5954640892209682,-0.1791183811351402,-0.4022406537428651
VEV_5100,0,560600,560600,0.0952013604178318,0.5954640892209682,-0.1791183811351402
VEV_5100,0,560700,560700,-0.1803747777130411,0.0952013604178318,0.5954640892209682
VEV_5100,0,560800,560800,0.0410826294773869,-0.1803747777130411,0.0952013604178318
VEV_5100,0,560900,560900,-0.343543616075749,0.0410826294773869,-0.1803747777130411
VEV_5100,0,561000,561000,-0.3423772565656691,-0.343543616075749,0.0410826294773869
VEV_5100,0,561100,561100,-0.0093732807567903,-0.3423772565656691,-0.343543616075749
VEV_5100,0,561200,561200,0.4901945179117319,-0.0093732807567903,-0.3423772565656691
VEV_5100,0,561300,561300,1.438571222662631,0.4901945179117319,-0.0093732807567903
VEV_5100,0,561400,561400,0.2677149620458294,1.438571222662631,0.4901945179117319
VEV_5100,0,561500,561500,0.2665305191135303,0.2677149620458294,1.438571222662631
VEV_5100,0,561600,561600,-0.5136241642576351,0.2665305191135303,0.2677149620458294
VEV_5100,0,561700,561700,0.2656620922898582,-0.5136241642576351,0.2665305191135303
VEV_5100,0,561800,561800,-0.2334480882122989,0.2656620922898582,-0.5136241642576351
VEV_5100,0,561900,561900,0.0469128231579816,-0.2334480882122989,0.2656620922898582
VEV_5100,0,562000,562000,0.436277552366846,0.0469128231579816,-0.2334480882122989
VEV_5100,0,562100,562100,-0.3397032969137399,0.436277552366846,0.0469128231579816
VEV_5100,0,562200,562200,0.2710793275377909,-0.3397032969137399,0.436277552366846
VEV_5100,0,562300,562300,0.2705874913071966,0.2710793275377909,-0.3397032969137399
VEV_5100,0,562400,562400,0.2050490173610342,0.2705874913071966,0.2710793275377909
VEV_5100,0,562500,562500,-0.0792147480215135,0.2050490173610342,0.2705874913071966
VEV_5100,0,562600,562600,-0.5125729486017008,-0.0792147480215135,0.2050490173610342
VEV_5100,0,562700,562700,0.2045969051077918,-0.5125729486017008,-0.0792147480215135
VEV_5100,0,562800,562800,1.3733247375457722,0.2045969051077918,-0.5125729486017008
VEV_5100,0,562900,562900,-0.516038441818182,1.3733247375457722,0.2045969051077918
VEV_5100,0,563000,563000,0.4825865557832003,-0.516038441818182,1.3733247375457722
VEV_5100,0,563100,563100,-0.5156969509234841,0.4825865557832003,-0.516038441818182
VEV_5100,0,563200,563200,-0.2983490651954525,-0.5156969509234841,0.4825865557832003
VEV_5100,0,563300,563300,0.2643687534546188,-0.2983490651954525,-0.5156969509234841
VEV_5100,0,563400,563400,-0.2353826975513584,0.2643687534546188,-0.2983490651954525
VEV_5100,0,563500,563500,-0.125330503557052,-0.2353826975513584,0.2643687534546188
VEV_5100,0,563600,563600,0.2636514928585711,-0.125330503557052,-0.2353826975513584
VEV_5100,0,563700,563700,-0.3453227739069007,0.2636514928585711,-0.125330503557052
VEV_5100,0,563800,563800,-0.2982813654289202,-0.3453227739069007,0.2636514928585711
VEV_5100,0,563900,563900,0.094529031948241,-0.2982813654289202,-0.3453227739069007
VEV_5100,0,564000,564000,-0.2977758945889945,0.094529031948241,-0.2982813654289202
VEV_5100,0,564100,564100,-0.2964100105632496,-0.2977758945889945,0.094529031948241
VEV_5100,0,564200,564200,-0.0817668994163796,-0.2964100105632496,-0.2977758945889945
VEV_5100,0,564300,564300,-0.0805548763405568,-0.0817668994163796,-0.2964100105632496
VEV_5100,0,564400,564400,-0.0796694067585122,-0.0805548763405568,-0.0817668994163796
VEV_5100,0,564500,564500,-0.2941054023340257,-0.0796694067585122,-0.0805548763405568
VEV_5100,0,564600,564600,-0.2924281727582638,-0.2941054023340257,-0.0796694067585122
VEV_5100,0,564700,564700,0.0956724574066356,-0.2924281727582638,-0.2941054023340257
VEV_5100,0,564800,564800,-0.2961175768623434,0.0956724574066356,-0.2924281727582638
VEV_5100,0,564900,564900,-0.0807380762039429,-0.2961175768623434,0.0956724574066356
VEV_5100,0,565000,565000,-0.0811165909622104,-0.0807380762039429,-0.2961175768623434
VEV_5100,0,565100,565100,0.1333578022467918,-0.0811165909622104,-0.0807380762039429
VEV_5100,0,565200,565200,-0.2592367392257984,0.1333578022467918,-0.0811165909622104
VEV_5100,0,565300,565300,0.1334671386571244,-0.2592367392257984,0.1333578022467918
VEV_5100,0,565400,565400,-0.0794563625067894,0.1334671386571244,-0.2592367392257984
VEV_5100,0,565500,565500,0.4184095433352013,-0.0794563625067894,0.1334671386571244
VEV_5100,0,565600,565600,-0.0507354544570262,0.4184095433352013,-0.0794563625067894
VEV_5100,0,565700,565700,0.1312978754558571,-0.0507354544570262,0.4184095433352013
VEV_5100,0,565800,565800,0.4152690754849573,0.1312978754558571,-0.0507354544570262
VEV_5100,0,565900,565900,0.1334411656680458,0.4152690754849573,0.1312978754558571
VEV_5100,0,566000,566000,0.3450705017712607,0.1334411656680458,0.4152690754849573
VEV_5100,0,566100,566100,0.0575987172701388,0.3450705017712607,0.1334411656680458
VEV_5100,0,566200,566200,-0.0472096961998431,0.0575987172701388,0.3450705017712607
VEV_5100,0,566300,566300,0.2659730173540993,-0.0472096961998431,0.0575987172701388
VEV_5100,0,566400,566400,0.160332049002136,0.2659730173540993,-0.0472096961998431
VEV_5100,0,566500,566500,-0.0279714646176216,0.160332049002136,0.2659730173540993
VEV_5100,0,566600,566600,-0.0287005677532761,-0.0279714646176216,0.160332049002136
VEV_5100,0,566700,566700,-0.0293720189497435,-0.0287005677532761,-0.0279714646176216
VEV_5100,0,566800,566800,0.2794181754707097,-0.0293720189497435,-0.0287005677532761
VEV_5100,0,566900,566900,-0.1183564908587868,0.2794181754707097,-0.0293720189497435
VEV_5100,0,567000,567000,0.3811670935074289,-0.1183564908587868,0.2794181754707097
VEV_5100,0,567100,567100,0.3821221531152332,0.3811670935074289,-0.1183564908587868
VEV_5100,0,567200,567200,0.3795794126081091,0.3821221531152332,0.3811670935074289
VEV_5100,0,567300,567300,0.5811566445490826,0.3795794126081091,0.3821221531152332
VEV_5100,0,567400,567400,0.1825233573895275,0.5811566445490826,0.3795794126081091
VEV_5100,0,567500,567500,0.0806638415833731,0.1825233573895275,0.5811566445490826
VEV_5100,0,567600,567600,0.3756618184988838,0.0806638415833731,0.1825233573895275
VEV_5100,0,567700,567700,0.3748392175002664,0.3756618184988838,0.0806638415833731
VEV_5100,0,567800,567800,0.3748296797170951,0.3748392175002664,0.3756618184988838
VEV_5100,0,567900,567900,0.5657575667223682,0.3748296797170951,0.3748392175002664
VEV_5100,0,568000,568000,0.1683772397627763,0.5657575667223682,0.3748296797170951
VEV_5100,0,568100,568100,-0.2219339532598496,0.1683772397627763,0.5657575667223682
VEV_5100,0,568200,568200,-0.0222264004360113,-0.2219339532598496,0.1683772397627763
VEV_5100,0,568300,568300,0.2759585312001036,-0.0222264004360113,-0.2219339532598496
VEV_5100,0,568400,568400,0.0772108186001787,0.2759585312001036,-0.0222264004360113
VEV_5100,0,568500,568500,-0.1247215218486417,0.0772108186001787,0.2759585312001036
VEV_5100,0,568600,568600,0.1770551431195599,-0.1247215218486417,0.0772108186001787
VEV_5100,0,568700,568700,0.0695731402624915,0.1770551431195599,-0.1247215218486417
VEV_5100,0,568800,568800,-1.0227159044829932,0.0695731402624915,0.1770551431195599
VEV_5100,0,568900,568900,0.4772903202760972,-1.0227159044829932,0.0695731402624915
VEV_5100,0,569000,569000,0.2812210197466811,0.4772903202760972,-1.0227159044829932
VEV_5100,0,569100,569100,0.1829278019763478,0.2812210197466811,0.4772903202760972
VEV_5100,0,569200,569200,0.183783748139831,0.1829278019763478,0.2812210197466811
VEV_5100,0,569300,569300,0.4844369863899374,0.183783748139831,0.1829278019763478
VEV_5100,0,569400,569400,0.1864933145561735,0.4844369863899374,0.183783748139831
VEV_5100,0,569500,569500,-0.0121194145312983,0.1864933145561735,0.4844369863899374
VEV_5100,0,569600,569600,0.4849256675556717,-0.0121194145312983,0.1864933145561735
VEV_5100,0,569700,569700,-0.0154632138005581,0.4849256675556717,-0.0121194145312983
VEV_5100,0,569800,569800,0.0853905965882404,-0.0154632138005581,0.4849256675556717
VEV_5100,0,569900,569900,0.4849494118534494,0.0853905965882404,-0.0154632138005581
VEV_5100,0,570000,570000,0.484455973484728,0.4849494118534494,0.0853905965882404
VEV_5100,0,570100,570100,0.3803579328400701,0.484455973484728,0.4849494118534494
VEV_5100,0,570200,570200,0.4770255033135981,0.3803579328400701,0.484455973484728
VEV_5100,0,570300,570300,-0.1206119180214955,0.4770255033135981,0.3803579328400701
VEV_5100,0,570400,570400,-0.0166240991134145,-0.1206119180214955,0.4770255033135981
VEV_5100,0,570500,570500,0.581621735463159,-0.0166240991134145,-0.1206119180214955
VEV_5100,0,570600,570600,-0.2172700504297608,0.581621735463159,-0.0166240991134145
VEV_5100,0,570700,570700,0.5806146155136958,-0.2172700504297608,0.581621735463159
VEV_5100,0,570800,570800,0.376012116019865,0.5806146155136958,-0.2172700504297608
VEV_5100,0,570900,570900,0.0795200452380413,0.376012116019865,0.5806146155136958
VEV_5100,0,571000,571000,0.0801832154124895,0.0795200452380413,0.376012116019865
VEV_5100,0,571100,571100,-0.1219885967448135,0.0801832154124895,0.0795200452380413
VEV_5100,0,571200,571200,0.1735206251637464,-0.1219885967448135,0.0801832154124895
VEV_5100,0,571300,571300,-0.0337482020622701,0.1735206251637464,-0.1219885967448135
VEV_5100,0,571400,571400,0.1545717721896835,-0.0337482020622701,0.1735206251637464
VEV_5100,0,571500,571500,0.3622546651895391,0.1545717721896835,-0.0337482020622701
VEV_5100,0,571600,571600,0.4655755002941077,0.3622546651895391,0.1545717721896835
VEV_5100,0,571700,571700,0.3761477856160127,0.4655755002941077,0.3622546651895391
VEV_5100,0,571800,571800,0.0797072067862245,0.3761477856160127,0.4655755002941077
VEV_5100,0,571900,571900,1.5634421330923942,0.0797072067862245,0.3761477856160127
VEV_5100,0,572000,572000,0.5749468212047759,1.5634421330923942,0.0797072067862245
VEV_5100,0,572100,572100,-0.2227048182221551,0.5749468212047759,1.5634421330923942
VEV_5100,0,572200,572200,0.0746548407014415,-0.2227048182221551,0.5749468212047759
VEV_5100,0,572300,572300,0.1770608421275028,0.0746548407014415,-0.2227048182221551
VEV_5100,0,572400,572400,0.5743407332915922,0.1770608421275028,0.0746548407014415
VEV_5100,0,572500,572500,0.074114075889156,0.5743407332915922,0.1770608421275028
VEV_5100,0,572600,572600,0.0738112850790457,0.074114075889156,0.5743407332915922
VEV_5100,0,572700,572700,0.0730390455751148,0.0738112850790457,0.074114075889156
VEV_5100,0,572800,572800,0.165199874105383,0.0730390455751148,0.0738112850790457
VEV_5100,0,572900,572900,0.3698849581228387,0.165199874105383,0.0730390455751148
VEV_5100,0,573000,573000,0.2670485046792237,0.3698849581228387,0.165199874105383
VEV_5100,0,573100,573100,0.5602667430825932,0.2670485046792237,0.3698849581228387
VEV_5100,0,573200,573200,0.7449042481844117,0.5602667430825932,0.2670485046792237
VEV_5100,0,573300,573300,0.1387091644505744,0.7449042481844117,0.5602667430825932
VEV_5100,0,573400,573400,0.3461107529819855,0.1387091644505744,0.7449042481844117
VEV_5100,0,573500,573500,0.4490211201714373,0.3461107529819855,0.1387091644505744
VEV_5100,0,573600,573600,-0.0508610079841673,0.4490211201714373,0.3461107529819855
VEV_5100,0,573700,573700,0.1551805365688778,-0.0508610079841673,0.4490211201714373
VEV_5100,0,573800,573800,0.3451752639671213,0.1551805365688778,-0.0508610079841673
VEV_5100,0,573900,573900,-0.0515578307090436,0.3451752639671213,0.1551805365688778
VEV_5100,0,574000,574000,0.5304657641436279,-0.0515578307090436,0.3451752639671213
VEV_5100,0,574100,574100,0.5286613598273107,0.5304657641436279,-0.0515578307090436
VEV_5100,0,574200,574200,0.5259490231387645,0.5286613598273107,0.5304657641436279
VEV_5100,0,574300,574300,0.3142403960009687,0.5259490231387645,0.5286613598273107
VEV_5100,0,574400,574400,0.3140908661644062,0.3142403960009687,0.5259490231387645
VEV_5100,0,574500,574500,1.4888974018813317,0.3140908661644062,0.3142403960009687
VEV_5100,0,574600,574600,0.0978762724375883,1.4888974018813317,0.3140908661644062
