t_global,day,timestamp,a,b,c_baseIV,resid_std,n,S,TTE
959700.0,0,959700,282.769758744332,-19.727379415033408,0.011070197405686693,0.23470442287796633,9,5231.5,7.0403
959800.0,0,959800,274.4736062803152,-26.7237009979437,0.31220367245079733,0.8512145141008861,10,5232.5,7.0402000000000005
959900.0,0,959900,274.4787910582873,-26.703498417258942,0.31117490553840843,0.8512435261928928,10,5233.0,7.0401
960000.0,0,960000,2.8065917811305923,-0.018737217306503354,0.012936220124631479,0.0009676872094829698,10,5232.0,7.04
960100.0,0,960100,274.46960115696237,-26.683512915870033,0.3102151130439528,0.8512379928643322,10,5233.5,7.0399
960200.0,0,960200,274.45737741908897,-26.683682686758473,0.3102691160048735,0.8512073204533797,10,5233.5,7.0398
960300.0,0,960300,282.7483897781176,-19.604630263526424,0.006758288582699837,0.23472011283499505,9,5234.5,7.0397
960400.0,0,960400,274.4532813581285,-26.64359974334803,0.30831449913489956,0.8512349148540717,10,5234.5,7.0396
960500.0,0,960500,288.37992746853087,-14.840211488866304,-0.19792585921624217,0.603589530627215,10,5233.5,7.0395
960600.0,0,960600,274.4417960931153,-26.68291970582593,0.31026945544319046,0.8512072708966603,10,5233.5,7.0394
960700.0,0,960700,274.44377045807175,-26.642980637210307,0.308300452066845,0.8512388225286531,10,5234.5,7.0393
960800.0,0,960800,2.552332605612666,0.004782166119258693,0.012674035553394308,0.0007058591439454849,10,5233.5,7.0392
960900.0,0,960900,274.43010961513124,-26.682347500582043,0.3102697099329255,0.8512072335329174,10,5233.5,7.0391
961000.0,0,961000,274.4359404382841,-26.70139879077034,0.31117583348522265,0.8512433920282027,10,5233.0,7.039
961100.0,0,961100,2.558616813657935,0.004832421677214602,0.012633907172619191,0.0007164882688025694,10,5232.5,7.0389
961200.0,0,961200,274.4281499014483,-26.701016980204656,0.3111760021822972,0.8512433678014069,10,5233.0,7.0388
961300.0,0,961300,288.3473213826405,-14.798085588885636,-0.19900589168555058,0.6035780711507345,10,5234.5,7.0387
961400.0,0,961400,282.7014581709547,-19.562738322965064,0.005352890799908656,0.2346924754520809,9,5235.5,7.0386
961500.0,0,961500,274.4060946452819,-26.622011728302475,0.30737675486897287,0.8512209239818814,10,5235.0,7.0385
961600.0,0,961600,282.69343149812784,-19.562458138139917,0.005353066075805772,0.23469244913288675,9,5235.5,7.0384
961700.0,0,961700,274.4010716192272,-26.660823238844397,0.30929309747069494,0.8512318795464932,10,5234.0,7.0383
961800.0,0,961800,282.6854049402423,-19.562177925628344,0.005353242092071303,0.23469242396129325,9,5235.5,7.0382
961900.0,0,961900,274.3864915805363,-26.641105643930462,0.3083698690278446,0.8512039648345632,10,5234.5,7.0381
962000.0,0,962000,274.38845790408084,-26.58165310695287,0.3054370157279271,0.8512258422406301,10,5236.0,7.038
962100.0,0,962100,282.67005008239505,-19.521349275807847,0.003956537781034921,0.2346799659856335,9,5236.5,7.0379000000000005
962200.0,0,962200,288.3030431419865,-14.71473391321449,-0.20110410919637015,0.6035667822098082,10,5236.5,7.0378
962300.0,0,962300,282.6602885788272,-19.48059804800887,0.0025507340839846225,0.23467514865111078,9,5237.5,7.0377
962400.0,0,962400,282.6528449517802,-19.439899374044174,0.0011665765201070103,0.23469082146787523,9,5238.5,7.0376
962500.0,0,962500,3.247351960436358,-0.0508852979353229,0.012956906931252156,0.0012735360655692814,10,5236.0,7.0375
962600.0,0,962600,274.3670028511537,-26.60017507588843,0.30638738911570995,0.8512276389467146,10,5235.5,7.0374
962700.0,0,962700,288.290007267234,-14.796602181979985,-0.1990044737618835,0.6035775545682424,10,5234.5,7.0373
962800.0,0,962800,288.2837392023278,-14.796543918059998,-0.1989900739663907,0.6035801652613573,10,5234.5,7.0372
962900.0,0,962900,274.35531635601023,-26.599604466615816,0.30638764329484086,0.851227601958982,10,5235.5,7.0371
963000.0,0,963000,282.62841441814646,-19.479536710788807,0.0025859247854645587,0.23470571645581587,9,5237.5,7.037
963100.0,0,963100,288.269466778467,-14.67218430483168,-0.2021874935528131,0.6035690715611527,10,5237.5,7.0369
963200.0,0,963200,288.2571712284643,-14.631238651517874,-0.20320243475500546,0.6035518646041017,10,5238.5,7.0368
963300.0,0,963300,274.3336184120986,-26.5200146265983,0.3025851227186631,0.8512355608747297,10,5237.5,7.0367
963400.0,0,963400,288.2495711486284,-14.672182077483386,-0.2021376356585148,0.6035666941035472,10,5237.5,7.0366
963500.0,0,963500,282.6086997089393,-19.438367609402498,0.0011675471685088366,0.23469068042114,9,5238.5,7.0365
963600.0,0,963600,282.5985692683865,-19.397767768628746,-0.00019373905221389787,0.23470484707657452,9,5239.5,7.0364
963700.0,0,963700,3.2447890591138124,-0.048794315127495734,0.012920225127594196,0.0011408082129727981,10,5238.5,7.0363
963800.0,0,963800,282.5941831083445,-19.397570222466896,-0.0002268603495152055,0.23467528888938285,9,5239.5,7.0362
963900.0,0,963900,282.58115845506865,-19.35706037498845,-0.0015633918924544844,0.2346900848203385,9,5240.5,7.0361
964000.0,0,964000,2.8054171384955247,-0.014723917464038616,0.01281400598939557,0.0006521034458349699,10,5240.0,7.036
964100.0,0,964100,288.2259273544878,-14.547153923320094,-0.20535171230461935,0.6035612854195742,10,5240.5,7.0359
964200.0,0,964200,274.2840262295596,-26.420336171159416,0.29789161500556716,0.8512045812391063,10,5240.0,7.0358
964300.0,0,964300,282.565106009283,-19.356505626136627,-0.001563036259602601,0.2346900334066389,9,5240.5,7.0357
964400.0,0,964400,282.56109303283296,-19.356366916970067,-0.0015629471572986685,0.234690021481293,9,5240.5,7.0356
964500.0,0,964500,274.2677586804047,-26.341313209959928,0.2940989319327894,0.8511953182001762,10,5242.0,7.0355
964600.0,0,964600,288.1955454225671,-14.464452042222224,-0.20739685887048465,0.603550127425412,10,5242.5,7.0354
964700.0,0,964700,288.1939795764726,-14.50544870176603,-0.20635820336808672,0.6035608462547739,10,5241.5,7.0353
964800.0,0,964800,288.1814814036281,-14.588258971211408,-0.20418658085922467,0.6035694321261615,10,5239.5,7.0352
964900.0,0,964900,288.18579217234793,-14.505240862482307,-0.206357998777005,0.6035607708919429,10,5241.5,7.0351
965000.0,0,965000,274.25414493381726,-26.35977590937948,0.2950152273886931,0.8512154165308208,10,5241.5,7.035
965100.0,0,965100,282.53300118590664,-19.355396080480997,-0.0015623255532076924,0.2346899305603647,9,5240.5,7.0349
965200.0,0,965200,274.25159604024105,-26.398551419755698,0.29689207534841616,0.8512264592780557,10,5240.5,7.0348
965300.0,0,965300,282.52352203932253,-19.27417276969822,-0.004358783589051462,0.23468510804248258,9,5242.5,7.0347
965400.0,0,965400,282.5187441787786,-19.31454527956949,-0.0029508515779156784,0.23468772930448467,9,5241.5,7.0346
965500.0,0,965500,282.51694871517526,-19.35484128665385,-0.0015619697716956291,0.23468987902106628,9,5240.5,7.0344999999999995
965600.0,0,965600,2.7902965662139954,-0.021102142668069816,0.013115583699837235,0.0012356192888315126,10,5237.0,7.0344
965700.0,0,965700,3.2353135869337253,-0.050594804841528264,0.013034894981545196,0.00127690056544998,10,5238.5,7.0343
965800.0,0,965800,288.15372484136054,-14.628408393078066,-0.20321903276703374,0.6035500998221071,10,5238.5,7.0342
965900.0,0,965900,274.2178053910809,-26.4171236172373,0.2978930728153934,0.8512043689433748,10,5240.0,7.0341000000000005
966000.0,0,966000,282.49688314973685,-19.35414777655573,-0.0015615256370913853,0.23468981446537146,9,5240.5,7.034
966100.0,0,966100,288.138451499091,-14.628199478938091,-0.20319948205175667,0.603550790058286,10,5238.5,7.0339
966200.0,0,966200,288.13435823525566,-14.628094627920044,-0.20319938081781613,0.603550752485882,10,5238.5,7.0338
966300.0,0,966300,274.210205802443,-26.45573737596083,0.2997476391726025,0.8512060642943969,10,5239.0,7.0337
966400.0,0,966400,282.49231714054554,-19.43432871619927,0.0011701070915005442,0.23469030739071955,9,5238.5,7.0336
966500.0,0,966500,274.2122865151502,-26.474581719023178,0.30064357651697055,0.8512413433538976,10,5238.5,7.0335
966600.0,0,966600,274.2016060414236,-26.533550750774694,0.3035734367923394,0.8512218040984804,10,5237.0,7.0334
966700.0,0,966700,288.11508237585815,-14.709864830592466,-0.20106665998717743,0.6035803590006327,10,5236.5,7.0333
966800.0,0,966800,282.482338307734,-19.514669310251673,0.003955105682272341,0.2346959684140296,9,5236.5,7.0332
966900.0,0,966900,274.1844295295704,-26.553103386997993,0.3045642483907034,0.8511893636199793,10,5236.5,7.0331
967000.0,0,967000,274.1966640441979,-26.5720446534888,0.3054220749337501,0.8512336679507196,10,5236.0,7.033
967100.0,0,967100,2.603320098809348,0.009088733898008298,0.012311489567742239,0.0004210350413177527,8,5235.5,7.0329
967200.0,0,967200,274.18240021106413,-26.591685968576638,0.30642641878777044,0.8512046270126116,10,5235.5,7.0328
967300.0,0,967300,274.182925898247,-26.650146852811297,0.30929784654875103,0.8512311914923179,10,5234.0,7.0327
967400.0,0,967400,3.249059190273992,-0.05094506626690065,0.012953616343403647,0.0012830473249784908,10,5234.0,7.0326
967500.0,0,967500,2.8922156805403465,-0.025949818282229514,0.012995061044082516,0.0010693916916569583,10,5231.0,7.0325
967600.0,0,967600,274.1712393174512,-26.649574800393758,0.3092981012236557,0.8512311545272762,10,5234.0,7.0324
967700.0,0,967700,274.1749419655395,-26.688606545584953,0.3111814900350805,0.8512425740981725,10,5233.0,7.0323
967800.0,0,967800,288.0888377204019,-14.873595740666994,-0.19688889158439932,0.603586321981712,10,5232.5,7.0322
967900.0,0,967900,2.6259358181758876,0.007212007661633351,0.01232117292542505,0.0004042966831872323,8,5233.5,7.0321
968000.0,0,968000,282.4369992129161,-19.634630519934642,0.008208198407721811,0.23467882994345024,9,5233.5,7.032
968100.0,0,968100,282.4351257711558,-19.634445917428092,0.008192519980689726,0.2346746412635131,9,5233.5,7.0319
968200.0,0,968200,274.14403493640043,-26.629000553083447,0.30835619420810806,0.8512115521755521,10,5234.5,7.0318000000000005
968300.0,0,968300,274.1475904169771,-26.707312808931423,0.3121777169811056,0.8512256973367481,10,5232.5,7.0317
968400.0,0,968400,274.1429374644711,-26.726763948763008,0.31315355413849233,0.8512272938674526,10,5232.0,7.0316
968500.0,0,968500,2.625283998061439,0.006286725190205103,0.012388140063682275,0.0003741200713736173,8,5231.5,7.0315
968600.0,0,968600,274.1385617563514,-26.78529216494334,0.3160464326000822,0.851235772843359,10,5230.5,7.0314
968700.0,0,968700,274.1346661171106,-26.785100494734213,0.3160465168489721,0.8512357604485892,10,5230.5,7.0313
968800.0,0,968800,2.8034457273134805,-0.01869205959711125,0.012965691800628265,0.0009553489604521517,10,5230.0,7.0312
968900.0,0,968900,288.04528662705326,-14.954801875010437,-0.19471977547493305,0.6036152915789232,10,5230.5,7.0311
969000.0,0,969000,282.39889049526164,-19.754933241061483,0.012496934968370574,0.23466231474862087,9,5230.5,7.031
969100.0,0,969100,274.1226121127776,-26.823613493491376,0.31796949007766223,0.8512433275356819,10,5229.5,7.0309
969200.0,0,969200,274.1187171063094,-26.823421470284057,0.31796957458854086,0.8512433155883115,10,5229.5,7.0308
969300.0,0,969300,274.1104825538122,-26.803724199564652,0.31702313315606684,0.8512294893003836,10,5230.0,7.0306999999999995
969400.0,0,969400,288.0304932362746,-14.99550705133249,-0.19366731949087743,0.603615192193714,10,5229.5,7.0306
969500.0,0,969500,2.557138981783531,0.0047181515730515535,0.012652802761949791,0.0007014202192390933,10,5229.5,7.0305
969600.0,0,969600,274.1031344198716,-26.82265361101832,0.3179699122923338,0.8512432662931807,10,5229.5,7.0304
969700.0,0,969700,274.099239403728,-26.822461580796126,0.3179699968837222,0.8512432543530841,10,5229.5,7.0303
969800.0,0,969800,274.0953437121465,-26.82226961699539,0.3179700810487876,0.8512432419626712,10,5229.5,7.0302
969900.0,0,969900,2.554169290271578,0.004619776552768754,0.01267187395818158,0.0007019343856696251,10,5229.5,7.0301
970000.0,0,970000,274.087552983457,-26.82188561728038,0.3179702499710688,0.8512432176304545,10,5229.5,7.03
970100.0,0,970100,274.08651329576116,-26.900408029838914,0.32185336548099175,0.8512458950168513,10,5227.5,7.0299
970200.0,0,970200,274.0768759142933,-26.959441395055098,0.3248291533903927,0.8512294411906216,10,5226.0,7.0298
970300.0,0,970300,274.0735926118353,-27.018635505476666,0.3277601972799929,0.8512108670190185,10,5224.5,7.0297
970400.0,0,970400,274.0712661587,-26.978622078515674,0.3257964155518782,0.8512392738856566,10,5225.5,7.0296
970500.0,0,970500,287.98219037456334,-15.1598143096361,-0.1892443502045589,0.6036453298150004,10,5225.5,7.0295
970600.0,0,970600,274.0660867968358,-26.99809087718979,0.3267522912716114,0.8512337243366308,10,5225.0,7.0294
970700.0,0,970700,274.06219158195194,-26.997897598962357,0.3267523750685831,0.8512337119278832,10,5225.0,7.0293
970800.0,0,970800,282.33103717736066,-19.91435711241039,0.018249854153802376,0.23471879206175633,9,5226.5,7.0292
970900.0,0,970900,274.05178829014284,-26.9776565058968,0.3257968384386671,0.851239212525165,10,5225.5,7.0291
971000.0,0,971000,2.555469606820298,0.004259568233373664,0.012673747788939736,0.0006881911416237838,10,5224.5,7.029
971100.0,0,971100,274.05310048126404,-27.016665802958254,0.32769148879092863,0.8512476050269084,10,5224.5,7.0289
971200.0,0,971200,274.0357634206231,-26.95755633703992,0.32484423135905044,0.8512254001180037,10,5226.0,7.0288
971300.0,0,971300,274.0340253381931,-26.957318610784476,0.32483008494082616,0.8512293057849605,10,5226.0,7.0287
971400.0,0,971400,274.03587165584645,-26.897904718821145,0.32185446250951383,0.8512457366978077,10,5227.5,7.0286
971500.0,0,971500,274.027602781411,-26.93722324483369,0.3238412711322483,0.8512316885861752,10,5226.5,7.0285
971600.0,0,971600,282.3010614278023,-19.872619242054505,0.01678421500750866,0.2347049101748629,9,5227.5,7.0283999999999995
971700.0,0,971700,2.5991102102845063,0.008435578728098843,0.01236504690104003,0.0004250080923293398,8,5228.5,7.0283
971800.0,0,971800,274.0129618794007,-26.897423705447615,0.3219027630676634,0.8512203120299117,10,5227.5,7.0282
971900.0,0,971900,2.558749915567988,0.012230564288806494,0.01230966790258767,0.00043460730828250347,8,5228.5,7.0281
972000.0,0,972000,274.01323443140836,-26.857325912042093,0.319897280463607,0.8512506310146039,10,5228.5,7.0280000000000005
972100.0,0,972100,273.99913889165964,-26.896861283331205,0.32191783981449557,0.8512182454953101,10,5227.5,7.0279
972200.0,0,972200,274.0047072676629,-26.896364134553657,0.32185513753194817,0.8512456391060818,10,5227.5,7.0278
972300.0,0,972300,273.992915464209,-26.85691599403991,0.31995653758524933,0.851233854283283,10,5228.5,7.0277
972400.0,0,972400,273.9918970631414,-26.81732347755202,0.31798653925040293,0.8512389964405951,10,5229.5,7.0276
972500.0,0,972500,2.609516106363722,0.007510769789228597,0.012378924100041487,0.00039243671520271055,8,5229.5,7.0275
972600.0,0,972600,287.8914027018718,-14.992411908257283,-0.19361156201243138,0.6036100870283663,10,5229.5,7.0274
972700.0,0,972700,287.8953922815441,-14.99195952167783,-0.19366399018883937,0.6036139821480435,10,5229.5,7.0273
972800.0,0,972800,273.97631552349253,-26.816555358089502,0.31798687684688687,0.8512389472030988,10,5229.5,7.0272
972900.0,0,972900,282.2423727923926,-19.74940915795231,0.01250036596745341,0.23466180566227973,9,5230.5,7.0271
973000.0,0,973000,287.8752708885897,-14.950452758216944,-0.19470135861530327,0.603616426513331,10,5230.5,7.027
973100.0,0,973100,273.9660813812074,-26.77669174952603,0.31602887613946934,0.8512355895310404,10,5230.5,7.0269
973200.0,0,973200,273.95161766500314,-26.698093813755385,0.31221504914512344,0.8512128502766173,10,5232.5,7.0268
973300.0,0,973300,273.94979069011555,-26.638775640176053,0.30929627813352595,0.8512268703932854,10,5234.0,7.0267
973400.0,0,973400,273.9389673209222,-26.658528061910175,0.3103095398909703,0.8512016736896622,10,5233.5,7.0266
973500.0,0,973500,2.6248913598403214,0.007211887297986852,0.012326081121574722,0.00040445658353909327,8,5233.5,7.0265
973600.0,0,973600,273.9360353965311,-26.697329093861015,0.31221538915657365,0.8512128001747484,10,5232.5,7.0264
973700.0,0,973700,273.93904154906545,-26.677192849233414,0.31120085858202684,0.8512379002712761,10,5233.0,7.0263
973800.0,0,973800,273.92647870385383,-26.618399567854652,0.308354321617237,0.851207271248279,10,5234.5,7.0262
973900.0,0,973900,287.8320110262094,-14.826010597829521,-0.19791865957898847,0.6035807623174925,10,5233.5,7.0261
974000.0,0,974000,287.8279175893199,-14.825904225684745,-0.19791855878224496,0.6035807247707393,10,5233.5,7.026
974100.0,0,974100,282.19432924540865,-19.625999279633767,0.008197793845207359,0.2346738630530596,9,5233.5,7.0259
974200.0,0,974200,287.8197297031451,-14.825691542830016,-0.19791835565997018,0.603580651670334,10,5233.5,7.0258
974300.0,0,974300,287.8212984296728,-14.907881903799339,-0.19578554912850069,0.6036012660928914,10,5231.5,7.0257
974400.0,0,974400,273.9071563692546,-26.65648374253279,0.31026225866203433,0.8512138666362982,10,5233.5,7.0256
974500.0,0,974500,273.903045251806,-26.63648630343398,0.3092972971459804,0.8512267222281835,10,5234.0,7.0255
974600.0,0,974600,273.90132128098105,-26.63624799425084,0.3092830752385964,0.8512306554479482,10,5234.0,7.0254
974700.0,0,974700,273.8931855909208,-26.695225861617907,0.3122163247798495,0.8512126635101056,10,5232.5,7.0253
974800.0,0,974800,2.5554974690429817,0.004874540598877675,0.012655841296474103,0.0007085135749911293,10,5231.5,7.0252
974900.0,0,974900,273.8805359633171,-26.655664258953557,0.3103108187620933,0.8512014859357885,10,5233.5,7.0251
975000.0,0,975000,2.624609583870735,0.007211980938514132,0.012327397446809127,0.00040450056536312515,8,5233.5,7.025
975100.0,0,975100,273.8845049433327,-26.674517916835324,0.3112020443146874,0.8512377285818271,10,5233.0,7.0249
975200.0,0,975200,273.87577705221406,-26.63515076629585,0.3092978917091722,0.8512266360008081,10,5234.0,7.0248
975300.0,0,975300,273.8685246655674,-26.59573340549865,0.3073884810057722,0.8512192161838754,10,5235.0,7.0247
975400.0,0,975400,2.8195169131013125,-0.014975876243426436,0.012731315429293958,0.0006841695147162995,10,5233.0,7.0245999999999995
975500.0,0,975500,273.8656545535047,-26.614898112612824,0.3083206623549337,0.8512294766740841,10,5234.5,7.0245
975600.0,0,975600,2.5524142060616066,0.004756917307261347,0.012666388135914712,0.0007269949379288718,10,5233.5,7.0244
975700.0,0,975700,273.856299865485,-26.63419676251285,0.30929831649292533,0.85122657430311,10,5234.0,7.0243
975800.0,0,975800,282.1235488166966,-19.54255324583,0.005365553774422198,0.2346906252352637,9,5235.5,7.0242
975900.0,0,975900,273.8489065401791,-26.574865980692,0.3063986673394251,0.851225999106377,10,5235.5,7.0241
976000.0,0,976000,273.8467844605277,-26.633576860780092,0.3092842627715614,0.8512304828674077,10,5234.0,7.024
976100.0,0,976100,287.74220948201554,-14.782341621347593,-0.19899561780525774,0.6035744592729155,10,5234.5,7.0239
976200.0,0,976200,273.832988721057,-26.613823870107133,0.30835636453442344,0.8512069720983315,10,5234.5,7.0238
976300.0,0,976300,273.8279166653958,-26.57436614601698,0.3064341622786446,0.8512034898531796,10,5235.5,7.0237
976400.0,0,976400,287.72926794551097,-14.740883809945942,-0.20006883401679648,0.6035595533492094,10,5235.5,7.0236
976500.0,0,976500,287.7258342724014,-14.781917320758932,-0.19899521180671279,0.6035743122869268,10,5234.5,7.0235
976600.0,0,976600,273.823411698704,-26.63243198367494,0.3092847723944634,0.8512304091682085,10,5234.0,7.0234
976700.0,0,976700,273.81734494909466,-26.63228870001259,0.30929916620029635,0.8512264508190635,10,5234.0,7.0233
976800.0,0,976800,273.80685610584106,-26.612655060287064,0.3083778269376377,0.8512065344594939,10,5234.5,7.0232
976900.0,0,976900,273.80296054136863,-26.612464399098215,0.30837791212449306,0.8512065217859395,10,5234.5,7.0231
977000.0,0,977000,273.7990651212304,-26.612273713069946,0.3083779978583356,0.8512065095071681,10,5234.5,7.023
977100.0,0,977100,273.8007138666601,-26.651260273803125,0.31027475279033273,0.8512178945167054,10,5233.5,7.0229
977200.0,0,977200,282.0616502412956,-19.54096371906028,0.00540756467091313,0.23464382936746594,9,5235.5,7.0228
977300.0,0,977300,287.69242299705155,-14.739931869816008,-0.2000679197942291,0.6035592176095411,10,5235.5,7.0227
977400.0,0,977400,273.78672053464607,-26.59173226576883,0.30739026836525246,0.8512189559128529,10,5235.0,7.0226
977500.0,0,977500,273.7795882177705,-26.61132028744139,0.3083784240564312,0.8512064471610916,10,5234.5,7.0225
977600.0,0,977600,287.6808012846737,-14.780750589797274,-0.19899409432853352,0.6035739039947827,10,5234.5,7.0224
977700.0,0,977700,287.67670783640546,-14.780644482523426,-0.19899399339737608,0.6035738665572394,10,5234.5,7.0222999999999995
977800.0,0,977800,273.76790165987126,-26.610748248826773,0.30837868020834797,0.8512064094978893,10,5234.5,7.0222
977900.0,0,977900,282.0335576244338,-19.53998188996939,0.005408182991563613,0.2346437361672146,9,5235.5,7.0221
978000.0,0,978000,273.7574626096738,-26.531744093882654,0.3045385397446979,0.8512104697699169,10,5236.5,7.022
978100.0,0,978100,2.788268329299055,-0.021035818123768837,0.013136381853748384,0.0012255406852671204,10,5235.0,7.0219000000000005
978200.0,0,978200,282.02261589149975,-19.498797157249037,0.003980805567306412,0.23469254968324432,9,5236.5,7.0218
978300.0,0,978300,282.0147461409057,-19.41774668975321,0.0011806288388753299,0.23468877499709842,9,5238.5,7.0217
978400.0,0,978400,287.6384881777381,-14.656306104639928,-0.20214157476612374,0.6035603351478668,10,5237.5,7.0216
978500.0,0,978500,273.7367075772778,-26.491388942306425,0.3026296348038569,0.8512148856089848,10,5237.5,7.0215
978600.0,0,978600,273.72738524789975,-26.491463291525296,0.30266497525103503,0.8511923265702357,10,5237.5,7.0214
978700.0,0,978700,287.62104498415084,-14.656144151807348,-0.2021076851890277,0.6035636813898966,10,5237.5,7.0213
978800.0,0,978800,281.9863488340212,-19.376713408561866,-0.00016455827434845756,0.23470093864507438,9,5239.5,7.0212
978900.0,0,978900,273.7115332932971,-26.43182543588068,0.29981887637917476,0.8512013983124106,10,5239.0,7.0211
979000.0,0,979000,273.71613826771164,-26.451047758872058,0.3007224019271231,0.851219308993735,10,5238.5,7.021
979100.0,0,979100,287.6056531559046,-14.614341442144848,-0.2031737892843387,0.6035598465477631,10,5238.5,7.0209
979200.0,0,979200,281.9813336775064,-19.45676465294132,0.0025788595146127285,0.2347162210996362,9,5237.5,7.0208
979300.0,0,979300,273.70420110443723,-26.470311617531305,0.3016771269801301,0.8512093466638181,10,5238.0,7.0207
979400.0,0,979400,287.59337226591657,-14.614026668868053,-0.20317348335368554,0.6035597361875398,10,5238.5,7.0206
979500.0,0,979500,2.4938569041036076,0.019112718644840647,0.012195554313042836,0.0004099110965250043,8,5239.5,7.0205
979600.0,0,979600,273.68426630154966,-26.430499287280668,0.2998194780706252,0.8512013105627663,10,5239.0,7.0204
979700.0,0,979700,281.94708565302824,-19.335135967942204,-0.0015493297500817124,0.23468805097186,9,5240.5,7.0203
979800.0,0,979800,-11.353622681524184,-11.833862116614638,0.5153633047916184,1.3832148731034009,10,5240.0,7.0202
979900.0,0,979900,281.93905937465746,-19.334858281877892,-0.0015491509171163078,0.23468802577709966,9,5240.5,7.0201
980000.0,0,980000,273.6685661593313,-26.390462961969597,0.29790518353686446,0.8512026060158234,10,5240.0,7.02
980100.0,0,980100,287.56873118517103,-14.53052127022448,-0.20532104189372946,0.6035580162969292,10,5240.5,7.0199
980200.0,0,980200,2.470719064079753,0.02020425181779829,0.012249390227833303,0.00042038895710995976,8,5240.5,7.0198
980300.0,0,980300,287.56054347547996,-14.53031262546014,-0.20532083879325533,0.6035579430876412,10,5240.5,7.0197
980400.0,0,980400,281.9173471976491,-19.293808122805867,-0.002943329174083798,0.2346771759122839,9,5241.5,7.0196
980500.0,0,980500,281.9109414286645,-19.212937702327697,-0.005727816178513213,0.23465552942458037,9,5243.5,7.0195
980600.0,0,980600,-11.356322538787119,-11.841085153572838,0.5119541338436499,1.3831914778540286,10,5244.0,7.0194
980700.0,0,980700,281.89616140920873,-19.17253339600474,-0.007076393419556102,0.2346360667301238,9,5244.5,7.0193
980800.0,0,980800,281.8942374834374,-19.172349503125215,-0.007091686787729813,0.23463196955776286,9,5244.5,7.0192
980900.0,0,980900,281.8905894778584,-19.131729584763995,-0.008485377525133758,0.23463789494484816,9,5245.5,7.0191
981000.0,0,981000,281.886211290944,-19.17207411902224,-0.007091507806735895,0.23463194245563604,9,5244.5,7.019
981100.0,0,981100,287.5178873203136,-14.447395039575591,-0.20736558388790896,0.6035466644121722,10,5242.5,7.0189
981200.0,0,981200,-11.355374216299634,-11.840608053434323,0.5119547217726265,1.3831906923102455,10,5244.0,7.0188
981300.0,0,981300,273.6204350112829,-26.25059184033279,0.2912053937243345,0.8512134307748923,10,5243.5,7.0187
981400.0,0,981400,2.79983466006617,-0.014638367267094271,0.012830503839860789,0.000654530818766154,10,5243.0,7.0186
981500.0,0,981500,287.5041234892599,-14.405808280520914,-0.2084346811354992,0.6035306017059128,10,5243.5,7.0184999999999995
981600.0,0,981600,281.86213295716016,-19.17124791634683,-0.0070909711291226585,0.23463186232143754,9,5244.5,7.0184
981700.0,0,981700,281.8584850531629,-19.130630287430506,-0.008484662215666452,0.2346377880687175,9,5245.5,7.0183
981800.0,0,981800,281.8541069249662,-19.170972491038885,-0.00709079173177369,0.2346318364924969,9,5244.5,7.0182
981900.0,0,981900,281.85009384622845,-19.170834789838405,-0.007090702396384815,0.23463182287006967,9,5244.5,7.0181
982000.0,0,982000,287.48584797634976,-14.405240007684831,-0.20844860154943026,0.603527735138226,10,5243.5,7.018
982100.0,0,982100,281.8420676687738,-19.170559384082807,-0.007090523552952881,0.23463179582007693,9,5244.5,7.0179
982200.0,0,982200,273.5900000545012,-26.229073851791217,0.290223810006343,0.8512324994185453,10,5244.0,7.0178
982300.0,0,982300,273.5790808110697,-26.18979649097905,0.28837152111623837,0.851221666568081,10,5245.0,7.0177
982400.0,0,982400,595.0735714420595,-42.46581520064198,0.040166276518785925,0.5373443041128048,9,5244.0,7.0176
982500.0,0,982500,273.564548937864,-26.22913513162057,0.2903134427563218,0.851180371482787,10,5244.0,7.0175
982600.0,0,982600,281.82409260806395,-19.16982461855552,-0.007105472397977273,0.23462764428813948,9,5244.5,7.0174
982700.0,0,982700,281.82265324517914,-19.20990187995377,-0.005725851226981973,0.23465524072334798,9,5243.5,7.0173
982800.0,0,982800,273.5644337047152,-26.22799649965926,0.29023876255005215,0.8512284359424219,10,5244.0,7.0172
982900.0,0,982900,287.4520744200927,-14.404198281209437,-0.20846744331276593,0.6035265774958415,10,5243.5,7.0171
983000.0,0,983000,281.8080403290707,-19.169273752085903,-0.00710511457031218,0.23462759116118123,9,5244.5,7.017
983100.0,0,983100,281.8040273595566,-19.1691360142322,-0.007105024638654436,0.23462757882456967,9,5244.5,7.0169
983200.0,0,983200,273.5415251070766,-26.286293095450635,0.29314629252325697,0.8512071626438614,10,5242.5,7.0168
983300.0,0,983300,281.79880569658474,-19.249412625972827,-0.004326741638804817,0.23467473833113267,9,5242.5,7.0167
983400.0,0,983400,281.79456157811455,-19.20893582974097,-0.005725225625173267,0.23465514930750817,9,5243.5,7.0166
983500.0,0,983500,281.79548878312363,-19.289318658638464,-0.0029564938149512945,0.23469822728209222,9,5241.5,7.0165
983600.0,0,983600,281.78835896009394,-19.289338299196995,-0.0029346264615387947,0.23468538240566814,9,5241.5,7.0164
983700.0,0,983700,287.4191701729684,-14.526814932411641,-0.20530298006596248,0.6035593478779535,10,5240.5,7.0163
983800.0,0,983800,287.40397938931557,-14.52725586924898,-0.2052308581989931,0.603549229483095,10,5240.5,7.0161999999999995
