day,timestamp,t_global,product,K,S,V,TTE,log_mny,m,iv
0,227400,227400.0,VEV_5100,5100,5233.5,158.5,7.7726,-0.025839730582521335,-0.009268401142051736,0.012736298087553584
0,227400,227400.0,VEV_5200,5200,5233.5,89.5,7.7726,-0.006421644725419757,-0.0023033668681975636,0.012324350046674953
0,227400,227400.0,VEV_5300,5300,5233.5,44.5,7.7726,0.012626550245274717,0.00452899198541329,0.012459423752024301
0,227400,227400.0,VEV_5400,5400,5233.5,17.5,7.7726,0.03131868325742726,0.011233635689183398,0.01220610151127912
0,227400,227400.0,VEV_5500,5500,5233.5,7.5,7.7726,0.049667821925623794,0.017815251439581983,0.012954045681608843
0,227500,227500.0,VEV_5000,5000,5234.5,243.0,7.7725,-0.04583341634317216,-0.01644000194743669,0.012763520684023387
0,227500,227500.0,VEV_5100,5100,5234.5,159.0,7.7725,-0.0260307890469925,-0.009336991583208085,0.012674178368016147
0,227500,227500.0,VEV_5200,5200,5234.5,90.5,7.7725,-0.006612703189890967,-0.002371912503873898,0.012397824980632867
0,227500,227500.0,VEV_5300,5300,5234.5,45.0,7.7725,0.012435491780803462,0.004460490301727146,0.01248395488008391
0,227500,227500.0,VEV_5400,5400,5234.5,17.5,7.7725,0.031127624792956176,0.011165177135906697,0.01215883492558496
0,227500,227500.0,VEV_5500,5500,5234.5,7.5,7.7725,0.049476763461152665,0.017746835225286164,0.012916424494492824
0,227600,227600.0,VEV_5000,5000,5235.5,243.5,7.7724,-0.04602443831127929,-0.016508625874141498,0.012597626347607
0,227600,227600.0,VEV_5100,5100,5235.5,160.0,7.7724,-0.02622181101509957,-0.00940556981625636,0.012725657939945812
0,227600,227600.0,VEV_5200,5200,5235.5,90.5,7.7724,-0.006803725157998089,-0.002440445930577456,0.01229532363087055
0,227600,227600.0,VEV_5300,5300,5235.5,45.0,7.7724,0.012244469812696512,0.004392000827862086,0.012417180387000553
0,227600,227600.0,VEV_5400,5400,5235.5,18.0,7.7724,0.030936602824849068,0.01109673079328334,0.012239623796893282
0,227600,227600.0,VEV_5500,5500,5235.5,7.5,7.7724,0.04928574149304561,0.017678431222460825,0.01287878933781758
0,227700,227700.0,VEV_5000,5000,5235.5,244.0,7.7722999999999995,-0.04602443831127929,-0.016508732075476838,0.012802268748916684
0,227700,227700.0,VEV_5100,5100,5235.5,160.0,7.7722999999999995,-0.02622181101509957,-0.009405630323053336,0.012725739720073763
0,227700,227700.0,VEV_5200,5200,5235.5,90.5,7.7722999999999995,-0.006803725157998089,-0.0024404616301649707,0.012295402500673663
0,227700,227700.0,VEV_5300,5300,5235.5,45.0,7.7722999999999995,0.012244469812696512,0.004392029081961264,0.012417260420933596
0,227700,227700.0,VEV_5400,5400,5235.5,18.0,7.7722999999999995,0.030936602824849068,0.011096802179456673,0.01223970237566391
0,227700,227700.0,VEV_5500,5500,5235.5,7.5,7.7722999999999995,0.04928574149304561,0.017678544949249288,0.01287887199104298
0,227800,227800.0,VEV_5000,5000,5236.5,245.0,7.7722,-0.046215423796962994,-0.0165773442424857,0.012840900400816462
0,227800,227800.0,VEV_5100,5100,5236.5,161.0,7.7722,-0.02641279650078324,-0.009474196794641936,0.012777137220842994
0,227800,227800.0,VEV_5200,5200,5236.5,91.5,7.7722,-0.006994710643681729,-0.0025089832936793393,0.012368239782459566
0,227800,227800.0,VEV_5300,5300,5236.5,45.5,7.7722,0.01205348432701279,0.004323551372981843,0.012441036901762709
0,227800,227800.0,VEV_5400,5400,5236.5,18.0,7.7722,0.03074561733916527,0.011028367603383809,0.012192095864028672
0,227800,227800.0,VEV_5500,5500,5236.5,7.5,7.7722,0.04909475600736195,0.01761015271460875,0.012841221118613612
0,227900,227900.0,VEV_5000,5000,5237.5,245.0,7.7721,-0.0464063728141558,-0.016645944211745207,0.012462986571690999
0,227900,227900.0,VEV_5100,5100,5237.5,161.5,7.7721,-0.02660374551797602,-0.009542751067599279,0.012713437194918516
0,227900,227900.0,VEV_5200,5200,5237.5,92.0,7.7721,-0.007185659660874486,-0.0025774927576976713,0.012352790614089464
0,227900,227900.0,VEV_5300,5300,5237.5,46.0,7.7721,0.011862535309819948,0.004255085864346768,0.012464336671383351
0,227900,227900.0,VEV_5400,5400,5237.5,18.5,7.7721,0.030554668321972667,0.01095994522848786,0.01227095518996939
0,227900,227900.0,VEV_5500,5500,5237.5,7.5,7.7721,0.048903806990169156,0.01754177268196219,0.012803555112495087
0,228000,228000.0,VEV_5000,5000,5236.5,244.0,7.772,-0.046215423796962994,-0.016577557536844884,0.012425307760143186
0,228000,228000.0,VEV_5100,5100,5236.5,160.5,7.772,-0.02641279650078324,-0.009474318695514872,0.012662478280102368
0,228000,228000.0,VEV_5200,5200,5236.5,91.5,7.772,-0.006994710643681729,-0.002509015575809457,0.012368398977228207
0,228000,228000.0,VEV_5300,5300,5236.5,45.0,7.772,0.01205348432701279,0.00432360700246664,0.012350494658824752
0,228000,228000.0,VEV_5400,5400,5236.5,18.0,7.772,0.03074561733916527,0.011028509501179165,0.012192253021569923
0,228000,228000.0,VEV_5500,5500,5236.5,7.5,7.772,0.04909475600736195,0.017610379297720226,0.012841385842999445
0,228100,228100.0,VEV_5000,5000,5235.5,243.0,7.7719,-0.04602443831127929,-0.016509156901315186,0.012387594606762283
0,228100,228100.0,VEV_5100,5100,5235.5,160.0,7.7719,-0.02622181101509957,-0.009405872361919126,0.012726067131618037
0,228100,228100.0,VEV_5200,5200,5235.5,90.5,7.7719,-0.006803725157998089,-0.0024405244315450674,0.012295719144016037
0,228100,228100.0,VEV_5300,5300,5235.5,45.0,7.7719,0.012244469812696512,0.00439214210381105,0.012417579974600811
0,228100,228100.0,VEV_5400,5400,5235.5,18.0,7.7719,0.030936602824849068,0.011097087737927627,0.012240017272811385
0,228100,228100.0,VEV_5500,5500,5235.5,7.5,7.7719,0.04928574149304561,0.017678999878352534,0.012879203186009547
0,228200,228200.0,VEV_5000,5000,5236.5,243.0,7.7718,-0.046215423796962994,-0.016577770839437417,0.011983290534070695
0,228200,228200.0,VEV_5100,5100,5236.5,160.0,7.7718,-0.02641279650078324,-0.009474440601093285,0.012547231162711978
0,228200,228200.0,VEV_5200,5200,5236.5,90.5,7.7718,-0.006994710643681729,-0.002509047859185692,0.012192589455121198
0,228200,228200.0,VEV_5300,5300,5236.5,45.0,7.7718,0.01205348432701279,0.004323662634098782,0.01235065356256091
0,228200,228200.0,VEV_5400,5400,5236.5,18.0,7.7718,0.03074561733916527,0.011028651404451894,0.012192409597046209
0,228200,228200.0,VEV_5500,5500,5236.5,7.5,7.7718,0.04909475600736195,0.017610605889578,0.012841551149450244
0,228300,228300.0,VEV_5000,5000,5235.0,243.0,7.7717,-0.045928931888399784,-0.016475110335740152,0.012579091070778668
0,228300,228300.0,VEV_5100,5100,5235.0,159.5,7.7717,-0.026126304592220036,-0.009371734397565947,0.012700541254528797
0,228300,228300.0,VEV_5200,5200,5235.0,90.5,7.7717,-0.0067082187351185305,-0.0024062968432599367,0.012347247027338016
0,228300,228300.0,VEV_5300,5300,5235.0,45.0,7.7717,0.012339976235575876,0.004426457608801302,0.01245118695066776
0,228300,228300.0,VEV_5400,5400,5235.0,18.0,7.7717,0.03103210924772846,0.011131489516223574,0.01226400242393138
0,228300,228300.0,VEV_5500,5500,5235.0,7.5,7.7717,0.04938124791592503,0.017713486346868076,0.012898230889800471
0,228400,228400.0,VEV_5000,5000,5234.5,242.0,7.7716,-0.04583341634317216,-0.016440953847522262,0.01235000659734942
0,228400,228400.0,VEV_5100,5100,5234.5,159.0,7.7716,-0.0260307890469925,-0.009337532208635957,0.012674912060907808
0,228400,228400.0,VEV_5200,5200,5234.5,89.5,7.7716,-0.006612703189890967,-0.002372049841066596,0.012222944143181667
0,228400,228400.0,VEV_5300,5300,5234.5,44.5,7.7716,0.012435491780803462,0.004460748570619904,0.01239364022454829
0,228400,228400.0,VEV_5400,5400,5234.5,17.5,7.7716,0.031127624792956176,0.011165823615943931,0.012159539224195758
0,228400,228400.0,VEV_5500,5500,5234.5,7.5,7.7716,0.049476763461152665,0.01774786279292415,0.01291717244797619
0,228500,228500.0,VEV_5000,5000,5233.5,242.0,7.7715,-0.045642357878701044,-0.016372524397125075,0.012725720220897347
0,228500,228500.0,VEV_5100,5100,5233.5,158.0,7.7715,-0.025839730582521335,-0.009269057056644542,0.012623509030521382
0,228500,228500.0,VEV_5200,5200,5233.5,89.5,7.7715,-0.006421644725419757,-0.0023035298749468705,0.012325222271028908
0,228500,228500.0,VEV_5300,5300,5233.5,44.5,7.7715,0.012626550245274717,0.0045293124972133735,0.01246030558045022
0,228500,228500.0,VEV_5400,5400,5233.5,17.5,7.7715,0.03131868325742726,0.011234430681271664,0.012206965295691046
0,228500,228500.0,VEV_5500,5500,5233.5,7.5,7.7715,0.049667821925623794,0.01781651220540498,0.012954961851867848
0,228600,228600.0,VEV_5000,5000,5234.5,242.5,7.7714,-0.04583341634317216,-0.01644116540333036,0.012560221688658932
0,228600,228600.0,VEV_5100,5100,5234.5,159.0,7.7714,-0.0260307890469925,-0.009337652360373523,0.012675075330131222
0,228600,228600.0,VEV_5200,5200,5234.5,90.0,7.7714,-0.006612703189890967,-0.002372080363682596,0.012310913367930337
0,228600,228600.0,VEV_5300,5300,5234.5,45.0,7.7714,0.012435491780803462,0.004460805969799862,0.012484838163672247
0,228600,228600.0,VEV_5400,5400,5234.5,17.5,7.7714,0.031127624792956176,0.011165967293425179,0.012159695799672045
0,228600,228600.0,VEV_5500,5500,5234.5,7.5,7.7714,0.049476763461152665,0.017748091165528924,0.01291733833649196
0,228700,228700.0,VEV_5000,5000,5234.5,242.5,7.7713,-0.04583341634317216,-0.016441271184296946,0.01256030201362446
0,228700,228700.0,VEV_5100,5100,5234.5,159.0,7.7713,-0.0260307890469925,-0.009337712437981654,0.012675156819226685
0,228700,228700.0,VEV_5200,5200,5234.5,90.0,7.7713,-0.006612703189890967,-0.00237209562543245,0.012310992528765928
0,228700,228700.0,VEV_5300,5300,5234.5,45.0,7.7713,0.012435491780803462,0.004460834670220766,0.012484918488637777
0,228700,228700.0,VEV_5400,5400,5234.5,17.5,7.7713,0.031127624792956176,0.011166039134245718,0.012159773796377702
0,228700,228700.0,VEV_5500,5500,5234.5,7.5,7.7713,0.049476763461152665,0.017748205355137294,0.012917422153847294
0,228800,228800.0,VEV_5000,5000,5232.5,241.0,7.7712,-0.04545126290391742,-0.016304290770040527,0.012687308589555326
0,228800,228800.0,VEV_5100,5100,5232.5,158.0,7.7712,-0.02564863560773769,-0.00920068631948459,0.012798653543402908
0,228800,228800.0,VEV_5200,5200,5232.5,89.0,7.7712,-0.006230549750636086,-0.002235024690212045,0.012339440080960048
0,228800,228800.0,VEV_5300,5300,5232.5,44.0,7.7712,0.012817645220058302,0.004597949568460474,0.012435606235614977
0,228800,228800.0,VEV_5400,5400,5232.5,17.5,7.7712,0.03150977823221087,0.011303197173717701,0.012254508362244813
0,228800,228800.0,VEV_5500,5500,5232.5,7.0,7.7712,0.049858916900407425,0.01788540574421455,0.01277318005216075
0,228900,228900.0,VEV_5000,5000,5233.0,241.0,7.7711,-0.04554681495597034,-0.016338672354605604,0.012503075132204685
0,228900,228900.0,VEV_5100,5100,5233.0,158.0,7.7711,-0.025744187659790644,-0.009235022198926862,0.0127116569492151
0,228900,228900.0,VEV_5200,5200,5233.0,89.5,7.7711,-0.006326101802689073,-0.002269315752065953,0.012376413429767124
0,228900,228900.0,VEV_5300,5300,5233.0,44.0,7.7711,0.012722093168005284,0.004563702470474456,0.012402547273715023
0,228900,228900.0,VEV_5400,5400,5233.0,17.5,7.7711,0.031414226180157934,0.011268993217796763,0.012230938805511687
0,228900,228900.0,VEV_5500,5500,5233.0,7.0,7.7711,0.04976336484835456,0.01785124413871633,0.012754623238928616
0,229000,229000.0,VEV_5000,5000,5232.5,241.0,7.771,-0.04545126290391742,-0.016304500578120138,0.01268747214981122
0,229000,229000.0,VEV_5100,5100,5232.5,158.0,7.771,-0.02564863560773769,-0.009200804716436351,0.012798818267788737
0,229000,229000.0,VEV_5200,5200,5232.5,89.5,7.771,-0.006230549750636086,-0.0022350534511219647,0.012427218970464306
0,229000,229000.0,VEV_5300,5300,5232.5,44.0,7.771,0.012817645220058302,0.004598008736134966,0.012435766303481066
0,229000,229000.0,VEV_5400,5400,5232.5,17.5,7.771,0.03150977823221087,0.011303342626355043,0.012254665810818549
0,229000,229000.0,VEV_5500,5500,5232.5,7.0,7.771,0.049858916900407425,0.017885635898514742,0.01277334477654658
0,229100,229100.0,VEV_5000,5000,5230.5,239.0,7.7709,-0.045068963367578145,-0.016167464232810964,0.012610132013435943
0,229100,229100.0,VEV_5100,5100,5230.5,156.0,7.7709,-0.025266336071398377,-0.009063722664239875,0.012694740395061674
0,229100,229100.0,VEV_5200,5200,5230.5,88.0,7.7709,-0.005848250214296852,-0.0020979265796069336,0.012366420829435808
0,229100,229100.0,VEV_5300,5300,5230.5,43.5,7.7709,0.01319994475639768,0.004735179573215199,0.012476314113254191
0,229100,229100.0,VEV_5400,5400,5230.5,17.0,7.7709,0.03189207776855017,0.011440556607165822,0.012218686337943657
0,229100,229100.0,VEV_5500,5500,5230.5,6.5,7.7709,0.05024121643674665,0.018022892231383147,0.012619677296839653
0,229200,229200.0,VEV_5000,5000,5232.5,240.5,7.7708,-0.04545126290391742,-0.016304710394299562,0.012484169079991989
0,229200,229200.0,VEV_5100,5100,5232.5,157.0,7.7708,-0.02564863560773769,-0.009200923117958924,0.012572505587735212
0,229200,229200.0,VEV_5200,5200,5232.5,88.5,7.7708,-0.006230549750636086,-0.0022350822131422224,0.01225211607522797
0,229200,229200.0,VEV_5300,5300,5232.5,44.0,7.7708,0.012817645220058302,0.004598067906093675,0.01243592637134716
0,229200,229200.0,VEV_5400,5400,5232.5,17.5,7.7708,0.03150977823221087,0.011303488084607703,0.01225482355042477
0,229200,229200.0,VEV_5500,5500,5232.5,7.0,7.7708,0.049858916900407425,0.01788586606170023,0.012773508918867447
0,229300,229300.0,VEV_5000,5000,5231.0,241.0,7.7707,-0.0451645519543736,-0.016201962958106223,0.013208883037464696
0,229300,229300.0,VEV_5100,5100,5231.0,158.0,7.7707,-0.025361924658193962,-0.009098129973113746,0.013056069447065237
0,229300,229300.0,VEV_5200,5200,5231.0,89.5,7.7707,-0.0059438388010923425,-0.0021322442472481353,0.01257876744265668
0,229300,229300.0,VEV_5300,5300,5231.0,44.0,7.7707,0.013104356169602063,0.004700949839250277,0.012535212103195954
0,229300,229300.0,VEV_5400,5400,5231.0,17.5,7.7707,0.03179648918175465,0.011406413163160517,0.012325786874047482
0,229300,229300.0,VEV_5500,5500,5231.0,7.0,7.7707,0.05014562784995122,0.017988833493945765,0.012829487270931715
0,229400,229400.0,VEV_5000,5000,5233.5,242.0,7.7706,-0.045642357878701044,-0.01637347251215596,0.012726457115146333
0,229400,229400.0,VEV_5100,5100,5233.5,158.5,7.7706,-0.025839730582521335,-0.009269593817629249,0.012737936891469872
0,229400,229400.0,VEV_5200,5200,5233.5,89.5,7.7706,-0.006421644725419757,-0.0023036632698495477,0.012325935882679186
0,229400,229400.0,VEV_5300,5300,5233.5,44.5,7.7706,0.012626550245274717,0.004529574784760121,0.012461027049977563
0,229400,229400.0,VEV_5400,5400,5233.5,17.5,7.7706,0.03131868325742726,0.011235081254899406,0.012207672504626683
0,229400,229400.0,VEV_5500,5500,5233.5,7.5,7.7706,0.049667821925623794,0.017817543940194934,0.01295571213361109
0,229500,229500.0,VEV_5000,5000,5232.0,242.0,7.7705,-0.0453557017207972,-0.01627074385325922,0.013248798142618036
0,229500,229500.0,VEV_5100,5100,5232.0,159.0,7.7705,-0.025553074424617506,-0.009166819448315945,0.013108866523049077
0,229500,229500.0,VEV_5200,5200,5232.0,89.5,7.7705,-0.006134988567515944,-0.0022008440777569155,0.012478199421684256
0,229500,229500.0,VEV_5300,5300,5232.0,45.0,7.7705,0.012913206403178624,0.004632437945812765,0.012652079689456149
0,229500,229500.0,VEV_5400,5400,5232.0,17.5,7.7705,0.031605339415331044,0.011337987563013949,0.012278698982298376
0,229500,229500.0,VEV_5500,5500,5232.0,7.5,7.7705,0.04995447808352767,0.0179204926036374,0.013012332503334622
0,229600,229600.0,VEV_5000,5000,5235.5,243.0,7.7704,-0.04602443831127929,-0.016510750290353583,0.01238879016820574
0,229600,229600.0,VEV_5100,5100,5235.5,160.0,7.7704,-0.02622181101509957,-0.00940678017411133,0.012727295288699682
0,229600,229600.0,VEV_5200,5200,5235.5,90.5,7.7704,-0.006803725157998089,-0.002440759979907737,0.0122969056834525
0,229600,229600.0,VEV_5300,5300,5235.5,45.0,7.7704,0.012244469812696512,0.004392566013470709,0.012418778446369107
0,229600,229600.0,VEV_5400,5400,5235.5,18.0,7.7704,0.030936602824849068,0.011098158778566796,0.012241198864695615
0,229600,229600.0,VEV_5500,5500,5235.5,7.5,7.7704,0.04928574149304561,0.017680706175335736,0.012880445894715375
0,229700,229700.0,VEV_5000,5000,5234.5,243.0,7.7703,-0.04583341634317216,-0.016442329106271667,0.012765327413682824
0,229700,229700.0,VEV_5100,5100,5234.5,159.0,7.7703,-0.0260307890469925,-0.009338313277848051,0.0126759722922463
0,229700,229700.0,VEV_5200,5200,5234.5,90.5,7.7703,-0.006612703189890967,-0.0023722482591345623,0.012399579906510187
0,229700,229700.0,VEV_5300,5300,5234.5,45.0,7.7703,0.012435491780803462,0.004461121704901378,0.01248572202932555
0,229700,229700.0,VEV_5400,5400,5234.5,17.5,7.7703,0.031127624792956176,0.011166757618725312,0.012160556091694162
0,229700,229700.0,VEV_5500,5500,5234.5,7.5,7.7703,0.049476763461152665,0.017749347372457404,0.01291825334262103
0,229800,229800.0,VEV_5000,5000,5233.5,242.0,7.7702,-0.045642357878701044,-0.016373893949488235,0.012726784817723094
0,229800,229800.0,VEV_5100,5100,5233.5,159.0,7.7702,-0.025839730582521335,-0.009269832408000769,0.012851429956080393
0,229800,229800.0,VEV_5200,5200,5233.5,89.5,7.7702,-0.006421644725419757,-0.0023037225639120735,0.01232625310808653
0,229800,229800.0,VEV_5300,5300,5233.5,44.5,7.7702,0.012626550245274717,0.004529691371630267,0.01246134776777471
0,229800,229800.0,VEV_5400,5400,5233.5,17.5,7.7702,0.03131868325742726,0.01123537043501489,0.012207986819709188
0,229800,229800.0,VEV_5500,5500,5233.5,7.5,7.7702,0.049667821925623794,0.017818002546527847,0.012956045656837525
0,229900,229900.0,VEV_5000,5000,5233.5,241.5,7.7701,-0.045642357878701044,-0.016373999313906117,0.012523019006254616
0,229900,229900.0,VEV_5100,5100,5233.5,158.0,7.7701,-0.025839730582521335,-0.00926989205847234,0.012624645803403107
0,229900,229900.0,VEV_5200,5200,5233.5,89.5,7.7701,-0.006421644725419757,-0.002303737388143112,0.01232633255995461
0,229900,229900.0,VEV_5300,5300,5233.5,44.0,7.7701,0.012626550245274717,0.004529720519754472,0.012370167872664753
0,229900,229900.0,VEV_5400,5400,5233.5,17.5,7.7701,0.03131868325742726,0.011235442733532837,0.012208065398479816
0,229900,229900.0,VEV_5500,5500,5233.5,7.0,7.7701,0.049667821925623794,0.017818117203644346,0.012736800991685593
0,230000,230000.0,VEV_5000,5000,5233.5,240.0,7.77,-0.045642357878701044,-0.01637410468035805,0.011873685372411274
0,230000,230000.0,VEV_5100,5100,5233.5,157.0,7.77,-0.025839730582521335,-0.009269951710095458,0.012395639908744484
0,230000,230000.0,VEV_5200,5200,5233.5,88.5,7.77,-0.006421644725419757,-0.0023037522126603312,0.012150927281967597
0,230000,230000.0,VEV_5300,5300,5233.5,43.5,7.77,0.012626550245274717,0.00452974966844138,0.012278896593354877
0,230000,230000.0,VEV_5400,5400,5233.5,17.5,7.77,0.03131868325742726,0.011235515033446504,0.01220814397725044
0,230000,230000.0,VEV_5500,5500,5233.5,7.5,7.77,0.049667821925623794,0.017818231862974297,0.012956212127418258
0,230100,230100.0,VEV_5000,5000,5235.5,243.5,7.7699,-0.04602443831127929,-0.016511281522566302,0.012599653097824196
0,230100,230100.0,VEV_5100,5100,5235.5,160.0,7.7699,-0.02622181101509957,-0.009407082836592355,0.012727705062436874
0,230100,230100.0,VEV_5200,5200,5235.5,90.5,7.7699,-0.006803725157998089,-0.0024408385111859675,0.012297301487630464
0,230100,230100.0,VEV_5300,5300,5235.5,45.0,7.7699,0.012244469812696512,0.004392707343968827,0.012419178033969365
0,230100,230100.0,VEV_5400,5400,5235.5,18.0,7.7699,0.030936602824849068,0.011098515861033758,0.012241592922678684
0,230100,230100.0,VEV_5500,5500,5235.5,7.5,7.7699,0.04928574149304561,0.017681275050795593,0.01288086032497231
0,230200,230200.0,VEV_5000,5000,5234.5,243.0,7.7698,-0.04583341634317216,-0.01644285814384637,0.012765737769484985
0,230200,230200.0,VEV_5100,5100,5234.5,159.0,7.7698,-0.0260307890469925,-0.00933861374127853,0.012676380319788585
0,230200,230200.0,VEV_5200,5200,5234.5,90.5,7.7698,-0.006612703189890967,-0.0023723245870354024,0.012399978912045482
0,230200,230200.0,VEV_5300,5300,5234.5,45.0,7.7698,0.012435491780803462,0.0044612652430213095,0.012486123654153197
0,230200,230200.0,VEV_5400,5400,5234.5,17.5,7.7698,0.031127624792956176,0.01116711691297917,0.012160947821417358
0,230200,230200.0,VEV_5500,5500,5234.5,7.5,7.7698,0.049476763461152665,0.01774991846379281,0.012918668937007896
0,230300,230300.0,VEV_5000,5000,5235.5,243.0,7.7697,-0.04602443831127929,-0.016511494029809434,0.012389348368509672
0,230300,230300.0,VEV_5100,5100,5235.5,160.0,7.7697,-0.02622181101509957,-0.00940720390976507,0.012727868622692767
0,230300,230300.0,VEV_5200,5200,5235.5,90.5,7.7697,-0.006803725157998089,-0.0024408699258197885,0.01229745951826917
0,230300,230300.0,VEV_5300,5300,5235.5,45.0,7.7697,0.012244469812696512,0.00439276387998793,0.012419337810802969
0,230300,230300.0,VEV_5400,5400,5235.5,18.0,7.7697,0.030936602824849068,0.0110986587036717,0.012241750080219937
0,230300,230300.0,VEV_5500,5500,5235.5,7.5,7.7697,0.04928574149304561,0.017681502616354997,0.012881026795553044
0,230400,230400.0,VEV_5000,5000,5234.5,242.0,7.7696,-0.04583341634317216,-0.016443069773175164,0.012351595634710975
0,230400,230400.0,VEV_5100,5100,5234.5,159.0,7.7696,-0.0260307890469925,-0.009338733934771696,0.012676543297979516
0,230400,230400.0,VEV_5200,5200,5234.5,90.0,7.7696,-0.006612703189890967,-0.0023723551202587414,0.012312339427100959
0,230400,230400.0,VEV_5300,5300,5234.5,45.0,7.7696,0.012435491780803462,0.004461322662148853,0.012486284304084255
0,230400,230400.0,VEV_5400,5400,5234.5,17.5,7.7696,0.031127624792956176,0.011167260640391774,0.012161104105861159
0,230400,230400.0,VEV_5500,5500,5234.5,7.5,7.7696,0.049476763461152665,0.01775014691576252,0.012918834825523664
0,230500,230500.0,VEV_5000,5000,5234.5,243.0,7.7695,-0.04583341634317216,-0.016443175590903872,0.012765983982966283
0,230500,230500.0,VEV_5100,5100,5234.5,159.0,7.7695,-0.0260307890469925,-0.009338794033258635,0.01267662478707498
0,230500,230500.0,VEV_5200,5200,5234.5,90.5,7.7695,-0.006612703189890967,-0.00237237038731252,0.01240021843177965
0,230500,230500.0,VEV_5300,5300,5234.5,45.0,7.7695,0.012435491780803462,0.004461351372544033,0.01248636462904978
0,230500,230500.0,VEV_5400,5400,5234.5,17.5,7.7695,0.031127624792956176,0.011167332506179194,0.012161182393599304
0,230500,230500.0,VEV_5500,5500,5234.5,7.5,7.7695,0.049476763461152665,0.017750261145055273,0.012918918060814029
0,230600,230600.0,VEV_5000,5000,5236.0,244.0,7.7694,-0.04611993561355315,-0.016546073595250677,0.01261915576662868
0,230600,230600.0,VEV_5100,5100,5236.0,160.5,7.7694,-0.026317308317373417,-0.009441646317480965,0.012753787393635137
0,230600,230600.0,VEV_5200,5200,5236.0,91.0,7.7694,-0.006899222460271821,-0.0024751778392361314,0.012334113895474001
0,230600,230600.0,VEV_5300,5300,5236.0,45.0,7.7694,0.01214897251042267,0.0043585878989184515,0.012386088222626131
0,230600,230600.0,VEV_5400,5400,5236.0,18.0,7.7694,0.030841105522575234,0.01106461218877898,0.012218145017523786
0,230600,230600.0,VEV_5500,5500,5236.0,7.5,7.7694,0.04919024419077178,0.0176475831919783,0.01286240653723944
0,230700,230700.0,VEV_5000,5000,5234.5,243.0,7.7693,-0.04583341634317216,-0.016443387232490256,0.012766148707352112
0,230700,230700.0,VEV_5100,5100,5234.5,159.5,7.7693,-0.0260307890469925,-0.009338914233713419,0.012790685656061396
0,230700,230700.0,VEV_5200,5200,5234.5,90.5,7.7693,-0.006612703189890967,-0.002372400922304346,0.012400377917580772
0,230700,230700.0,VEV_5300,5300,5234.5,45.0,7.7693,0.012435491780803462,0.004461408794997298,0.012486525278980844
0,230700,230700.0,VEV_5400,5400,5234.5,17.5,7.7693,0.031127624792956176,0.011167476241916505,0.012161338969075586
0,230700,230700.0,VEV_5500,5500,5234.5,7.5,7.7693,0.049476763461152665,0.017750489610256943,0.012919084531394762
0,230800,230800.0,VEV_5000,5000,5236.5,244.5,7.7692,-0.046215423796962994,-0.01658054452261561,0.012638406983367167
0,230800,230800.0,VEV_5100,5100,5236.5,161.0,7.7692,-0.02641279650078324,-0.009476025801948852,0.01277960372114321
0,230800,230800.0,VEV_5200,5200,5236.5,91.5,7.7692,-0.006994710643681729,-0.0025094676565099346,0.012370627412956673
0,230800,230800.0,VEV_5300,5300,5236.5,45.0,7.7692,0.01205348432701279,0.004324386040787928,0.012352719893195899
0,230800,230800.0,VEV_5400,5400,5236.5,18.0,7.7692,0.03074561733916527,0.011030496645598908,0.012194449734757657
0,230800,230800.0,VEV_5500,5500,5236.5,7.5,7.7692,0.04909475600736195,0.017613552379898492,0.012843700133310633
0,230900,230900.0,VEV_5000,5000,5235.5,244.0,7.7691,-0.04602443831127929,-0.01651213160077327,0.012804904921154958
0,230900,230900.0,VEV_5100,5100,5235.5,160.0,7.7691,-0.02622181101509957,-0.00940756715733388,0.012728360176557908
0,230900,230900.0,VEV_5200,5200,5235.5,91.0,7.7691,-0.006803725157998089,-0.0024409641769995057,0.012385827166488159
0,230900,230900.0,VEV_5300,5300,5235.5,45.0,7.7691,0.012244469812696512,0.004392933501143702,0.012419817432336274
0,230900,230900.0,VEV_5400,5400,5235.5,18.0,7.7691,0.030936602824849068,0.01109908726467982,0.012242222716973629
0,230900,230900.0,VEV_5500,5500,5235.5,7.5,7.7691,0.04928574149304561,0.0176821853657564,0.012881523879035375
0,231000,231000.0,VEV_5000,5000,5234.5,242.5,7.769,-0.04583341634317216,-0.016443704710193213,0.012562161129130979
0,231000,231000.0,VEV_5100,5100,5234.5,159.0,7.769,-0.0260307890469925,-0.009339094543098406,0.01267703281461727
0,231000,231000.0,VEV_5200,5200,5234.5,90.5,7.769,-0.006612703189890967,-0.002372446727002895,0.01240061743731494
0,231000,231000.0,VEV_5300,5300,5234.5,44.5,7.769,0.012435491780803462,0.004461494932834725,0.012395713830995372
0,231000,231000.0,VEV_5400,5400,5234.5,18.0,7.769,0.031127624792956176,0.011167691855929298,0.012289953790511936
0,231000,231000.0,VEV_5500,5500,5234.5,7.5,7.769,0.049476763461152665,0.0177508323246009,0.012919333655200899
0,231100,231100.0,VEV_5000,5000,5236.5,244.0,7.7689,-0.046215423796962994,-0.01658086465257852,0.012427786774840204
0,231100,231100.0,VEV_5100,5100,5236.5,160.5,7.7689,-0.02641279650078324,-0.009476208760945426,0.012665004442061764
0,231100,231100.0,VEV_5200,5200,5236.5,91.0,7.7689,-0.006994710643681729,-0.0025095161082231286,0.01228287879083073
