timestamp,bidPrice,askPrice,transportFees,exportTariff,importTariff,sugarPrice,sunlightIndex,
84200,631,632.5,1.6,11,-3.5,208.4657533,66.05,631.75
84300,634.5,636,1.6,11,-3.5,208.7769281,66.05,635.25
84400,632,633.5,1.6,11,-3.5,208.683305,66.06,632.75
84500,633,634.5,1.6,11,-3.5,208.8458091,66.06,633.75
84600,630.5,632,1.6,11,-3.5,208.8259714,66.06,631.25
84700,633.5,635,1.6,11,-3.5,208.8967297,66.06,634.25
84800,629.5,631,1.6,11,-3.5,208.733068,66.06,630.25
84900,629.5,631,1.6,11,-3.5,208.6742185,66.06,630.25
85000,630.5,632,1.6,11,-3.5,208.9868031,66.06,631.25
85100,631.5,633,1.6,11,-3.5,209.0101006,66.06,632.25
85200,634,635.5,1.6,11,-3.5,209.0793316,66.06,634.75
85300,636,637.5,1.6,11,-3.5,209.2886395,66.07,636.75
85400,631.5,633,1.6,11,-3.5,209.012448,66.07,632.25
85500,628.5,630,1.6,11,-3.5,208.9905161,66.07,629.25
85600,625,626.5,1.6,11,-3.5,208.9404995,66.07,625.75
85700,623,624.5,1.6,11,-3.5,208.7698733,66.07,623.75
85800,627,628.5,1.6,11,-3.5,209.036751,66.07,627.75
85900,627.5,629,1.6,11,-3.5,209.0713355,66.07,628.25
86000,627.5,629,1.6,11,-3.5,209.1143454,66.08,628.25
86100,626.5,628,1.6,11,-3.5,209.0627206,66.08,627.25
86200,627.5,629,1.6,11,-3.5,209.4986794,66.08,628.25
86300,631.5,633,1.6,11,-3.5,209.7049355,66.08,632.25
86400,634,635.5,1.6,11,-3.5,209.7491172,66.08,634.75
86500,634,635.5,1.6,11,-3.5,209.7652064,66.08,634.75
86600,631.5,633,1.6,11,-3.5,209.3962436,66.08,632.25
86700,633,634.5,1.6,11,-3.5,209.4921667,66.08,633.75
86800,634,635.5,1.6,11,-3.5,209.5984593,66.08,634.75
86900,632,633.5,1.6,11,-3.5,209.4472122,66.09,632.75
87000,633,634.5,1.6,11,-3.5,209.4348655,66.09,633.75
87100,634.5,636,1.6,11,-3.5,209.4849501,66.09,635.25
87200,633,634.5,1.6,11,-3.5,209.3135743,66.09,633.75
87300,631,632.5,1.6,11,-3.5,209.2271276,66.09,631.75
87400,632.5,634,1.6,11,-3.5,209.1853785,66.09,633.25
87500,629,630.5,1.6,11,-3.5,208.9946461,66.09,629.75
87600,627.5,629,1.6,11,-3.5,208.724412,66.1,628.25
87700,631,632.5,1.6,11,-3.5,209.0111415,66.1,631.75
87800,631.5,633,1.6,11,-3.5,209.2071363,66.1,632.25
87900,634.5,636,1.6,11,-3.5,209.4621412,66.1,635.25
88000,634,636,1.6,11,-3.5,209.2717811,66.1,635
88100,632.5,634,1.6,11,-3.5,209.4810471,66.1,633.25
88200,634.5,636,1.6,11,-3.5,209.7275472,66.1,635.25
88300,632,633.5,1.6,11,-3.5,209.7630533,66.1,632.75
88400,623,624.5,1.6,11,-3.5,209.237813,66.1,623.75
88500,623,624.5,1.6,11,-3.5,209.2345248,66.11,623.75
88600,621.5,623,1.6,11,-3.5,209.1411169,66.11,622.25
88700,623.5,625,1.6,11,-3.5,209.2559095,66.11,624.25
88800,625,626.5,1.6,11,-3.5,209.4405564,66.11,625.75
88900,624.5,626,1.6,11,-3.5,209.5114912,66.11,625.25
89000,625,626.5,1.6,11,-3.5,209.4554197,66.11,625.75
89100,624,625.5,1.6,11,-3.5,209.1535528,66.11,624.75
89200,625,626.5,1.6,11,-3.5,209.2710794,66.11,625.75
89300,626.5,628,1.6,10.5,-3.5,209.2412929,66.12,627.25
89400,621.5,623,1.6,10.5,-3.5,208.9723213,66.12,622.25
89500,619.5,621,1.6,10.5,-3.5,208.8951312,66.12,620.25
89600,623,624.5,1.6,10.5,-3.5,209.0237839,66.12,623.75
89700,622.5,624.5,1.6,10.5,-3.5,208.9988916,66.12,623.5
89800,623,624.5,1.6,10.5,-3.5,208.9567802,66.12,623.75
89900,620.5,622,1.6,10.5,-3.5,208.9337981,66.12,621.25
90000,620,621.5,1.6,10.5,-3.5,209.0106568,66.12,620.75
90100,622.5,624,1.6,10.5,-3.5,209.1679837,66.13,623.25
90200,622,623.5,1.6,10.5,-3.5,208.9857754,66.13,622.75
90300,626.5,628,1.6,10.5,-3.5,209.2103996,66.13,627.25
90400,623,624.5,1.6,10.5,-3.5,208.9920715,66.13,623.75
90500,619,620.5,1.6,10.5,-3.5,208.8097084,66.13,619.75
90600,621,622.5,1.6,10.5,-3.5,209.0152683,66.13,621.75
90700,620,621.5,1.6,10.5,-3.5,208.9189961,66.13,620.75
90800,617,618.5,1.6,10.5,-3.5,208.7333858,66.14,617.75
90900,615.5,617,1.6,10.5,-3.5,208.4918062,66.14,616.25
91000,612,613.5,1.6,10.5,-3.5,208.4337409,66.14,612.75
91100,616.5,618,1.6,10.5,-3.5,208.5829153,66.14,617.25
91200,615,616.5,1.6,10.5,-3.5,208.6058397,66.14,615.75
91300,617.5,619,1.6,10.5,-3.5,208.7331908,66.14,618.25
91400,615.5,617,1.6,10.5,-3.5,208.7518646,66.14,616.25
91500,615,616.5,1.6,10.5,-3.5,208.9067663,66.14,615.75
91600,612,613.5,1.6,10.5,-3.5,208.7115665,66.14,612.75
91700,613.5,615,1.6,10.5,-3.5,208.7754654,66.15,614.25
91800,610,611.5,1.6,10.5,-3.5,208.7190472,66.15,610.75
91900,612,613.5,1.6,10.5,-3.5,208.8060694,66.15,612.75
92000,612,613.5,1.6,10.5,-3.5,208.6755909,66.15,612.75
92100,610.5,612,1.6,10.5,-3.5,208.6190668,66.15,611.25
92200,612,613.5,1.6,10.5,-3.5,208.553748,66.15,612.75
92300,610.5,612,1.6,10.5,-3.5,208.5207,66.15,611.25
92400,609.5,611,1.6,10.5,-3.5,208.3877734,66.16,610.25
92500,611,612.5,1.6,10.5,-3.5,208.4050708,66.16,611.75
92600,605.5,607,1.6,10.5,-3.5,208.3253573,66.16,606.25
92700,608,609.5,1.6,10.5,-3.5,208.3848462,66.16,608.75
92800,607,608.5,1.6,10.5,-3.5,208.3439347,66.16,607.75
92900,606.5,608,1.6,10.5,-3.5,208.3105807,66.16,607.25
93000,608,609.5,1.6,10.5,-3.5,208.3358851,66.16,608.75
93100,607,608.5,1.6,10.5,-3.5,208.4314682,66.16,607.75
93200,610,611.5,1.6,10.5,-3.5,208.9108951,66.17,610.75
93300,610.5,612,1.6,10,-3.5,209.0424352,66.17,611.25
93400,611.5,613,1.6,10,-3.5,209.0598767,66.17,612.25
93500,609.5,611,1.6,10,-3.5,209.004322,66.17,610.25
93600,610,611.5,1.6,10,-3.5,209.0963324,66.17,610.75
93700,609.5,611,1.6,10,-3.5,209.0018263,66.17,610.25
93800,608.5,610,1.6,10,-3.5,208.9696748,66.17,609.25
93900,606,607.5,1.6,10,-3.5,208.8451724,66.17,606.75
94000,604,605.5,1.6,10,-3.5,208.6992183,66.18,604.75
94100,598.5,600,1.6,10,-3.5,208.5358018,66.18,599.25
94200,596.5,598,1.6,10,-3.5,208.1808111,66.18,597.25
94300,598.5,600,1.6,10,-3.5,208.3219631,66.18,599.25
94400,595.5,597,1.6,10,-3.5,208.1509756,66.18,596.25
94500,594,595.5,1.6,10,-3.5,207.9183097,66.18,594.75
94600,596.5,598,1.6,10,-3.5,208.1921167,66.18,597.25
94700,599.5,601,1.6,10,-3.5,208.1728945,66.18,600.25
94800,596,597.5,1.6,10,-3.5,208.0233282,66.18,596.75
94900,596,597.5,1.6,10,-3.5,208.117184,66.19,596.75
95000,595.5,597.5,1.6,10,-3.5,207.9815723,66.19,596.5
95100,593.5,595,1.6,10,-3.5,207.6801909,66.19,594.25
95200,594.5,596,1.6,10,-3.5,207.5279111,66.19,595.25
95300,597.5,599,1.6,10,-3.5,207.6803281,66.19,598.25
95400,599.5,601,1.6,10,-3.5,207.7037616,66.19,600.25
95500,599.5,601.5,1.6,10,-3.5,207.5237752,66.19,600.5
95600,604,605.5,1.6,10,-3.5,207.9441314,66.19,604.75
95700,599,600.5,1.6,10,-3.5,207.8132304,66.2,599.75
95800,597,598.5,1.6,10,-3.5,207.5645735,66.2,597.75
95900,596.5,598,1.6,10,-3.5,207.4102803,66.2,597.25
96000,599,600.5,1.6,10,-3.5,207.3841836,66.2,599.75
96100,601.5,603,1.6,10,-3.5,207.6625862,66.2,602.25
96200,599,600.5,1.6,10,-3.5,207.7814664,66.2,599.75
96300,599,601,1.6,10,-3.5,207.9504847,66.2,600
96400,600.5,602,1.6,10,-3.5,207.9793581,66.2,601.25
96500,597,598.5,1.6,10,-3.5,207.9223751,66.21,597.75
96600,595.5,597,1.6,10,-3.5,207.8682584,66.21,596.25
96700,591,592.5,1.6,10,-3.5,207.856645,66.21,591.75
96800,588.5,590,1.6,10,-3.5,207.7440884,66.21,589.25
96900,590,591.5,1.6,10,-3.5,207.6380272,66.21,590.75
97000,590.5,592,1.6,10,-3.5,207.7232776,66.21,591.25
97100,591.5,593,1.6,10,-3.5,207.5779752,66.21,592.25
97200,593.5,595,1.6,10,-3.5,207.6983332,66.22,594.25
97300,595.5,597,1.6,10,-3.5,207.343766,66.22,596.25
97400,593,594.5,1.6,10,-3.5,207.1687607,66.22,593.75
97500,596,597.5,1.6,10,-3.5,207.3685937,66.22,596.75
97600,597,598.5,1.6,10,-3.5,207.3510885,66.22,597.75
97700,601.5,603,1.6,10,-3.5,207.6617552,66.22,602.25
97800,605,606.5,1.6,10,-3.5,207.9412554,66.22,605.75
97900,604,605.5,1.6,10,-3.5,207.9413468,66.22,604.75
98000,607,608.5,1.6,10,-3.5,208.0262238,66.22,607.75
98100,609,610.5,1.6,10,-3.5,208.1871814,66.23,609.75
98200,605,606.5,1.6,10,-3.5,208.0474179,66.23,605.75
98300,603.5,605,1.6,10,-3.5,207.8913402,66.23,604.25
98400,602.5,604,1.6,10,-3.5,207.9908848,66.23,603.25
98500,600,601.5,1.6,10,-3.5,207.8754296,66.23,600.75
98600,600.5,602,1.6,10,-3.5,207.9094118,66.23,601.25
98700,602,603.5,1.6,10,-3.5,207.8991835,66.23,602.75
98800,596.5,598,1.6,10,-3.5,207.7468442,66.24,597.25
98900,596.5,598,1.6,10,-3.5,207.7825102,66.24,597.25
99000,594.5,596,1.6,10,-3.5,207.633306,66.24,595.25
99100,593,594.5,1.6,10,-3.5,207.5568604,66.24,593.75
99200,593,594.5,1.6,10,-3.5,207.6577315,66.24,593.75
99300,591,592.5,1.6,10,-3.5,207.5075646,66.24,591.75
99400,593.5,595,1.6,10,-3.5,207.607236,66.24,594.25
99500,592.5,594,1.6,10,-3.5,207.6019505,66.24,593.25
99600,592,593.5,1.6,10,-3.5,207.4783521,66.24,592.75
99700,589,590.5,1.6,10,-3.5,207.4634209,66.25,589.75
99800,585,586.5,1.6,10,-3.5,207.2697034,66.25,585.75
99900,585,586.5,1.6,10,-3.5,207.322905,66.25,585.75
100000,588.5,590,1.6,10,-3.5,207.6828308,66.25,589.25
100100,591.5,593,1.6,10,-3.5,207.9234785,66.25,592.25
100200,591,592.5,1.6,10,-3.5,207.7578839,66.25,591.75
100300,590,591.5,1.6,10,-3.5,207.6365619,66.25,590.75
100400,586,587.5,1.6,10,-3.5,207.5179018,66.26,586.75
100500,583,584.5,1.6,10,-3.5,207.4947954,66.26,583.75
100600,580.5,582,1.6,10,-3.5,207.3485111,66.26,581.25
100700,582.5,584,1.6,10,-3.5,207.4585844,66.26,583.25
100800,582.5,584,1.7,10,-3.5,207.5333734,66.26,583.25
100900,580.5,582,1.7,10,-3.5,207.5177288,66.26,581.25
101000,580.5,582,1.7,10,-3.5,207.912134,66.26,581.25
101100,583.5,585,1.7,10,-3.5,208.0257919,66.26,584.25
101200,582,583.5,1.7,10,-3.5,207.8443065,66.26,582.75
101300,584.5,586,1.7,10,-3.5,207.979903,66.27,585.25
101400,577.5,579,1.7,10,-3.5,207.885107,66.27,578.25
101500,575.5,577,1.7,10,-3.5,208.0823195,66.27,576.25
101600,574.5,576,1.7,10,-3.5,208.0583951,66.27,575.25
101700,574.5,576.5,1.7,10,-3.5,208.1017506,66.27,575.5
101800,576.5,578,1.7,10,-3.5,208.2239501,66.27,577.25
101900,573,574.5,1.7,10,-3.5,208.0747858,66.27,573.75
102000,571,572.5,1.7,10,-3.5,207.9395721,66.28,571.75
102100,569.5,571,1.7,10,-3.5,207.9609422,66.28,570.25
102200,568.5,570,1.7,10,-3.5,207.7640625,66.28,569.25
102300,569.5,571,1.7,10,-3.5,208.103855,66.28,570.25
102400,570,571.5,1.7,10,-3.5,207.7034239,66.28,570.75
102500,569,570.5,1.7,10,-3.5,207.7220489,66.28,569.75
102600,568.5,570,1.7,10,-3.5,207.7142143,66.28,569.25
102700,571,572.5,1.7,10,-3.5,207.8791697,66.28,571.75
102800,568,569.5,1.7,10,-3.5,207.6974711,66.28,568.75
102900,567.5,569.5,1.7,10,-3.5,207.7864373,66.29,568.5
103000,565.5,567,1.7,10,-3.5,207.583593,66.29,566.25
103100,565,566.5,1.7,10,-3.5,207.8396169,66.29,565.75
103200,565.5,567,1.7,10,-3.5,207.8874034,66.29,566.25
103300,567,568.5,1.7,10,-3.5,207.9647196,66.29,567.75
103400,565.5,567,1.7,10,-3.5,207.5398157,66.29,566.25
103500,568.5,570,1.7,10,-3.5,207.661109,66.29,569.25
103600,570,571.5,1.7,10,-3.5,207.7386476,66.3,570.75
103700,572.5,574,1.7,10,-3.5,207.8717211,66.3,573.25
103800,574.5,576,1.7,10,-3.5,208.0795585,66.3,575.25
103900,574,576,1.7,10,-3.5,208.004844,66.3,575
104000,575.5,577,1.7,10,-3.5,207.9391011,66.3,576.25
104100,575.5,577,1.7,10,-3.5,207.9053752,66.3,576.25
104200,575,576.5,1.7,10,-3.5,207.9176432,66.3,575.75
104300,576.5,578,1.7,10,-3.5,207.9501601,66.3,577.25
104400,577.5,579,1.7,10,-3.5,207.8943858,66.31,578.25
104500,576.5,578,1.7,10,-3.5,207.821134,66.31,577.25
104600,570,571.5,1.7,10,-3.5,207.7179391,66.31,570.75
104700,569,570.5,1.7,10,-3.5,207.6913747,66.31,569.75
104800,569,570.5,1.7,10,-3.5,207.3460309,66.31,569.75
104900,574.5,576,1.7,10,-3.5,207.8985729,66.31,575.25
105000,578.5,580,1.7,10,-3.5,207.9316334,66.31,579.25
105100,582.5,584,1.7,10,-3.5,208.0877799,66.31,583.25
105200,587,588.5,1.7,10,-3.5,208.3639103,66.32,587.75
105300,583.5,585,1.7,10,-3.5,207.9362013,66.32,584.25
105400,581,582.5,1.7,10,-3.5,207.8469734,66.32,581.75
105500,581.5,583,1.7,10,-3.5,207.9079057,66.32,582.25
105600,579,580.5,1.7,10,-3.5,207.7011435,66.32,579.75
105700,582,583.5,1.7,10,-3.5,207.7840988,66.32,582.75
105800,582.5,584,1.7,10,-3.5,208.036002,66.32,583.25
105900,586,587.5,1.7,10,-3.5,208.1137857,66.32,586.75
106000,588.5,590,1.7,10,-3.5,208.0978513,66.32,589.25
106100,586,587.5,1.7,10,-3.5,207.8979643,66.33,586.75
106200,587,588.5,1.7,10,-3.5,208.0940248,66.33,587.75
106300,589,590.5,1.7,10,-3.5,208.3050471,66.33,589.75
106400,588.5,590,1.7,10,-3.5,208.1617927,66.33,589.25
106500,587,588.5,1.7,10,-3.5,207.8150049,66.33,587.75
106600,587,588.5,1.7,10,-3.5,207.8588786,66.33,587.75
106700,590,591.5,1.7,10,-3.5,207.925812,66.33,590.75
106800,592,593.5,1.7,10,-3.5,207.6889496,66.33,592.75
106900,591.5,593,1.7,10,-3.5,207.668418,66.34,592.25
107000,590,591.5,1.7,10,-3.5,207.8376491,66.34,590.75
107100,590,591.5,1.7,10,-3.5,207.7735516,66.34,590.75
107200,588,589.5,1.7,10,-3.5,207.4225005,66.34,588.75
107300,585,586.5,1.7,10,-3.5,207.0108668,66.34,585.75
107400,584.5,586,1.7,10,-3.5,207.129257,66.34,585.25
107500,585.5,587,1.7,10,-3.5,206.7529767,66.34,586.25
107600,587.5,589,1.7,10,-3.5,206.9640837,66.34,588.25
107700,587.5,589,1.7,10,-3.5,206.9199011,66.35,588.25
107800,589.5,591,1.7,10,-3.5,207.0206579,66.35,590.25
107900,589,590.5,1.7,10,-3.5,206.8756894,66.35,589.75
108000,592.5,594,1.7,10,-3.5,207.0346386,66.35,593.25
108100,592,593.5,1.7,10,-3.5,207.1268063,66.35,592.75
108200,590.5,592,1.7,10,-3.5,206.9129641,66.35,591.25
108300,588,589.5,1.7,10,-3.5,206.6387207,66.35,588.75
108400,588.5,590,1.7,10,-3.5,206.9071839,66.36,589.25
108500,589,590.5,1.7,10,-3.5,207.1123423,66.36,589.75
108600,588,589.5,1.7,10,-3.5,206.9095348,66.36,588.75
108700,590,591.5,1.7,10,-3.5,207.1247558,66.36,590.75
108800,588,589.5,1.7,10,-3.5,206.9776669,66.36,588.75
108900,587.5,589,1.7,10,-3.5,206.7752196,66.36,588.25
109000,589,590.5,1.7,10,-3.5,206.599377,66.36,589.75
109100,589,590.5,1.7,10,-3.5,206.5316624,66.36,589.75
109200,589.5,591,1.7,10,-3.5,206.6156065,66.36,590.25
109300,587,588.5,1.7,10,-3.5,206.6839777,66.37,587.75
109400,587.5,589,1.7,10,-3.5,206.703744,66.37,588.25
109500,589,590.5,1.8,10,-3.5,207.1318026,66.37,589.75
109600,591.5,593,1.8,10,-3.5,207.1383192,66.37,592.25
109700,593.5,595,1.8,10,-3.5,207.4964712,66.37,594.25
109800,593,594.5,1.8,10,-3.5,207.1563071,66.37,593.75
109900,591,592.5,1.8,10,-3.5,207.2118446,66.37,591.75
110000,593,594.5,1.8,10,-3.5,207.2210229,66.38,593.75
110100,592.5,594,1.8,10,-3.5,207.3332305,66.38,593.25
110200,591.5,593,1.8,10,-3.5,207.3148983,66.38,592.25
110300,585,586.5,1.8,10,-3.5,206.9630725,66.38,585.75
110400,585,587,1.8,10,-3.5,206.9726847,66.38,586
110500,584.5,586,1.8,10,-3.5,206.9745735,66.38,585.25
110600,579.5,581,1.8,10,-3.5,206.8776906,66.38,580.25
110700,583,584.5,1.8,10,-3.5,206.993211,66.38,583.75
110800,586,587.5,1.8,10,-3.5,207.0193732,66.39,586.75
110900,585.5,587,1.8,10,-3.5,207.1664728,66.39,586.25
111000,580.5,582,1.8,10,-3.5,206.9762928,66.39,581.25
111100,578.5,580,1.8,10,-3.5,206.870353,66.39,579.25
111200,577,578.5,1.8,10,-3.5,206.8256794,66.39,577.75
111300,575.5,577,1.8,10,-3.5,206.6532677,66.39,576.25
111400,575.5,577,1.8,10,-3.5,206.7271909,66.39,576.25
111500,576.5,578,1.8,10,-3.5,206.7358486,66.39,577.25
111600,574.5,576,1.8,10,-3.5,206.6830596,66.4,575.25
111700,577,578.5,1.8,10,-3.5,206.8312678,66.4,577.75
111800,578,579.5,1.8,10,-3.5,206.8586223,66.4,578.75
111900,580,581.5,1.8,10,-3.5,207.0773606,66.4,580.75
112000,579.5,581,1.8,10,-3.5,206.778465,66.4,580.25
112100,578.5,580,1.8,10,-3.5,206.7014578,66.4,579.25
112200,580,581.5,1.8,10,-3.5,206.8677121,66.4,580.75
112300,578.5,580,1.8,10,-3.5,206.9120883,66.4,579.25
112400,578.5,580,1.8,10,-3.5,206.6569442,66.4,579.25
112500,579,580.5,1.8,10,-3.5,206.6012703,66.41,579.75
112600,579.5,581,1.8,10,-3.5,206.7282294,66.41,580.25
112700,578.5,580,1.8,10,-3.5,206.6303688,66.41,579.25
112800,579,580.5,1.8,10,-3.5,206.8320019,66.41,579.75
112900,577.5,579,1.8,10,-3.5,206.7643955,66.41,578.25
113000,576.5,578,1.8,10,-3.5,206.8252005,66.41,577.25
113100,574,575.5,1.8,10,-3.5,206.7203667,66.41,574.75
113200,570,571.5,1.8,10,-3.5,206.5626447,66.42,570.75
113300,566.5,568,1.8,10,-3.5,206.3780087,66.42,567.25
113400,566.5,568,1.8,10,-3.5,206.5087635,66.42,567.25
113500,568,569.5,1.8,10,-3.5,206.4193315,66.42,568.75
113600,569,570.5,1.8,10,-3.5,206.1709188,66.42,569.75
113700,565,566.5,1.8,10,-3.5,206.0104712,66.42,565.75
113800,568,569.5,1.8,10,-3.5,206.2321692,66.42,568.75
113900,564,565.5,1.8,10,-3.5,206.0245326,66.42,564.75
114000,564,565.5,1.8,10,-3.5,206.0351503,66.42,564.75
114100,566,567.5,1.8,10,-3.5,206.2932415,66.43,566.75
114200,566,567.5,1.8,10,-3.5,206.0203377,66.43,566.75
114300,569.5,571,1.8,10,-3.5,206.386149,66.43,570.25
114400,568.5,570,1.8,10,-3.5,206.3887258,66.43,569.25
114500,569,570.5,1.8,10,-3.5,206.6133628,66.43,569.75
114600,575,576.5,1.8,10,-3.5,206.7690603,66.43,575.75
114700,574.5,576.5,1.8,10,-3.5,206.8025422,66.43,575.5
114800,578,579.5,1.8,10,-3.5,206.9656292,66.44,578.75
114900,572,573.5,1.8,10,-3.5,206.7779064,66.44,572.75
115000,571,572.5,1.8,10,-3.5,206.6448794,66.44,571.75
115100,568.5,570,1.8,10,-3.5,206.6104597,66.44,569.25
115200,563,564.5,1.8,10,-3.5,206.2956912,66.44,563.75
115300,564.5,566,1.8,10,-3.5,206.5074551,66.44,565.25
115400,564,565.5,1.8,10,-3.5,206.3797532,66.44,564.75
115500,565.5,567,1.8,10,-3.5,206.3436913,66.44,566.25
115600,565,567,1.8,10,-3.5,206.4480198,66.44,566
115700,563,564.5,1.8,10,-3.5,206.4411157,66.45,563.75
115800,566,567.5,1.8,10,-3.5,206.592802,66.45,566.75
115900,566.5,568,1.8,10,-3.5,206.5855411,66.45,567.25
116000,568.5,570,1.8,10,-3.5,206.5859287,66.45,569.25
116100,568,569.5,1.8,10,-3.5,206.628303,66.45,568.75
116200,572.5,574,1.8,10,-3.5,206.7648687,66.45,573.25
116300,569,570.5,1.8,10,-3.5,206.599989,66.45,569.75
116400,572.5,574,1.8,10,-3.5,206.8211802,66.46,573.25
116500,576,577.5,1.8,10,-3.5,206.9738538,66.46,576.75
116600,574.5,576,1.8,10,-3.5,206.9088918,66.46,575.25
116700,572,573.5,1.8,10,-3.5,206.8788297,66.46,572.75
116800,571.5,573,1.8,10,-3.5,206.8175552,66.46,572.25
116900,574,575.5,1.8,10,-3.5,206.9398097,66.46,574.75
117000,574.5,576,1.8,10,-3.5,206.9109097,66.46,575.25
117100,572.5,574,1.8,10,-3.5,206.8815539,66.46,573.25
117200,571,572.5,1.8,10,-3.5,206.7251994,66.46,571.75
117300,572.5,574,1.8,10,-3.5,207.1235611,66.47,573.25
117400,572,573.5,1.8,10,-3.5,207.3035642,66.47,572.75
117500,574.5,576,1.8,10,-3.5,207.4030828,66.47,575.25
117600,577.5,579,1.8,10,-3.5,207.4658478,66.47,578.25
117700,573.5,575,1.8,10,-3.5,207.3535569,66.47,574.25
117800,571,572.5,1.8,10,-3.5,207.1192691,66.47,571.75
117900,574,575.5,1.8,10,-3.5,207.1953927,66.47,574.75
118000,573.5,575.5,1.8,10,-3.5,207.3814531,66.47,574.5
118100,576.5,578,1.8,10,-3.5,207.5558455,66.48,577.25
118200,574.5,576,1.8,10,-3.5,207.0356146,66.48,575.25
118300,575.5,577,1.8,10,-3.5,207.1364035,66.48,576.25
118400,574,575.5,1.8,10,-3.5,207.1280888,66.48,574.75
118500,572,573.5,1.8,10,-3.5,206.9448498,66.48,572.75
118600,571.5,573,1.8,10,-3.5,206.9597172,66.48,572.25
118700,571.5,573,1.8,10,-3.5,207.0550915,66.48,572.25
118800,570,571.5,1.8,10,-3.5,206.9602786,66.48,570.75
118900,571,572.5,1.8,10,-3.5,206.8505131,66.49,571.75
119000,567.5,569,1.8,10,-3.5,206.6782717,66.49,568.25
119100,567.5,569.5,1.8,10,-3.5,206.7253015,66.49,568.5
119200,566,567.5,1.8,10,-3.5,206.6801105,66.49,566.75
119300,567,568.5,1.8,10,-3.5,206.8307722,66.49,567.75
119400,569,570.5,1.8,10,-3.5,207.0240521,66.49,569.75
119500,569,571,1.8,10,-3.5,206.7612376,66.49,570
119600,566.5,568,1.8,10,-3.5,206.5536151,66.5,567.25
119700,568,569.5,1.8,10,-3.5,206.744894,66.5,568.75
119800,564,565.5,1.8,10,-3.5,206.4913583,66.5,564.75
119900,564,565.5,1.8,10,-3.5,206.6137787,66.5,564.75
120000,562,563.5,1.8,10,-3.5,206.4582129,66.5,562.75
120100,563,564.5,1.8,10,-3.5,206.3852708,66.5,563.75
120200,562,563.5,1.8,10,-3.5,206.2522787,66.5,562.75
120300,562.5,564,1.8,10,-3.5,206.0693183,66.5,563.25
120400,558.5,560,1.8,10,-3.5,205.7257989,66.5,559.25
120500,556.5,558,1.8,10,-3.5,205.3543391,66.51,557.25
120600,553.5,555,1.8,10,-3.5,205.0250998,66.51,554.25
120700,554.5,556,1.8,10,-3.5,205.1119501,66.51,555.25
120800,552,553.5,1.8,10,-3.5,205.0553184,66.51,552.75
120900,552.5,554,1.8,10,-3.5,205.060107,66.51,553.25
121000,554,555.5,1.8,10,-3.5,204.8819809,66.51,554.75
121100,554.5,556,1.8,10,-3.5,205.0647613,66.51,555.25
121200,555.5,557,1.8,10,-3.5,205.225363,66.52,556.25
121300,556.5,558,1.8,10,-3.5,205.2438948,66.52,557.25
121400,557.5,559,1.8,10,-3.5,205.401324,66.52,558.25
121500,555.5,557,1.8,10,-3.5,205.357225,66.52,556.25
121600,558,559.5,1.8,10,-3.5,205.280399,66.52,558.75
121700,561.5,563,1.8,10,-3.5,205.3834777,66.52,562.25
121800,561.5,563,1.8,10,-3.5,205.6601002,66.52,562.25
121900,565.5,567,1.8,10,-3.5,205.8011691,66.52,566.25
122000,561.5,563,1.8,10,-3.5,205.69276,66.53,562.25
122100,561,562.5,1.8,10,-3.5,205.7572674,66.53,561.75
122200,559,560.5,1.8,10,-3.5,205.7273113,66.53,559.75
122300,556,557.5,1.8,10,-3.5,205.663848,66.53,556.75
122400,553.5,555,1.8,10,-3.5,205.6784172,66.53,554.25
122500,553.5,555,1.8,10,-3.5,205.736753,66.53,554.25
122600,550,551.5,1.8,10,-3.5,205.494409,66.53,550.75
122700,545.5,547,1.8,10,-3.5,205.0698417,66.53,546.25
122800,547.5,549,1.8,10,-3.5,205.1714532,66.54,548.25
122900,549,550.5,1.8,10,-3.5,205.3947364,66.54,549.75
123000,549.5,551,1.8,10,-3.5,205.1350745,66.54,550.25
123100,554,555.5,1.8,10,-3.5,205.3955843,66.54,554.75
123200,555,556.5,1.8,10,-3.5,205.6662385,66.54,555.75
123300,556.5,558,1.8,10,-3.5,205.7959243,66.54,557.25
123400,556.5,558,1.8,10,-3.5,205.7885257,66.54,557.25
123500,555.5,557,1.8,10,-3.5,205.6991672,66.54,556.25
123600,555,556.5,1.8,10,-3.5,205.7003075,66.54,555.75
123700,553,554.5,1.8,10,-3.5,205.669921,66.55,553.75
123800,551.5,553,1.8,10,-3.5,205.7124349,66.55,552.25
123900,548.5,550,1.8,10,-3.5,205.9055541,66.55,549.25
124000,548,550,1.8,10,-3.5,205.9130659,66.55,549
124100,548.5,550,1.8,10,-3.5,205.7520728,66.55,549.25
124200,551,552.5,1.8,10,-3.5,206.1060109,66.55,551.75
124300,552.5,554,1.8,10,-3.5,205.5283054,66.55,553.25
124400,553.5,555,1.8,10,-3.5,205.8285219,66.56,554.25
124500,554,555.5,1.8,10,-3.5,205.8911667,66.56,554.75
124600,554.5,556,1.8,10,-3.5,205.7023349,66.56,555.25
124700,552.5,554,1.8,10,-3.5,205.5388989,66.56,553.25
124800,553.5,555,1.8,10,-3.5,205.7271293,66.56,554.25
124900,553.5,555,1.8,10,-3.5,206.0494389,66.56,554.25
125000,555,556.5,1.8,10,-3.5,206.0701698,66.56,555.75
