label,horizon,hedge_a,intercept_b,hedge_r2,n,alpha,beta,corr,t_beta,r2,rmse,mae,hit_rate,mean_abs_spread,mean_abs_future_change,mean_reversion_score
day_1,8000,0.1977846606480169,8952.426958540354,0.009366137872520164,2000,23.182933852134184,-1.0541838538039745,-0.7936752746262982,-58.31671395351163,0.6299204415531301,17.55615732649695,13.842890237696354,0.9295,31.099590047771372,50.43573991524296,1.0541838538039745
day_1,8500,0.1977846606480169,8952.426958540354,0.009366137872520164,1500,4.6641858529971,-1.5972399806082154,-0.7122432936788844,-39.272523795114424,0.5072905093905455,18.0623580523467,13.768474397705125,0.9953333333333333,33.070749296455176,57.38001481053584,1.5972399806082154
day_1,9000,0.1977846606480169,8952.426958540354,0.009366137872520164,1000,19.97109386827595,-1.0145747807573184,-0.7146347076745124,-32.27475801790274,0.5107027654130357,12.516429454058946,10.3540830077908,0.988,30.595619339876933,50.88225478425888,1.0145747807573184
day_1,9500,0.1977846606480169,8952.426958540354,0.009366137872520164,500,27.75364063711121,-0.823771712561955,-0.4981205011227803,-12.819644626976357,0.24812403363880975,13.171223183360862,10.872241183759598,1.0,35.05590813263415,56.631706114945814,0.823771712561955
day_1,10000,0.1977846606480169,8952.426958540354,0.009366137872520164,0,,,,,,,,,,,
day_2,1,0.1977846606480169,8952.426958540354,0.009366137872520164,9999,-0.0051786424632162265,-0.0018479865244006193,-0.030478467526930182,-3.0488059446981643,0.0009289369827900629,1.971809810563079,1.5557480429690889,0.4829482948294829,25.32558425292389,1.5547913749903053,0.0018479865244006193
day_2,5,0.1977846606480169,8952.426958540354,0.009366137872520164,9995,-0.025134505889012962,-0.008853578482867925,-0.06673952459560352,-6.686524224759884,0.0044541641432470636,4.307238751012223,3.425966223105469,0.5177588794397199,25.331214667297274,3.4319050165054965,0.008853578482867925
day_2,10,0.1977846606480169,8952.426958540354,0.009366137872520164,9990,-0.04856560580950085,-0.01741404872395569,-0.09357026234299647,-9.392618769594046,0.008755393994936966,6.0306498991469715,4.814847860949311,0.528928928928929,25.33670335628694,4.834333756303855,0.01741404872395569
day_2,30,0.1977846606480169,8952.426958540354,0.009366137872520164,9970,-0.15757157359680699,-0.049941536750954384,-0.15907254377236854,-16.08661490153451,0.025304074182212144,10.095972300685505,8.133790495672937,0.5607823470411234,25.362183939892265,8.267432594387651,0.049941536750954384
day_2,50,0.1977846606480169,8952.426958540354,0.009366137872520164,9950,-0.2550563018226489,-0.0798033034524595,-0.20126333527903528,-20.49328748855476,0.04050693012764128,12.655878475652568,9.996722889130902,0.5715577889447236,25.367238208951363,10.194213925953331,0.0798033034524595
day_2,100,0.1977846606480169,8952.426958540354,0.009366137872520164,9900,-0.46034877049412115,-0.15021075328311678,-0.27526005700375955,-28.485670269452676,0.07576809898171288,17.110559533429385,13.490973074161483,0.6059595959595959,25.38058243431526,14.156287496747233,0.15021075328311678
day_2,150,0.1977846606480169,8952.426958540354,0.009366137872520164,9850,-0.7443674251871666,-0.2099505291162203,-0.3262856036209501,-34.254331045829794,0.1064622951302876,19.886115281138444,15.55901483059934,0.6060913705583756,25.483170257201927,16.848494815823084,0.2099505291162203
day_2,200,0.1977846606480169,8952.426958540354,0.009366137872520164,9800,-1.0407838983204933,-0.2718149598879443,-0.3719524188649716,-39.6634334821473,0.13834860189950327,22.2332260332669,17.466987896475246,0.6210204081632653,25.59503319593142,19.331075465440897,0.2718149598879443
day_2,300,0.1977846606480169,8952.426958540354,0.009366137872520164,9700,-1.2924464610529565,-0.3470553999741564,-0.4196868631295321,-45.53433332060807,0.17613706308350652,24.72131821694837,19.42498636760654,0.6235051546391752,25.809848029196736,21.892672264094028,0.3470553999741564
day_2,400,0.1977846606480169,8952.426958540354,0.009366137872520164,9600,-1.4152638225739689,-0.40509638940111653,-0.4525192544144475,-49.71438389890712,0.20477367561580717,26.397538057327523,20.775939458255863,0.6578125,25.954396485772918,23.358024904573988,0.40509638940111653
day_2,500,0.1977846606480169,8952.426958540354,0.009366137872520164,9500,-1.5363571749004326,-0.48207262609427265,-0.4936469910098275,-55.319964795204754,0.243687351733057,28.22093502777008,21.815972127562034,0.6954736842105264,26.153406289487236,25.177412457214878,0.48207262609427265
day_2,600,0.1977846606480169,8952.426958540354,0.009366137872520164,9400,-1.298532376569856,-0.5588891815895031,-0.5349559606354113,-61.381959780300406,0.2861778798193557,29.473268817893253,22.389523035001268,0.7264893617021276,26.358684247568068,27.34057002229074,0.5588891815895031
day_2,700,0.1977846606480169,8952.426958540354,0.009366137872520164,9300,-1.446499377016015,-0.6681224806088352,-0.5832103672239323,-69.22966657344664,0.34013433243747415,31.17408340693154,23.67917120207096,0.7260215053763441,26.460449386412833,30.751101639548533,0.6681224806088352
day_2,800,0.1977846606480169,8952.426958540354,0.009366137872520164,9200,-1.4366486684237065,-0.7305429502049129,-0.610388334392862,-73.90462941520805,0.37257391876289236,31.92506583691405,23.984951387065237,0.7705434782608696,26.69749216561191,32.003356714665756,0.7305429502049129
day_2,900,0.1977846606480169,8952.426958540354,0.009366137872520164,9100,-1.0229408641081483,-0.7579039882395547,-0.6255198741196517,-76.47219395173406,0.39127511291866457,31.99918787856866,23.692046895202942,0.7667032967032967,26.94483841721082,32.35937260662572,0.7579039882395547
day_2,1000,0.1977846606480169,8952.426958540354,0.009366137872520164,9000,-0.27244004809074474,-0.7361044203181091,-0.623692050758081,-75.6867182329991,0.38899177417882036,31.36900116021522,23.156651604708415,0.7678888888888888,27.127408157154616,30.735244792864243,0.7361044203181091
day_2,1200,0.1977846606480169,8952.426958540354,0.009366137872520164,8800,0.03917075463560904,-0.7196713462189764,-0.6178921706261851,-73.71178296319482,0.3817907345211381,31.480877894277814,23.02779114053927,0.7463636363636363,27.614655811516936,31.133995187285286,0.7196713462189764
day_2,1400,0.1977846606480169,8952.426958540354,0.009366137872520164,8600,-0.3954547720988919,-0.7421210767973663,-0.6279334222471393,-74.81413691697962,0.39430038277500457,31.94698232774759,24.001601615243278,0.7103488372093023,28.103204840551,33.834479754464745,0.7421210767973663
day_2,1600,0.1977846606480169,8952.426958540354,0.009366137872520164,8400,-0.8119774895906784,-0.7549413437890847,-0.632883949627169,-74.90877080590167,0.4005420936956853,32.27496647333141,24.381732276481372,0.7402380952380953,28.30783306355432,33.85332556239529,0.7549413437890847
day_2,1800,0.1977846606480169,8952.426958540354,0.009366137872520164,8200,-1.1347636063452398,-0.7490462561287518,-0.6264407721586557,-72.76710754442671,0.3924280410227332,32.40617910235741,25.040109256823254,0.7470731707317073,28.106415935656226,35.32002558775596,0.7490462561287518
day_2,2000,0.1977846606480169,8952.426958540354,0.009366137872520164,8000,-1.318640116412765,-0.8083142784201277,-0.6465190963178112,-75.78891553846796,0.4179869419036001,33.25537233841956,25.606933965966984,0.801125,28.2411185449069,37.32101449325368,0.8083142784201277
day_2,2500,0.1977846606480169,8952.426958540354,0.009366137872520164,7500,1.0322979910817258,-0.9559652270241915,-0.7148088473668295,-88.50886167987758,0.5109516882738951,32.00382303750792,24.631892759197132,0.8110666666666667,27.95498442100808,39.80232661196695,0.9559652270241915
day_2,3000,0.1977846606480169,8952.426958540354,0.009366137872520164,7000,4.518917097794391,-1.1156439214069742,-0.8184273486637699,-119.1499618493745,0.6698233250408085,25.807527901052513,20.979529920432427,0.8871428571428571,27.330803381335382,40.480994648668975,1.1156439214069742
day_2,3500,0.1977846606480169,8952.426958540354,0.009366137872520164,6500,7.447149128748258,-1.171117679793,-0.8677304686102616,-140.73032524115155,0.7529561661545847,21.68687720761672,17.7169658760795,0.8464615384615385,27.594197540974804,38.89781677629602,1.171117679793
day_2,4000,0.1977846606480169,8952.426958540354,0.009366137872520164,6000,5.850277197722015,-1.3317934688190531,-0.8997962860785886,-159.7173149794049,0.8096333564408223,19.488161435978135,15.572487383514192,0.926,27.046276428668847,43.48164267418652,1.3317934688190531
day_2,4500,0.1977846606480169,8952.426958540354,0.009366137872520164,5500,12.096967237080275,-1.1253455832032835,-0.8588385138378622,-124.31826413267109,0.7376035928512292,20.368696120590517,17.06134701130989,0.8269090909090909,28.137292482163208,40.07186164113026,1.1253455832032835
day_2,5000,0.1977846606480169,8952.426958540354,0.009366137872520164,5000,12.384117268980216,-1.1885038694008598,-0.8866772894893256,-135.56776093031132,0.7861966156961382,19.50968014327636,15.915263629502512,0.8292,29.82774043350204,42.906069910389874,1.1885038694008598
day_2,5500,0.1977846606480169,8952.426958540354,0.009366137872520164,4500,16.892385345897118,-1.100014228935057,-0.8807434869133147,-124.72494729023877,0.7757090897402249,19.035743897218577,15.787197651700495,0.8706666666666667,31.810632469616397,47.75277779315085,1.100014228935057
day_2,6000,0.1977846606480169,8952.426958540354,0.009366137872520164,4000,27.6903851594817,-0.7353794035793743,-0.8415520327701899,-98.50698689058521,0.708209823859639,16.01903474400303,13.1681070038804,0.75525,33.552287489716825,45.673909866883626,0.7353794035793743
day_2,6500,0.1977846606480169,8952.426958540354,0.009366137872520164,3500,26.625744771678825,-0.719202228648917,-0.857121761146854,-98.41225659336335,0.7346577134314847,15.503065144984268,12.561801448770726,0.774,36.21804833193293,46.708216700023804,0.719202228648917
day_2,7000,0.1977846606480169,8952.426958540354,0.009366137872520164,3000,22.853760965441545,-0.8130985399672883,-0.86838938287997,-95.88510786790829,0.7541001202986549,17.400190359291035,14.29443794504535,0.7813333333333333,34.48782617009624,44.723533193541805,0.8130985399672883
day_2,7500,0.1977846606480169,8952.426958540354,0.009366137872520164,2500,15.346722643940893,-0.9869412803190127,-0.876193910516035,-90.86289783597901,0.7677157688253823,17.49144364617453,14.513986457721645,0.8396,26.991592193202493,36.61495000067687,0.9869412803190127
day_2,8000,0.1977846606480169,8952.426958540354,0.009366137872520164,2000,11.294763395934456,-0.883882891601226,-0.857225942251739,-74.4108088806538,0.734836316069382,13.947898748733195,11.592432006278301,0.842,21.514153105199345,25.270928846646836,0.883882891601226
day_2,8500,0.1977846606480169,8952.426958540354,0.009366137872520164,1500,5.5993609648950144,-0.974313205615915,-0.9355321404979162,-102.50446895245662,0.8752203859046126,10.077884531981883,8.352028869036769,0.8913333333333333,22.80959512309355,22.897208493592306,0.974313205615915
day_2,9000,0.1977846606480169,8952.426958540354,0.009366137872520164,1000,6.447937138939782,-0.9888854759495944,-0.9480622566130016,-94.15842245541258,0.8988220424141364,9.720259682308063,7.923914381284996,0.919,26.257946448677533,29.002616593785728,0.9888854759495944
day_2,9500,0.1977846606480169,8952.426958540354,0.009366137872520164,500,7.981136045782001,-1.1874290896336137,-0.8922943924470984,-44.10718350162075,0.7961892827925364,9.964867652407754,8.12907645432228,0.932,15.680253489731728,18.106339629131504,1.1874290896336137
day_2,10000,0.1977846606480169,8952.426958540354,0.009366137872520164,0,,,,,,,,,,,
