day,timestamp,global_timestamp,product,K,S,V,T_days,raw_iv
0,446300,446300,VEV_5400,5400,5249.5,18.5,7.5537,0.2265746347197174
0,446400,446400,VEV_5400,5400,5249.5,18.5,7.553600000000001,0.22657613449389746
0,446500,446500,VEV_5400,5400,5250.0,18.5,7.5535,0.22610696136258507
0,446600,446600,VEV_5400,5400,5250.5,18.5,7.553399999999999,0.22563754113183304
0,446700,446700,VEV_5400,5400,5253.0,19.0,7.553300000000001,0.22563825680148225
0,446800,446800,VEV_5400,5400,5253.5,19.5,7.5532,0.2275023822725672
0,446900,446900,VEV_5400,5400,5250.5,18.5,7.553099999999999,0.22564202211250484
0,447000,447000,VEV_5400,5400,5250.5,18.5,7.553,0.22564351583205394
0,447100,447100,VEV_5400,5400,5249.0,18.5,7.5529,0.2270570856239842
0,447200,447200,VEV_5400,5400,5248.5,18.5,7.5528,0.22752880513200163
0,447300,447300,VEV_5400,5400,5250.5,18.5,7.5527,0.22564799716869904
0,447400,447400,VEV_5400,5400,5251.5,19.0,7.5526,0.22707171976167478
0,447500,447500,VEV_5400,5400,5250.5,18.5,7.5525,0.22565098487479873
0,447600,447600,VEV_5400,5400,5250.5,18.5,7.5524,0.2256524787723566
0,447700,447700,VEV_5400,5400,5251.0,18.5,7.5523,0.22518277938044445
0,447800,447800,VEV_5400,5400,5250.5,18.5,7.5522,0.22565546665647912
0,447900,447900,VEV_5400,5400,5249.0,18.5,7.552100000000001,0.22706911147495767
0,448000,448000,VEV_5400,5400,5249.5,18.5,7.552,0.22660013493191833
0,448100,448100,VEV_5400,5400,5250.0,18.5,7.5519,0.2261309124198248
0,448200,448200,VEV_5400,5400,5249.5,18.5,7.551800000000001,0.22660313552296413
0,448300,448300,VEV_5400,5400,5249.5,18.5,7.5517,0.2266046358631883
0,448400,448400,VEV_5400,5400,5250.0,18.5,7.551599999999999,0.22613540409046368
0,448500,448500,VEV_5400,5400,5250.0,18.5,7.551500000000001,0.2261369013734889
0,448600,448600,VEV_5400,5400,5249.5,18.5,7.5514,0.22660913706267377
0,448700,448700,VEV_5400,5400,5249.5,18.5,7.5513,0.22661063752210847
0,448800,448800,VEV_5400,5400,5248.5,18.5,7.5512,0.22755290903642328
0,448900,448900,VEV_5400,5400,5249.5,18.5,7.5511,0.2266136385304014
0,449000,449000,VEV_5400,5400,5249.0,18.5,7.551,0.22708565014047755
0,449100,449100,VEV_5400,5400,5247.5,18.0,7.5508999999999995,0.22609383741563366
0,449200,449200,VEV_5400,5400,5247.0,18.0,7.5508,0.22656245437981737
0,449300,449300,VEV_5400,5400,5246.5,18.0,7.5507,0.2270308450800146
0,449400,449400,VEV_5400,5400,5246.0,18.0,7.550599999999999,0.22749901061129418
0,449500,449500,VEV_5400,5400,5246.5,18.0,7.5504999999999995,0.22703385189203595
0,449600,449600,VEV_5400,5400,5245.5,17.5,7.5504,0.22553497230786212
0,449700,449700,VEV_5400,5400,5245.5,17.5,7.550300000000001,0.22553646585265907
0,449800,449800,VEV_5400,5400,5245.0,17.5,7.5502,0.22600168147100597
0,449900,449900,VEV_5400,5400,5245.0,17.5,7.5501,0.22600317814610393
0,450000,450000,VEV_5400,5400,5244.5,17.5,7.550000000000001,0.22646817659789786
0,450100,450100,VEV_5400,5400,5245.0,17.5,7.5499,0.22600617158550684
0,450200,450200,VEV_5400,5400,5245.5,17.5,7.5498,0.22554393402174178
0,450300,450300,VEV_5400,5400,5247.0,17.5,7.5497000000000005,0.22415284613687653
0,450400,450400,VEV_5400,5400,5245.5,17.5,7.5496,0.22554692149711114
0,450500,450500,VEV_5400,5400,5242.0,17.5,7.5495,0.22878990166648594
0,450600,450600,VEV_5400,5400,5242.5,17.0,7.5494,0.2258589084803257
0,450700,450700,VEV_5400,5400,5242.5,17.5,7.5493,0.2283305254618601
0,450800,450800,VEV_5400,5400,5243.5,17.5,7.5492,0.22740655337061144
0,450900,450900,VEV_5400,5400,5242.5,17.0,7.549099999999999,0.2258633962337922
0,451000,451000,VEV_5400,5400,5243.5,17.5,7.549000000000001,0.2274095657569829
0,451100,451100,VEV_5400,5400,5243.5,17.5,7.5489,0.2274110719950591
0,451200,451200,VEV_5400,5400,5240.5,17.0,7.548799999999999,0.2277061266216005
0,451300,451300,VEV_5400,5400,5240.5,16.5,7.5487,0.22520443220977981
0,451400,451400,VEV_5400,5400,5238.5,16.5,7.5486,0.22703042574032634
0,451500,451500,VEV_5400,5400,5238.5,16.5,7.548499999999999,0.22703192954687118
0,451600,451600,VEV_5400,5400,5237.5,16.5,7.5484,0.22794443390074065
0,451700,451700,VEV_5400,5400,5239.5,16.5,7.5483,0.2261230916243952
0,451800,451800,VEV_5400,5400,5240.0,16.5,7.5482000000000005,0.22566834656884338
0,451900,451900,VEV_5400,5400,5240.5,17.0,7.5481,0.22771668494709252
0,452000,452000,VEV_5400,5400,5242.5,17.0,7.548,0.2258798536188364
0,452100,452100,VEV_5400,5400,5240.5,17.0,7.5479,0.22771970188129376
0,452200,452200,VEV_5400,5400,5239.5,16.5,7.5478,0.2261305812023825
0,452300,452300,VEV_5400,5400,5238.5,16.5,7.5477,0.2270439610750935
0,452400,452400,VEV_5400,5400,5238.5,16.5,7.5476,0.22704546515062285
0,452500,452500,VEV_5400,5400,5238.5,16.5,7.547500000000001,0.227046969256043
0,452600,452600,VEV_5400,5400,5236.5,16.0,7.5474,0.22632120946296352
0,452700,452700,VEV_5400,5400,5236.5,16.0,7.547299999999999,0.22632270881014593
0,452800,452800,VEV_5400,5400,5237.5,16.5,7.547200000000001,0.2279625546904787
0,452900,452900,VEV_5400,5400,5237.5,16.0,7.5471,0.22542071477440984
0,453000,453000,VEV_5400,5400,5238.5,16.5,7.546999999999999,0.22705449023155827
0,453100,453100,VEV_5400,5400,5238.5,16.5,7.5469,0.2270559945163494
0,453200,453200,VEV_5400,5400,5237.5,16.5,7.5468,0.2279685959141537
0,453300,453300,VEV_5400,5400,5238.5,16.5,7.5467,0.22705900317563565
0,453400,453400,VEV_5400,5400,5238.5,16.5,7.5466,0.22706050755012724
0,453500,453500,VEV_5400,5400,5237.5,16.5,7.5465,0.2279731271471151
0,453600,453600,VEV_5400,5400,5238.5,16.5,7.5464,0.227063516388821
0,453700,453700,VEV_5400,5400,5238.5,16.5,7.5463,0.22706502085302377
0,453800,453800,VEV_5400,5400,5237.5,16.5,7.5462,0.22797765865028297
0,453900,453900,VEV_5400,5400,5236.0,16.5,7.5461,0.22934432147360723
0,454000,454000,VEV_5400,5400,5238.5,16.5,7.546000000000001,0.2270695344250624
0,454100,454100,VEV_5400,5400,5238.5,16.5,7.5459,0.2270710390088903
0,454200,454200,VEV_5400,5400,5237.5,16.5,7.5458,0.22798370107487692
0,454300,454300,VEV_5400,5400,5239.0,16.5,7.545700000000001,0.22661815229795967
0,454400,454400,VEV_5400,5400,5240.5,17.0,7.5456,0.22775440524540613
0,454500,454500,VEV_5400,5400,5242.5,17.0,7.545499999999999,0.22591727014969792
0,454600,454600,VEV_5400,5400,5242.5,17.0,7.545400000000001,0.22591876719771303
0,454700,454700,VEV_5400,5400,5243.5,17.5,7.5453,0.22746531650692253
0,454800,454800,VEV_5400,5400,5242.5,17.0,7.5452,0.2259217613830245
0,454900,454900,VEV_5400,5400,5243.5,17.5,7.5451,0.2274683312291812
0,455000,455000,VEV_5400,5400,5244.5,17.5,7.545,0.22654320332733668
0,455100,455100,VEV_5400,5400,5244.5,17.5,7.5449,0.22654470462259996
0,455200,455200,VEV_5400,5400,5244.5,17.5,7.5447999999999995,0.22654620594770986
0,455300,455300,VEV_5400,5400,5244.5,17.5,7.5447,0.22654770730267088
0,455400,455400,VEV_5400,5400,5245.0,17.5,7.5446,0.22608554109595974
0,455500,455500,VEV_5400,5400,5245.0,17.5,7.544499999999999,0.22608703943774594
0,455600,455600,VEV_5400,5400,5244.0,17.5,7.5443999999999996,0.22701565982506572
0,455700,455700,VEV_5400,5400,5244.5,17.5,7.5443,0.22655371302101335
0,455800,455800,VEV_5400,5400,5243.5,17.5,7.544199999999999,0.22748189896285864
0,455900,455900,VEV_5400,5400,5244.0,17.5,7.5441,0.2270201735524084
0,456000,456000,VEV_5400,5400,5243.5,17.5,7.544,0.22748491434450396
0,456100,456100,VEV_5400,5400,5242.5,17.0,7.543900000000001,0.22594122648980108
0,456200,456200,VEV_5400,5400,5242.5,17.0,7.5438,0.22594272401411053
0,456300,456300,VEV_5400,5400,5241.0,17.0,7.5437,0.22732369507769512
0,456400,456400,VEV_5400,5400,5239.5,16.5,7.5436000000000005,0.22619352305253032
0,456500,456500,VEV_5400,5400,5240.5,16.5,7.5435,0.2252820395076695
0,456600,456600,VEV_5400,5400,5240.5,16.5,7.5434,0.22528353274210566
0,456700,456700,VEV_5400,5400,5240.0,16.5,7.5433,0.22574162983898516
0,456800,456800,VEV_5400,5400,5241.5,17.0,7.5432,0.22687160713542398
0,456900,456900,VEV_5400,5400,5239.5,16.5,7.5431,0.22620101963135097
0,457000,457000,VEV_5400,5400,5240.0,16.5,7.542999999999999,0.2257461188894691
0,457100,457100,VEV_5400,5400,5238.5,16.5,7.542900000000001,0.22711619043583609
0,457200,457200,VEV_5400,5400,5239.5,16.5,7.5428,0.22620551793643395
0,457300,457300,VEV_5400,5400,5238.5,16.5,7.542699999999999,0.22711920148870962
0,457400,457400,VEV_5400,5400,5238.5,16.5,7.5426,0.22712070706005344
0,457500,457500,VEV_5400,5400,5238.0,16.5,7.5425,0.22757799548186514
0,457600,457600,VEV_5400,5400,5241.5,16.5,7.542399999999999,0.22438456228816883
0,457700,457700,VEV_5400,5400,5241.5,17.0,7.5423,0.22688514268529641
0,457800,457800,VEV_5400,5400,5242.5,17.0,7.5422,0.22596668845338957
0,457900,457900,VEV_5400,5400,5242.5,17.0,7.5421000000000005,0.22596818648404227
0,458000,458000,VEV_5400,5400,5240.5,16.5,7.542,0.22530444114243708
0,458100,458100,VEV_5400,5400,5240.0,16.5,7.5419,0.22576258103275726
0,458200,458200,VEV_5400,5400,5239.5,16.5,7.5418,0.22622051422512146
0,458300,458300,VEV_5400,5400,5239.0,16.5,7.5417,0.22667824169732215
0,458400,458400,VEV_5400,5400,5237.5,16.0,7.5416,0.22550289812862018
0,458500,458500,VEV_5400,5400,5237.0,16.5,7.5415,0.22850408369221864
0,458600,458600,VEV_5400,5400,5239.5,16.5,7.541400000000001,0.22622651357576168
0,458700,458700,VEV_5400,5400,5239.5,16.5,7.5413,0.22622801348800192
0,458800,458800,VEV_5400,5400,5240.0,16.5,7.541199999999999,0.22577305881743231
0,458900,458900,VEV_5400,5400,5239.5,16.5,7.541100000000001,0.22623101340198765
0,459000,459000,VEV_5400,5400,5238.5,16.5,7.541,0.22714480027433315
0,459100,459100,VEV_5400,5400,5239.0,16.5,7.540899999999999,0.2266902653141344
0,459200,459200,VEV_5400,5400,5238.0,16.5,7.5408,0.22760364665879718
0,459300,459300,VEV_5400,5400,5238.5,16.5,7.5407,0.22714931860567766
0,459400,459400,VEV_5400,5400,5237.5,16.5,7.5406,0.22806229634137481
0,459500,459500,VEV_5400,5400,5236.5,16.0,7.5405,0.2264247343794818
0,459600,459600,VEV_5400,5400,5235.5,16.0,7.5404,0.22733081342087824
0,459700,459700,VEV_5400,5400,5235.5,16.0,7.5403,0.2273323208546652
0,459800,459800,VEV_5400,5400,5235.5,16.0,7.5402,0.22733382831844173
0,459900,459900,VEV_5400,5400,5236.5,16.0,7.5401,0.22643074018130116
0,460000,460000,VEV_5400,5400,5236.5,16.0,7.54,0.22643224170642995
0,460100,460100,VEV_5400,5400,5237.5,16.0,7.539899999999999,0.22552831844724397
0,460200,460200,VEV_5400,5400,5237.0,16.0,7.5398,0.22598263205362557
0,460300,460300,VEV_5400,5400,5236.0,16.0,7.5397,0.22688915795763442
0,460400,460400,VEV_5400,5400,5236.5,16.0,7.539600000000001,0.22643824810566926
0,460500,460500,VEV_5400,5400,5236.0,16.0,7.5395,0.22689216727726214
0,460600,460600,VEV_5400,5400,5234.5,15.5,7.5394,0.22566319547377656
0,460700,460700,VEV_5400,5400,5232.5,15.5,7.539300000000001,0.2274592585904246
0,460800,460800,VEV_5400,5400,5232.5,15.5,7.5392,0.22746076709599705
0,460900,460900,VEV_5400,5400,5232.0,15.5,7.5391,0.22791043290339852
0,461000,461000,VEV_5400,5400,5233.0,15.5,7.539000000000001,0.2270154287111305
0,461100,461100,VEV_5400,5400,5231.5,15.0,7.5389,0.2257308055408726
0,461200,461200,VEV_5400,5400,5231.0,15.0,7.5388,0.22617735199643008
0,461300,461300,VEV_5400,5400,5229.5,15.0,7.5386999999999995,0.22751286756618616
0,461400,461400,VEV_5400,5400,5229.0,14.5,7.5386,0.22528444767458566
0,461500,461500,VEV_5400,5400,5227.0,14.5,7.5385,0.22705014840466492
0,461600,461600,VEV_5400,5400,5229.5,14.5,7.538399999999999,0.22484591977030594
0,461700,461700,VEV_5400,5400,5228.5,14.5,7.5383,0.22573026417840625
0,461800,461800,VEV_5400,5400,5228.5,14.5,7.5382,0.22573176141591317
0,461900,461900,VEV_5400,5400,5228.0,14.5,7.538099999999999,0.2261744135591327
0,462000,462000,VEV_5400,5400,5228.5,14.5,7.538,0.2257347559803085
0,462100,462100,VEV_5400,5400,5228.0,14.5,7.5379,0.22617741403557073
0,462200,462200,VEV_5400,5400,5227.0,14.5,7.537800000000001,0.227060690699111
0,462300,462300,VEV_5400,5400,5229.5,14.5,7.5377,0.22485635985746072
0,462400,462400,VEV_5400,5400,5230.5,15.0,7.5376,0.22664024915351005
0,462500,462500,VEV_5400,5400,5231.5,15.0,7.5375000000000005,0.22575176795909802
0,462600,462600,VEV_5400,5400,5230.5,15.0,7.5374,0.22664325600926583
0,462700,462700,VEV_5400,5400,5230.5,15.0,7.5373,0.22664475948202206
0,462800,462800,VEV_5400,5400,5231.5,15.0,7.5372,0.22575626066570537
0,462900,462900,VEV_5400,5400,5230.0,14.5,7.5371,0.22442356881232112
0,463000,463000,VEV_5400,5400,5229.5,14.5,7.537,0.22486680139901855
0,463100,463100,VEV_5400,5400,5230.5,15.0,7.536899999999999,0.22665077367227116
0,463200,463200,VEV_5400,5400,5229.5,14.5,7.536800000000001,0.22486978496378862
0,463300,463300,VEV_5400,5400,5229.5,14.5,7.5367,0.22487127679070867
0,463400,463400,VEV_5400,5400,5229.5,14.5,7.536599999999999,0.22487276864732186
0,463500,463500,VEV_5400,5400,5229.5,14.5,7.5365,0.22487426053362564
0,463600,463600,VEV_5400,5400,5230.5,14.5,7.5364,0.2239920424802473
0,463700,463700,VEV_5400,5400,5231.0,15.0,7.536299999999999,0.22621486354019005
0,463800,463800,VEV_5400,5400,5231.5,15.0,7.5362,0.22577123829183693
0,463900,463900,VEV_5400,5400,5230.5,15.0,7.5361,0.22666280348922774
0,464000,464000,VEV_5400,5400,5230.5,15.0,7.5360000000000005,0.22666430735103404
0,464100,464100,VEV_5400,5400,5230.5,15.0,7.5359,0.22666581124277768
0,464200,464200,VEV_5400,5400,5232.5,15.0,7.5358,0.22488637840307868
0,464300,464300,VEV_5400,5400,5233.5,15.5,7.5357,0.22661648024711178
0,464400,464400,VEV_5400,5400,5233.5,15.5,7.5356,0.2266179838813825
0,464500,464500,VEV_5400,5400,5233.5,15.5,7.5355,0.2266194875455873
0,464600,464600,VEV_5400,5400,5233.5,15.5,7.5354,0.22662099123972157
0,464700,464700,VEV_5400,5400,5234.5,15.5,7.535300000000001,0.22572457944531166
0,464800,464800,VEV_5400,5400,5233.5,15.5,7.5352,0.22662399871779204
0,464900,464900,VEV_5400,5400,5234.5,15.5,7.5351,0.22572757506689256
0,465000,465000,VEV_5400,5400,5233.5,15.5,7.535000000000001,0.22662700631560112
0,465100,465100,VEV_5400,5400,5232.5,15.0,7.5349,0.2248998086872971
0,465200,465200,VEV_5400,5400,5232.0,15.0,7.534799999999999,0.2253468528198747
0,465300,465300,VEV_5400,5400,5231.5,15.0,7.534700000000001,0.22579371032153212
0,465400,465400,VEV_5400,5400,5232.0,15.0,7.5346,0.22534984362705196
0,465500,465500,VEV_5400,5400,5232.0,15.0,7.534499999999999,0.22535133907529514
0,465600,465600,VEV_5400,5400,5230.5,15.0,7.5344,0.2266883732116265
0,465700,465700,VEV_5400,5400,5230.5,14.5,7.5343,0.22402325642957538
0,465800,465800,VEV_5400,5400,5229.5,14.5,7.5342,0.22490858211603848
0,465900,465900,VEV_5400,5400,5229.5,14.5,7.5341,0.22491007471525976
0,466000,466000,VEV_5400,5400,5228.0,14.5,7.534,0.22623594720452533
0,466100,466100,VEV_5400,5400,5228.5,14.5,7.5339,0.2257961708262856
0,466200,466200,VEV_5400,5400,5227.0,14.5,7.533799999999999,0.22712096056551706
0,466300,466300,VEV_5400,5400,5230.0,14.5,7.5337,0.22447420489169445
0,466400,466400,VEV_5400,5400,5229.5,14.5,7.5336,0.22491753815714155
0,466500,466500,VEV_5400,5400,5228.5,14.5,7.533500000000001,0.2258021652027018
0,466600,466600,VEV_5400,5400,5228.5,14.5,7.5334,0.22580366387140333
0,466700,466700,VEV_5400,5400,5229.5,14.5,7.5333,0.22492201657892885
0,466800,466800,VEV_5400,5400,5228.5,14.5,7.533200000000001,0.22580666129832866
0,466900,466900,VEV_5400,5400,5228.0,14.5,7.5331,0.22624946131367824
0,467000,467000,VEV_5400,5400,5230.0,14.5,7.533,0.22448463422219073
0,467100,467100,VEV_5400,5400,5228.5,14.5,7.532900000000001,0.2258111576625415
0,467200,467200,VEV_5400,5400,5230.5,14.5,7.5328,0.22404556009871002
0,467300,467300,VEV_5400,5400,5231.5,15.0,7.5327,0.22582368346857395
0,467400,467400,VEV_5400,5400,5229.5,14.5,7.5325999999999995,0.22493246727018712
0,467500,467500,VEV_5400,5400,5229.0,14.5,7.5325,0.22537564960098588
0,467600,467600,VEV_5400,5400,5228.5,14.5,7.5324,0.22581865219982133
0,467700,467700,VEV_5400,5400,5229.5,14.5,7.532299999999999,0.22493694658382757
0,467800,467800,VEV_5400,5400,5230.5,14.5,7.5322,0.22405448343180873
0,467900,467900,VEV_5400,5400,5231.5,15.0,7.5321,0.2258326777405456
0,468000,468000,VEV_5400,5400,5231.5,15.0,7.531999999999999,0.2258341768903635
0,468100,468100,VEV_5400,5400,5230.5,14.5,7.5319,0.2240589454982026
0,468200,468200,VEV_5400,5400,5232.0,15.0,7.5318,0.22539172743505664
0,468300,468300,VEV_5400,5400,5232.5,15.0,7.531700000000001,0.22494758030335854
0,468400,468400,VEV_5400,5400,5230.5,14.5,7.5316,0.22406340783119089
0,468500,468500,VEV_5400,5400,5229.5,14.5,7.5315,0.22494889272861673
0,468600,468600,VEV_5400,5400,5229.5,14.5,7.5314000000000005,0.22495038613054752
0,468700,468700,VEV_5400,5400,5229.5,14.5,7.5313,0.22495187956222112
0,468800,468800,VEV_5400,5400,5229.5,14.5,7.5312,0.2249533730236415
0,468900,468900,VEV_5400,5400,5228.5,14.5,7.5311,0.22583814148959092
0,469000,469000,VEV_5400,5400,5230.5,14.5,7.531,0.2240723332970727
0,469100,469100,VEV_5400,5400,5229.5,14.5,7.5309,0.22495785358637832
0,469200,469200,VEV_5400,5400,5228.5,14.5,7.530799999999999,0.22584263973464597
0,469300,469300,VEV_5400,5400,5228.5,14.5,7.530700000000001,0.22584413920939572
0,469400,469400,VEV_5400,5400,5227.0,14.0,7.5306,0.22445041073574207
0,469500,469500,VEV_5400,5400,5227.5,14.5,7.530499999999999,0.22672970911090318
0,469600,469600,VEV_5400,5400,5229.5,14.5,7.530400000000001,0.22496532178592799
0,469700,469700,VEV_5400,5400,5230.5,14.5,7.5303,0.22408274768882147
0,469800,469800,VEV_5400,5400,5230.5,14.5,7.530199999999999,0.2240842355776132
0,469900,469900,VEV_5400,5400,5230.0,14.5,7.5301,0.2245278569398388
0,470000,470000,VEV_5400,5400,5230.5,14.5,7.53,0.22408721144411592
0,470100,470100,VEV_5400,5400,5229.5,14.5,7.529899999999999,0.2249727907293193
0,470200,470200,VEV_5400,5400,5229.5,14.5,7.5298,0.22497428460726954
0,470300,470300,VEV_5400,5400,5229.5,14.5,7.5297,0.22497577851497785
0,470400,470400,VEV_5400,5400,5229.5,14.5,7.5296,0.22497727245245003
0,470500,470500,VEV_5400,5400,5229.5,14.5,7.5295,0.22497876641968212
0,470600,470600,VEV_5400,5400,5229.5,14.5,7.5294,0.22498026041667601
0,470700,470700,VEV_5400,5400,5228.5,14.5,7.5293,0.22586513499243882
0,470800,470800,VEV_5400,5400,5228.5,14.5,7.529200000000001,0.22586663491530667
0,470900,470900,VEV_5400,5400,5229.5,14.5,7.5291,0.22498474258624562
0,471000,471000,VEV_5400,5400,5229.5,14.5,7.529,0.22498623670230067
0,471100,471100,VEV_5400,5400,5228.5,14.5,7.528900000000001,0.22587113486320554
0,471200,471200,VEV_5400,5400,5229.5,14.5,7.5288,0.22498922502371377
0,471300,471300,VEV_5400,5400,5229.5,14.5,7.528699999999999,0.2249907192290741
0,471400,471400,VEV_5400,5400,5231.0,14.5,7.528600000000001,0.22366568016141652
0,471500,471500,VEV_5400,5400,5232.5,15.0,7.5285,0.22499538237427197
0,471600,471600,VEV_5400,5400,5234.0,15.5,7.528399999999999,0.2262772598384054
0,471700,471700,VEV_5400,5400,5231.5,15.0,7.5283,0.22588966643059394
0,471800,471800,VEV_5400,5400,5234.5,15.5,7.5282,0.2258309971029469
0,471900,471900,VEV_5400,5400,5234.5,15.5,7.5281,0.22583249701824604
0,472000,472000,VEV_5400,5400,5234.5,15.5,7.528,0.22583399696342998
0,472100,472100,VEV_5400,5400,5234.5,15.5,7.5279,0.2258354969385034
0,472200,472200,VEV_5400,5400,5233.5,15.0,7.5278,0.22411374398753808
0,472300,472300,VEV_5400,5400,5234.5,15.5,7.527699999999999,0.22583849697831387
0,472400,472400,VEV_5400,5400,5235.5,15.5,7.5276,0.22494082656886055
0,472500,472500,VEV_5400,5400,5236.5,15.5,7.5275,0.22404234112740662
0,472600,472600,VEV_5400,5400,5235.5,15.5,7.527400000000001,0.22494381484279968
0,472700,472700,VEV_5400,5400,5236.5,15.5,7.5273,0.2240453175047662
0,472800,472800,VEV_5400,5400,5235.5,15.5,7.5272,0.2249468032358357
0,472900,472900,VEV_5400,5400,5235.5,15.5,7.527100000000001,0.2249482974770194
0,473000,473000,VEV_5400,5400,5235.5,15.5,7.527,0.22494979174797936
0,473100,473100,VEV_5400,5400,5233.5,15.5,7.5269,0.22674891474767533
0,473200,473200,VEV_5400,5400,5235.0,15.5,7.526800000000001,0.2254024894452597
0,473300,473300,VEV_5400,5400,5235.5,15.5,7.5267,0.2249542747395351
0,473400,473400,VEV_5400,5400,5236.0,15.5,7.5266,0.22450585329903927
0,473500,473500,VEV_5400,5400,5234.5,15.5,7.5264999999999995,0.22585649972827532
0,473600,473600,VEV_5400,5400,5234.0,15.5,7.5264,0.22630732231576278
0,473700,473700,VEV_5400,5400,5234.5,15.5,7.5263,0.2258595006051899
0,473800,473800,VEV_5400,5400,5233.5,15.0,7.526199999999999,0.22413756496855025
0,473900,473900,VEV_5400,5400,5234.5,15.5,7.5261,0.22586250160172427
0,474000,474000,VEV_5400,5400,5235.5,15.5,7.526,0.22496473609556256
0,474100,474100,VEV_5400,5400,5233.5,15.0,7.525899999999999,0.22414203224817064
0,474200,474200,VEV_5400,5400,5234.5,15.5,7.5258,0.22586700332082615
0,474300,474300,VEV_5400,5400,5232.5,15.0,7.5257,0.22503723419427218
0,474400,474400,VEV_5400,5400,5231.5,14.5,7.525599999999999,0.2232676137874089
0,474500,474500,VEV_5400,5400,5233.5,15.0,7.5255,0.22414798903652838
0,474600,474600,VEV_5400,5400,5231.0,15.0,7.5254,0.22637863222997268
0,474700,474700,VEV_5400,5400,5231.5,15.0,7.5253000000000005,0.22593468798944688
0,474800,474800,VEV_5400,5400,5233.0,15.0,7.5252,0.22459868078712103
0,474900,474900,VEV_5400,5400,5234.0,15.5,7.5251,0.22632686935261542
0,475000,475000,VEV_5400,5400,5235.5,15.5,7.525,0.22497968342198493
0,475100,475100,VEV_5400,5400,5234.5,15.5,7.5249,0.22588051009334947
0,475200,475200,VEV_5400,5400,5232.5,15.0,7.5248,0.22505069152570623
0,475300,475300,VEV_5400,5400,5232.5,15.0,7.5247,0.22505218693378937
0,475400,475400,VEV_5400,5400,5232.5,15.0,7.524600000000001,0.22505368237168033
0,475500,475500,VEV_5400,5400,5231.5,15.0,7.5245,0.22594669828557506
0,475600,475600,VEV_5400,5400,5231.0,15.0,7.524399999999999,0.22639367469922145
0,475700,475700,VEV_5400,5400,5230.5,14.5,7.524300000000001,0.22417207351062868
0,475800,475800,VEV_5400,5400,5230.5,14.5,7.5242,0.2241735631794881
0,475900,475900,VEV_5400,5400,5232.5,15.0,7.524099999999999,0.22506116000832738
0,476000,476000,VEV_5400,5400,5233.5,15.5,7.524,0.2267926088267851
0,476100,476100,VEV_5400,5400,5236.5,15.5,7.5239,0.2240959340760295
0,476200,476200,VEV_5400,5400,5237.5,16.0,7.523799999999999,0.22576949082867293
0,476300,476300,VEV_5400,5400,5237.5,16.0,7.5237,0.2257709912123994
0,476400,476400,VEV_5400,5400,5237.5,16.0,7.5236,0.22577249162603807
0,476500,476500,VEV_5400,5400,5237.5,16.0,7.5235,0.22577399206959076
0,476600,476600,VEV_5400,5400,5239.0,16.5,7.5234,0.2269537615651625
0,476700,476700,VEV_5400,5400,5236.5,16.0,7.5233,0.22668341621043642
0,476800,476800,VEV_5400,5400,5237.5,16.0,7.5232,0.2257784935797465
0,476900,476900,VEV_5400,5400,5237.5,16.0,7.523100000000001,0.22577999414296673
0,477000,477000,VEV_5400,5400,5236.5,16.0,7.523,0.22668793597295755
0,477100,477100,VEV_5400,5400,5236.5,16.0,7.5229,0.2266894426205452
0,477200,477200,VEV_5400,5400,5236.5,16.0,7.522800000000001,0.22669094929817368
0,477300,477300,VEV_5400,5400,5236.5,16.0,7.5227,0.2266924560058451
0,477400,477400,VEV_5400,5400,5234.5,15.5,7.522599999999999,0.22591503841259203
0,477500,477500,VEV_5400,5400,5233.0,15.5,7.522500000000001,0.22726426239808895
0,477600,477600,VEV_5400,5400,5233.0,15.5,7.5224,0.22726577297654205
0,477700,477700,VEV_5400,5400,5232.5,15.5,7.522299999999999,0.22771613648456435
0,477800,477800,VEV_5400,5400,5234.0,15.5,7.5222,0.22637049253955505
0,477900,477900,VEV_5400,5400,5235.5,15.5,7.5221,0.22502304752310526
0,478000,478000,VEV_5400,5400,5233.5,15.5,7.522,0.22682275739572277
0,478100,478100,VEV_5400,5400,5233.5,15.5,7.5219,0.22682426513980025
0,478200,478200,VEV_5400,5400,5234.5,15.5,7.5218,0.22592705197486807
0,478300,478300,VEV_5400,5400,5235.0,15.5,7.5217,0.2254788922466251
0,478400,478400,VEV_5400,5400,5234.5,15.5,7.521599999999999,0.2259300556649102
0,478500,478500,VEV_5400,5400,5234.5,15.5,7.5215,0.2259315575548565
0,478600,478600,VEV_5400,5400,5235.5,15.5,7.5214,0.2250335184772142
0,478700,478700,VEV_5400,5400,5236.5,16.0,7.521300000000001,0.22671355306826463
0,478800,478800,VEV_5400,5400,5236.0,16.0,7.5212,0.22716802778297013
0,478900,478900,VEV_5400,5400,5236.5,16.0,7.5211,0.22671656741518037
0,479000,479000,VEV_5400,5400,5235.5,15.5,7.521000000000001,0.2250395025358916
0,479100,479100,VEV_5400,5400,5237.5,16.0,7.5209,0.22581301410519278
0,479200,479200,VEV_5400,5400,5236.5,16.0,7.5208,0.22672108916100203
0,479300,479300,VEV_5400,5400,5237.0,16.0,7.520700000000001,0.22626940930083417
0,479400,479400,VEV_5400,5400,5237.5,16.0,7.5206,0.22581751794987537
0,479500,479500,VEV_5400,5400,5238.5,16.5,7.5205,0.22745417461624273
