timestamp,bidPrice,askPrice,transportFees,exportTariff,importTariff,sugarPrice,sunlightIndex,
244800,604.5,606,2,10.5,-3.5,194.8256036,67.24,605.25
244900,607.5,609,2,10.5,-3.5,194.8655795,67.24,608.25
245000,608,609.5,2,10.5,-3.5,195.0155251,67.25,608.75
245100,610,611.5,2,10.5,-3.5,195.1510201,67.26,610.75
245200,612.5,614,2,10.5,-3.5,195.4982259,67.26,613.25
245300,612,614,2,10.5,-3.5,195.7803332,67.26,613
245400,608.5,610,2,10.5,-3.5,195.5112921,67.27,609.25
245500,607.5,609,2,10.5,-3.5,195.4755251,67.28,608.25
245600,606.5,608,2,10.5,-3.5,195.4258315,67.28,607.25
245700,606,608,2,10.5,-3.5,195.4634191,67.28,607
245800,606.5,608,2,10.5,-3.5,195.2835413,67.29,607.25
245900,606,607.5,2,10.5,-3.5,195.5451745,67.3,606.75
246000,605.5,607,2,10.5,-3.5,195.6169527,67.3,606.25
246100,608,609.5,2,10.5,-3.5,195.934684,67.31,608.75
246200,605.5,607,2,10.5,-3.5,195.7107684,67.31,606.25
246300,605.5,607,2,10.5,-3.5,195.6044843,67.32,606.25
246400,600.5,602,2,10.5,-3.5,195.4444201,67.32,601.25
246500,599.5,601,2,10.5,-3.5,195.3329362,67.32,600.25
246600,599.5,601,2,10.5,-3.5,195.1713159,67.33,600.25
246700,598,599.5,2,10.5,-3.5,195.425261,67.33,598.75
246800,595.5,597,2,10.5,-3.5,195.3342626,67.34,596.25
246900,590.5,592,2,10.5,-3.5,194.996801,67.34,591.25
247000,597,598.5,2,10.5,-3.5,195.1742199,67.35,597.75
247100,597,598.5,2,10.5,-3.5,194.7701037,67.36,597.75
247200,595.5,597,2,10.5,-3.5,194.7853608,67.36,596.25
247300,595,596.5,2,10.5,-3.5,194.8632811,67.36,595.75
247400,597,598.5,2,10.5,-3.5,195.1009152,67.37,597.75
247500,598.5,600,2,10.5,-3.5,195.3512842,67.38,599.25
247600,594,595.5,2,10.5,-3.5,195.3051164,67.38,594.75
247700,593,594.5,2,10.5,-3.5,195.3949803,67.39,593.75
247800,592.5,594,2,10.5,-3.5,195.1535561,67.39,593.25
247900,594.5,596,2,10.5,-3.5,195.2331519,67.4,595.25
248000,599,600.5,2,10.5,-3.5,195.5097186,67.4,599.75
248100,601.5,603,2,10.5,-3.5,195.6604951,67.4,602.25
248200,600,601.5,2,10.5,-3.5,195.4230952,67.41,600.75
248300,596.5,598,2,10.5,-3.5,194.8917114,67.42,597.25
248400,596,597.5,2,10.5,-3.5,194.6178808,67.42,596.75
248500,593.5,595,2,10.5,-3.5,194.5753194,67.42,594.25
248600,599,600.5,2,10.5,-3.5,194.7843066,67.43,599.75
248700,599,600.5,2,10.5,-3.5,194.8881934,67.44,599.75
248800,597.5,599,2,10.5,-3.5,194.7952589,67.44,598.25
248900,602,603.5,2,10.5,-3.5,195.0688482,67.44,602.75
249000,600,601.5,2,10.5,-3.5,194.6159919,67.45,600.75
249100,601,602.5,2,10.5,-3.5,194.7338247,67.46,601.75
249200,604,605.5,2,10.5,-3.5,195.1566029,67.46,604.75
249300,605,606.5,2,10.5,-3.5,195.1838227,67.46,605.75
249400,610,611.5,2,10.5,-3.5,195.1083813,67.47,610.75
249500,611.5,613,2,10.5,-3.5,195.1653954,67.47,612.25
249600,615,616.5,2,10.5,-3.5,195.3097918,67.48,615.75
249700,617.5,619,2,10.5,-3.5,195.4539387,67.48,618.25
249800,617.5,619,2,10.5,-3.5,195.6911561,67.49,618.25
249900,620.5,622,2,10.5,-3.5,195.8426163,67.5,621.25
250000,622.5,624,2,10.5,-3.5,195.8606157,67.5,623.25
250100,621,622.5,2,10.5,-3.5,195.7330585,67.5,621.75
250200,618,619.5,2,10.5,-3.5,195.5807864,67.51,618.75
250300,617,618.5,2,10.5,-3.5,195.7417407,67.52,617.75
250400,614,615.5,2,10.5,-3.5,195.7081387,67.52,614.75
250500,610.5,612,2,10.5,-3.5,195.690189,67.53,611.25
250600,608,609.5,2,10.5,-3.5,195.7923471,67.53,608.75
250700,608,609.5,2,10.5,-3.5,195.8564731,67.54,608.75
250800,611,612.5,2,10.5,-3.5,195.8883059,67.54,611.75
250900,612,613.5,2,10.5,-3.5,196.0601409,67.54,612.75
251000,613,614.5,2,10.5,-3.5,195.9340925,67.55,613.75
251100,611,612.5,2,10.5,-3.5,195.6570729,67.56,611.75
251200,611,612.5,2,10.5,-3.5,195.8062136,67.56,611.75
251300,609,610.5,2,10.5,-3.5,195.6490999,67.56,609.75
251400,609,610.5,2,10.5,-3.5,195.810971,67.57,609.75
251500,610,611.5,2,10.5,-3.5,195.5246407,67.58,610.75
251600,611.5,613,2,10.5,-3.5,195.5319528,67.58,612.25
251700,611.5,613,2,10.5,-3.5,195.5997647,67.58,612.25
251800,609.5,611,2,10.5,-3.5,195.5822269,67.59,610.25
251900,608,609.5,2,10.5,-3.5,195.4338534,67.6,608.75
252000,602.5,604,2,10.5,-3.5,195.2258679,67.6,603.25
252100,597.5,599,2,10.5,-3.5,195.0256756,67.6,598.25
252200,595.5,597,2,10.5,-3.5,194.9170529,67.61,596.25
252300,595.5,597,2,10.5,-3.5,194.9849797,67.61,596.25
252400,595,596.5,2,10.5,-3.5,195.0865352,67.62,595.75
252500,595,596.5,2,10.5,-3.5,195.2589014,67.62,595.75
252600,592.5,594,2,10.5,-3.5,195.2988431,67.63,593.25
252700,593.5,595,2,10.5,-3.5,195.4692649,67.64,594.25
252800,594.5,596,2,10.5,-3.5,195.4619241,67.64,595.25
252900,597.5,599,2,10.5,-3.5,195.6123148,67.64,598.25
253000,597,599,2,10.5,-3.5,195.6172082,67.65,598
253100,594.5,596,2,10.5,-3.5,195.542743,67.66,595.25
253200,594,595.5,2,10.5,-3.5,195.4207143,67.66,594.75
253300,598,599.5,2,10.5,-3.5,195.5634853,67.67,598.75
253400,594.5,596,2,10.5,-3.5,195.5073806,67.67,595.25
253500,593.5,595,2,10.5,-3.5,195.38252,67.68,594.25
253600,595,596.5,2,10.5,-3.5,195.582647,67.68,595.75
253700,593.5,595,2,10.5,-3.5,195.6879689,67.68,594.25
253800,595,596.5,2,10.5,-3.5,195.6896443,67.69,595.75
253900,594.5,596,2,10.5,-3.5,195.5852529,67.69,595.25
254000,593,594.5,2,10.5,-3.5,195.535003,67.7,593.75
254100,587.5,589,2,10.5,-3.5,195.50765,67.7,588.25
254200,589,590.5,2,10.5,-3.5,195.7353537,67.71,589.75
254300,588,589.5,2,10.5,-3.5,195.4077699,67.72,588.75
254400,587,588.5,2,10.5,-3.5,195.3308199,67.72,587.75
254500,585,586.5,1.9,10.5,-3.5,195.3138091,67.72,585.75
254600,579,580.5,1.9,10.5,-3.5,195.1557559,67.73,579.75
254700,580.5,582,1.9,10.5,-3.5,195.2720921,67.74,581.25
254800,577.5,579,1.9,10.5,-3.5,195.3130571,67.74,578.25
254900,577.5,579.5,1.9,10.5,-3.5,195.3226165,67.74,578.5
255000,580.5,582,1.9,10.5,-3.5,195.4518705,67.75,581.25
255100,583,584.5,1.8,10.5,-3.5,195.4559811,67.76,583.75
255200,581.5,583,1.8,10.5,-3.5,195.3345342,67.76,582.25
255300,582,583.5,1.8,10.5,-3.5,195.35357,67.76,582.75
255400,584,585.5,1.8,10.5,-3.5,195.6940328,67.77,584.75
255500,580,581.5,1.8,10.5,-3.5,195.3913074,67.78,580.75
255600,578,579.5,1.8,10.5,-3.5,195.2729092,67.78,578.75
255700,574,575.5,1.8,10.5,-3.5,195.2724954,67.78,574.75
255800,568,569.5,1.8,10.5,-3.5,195.0437989,67.79,568.75
255900,568,569.5,1.8,10.5,-3.5,195.0636931,67.8,568.75
256000,567,568.5,1.8,10.5,-3.5,194.7762527,67.8,567.75
256100,565,566.5,1.8,10.5,-3.5,194.925626,67.81,565.75
256200,565,566.5,1.8,10.5,-3.5,194.9599249,67.81,565.75
256300,566.5,568,1.8,10.5,-3.5,195.1206029,67.82,567.25
256400,566.5,568,1.8,10.5,-3.5,195.0599575,67.82,567.25
256500,569.5,571,1.8,10.5,-3.5,195.074978,67.82,570.25
256600,568.5,570,1.8,10.5,-3.5,194.9923595,67.83,569.25
256700,570,571.5,1.8,10.5,-3.5,195.2307626,67.83,570.75
256800,569,570.5,1.8,10.5,-3.5,195.2556258,67.84,569.75
256900,565.5,567,1.8,10.5,-3.5,195.1577116,67.84,566.25
257000,565.5,567,1.8,10.5,-3.5,195.2459671,67.85,566.25
257100,564.5,566,1.8,10.5,-3.5,194.9995462,67.86,565.25
257200,564,565.5,1.8,10.5,-3.5,194.9832215,67.86,564.75
257300,567.5,569,1.8,10.5,-3.5,195.3203925,67.86,568.25
257400,571,572.5,1.8,10.5,-3.5,195.5307667,67.87,571.75
257500,573.5,575,1.8,10.5,-3.5,195.6550412,67.88,574.25
257600,577,578.5,1.8,10.5,-3.5,195.7813496,67.88,577.75
257700,573.5,575,1.8,10.5,-3.5,195.6459797,67.89,574.25
257800,575,576.5,1.8,10.5,-3.5,195.678867,67.89,575.75
257900,577,578.5,1.8,10.5,-3.5,195.8569418,67.9,577.75
258000,577,578.5,1.8,10.5,-3.5,195.8580576,67.9,577.75
258100,577,578.5,1.8,10.5,-3.5,195.7788145,67.9,577.75
258200,576.5,578,1.8,10.5,-3.5,195.8185252,67.91,577.25
258300,579.5,581,1.8,10.5,-3.5,195.9485605,67.92,580.25
258400,580,581.5,1.8,10.5,-3.5,196.0600989,67.92,580.75
258500,576,577.5,1.8,10.5,-3.5,195.7028214,67.92,576.75
258600,574.5,576,1.8,10.5,-3.5,195.6601581,67.93,575.25
258700,572.5,574,1.8,10.5,-3.5,195.6978407,67.94,573.25
258800,575.5,577,1.8,10.5,-3.5,195.7573814,67.94,576.25
258900,576,577.5,1.8,10.5,-3.5,195.7776397,67.94,576.75
259000,577.5,579,1.8,10.5,-3.5,195.8754285,67.95,578.25
259100,578.5,580,1.8,10.5,-3.5,196.0168599,67.96,579.25
259200,574.5,576,1.8,10.5,-3.5,195.8694442,67.96,575.25
259300,573.5,575,1.8,10.5,-3.5,195.7735073,67.96,574.25
259400,572.5,574,1.8,10.5,-3.5,195.6393517,67.97,573.25
259500,576.5,578,1.8,10.5,-3.5,195.6859006,67.97,577.25
259600,580,581.5,1.8,10.5,-3.5,195.9434652,67.98,580.75
259700,579.5,581,1.8,10.5,-3.5,195.8663826,67.98,580.25
259800,574,575.5,1.8,10.5,-3.5,195.8370802,67.99,574.75
259900,570,571.5,1.8,10.5,-3.5,195.7354452,68,570.75
260000,574,575.5,1.8,10.5,-3.5,195.8954198,68,574.75
260100,570,571.5,1.8,10.5,-3.5,195.8519661,68,570.75
260200,575,576.5,1.8,10.5,-3.5,195.8782432,68.01,575.75
260300,570.5,572,1.8,10.5,-3.5,195.802594,68.02,571.25
260400,567.5,569,1.8,10.5,-3.5,195.6044328,68.02,568.25
260500,566.5,568,1.8,10.5,-3.5,195.6071072,68.03,567.25
260600,567.5,569,1.8,10.5,-3.5,195.998383,68.03,568.25
260700,563.5,565,1.8,10.5,-3.5,195.6302139,68.04,564.25
260800,566.5,568,1.8,10.5,-3.5,195.82851,68.04,567.25
260900,569,570.5,1.8,10.5,-3.5,195.9608921,68.04,569.75
261000,570.5,572,1.8,10.5,-3.5,196.2270196,68.05,571.25
261100,569.5,571,1.8,10.5,-3.5,196.1876307,68.06,570.25
261200,566,567.5,1.8,10.5,-3.5,195.6869451,68.06,566.75
261300,568,569.5,1.8,10.5,-3.5,195.7446564,68.06,568.75
261400,569.5,571,1.8,10.5,-3.5,196.0899079,68.07,570.25
261500,569.5,571,1.8,10.5,-3.5,196.105596,68.08,570.25
261600,569.5,571,1.8,10.5,-3.5,195.8881163,68.08,570.25
261700,573.5,575,1.8,10.5,-3.5,195.9989016,68.08,574.25
261800,576,577.5,1.8,10.5,-3.5,196.1923661,68.09,576.75
261900,570.5,572,1.8,10.5,-3.5,196.1172002,68.1,571.25
262000,568,569.5,1.8,10.5,-3.5,196.0728382,68.1,568.75
262100,568,569.5,1.8,10.5,-3.5,196.1451514,68.1,568.75
262200,570,571.5,1.8,10.5,-3.5,196.413516,68.11,570.75
262300,566.5,568,1.8,10.5,-3.5,196.3135325,68.11,567.25
262400,566.5,568,1.8,10.5,-3.5,196.488704,68.12,567.25
262500,565.5,567,1.8,10.5,-3.5,196.0858541,68.12,566.25
262600,563.5,565,1.8,10.5,-3.5,195.8535459,68.13,564.25
262700,564.5,566,1.8,10.5,-3.5,195.9662209,68.14,565.25
262800,563,564.5,1.8,10.5,-3.5,195.9359812,68.14,563.75
262900,564,565.5,1.8,10.5,-3.5,195.9874482,68.14,564.75
263000,563.5,565,1.8,10.5,-3.5,196.3008806,68.15,564.25
263100,563.5,565,1.8,10.5,-3.5,196.5182896,68.16,564.25
263200,561,562.5,1.8,10.5,-3.5,196.3664754,68.16,561.75
263300,561,563,1.8,10.5,-3.5,196.017829,68.17,562
263400,559,560.5,1.8,10.5,-3.5,195.899334,68.17,559.75
263500,563.5,565,1.8,10.5,-3.5,196.0344888,68.18,564.25
263600,561,562.5,1.8,10.5,-3.5,195.9992268,68.18,561.75
263700,559,560.5,1.8,10.5,-3.5,196.1746063,68.18,559.75
263800,555,556.5,1.8,10.5,-3.5,196.1582282,68.19,555.75
263900,553,554.5,1.8,10.5,-3.5,195.9791844,68.19,553.75
264000,556,557.5,1.8,10.5,-3.5,196.0248479,68.2,556.75
264100,549.5,551,1.8,10.5,-3.5,195.9654354,68.2,550.25
264200,548.5,550,1.8,10.5,-3.5,195.8126628,68.21,549.25
264300,545,546.5,1.8,10.5,-3.5,195.6289065,68.22,545.75
264400,541.5,543,1.8,10.5,-3.5,195.4281922,68.22,542.25
264500,540.5,542,1.8,10.5,-3.5,195.5936217,68.22,541.25
264600,540,541.5,1.8,10.5,-3.5,195.3769921,68.23,540.75
264700,541,542.5,1.8,10.5,-3.5,195.6713716,68.24,541.75
264800,543.5,545,1.8,10.5,-3.5,195.7987156,68.24,544.25
264900,542.5,544,1.8,10.5,-3.5,195.7979028,68.24,543.25
265000,541.5,543,1.8,10.5,-3.5,195.6745829,68.25,542.25
265100,539,540.5,1.8,10.5,-3.5,195.6094822,68.26,539.75
265200,531.5,533,1.8,10.5,-3.5,195.5354498,68.26,532.25
265300,536,537.5,1.8,10.5,-3.5,195.7619128,68.26,536.75
265400,537.5,539,1.8,10.5,-3.5,195.7290496,68.27,538.25
265500,539,540.5,1.8,10.5,-3.5,195.9377262,68.28,539.75
265600,537,538.5,1.8,10.5,-3.5,195.579743,68.28,537.75
265700,532.5,534,1.8,10.5,-3.5,195.3001355,68.28,533.25
265800,536.5,538,1.8,10.5,-3.5,195.381857,68.29,537.25
265900,536,538,1.8,10.5,-3.5,195.2321593,68.3,537
266000,540,541.5,1.8,10.5,-3.5,195.5485005,68.3,540.75
266100,540,541.5,1.8,10.5,-3.5,195.7946807,68.31,540.75
266200,541.5,543,1.8,10.5,-3.5,195.8112842,68.31,542.25
266300,539,540.5,1.8,10.5,-3.5,195.803687,68.32,539.75
266400,536.5,538,1.8,10.5,-3.5,195.7902805,68.32,537.25
266500,542.5,544,1.8,10.5,-3.5,195.9003166,68.32,543.25
266600,541,542.5,1.8,10.5,-3.5,195.801517,68.33,541.75
266700,540.5,542,1.8,10.5,-3.5,195.7248981,68.33,541.25
266800,544,545.5,1.8,10.5,-3.5,195.88043,68.34,544.75
266900,544.5,546,1.8,10.5,-3.5,196.0351668,68.34,545.25
267000,543.5,545,1.8,10.5,-3.5,196.0346634,68.35,544.25
267100,542.5,544,1.8,10.5,-3.5,196.1921498,68.36,543.25
267200,539.5,541,1.8,10.5,-3.5,195.8359438,68.36,540.25
267300,544.5,546,1.8,10.5,-3.5,196.0993432,68.36,545.25
267400,547.5,549,1.8,10.5,-3.5,196.2062709,68.37,548.25
267500,549,550.5,1.8,10.5,-3.5,196.3234711,68.38,549.75
267600,548,549.5,1.8,10.5,-3.5,196.4248084,68.38,548.75
267700,546,547.5,1.8,10.5,-3.5,196.1965983,68.39,546.75
267800,545,546.5,1.8,10.5,-3.5,196.1063917,68.39,545.75
267900,548.5,550,1.8,10.5,-3.5,196.2865532,68.4,549.25
268000,552,553.5,1.8,10.5,-3.5,196.4808147,68.4,552.75
268100,553,554.5,1.8,10.5,-3.5,196.6384792,68.4,553.75
268200,548,549.5,1.8,10.5,-3.5,196.2230237,68.41,548.75
268300,549,550.5,1.8,10.5,-3.5,196.2597756,68.42,549.75
268400,550,551.5,1.8,10.5,-3.5,196.112067,68.42,550.75
268500,549.5,551,1.8,10.5,-3.5,196.1463313,68.42,550.25
268600,547.5,549,1.8,10.5,-3.5,196.0752981,68.43,548.25
268700,545,546.5,1.8,10.5,-3.5,195.9944858,68.44,545.75
268800,545,546.5,1.8,10.5,-3.5,195.6235749,68.44,545.75
268900,545.5,547,1.8,10.5,-3.5,195.545196,68.44,546.25
269000,548.5,550,1.8,10.5,-3.5,195.6963853,68.45,549.25
269100,547,548.5,1.8,10.5,-3.5,195.8793012,68.46,547.75
269200,548.5,550,1.8,10.5,-3.5,195.8885901,68.46,549.25
269300,549.5,551,1.8,10.5,-3.5,195.8420162,68.46,550.25
269400,553.5,555,1.8,10.5,-3.5,196.1158914,68.47,554.25
269500,552,553.5,1.8,10.5,-3.5,196.0754169,68.47,552.75
269600,555,556.5,1.8,10.5,-3.5,196.2980817,68.48,555.75
269700,553,554.5,1.8,10.5,-3.5,195.9636336,68.48,553.75
269800,549.5,551,1.8,10.5,-3.5,195.6491562,68.49,550.25
269900,546.5,548,1.8,10.5,-3.5,195.4123578,68.5,547.25
270000,548,549.5,1.8,10.5,-3.5,195.4433361,68.5,548.75
270100,551,552.5,1.8,10.5,-3.5,195.5154701,68.5,551.75
270200,549,550.5,1.8,10.5,-3.5,195.3846344,68.51,549.75
270300,552,553.5,1.8,10.5,-3.5,195.5295169,68.52,552.75
270400,550.5,552,1.8,10.5,-3.5,195.4486703,68.52,551.25
270500,549.5,551,1.8,10.5,-3.5,195.3251906,68.53,550.25
270600,548.5,550,1.8,10.5,-3.5,195.0333301,68.53,549.25
270700,550,551.5,1.8,10.5,-3.5,195.34505,68.54,550.75
270800,553,554.5,1.8,10.5,-3.5,195.9174998,68.54,553.75
270900,557,558.5,1.8,10.5,-3.5,196.1584773,68.54,557.75
271000,559.5,561,1.8,10.5,-3.5,196.4543506,68.55,560.25
271100,563,564.5,1.8,10.5,-3.5,196.7769122,68.56,563.75
271200,566.5,568,1.8,10.5,-3.5,196.9807573,68.56,567.25
271300,569,570.5,1.8,10.5,-3.5,197.0145292,68.56,569.75
271400,568,569.5,1.8,10.5,-3.5,196.6829171,68.57,568.75
271500,569,570.5,1.8,10.5,-3.5,197.0248458,68.58,569.75
271600,569,570.5,1.8,10.5,-3.5,197.2646932,68.58,569.75
271700,570.5,572,1.8,10.5,-3.5,197.1600327,68.58,571.25
271800,573,574.5,1.8,10.5,-3.5,197.1847976,68.59,573.75
271900,575,576.5,1.8,10.5,-3.5,197.2987003,68.6,575.75
272000,578,579.5,1.8,10.5,-3.5,197.3846438,68.6,578.75
272100,577.5,579,1.8,10.5,-3.5,197.3458459,68.6,578.25
272200,579,580.5,1.8,10.5,-3.5,197.2900295,68.61,579.75
272300,580.5,582,1.8,10.5,-3.5,196.9733728,68.61,581.25
272400,581.5,583,1.8,10.5,-3.5,197.002359,68.62,582.25
272500,578.5,580,1.8,10.5,-3.5,196.6087223,68.62,579.25
272600,578,579.5,1.8,10.5,-3.5,196.7030301,68.63,578.75
272700,577,578.5,1.8,10.5,-3.5,196.5364514,68.64,577.75
272800,578.5,580,1.8,10.5,-3.5,196.5581776,68.64,579.25
272900,576.5,578,1.8,10.5,-3.5,196.4351788,68.64,577.25
273000,574.5,576,1.8,10.5,-3.5,196.1648801,68.65,575.25
273100,573.5,575,1.8,10.5,-3.5,196.3045929,68.66,574.25
273200,573,574.5,1.8,10.5,-3.5,196.2355819,68.66,573.75
273300,571.5,573,1.8,10.5,-3.5,196.2051839,68.67,572.25
273400,573.5,575,1.8,10.5,-3.5,196.2854445,68.67,574.25
273500,577,578.5,1.8,10.5,-3.5,196.483251,68.68,577.75
273600,575,576.5,1.8,10.5,-3.5,196.4349889,68.68,575.75
273700,576,577.5,1.8,10.5,-3.5,196.7288161,68.68,576.75
273800,577.5,579,1.8,10.5,-3.5,196.7027362,68.69,578.25
273900,574.5,576,1.8,10.5,-3.5,196.5584616,68.69,575.25
274000,574,576,1.8,10.5,-3.5,196.5911779,68.7,575
274100,575,576.5,1.8,10.5,-3.5,196.5433683,68.7,575.75
274200,575.5,577,1.8,10.5,-3.5,196.7458479,68.71,576.25
274300,575,577,1.8,10.5,-3.5,196.607004,68.72,576
274400,577,578.5,1.8,10.5,-3.5,196.8741647,68.72,577.75
274500,573,574.5,1.8,10.5,-3.5,196.7495251,68.72,573.75
274600,574.5,576,1.8,10.5,-3.5,196.8148843,68.73,575.25
274700,576.5,578,1.8,10.5,-3.5,196.8844161,68.74,577.25
274800,578,579.5,1.8,10.5,-3.5,197.2303771,68.74,578.75
274900,575,576.5,1.8,10.5,-3.5,196.9433062,68.74,575.75
275000,580,581.5,1.8,10.5,-3.5,197.1962397,68.75,580.75
275100,585.5,587,1.8,10.5,-3.5,197.5246642,68.76,586.25
275200,585.5,587,1.8,10.5,-3.5,197.680425,68.76,586.25
275300,583,584.5,1.8,10.5,-3.5,197.5898189,68.76,583.75
275400,584,585.5,1.8,10.5,-3.5,198.0743206,68.77,584.75
275500,589.5,591,1.8,10.5,-3.5,198.1910933,68.78,590.25
275600,591.5,593,1.8,10.5,-3.5,197.9601876,68.78,592.25
275700,591.5,593,1.8,10.5,-3.5,198.2194632,68.78,592.25
275800,592.5,594,1.8,10.5,-3.5,198.4388858,68.79,593.25
275900,589.5,591,1.8,10.5,-3.5,198.3655702,68.8,590.25
276000,590.5,592,1.8,10.5,-3.5,198.4718166,68.8,591.25
276100,589.5,591,1.8,10.5,-3.5,198.2482054,68.81,590.25
276200,587,588.5,1.8,10.5,-3.5,198.2324937,68.81,587.75
276300,583.5,585,1.8,10.5,-3.5,198.1783581,68.82,584.25
276400,585,586.5,1.8,10.5,-3.5,198.1935215,68.82,585.75
276500,589.5,591,1.8,10.5,-3.5,198.3512859,68.82,590.25
276600,588.5,590,1.8,10.5,-3.5,198.1599072,68.83,589.25
276700,585,586.5,1.8,10.5,-3.5,198.1041849,68.83,585.75
276800,582,583.5,1.8,10.5,-3.5,197.9948438,68.84,582.75
276900,580.5,582,1.8,10.5,-3.5,197.9476814,68.84,581.25
277000,579.5,581,1.8,10.5,-3.5,198.049064,68.85,580.25
277100,580,581.5,1.8,10.5,-3.5,198.1119346,68.86,580.75
277200,581.5,583,1.8,10.5,-3.5,198.128511,68.86,582.25
277300,580,581.5,1.8,10.5,-3.5,198.0410894,68.86,580.75
277400,579.5,581.5,1.8,10.5,-3.5,197.7949259,68.87,580.5
277500,579.5,581,1.8,10.5,-3.5,197.7212959,68.88,580.25
277600,581.5,583,1.8,10.5,-3.5,197.9347883,68.88,582.25
277700,581,583,1.8,10.5,-3.5,197.992815,68.89,582
277800,579,580.5,1.8,10.5,-3.5,197.7464507,68.89,579.75
277900,581,582.5,1.8,10.5,-3.5,197.8098672,68.9,581.75
278000,578,579.5,1.8,10.5,-3.5,197.6699462,68.9,578.75
278100,578.5,580,1.8,10.5,-3.5,197.5163998,68.9,579.25
278200,576,577.5,1.8,10.5,-3.5,197.415078,68.91,576.75
278300,578,579.5,1.8,10.5,-3.5,197.636427,68.92,578.75
278400,577.5,579,1.8,10.5,-3.5,197.6569757,68.92,578.25
278500,577,579,1.8,10.5,-3.5,197.542629,68.92,578
278600,575,576.5,1.8,10.5,-3.5,197.5342507,68.93,575.75
278700,575.5,577,1.8,10.5,-3.5,197.7693651,68.94,576.25
278800,577,578.5,1.8,10.5,-3.5,198.0276158,68.94,577.75
278900,577.5,579,1.8,10.5,-3.5,197.8916566,68.94,578.25
279000,578.5,580,1.8,10.5,-3.5,197.5471013,68.95,579.25
279100,577.5,579,1.8,10.5,-3.5,197.4304385,68.96,578.25
279200,577,578.5,1.8,10.5,-3.5,197.3630144,68.96,577.75
279300,576.5,578.5,1.8,10.5,-3.5,197.3100974,68.96,577.5
279400,575,576.5,1.8,10.5,-3.5,197.2086815,68.97,575.75
279500,576,577.5,1.8,10.5,-3.5,197.1468439,68.97,576.75
279600,574,575.5,1.8,10.5,-3.5,196.9274705,68.98,574.75
279700,574.5,576,1.8,10.5,-3.5,196.8574618,68.98,575.25
279800,574.5,576,1.8,10.5,-3.5,196.6945595,68.99,575.25
279900,574.5,576,1.8,10.5,-3.5,196.4080513,69,575.25
280000,575,576.5,1.8,10.5,-3.5,196.5680734,69,575.75
280100,578.5,580,1.8,10.5,-3.5,196.8000288,69,579.25
280200,581,582.5,1.8,10.5,-3.5,197.0113214,69.01,581.75
280300,584.5,586,1.8,10.5,-3.5,197.1692024,69.02,585.25
280400,583,584.5,1.8,10.5,-3.5,197.1308727,69.02,583.75
280500,582.5,584,1.8,10.5,-3.5,197.2268759,69.03,583.25
280600,581.5,583,1.8,10.5,-3.5,196.7208976,69.03,582.25
280700,576,577.5,1.8,10.5,-3.5,196.4991999,69.04,576.75
280800,579.5,581,1.8,10.5,-3.5,196.9866091,69.04,580.25
280900,578.5,580,1.8,10.5,-3.5,196.9382568,69.04,579.25
281000,576.5,578,1.8,10.5,-3.5,197.1002387,69.05,577.25
281100,580.5,582,1.8,10.5,-3.5,197.2820849,69.06,581.25
281200,580.5,582,1.8,10.5,-3.5,197.2342832,69.06,581.25
281300,581.5,583,1.8,10.5,-3.5,197.4472269,69.06,582.25
281400,580,581.5,1.8,10.5,-3.5,197.3108711,69.07,580.75
281500,581,582.5,1.8,10.5,-3.5,197.3255339,69.08,581.75
281600,580,581.5,1.8,10.5,-3.5,197.3913058,69.08,580.75
281700,580,581.5,1.8,10.5,-3.5,197.2364878,69.08,580.75
281800,582,583.5,1.8,10.5,-3.5,197.2689015,69.09,582.75
281900,577,578.5,1.8,10.5,-3.5,197.009022,69.1,577.75
282000,572.5,574,1.8,10.5,-3.5,196.8766337,69.1,573.25
282100,574,575.5,1.8,10.5,-3.5,196.6820058,69.1,574.75
282200,573.5,575,1.8,10.5,-3.5,196.7685742,69.11,574.25
282300,571.5,573,1.8,10.5,-3.5,196.6481806,69.11,572.25
282400,568.5,570,1.8,10.5,-3.5,196.4302729,69.12,569.25
282500,570.5,572,1.8,10.5,-3.5,196.5885532,69.12,571.25
282600,568.5,570,1.8,10.5,-3.5,196.7127927,69.13,569.25
282700,571,572.5,1.8,10.5,-3.5,197.1050108,69.14,571.75
282800,572,573.5,1.8,10.5,-3.5,197.1855312,69.14,572.75
282900,573.5,575,1.8,10.5,-3.5,197.3907959,69.14,574.25
283000,574.5,576,1.8,10.5,-3.5,196.9724971,69.15,575.25
283100,568,569.5,1.8,10.5,-3.5,196.6836365,69.16,568.75
283200,565,566.5,1.8,10.5,-3.5,196.6321961,69.16,565.75
283300,564.5,566,1.8,10.5,-3.5,196.5591866,69.17,565.25
283400,563,564.5,1.8,10.5,-3.5,196.3675541,69.17,563.75
283500,562,563.5,1.8,10.5,-3.5,196.3891186,69.18,562.75
283600,560,561.5,1.8,10.5,-3.5,196.3082524,69.18,560.75
283700,562.5,564,1.8,10.5,-3.5,196.3371138,69.18,563.25
283800,561,562.5,1.8,10.5,-3.5,196.3749269,69.19,561.75
283900,561,562.5,1.8,10.5,-3.5,196.4502531,69.19,561.75
284000,557.5,559,1.8,10.5,-3.5,196.4100211,69.2,558.25
284100,555,556.5,1.8,10.5,-3.5,196.1014914,69.2,555.75
284200,556,557.5,1.8,10.5,-3.5,196.4510389,69.21,556.75
