timestamp,bidPrice,askPrice,transportFees,exportTariff,importTariff,sugarPrice,sunlightIndex,
271900,664,665.5,1,9.5,-3,198.810947,48.82,664.75
272000,661,662.5,1,9.5,-3,198.7261886,48.8,661.75
272100,657.5,659,1,9.5,-3,198.4304465,48.78,658.25
272200,657.5,659,1,9.5,-3,198.3552077,48.76,658.25
272300,652.5,654,1,9.5,-3,198.0665119,48.73,653.25
272400,653.5,655,1,9.5,-3,198.1694178,48.71,654.25
272500,657,658.5,1,9.5,-3,198.4589008,48.69,657.75
272600,655,656.5,1,9.5,-3,198.5282745,48.66,655.75
272700,653,654.5,1,9.5,-3,198.7302494,48.64,653.75
272800,654.5,656,1,9.5,-3,198.882248,48.62,655.25
272900,655,656.5,1,9.5,-3,198.9823675,48.6,655.75
273000,657,658.5,1,9.5,-3,198.9360323,48.58,657.75
273100,656.5,658,1,9.5,-3,198.8810624,48.55,657.25
273200,653.5,655,1,9.5,-3,198.7576799,48.53,654.25
273300,653,654.5,1,9.5,-3,198.7127335,48.51,653.75
273400,654,655.5,1,9.5,-3,198.8261865,48.48,654.75
273500,656,657.5,1,9.5,-3,198.8412913,48.46,656.75
273600,659,660.5,1,9.5,-3,199.0545916,48.44,659.75
273700,659,660.5,1,9.5,-3,199.0628911,48.42,659.75
273800,658,659.5,1,9.5,-3,199.0714943,48.4,658.75
273900,659,660.5,1,9.5,-3,199.0627669,48.37,659.75
274000,659,661,1,9.5,-3,199.1448457,48.35,660
274100,661,662.5,1,9.5,-3,199.1464945,48.33,661.75
274200,663.5,665,1,9.5,-3,199.4300559,48.3,664.25
274300,661,662.5,1,9.5,-3,199.4909667,48.28,661.75
274400,662,663.5,1,9.5,-3,199.6263573,48.26,662.75
274500,658.5,660,1,9.5,-3,199.4214265,48.24,659.25
274600,658.5,660,1,9.5,-3,199.6279226,48.22,659.25
274700,658,659.5,1,9.5,-3,199.4931286,48.19,658.75
274800,658,659.5,1,9.5,-3,199.9324144,48.17,658.75
274900,656.5,658,1,9.5,-3,199.9890524,48.15,657.25
275000,655.5,657,1,9.5,-3,199.88777,48.12,656.25
275100,655.5,657,1,9.5,-3,199.8574361,48.1,656.25
275200,653.5,655,1,9.5,-3,199.8285304,48.08,654.25
275300,656,657.5,1,9.5,-3,200.1644603,48.06,656.75
275400,655.5,657.5,1,9.5,-3,200.1540567,48.04,656.5
275500,654.5,656,1,9.5,-3,200.0902476,48.01,655.25
275600,656.5,658,1,9.5,-3,200.3337653,47.99,657.25
275700,653.5,655,1,9.5,-3,200.1824623,47.97,654.25
275800,655,656.5,1,9.5,-3,200.103384,47.94,655.75
275900,656,657.5,1,9.5,-3,200.4242794,47.92,656.75
276000,659,660.5,1,9.5,-3,200.740157,47.9,659.75
276100,658.5,660,1,9.5,-3,200.9589927,47.88,659.25
276200,658,659.5,1,9.5,-3,200.8440608,47.86,658.75
276300,658,659.5,1,9.5,-3,200.8739301,47.83,658.75
276400,658,659.5,1,9.5,-3,200.8081894,47.81,658.75
276500,655,656.5,1,9.5,-3,200.7017412,47.79,655.75
276600,656,657.5,1,9.5,-3,200.7219517,47.76,656.75
276700,661,662.5,1,9.5,-3,200.9962541,47.74,661.75
276800,661.5,663,1,9.5,-3,201.191079,47.72,662.25
276900,660,661.5,1,9.5,-3,201.0324212,47.7,660.75
277000,661.5,663,1,9.5,-3,201.1677049,47.68,662.25
277100,662,663.5,1,9.5,-3,201.1036056,47.65,662.75
277200,665.5,667,1,9.5,-3,201.3312682,47.63,666.25
277300,663.5,665,1,9.5,-3,201.8785382,47.61,664.25
277400,665,666.5,1,9.5,-3,201.9813194,47.58,665.75
277500,665.5,667,1,9.5,-3,201.9195341,47.56,666.25
277600,662.5,664,1,9.5,-3,201.8743069,47.54,663.25
277700,665,666.5,1,9.5,-3,201.9911953,47.52,665.75
277800,666,667.5,1,9.5,-3,202.4376803,47.5,666.75
277900,668,669.5,1,9.5,-3,202.2878227,47.47,668.75
278000,670.5,672,1,9.5,-3,202.3459621,47.45,671.25
278100,671,672.5,1,9.5,-3,202.3285142,47.43,671.75
278200,671,672.5,1,9.5,-3,202.3314439,47.4,671.75
278300,670.5,672,1,9.5,-3,202.3208975,47.38,671.25
278400,670,671.5,1,9.5,-3,202.2620433,47.36,670.75
278500,674,675.5,1,9.5,-3,202.6865436,47.34,674.75
278600,674,676,1,9.5,-3,202.7286072,47.32,675
278700,677,678.5,1,9.5,-3,202.8048428,47.29,677.75
278800,681,682.5,1,9.5,-3,203.0663765,47.27,681.75
278900,678.5,680,1,9.5,-3,202.7684399,47.25,679.25
279000,675.5,677,1,9.5,-3,202.5152301,47.22,676.25
279100,673.5,675,1,9.5,-3,202.3624611,47.2,674.25
279200,675.5,677,1,9.5,-3,202.3434066,47.18,676.25
279300,676,677.5,1,9.5,-3,202.306018,47.16,676.75
279400,675.5,677,1,9.5,-3,202.3454105,47.14,676.25
279500,674.5,676,1,9.5,-3,202.2182186,47.11,675.25
279600,677,678.5,1,9.5,-3,202.2861641,47.09,677.75
279700,674.5,676,1,9.5,-3,201.8947384,47.07,675.25
279800,678,679.5,1,9.5,-3,202.2591573,47.04,678.75
279900,681.5,683,1,9.5,-3,202.2358927,47.02,682.25
280000,684,685.5,1,9.5,-3,202.592193,47,684.75
280100,678.5,680,1,9.5,-3,202.3304828,46.98,679.25
280200,678,680,1,9.5,-3,202.589308,46.96,679
280300,675,676.5,1,9.5,-3,202.3667893,46.93,675.75
280400,678,679.5,1,9.5,-3,202.3970484,46.91,678.75
280500,676.5,678,1,9.5,-3,202.3248954,46.89,677.25
280600,676.5,678,1,9.5,-3,202.4539153,46.86,677.25
280700,679,680.5,1,9.5,-3,202.5367094,46.84,679.75
280800,679,680.5,1,9.5,-3,202.5927959,46.82,679.75
280900,682.5,684,1,9.5,-3,202.6980128,46.8,683.25
281000,680,681.5,1,9.5,-3,202.5843794,46.78,680.75
281100,684.5,686,1,9.5,-3,202.7178766,46.75,685.25
281200,684.5,686,1,9.5,-3,202.6926067,46.73,685.25
281300,682,683.5,1,9.5,-3,202.5434711,46.71,682.75
281400,681.5,683.5,1,9.5,-3,202.603084,46.68,682.5
281500,682,683.5,1,9.5,-3,202.7281867,46.66,682.75
281600,682,683.5,1,9.5,-3,202.5005122,46.64,682.75
281700,680,681.5,1,9.5,-3,202.7315724,46.62,680.75
281800,678,679.5,1,9.5,-3,202.6016258,46.6,678.75
281900,677,678.5,1,9.5,-3,202.6585074,46.57,677.75
282000,676.5,678,1,9.5,-3,202.5463083,46.55,677.25
282100,674,675.5,1,9.5,-3,202.512008,46.53,674.75
282200,673,674.5,1,9.5,-3,202.2346587,46.5,673.75
282300,674,675.5,1,9.5,-3,202.4231081,46.48,674.75
282400,676,677.5,1,9.5,-3,202.6680137,46.46,676.75
282500,681.5,683,1,9.5,-3,202.9221513,46.44,682.25
282600,684,685.5,1,9.5,-3,203.0137838,46.42,684.75
282700,685.5,687,1,9.5,-3,202.8563392,46.39,686.25
282800,685,686.5,1,9.5,-3,203.0027486,46.37,685.75
282900,689.5,691,1,9.5,-3,202.9679229,46.35,690.25
283000,690.5,692,1,9.5,-3,203.0466839,46.32,691.25
283100,690,691.5,1,9.5,-3,203.0745509,46.3,690.75
283200,689,690.5,1,9.5,-3,202.9722261,46.28,689.75
283300,691,692.5,1,9.5,-3,203.0173004,46.26,691.75
283400,694,695.5,1,9.5,-3,203.2640644,46.24,694.75
283500,689,690.5,1,9.5,-3,202.8938809,46.21,689.75
283600,688,689.5,1,9.5,-3,202.7608399,46.19,688.75
283700,690.5,692,1,9.5,-3,203.0601601,46.17,691.25
283800,693.5,695,1,9.5,-3,203.1575883,46.14,694.25
283900,695,696.5,1,9.5,-3,203.2692966,46.12,695.75
284000,699.5,701,1,9.5,-3,203.4499465,46.1,700.25
284100,702.5,704,1,9.5,-3,203.637432,46.08,703.25
284200,708,709.5,1,9.5,-3,203.7114763,46.06,708.75
284300,711,712.5,1,9.5,-3,203.5656999,46.03,711.75
284400,713,714.5,1,9.5,-3,203.6272104,46.01,713.75
284500,714,715.5,1,9.5,-3,203.5379338,45.99,714.75
284600,714,715.5,1,9.5,-3,203.689051,45.96,714.75
284700,712,713.5,1,9.5,-3,203.5956434,45.94,712.75
284800,714,715.5,1,9.5,-3,203.5353114,45.92,714.75
284900,715.5,717,1,9.5,-3,204.0947396,45.9,716.25
285000,716,717.5,1,9.5,-3,204.1781418,45.88,716.75
285100,713,714.5,1,9.5,-3,203.9594653,45.85,713.75
285200,711.5,713,1,9.5,-3,203.894401,45.83,712.25
285300,716,717.5,1,9.5,-3,204.2207365,45.81,716.75
285400,716,717.5,1,9.5,-3,204.4950813,45.78,716.75
285500,715,716.5,1,9.5,-3,204.6111393,45.76,715.75
285600,711,712.5,1,9.5,-3,204.3572081,45.74,711.75
285700,711.5,713,1,9.5,-3,204.2318304,45.72,712.25
285800,712,713.5,1,9.5,-3,204.4279225,45.7,712.75
285900,714.5,716,1,9.5,-3,204.2945686,45.67,715.25
286000,715.5,717,1,9.5,-3,204.4110408,45.65,716.25
286100,721.5,723,1,9.5,-3,204.6523092,45.63,722.25
286200,724.5,726,1,9.5,-3,204.7157839,45.6,725.25
286300,726.5,728,1,9.5,-3,204.8689685,45.58,727.25
286400,726,727.5,1,9.5,-3,204.8153612,45.56,726.75
286500,728.5,730,1,9.5,-3,205.0018591,45.54,729.25
286600,727.5,729,1,9.5,-3,204.9272717,45.52,728.25
286700,726,727.5,1,9.5,-3,204.6058556,45.49,726.75
286800,727.5,729,1,9.5,-3,204.4567161,45.47,728.25
286900,728,729.5,1,9.5,-3,204.3789084,45.45,728.75
287000,727,728.5,1,9.5,-3,204.3294544,45.42,727.75
287100,726.5,728,1,9.5,-3,204.1670513,45.4,727.25
287200,730,731.5,1,9.5,-3,204.2491313,45.38,730.75
287300,729.5,731,1,9.5,-3,204.0540731,45.36,730.25
287400,729.5,731.5,1,9.5,-3,204.0665905,45.34,730.5
287500,730.5,732,1,9.5,-3,204.2151203,45.31,731.25
287600,727,728.5,1,9.5,-3,203.9317838,45.29,727.75
287700,722.5,724,1,9.5,-3,203.9109232,45.27,723.25
287800,724.5,726,1,9.5,-3,204.090495,45.24,725.25
287900,723.5,725,1,9.5,-3,204.0958088,45.22,724.25
288000,721.5,723,1,9.5,-3,203.5624935,45.2,722.25
288100,716.5,718,1,9.5,-3,203.4814233,45.18,717.25
288200,716.5,718,1,9.5,-3,203.4264286,45.16,717.25
288300,716.5,718.5,1,9.5,-3,203.5565481,45.13,717.5
288400,719.5,721,1,9.5,-3,203.6020146,45.11,720.25
288500,720.5,722,1,9.5,-3,203.4043376,45.09,721.25
288600,720.5,722,1,9.5,-3,203.3696428,45.06,721.25
288700,720,722,1,9.5,-3,203.1013601,45.04,721
288800,719,720.5,1,9.5,-3,202.8819724,45.02,719.75
288900,717,718.5,1,9.5,-3,202.75047,45,717.75
289000,715.5,717,1,9.5,-3,202.5916363,44.98,716.25
289100,717,718.5,1,9.5,-3,202.53826,44.95,717.75
289200,718.5,720,1,9.5,-3,202.6344246,44.93,719.25
289300,716,717.5,1,9.5,-3,202.4329213,44.91,716.75
289400,715,716.5,1,9.5,-3,202.3741644,44.88,715.75
289500,717.5,719,1,9.5,-3,202.5486286,44.86,718.25
289600,717.5,719,1,9.5,-3,202.7101115,44.84,718.25
289700,717.5,719,1,9.5,-3,202.6350895,44.82,718.25
289800,716,717.5,1,9.5,-3,202.5379699,44.8,716.75
289900,716.5,718,1,9.5,-3,202.6569442,44.77,717.25
290000,716.5,718,1,9.5,-3,202.919754,44.75,717.25
290100,717.5,719,1,9.5,-3,202.9437274,44.73,718.25
290200,719.5,721,1,9.5,-3,202.9435254,44.7,720.25
290300,716.5,718,1,9.5,-3,202.6859939,44.68,717.25
290400,716,717.5,1,9.5,-3,202.3701677,44.66,716.75
290500,713.5,715,1,9.5,-3,202.0674367,44.64,714.25
290600,714.5,716,1,9.5,-3,202.1415895,44.62,715.25
290700,717.5,719,1,9.5,-3,202.2707754,44.59,718.25
290800,718,719.5,1,9.5,-3,202.4838208,44.57,718.75
290900,722.5,724,1,9.5,-3,202.6531233,44.55,723.25
291000,722,723.5,1,9.5,-3,202.499993,44.52,722.75
291100,722.5,724,1,9.5,-3,202.4329516,44.5,723.25
291200,722.5,724,1,9.5,-3,202.4279609,44.48,723.25
291300,723.5,725,1,9.5,-3,202.665307,44.46,724.25
291400,727,728.5,1,9.5,-3,203.0313554,44.44,727.75
291500,730,731.5,1,9.5,-3,203.3527007,44.41,730.75
291600,732.5,734,1,9.5,-3,203.4718224,44.39,733.25
291700,733,734.5,1,9.5,-3,203.6601821,44.37,733.75
291800,731.5,733,1,9.5,-3,203.5615797,44.34,732.25
291900,733,734.5,1,9.5,-3,203.7505104,44.32,733.75
292000,731,732.5,1,9.5,-3,203.5748759,44.3,731.75
292100,732,733.5,1,9.5,-3,203.6358469,44.28,732.75
292200,734,735.5,1,9.5,-3,203.8999701,44.26,734.75
292300,735.5,737,1,9.5,-3,204.1781734,44.23,736.25
292400,732.5,734,1,9.5,-3,204.3442944,44.21,733.25
292500,733,734.5,1,9.5,-3,204.378199,44.19,733.75
292600,730.5,732,1,9.5,-3,204.2871088,44.16,731.25
292700,728,729.5,1,9.5,-3,204.0310724,44.14,728.75
292800,726.5,728,1,9.5,-3,203.7143487,44.12,727.25
292900,729,730.5,1,9.5,-3,203.9467585,44.1,729.75
293000,729.5,731,1,9.5,-3,203.9098221,44.08,730.25
293100,731,732.5,1,9.5,-3,204.0374972,44.05,731.75
293200,735.5,737,1,9.5,-3,204.0675358,44.03,736.25
293300,739,740.5,1,9.5,-3,204.1518726,44.01,739.75
293400,740.5,742,1,9.5,-3,204.3679549,43.98,741.25
293500,738.5,740,1,9.5,-3,204.2391725,43.96,739.25
293600,743,744.5,1,9.5,-3,204.5886047,43.94,743.75
293700,748,749.5,1,9.5,-3,204.8484813,43.92,748.75
293800,750,751.5,1,9.5,-3,205.2007805,43.9,750.75
293900,750,751.5,1,9.5,-3,205.6976396,43.87,750.75
294000,750.5,752,1,9.5,-3,205.4205397,43.85,751.25
294100,750,751.5,1,9.5,-3,205.4498925,43.83,750.75
294200,753,754.5,1,9.5,-3,205.6298485,43.8,753.75
294300,754,755.5,1,9.5,-3,205.7315708,43.78,754.75
294400,754,755.5,1,9.5,-3,205.60552,43.76,754.75
294500,755.5,757,1,9.5,-3,205.738569,43.74,756.25
294600,759.5,761,1,9.5,-3,205.8601789,43.72,760.25
294700,761,762.5,1,9.5,-3,206.0811536,43.69,761.75
294800,759.5,761,1,9.5,-3,205.7479099,43.67,760.25
294900,763.5,765,1,9.5,-3,205.8334245,43.65,764.25
295000,764.5,766,1,9.5,-3,206.1282061,43.62,765.25
295100,762.5,764,1,9.5,-3,205.9529352,43.6,763.25
295200,760.5,762,1,9.5,-3,205.5855627,43.58,761.25
295300,757.5,759,1,9.5,-3,205.4692551,43.56,758.25
295400,757,758.5,1,9.5,-3,205.3177736,43.54,757.75
295500,760,761.5,1,9.5,-3,205.5894058,43.51,760.75
295600,758.5,760,1,9.5,-3,205.5791986,43.49,759.25
295700,755,756.5,1,9.5,-3,205.4877318,43.47,755.75
295800,754,755.5,1,9.5,-3,205.470041,43.44,754.75
295900,747.5,749,1,9.5,-3,205.3715569,43.42,748.25
296000,746,747.5,1,9.5,-3,205.4491343,43.4,746.75
296100,747.5,749,1,9.5,-3,205.4806514,43.38,748.25
296200,744.5,746,1,9.5,-3,205.3637418,43.36,745.25
296300,746,747.5,1,9.5,-3,205.4012913,43.33,746.75
296400,742.5,744,1,9.5,-3,205.3258966,43.31,743.25
296500,746.5,748,1,9.5,-3,205.3652506,43.29,747.25
296600,742.5,744,1,9.5,-3,205.2287232,43.26,743.25
296700,746.5,748,1,9.5,-3,205.697531,43.24,747.25
296800,745.5,747,1,9.5,-3,205.4689516,43.22,746.25
296900,748,749.5,1,9.5,-3,205.4086802,43.2,748.75
297000,747.5,749,1,9.5,-3,205.3483848,43.18,748.25
297100,742.5,744,1,9.5,-3,205.3402119,43.15,743.25
297200,748.5,750,1,9.5,-3,205.6234025,43.13,749.25
297300,749.5,751,1,9.5,-3,205.5621504,43.11,750.25
297400,749,750.5,1,9.5,-3,205.6726703,43.08,749.75
297500,742.5,744,1,9.5,-3,205.3698265,43.06,743.25
297600,747,748.5,1,9.5,-3,205.5176179,43.04,747.75
297700,748.5,750,1,9.5,-3,205.730318,43.02,749.25
297800,748,750,1,9.5,-3,205.9465151,43,749
297900,745,746.5,1,9.5,-3,205.7845895,42.97,745.75
298000,743,744.5,1,9.5,-3,205.6571507,42.95,743.75
298100,744,745.5,1,9.5,-3,205.5984163,42.93,744.75
298200,748.5,750,1,9.5,-3,205.8557967,42.9,749.25
298300,750,751.5,1,9.5,-3,206.1125045,42.88,750.75
298400,746,747.5,1,9.5,-3,206.0547508,42.86,746.75
298500,748,749.5,1,9.5,-3,206.1657995,42.84,748.75
298600,750.5,752,1,9.5,-3,206.2240854,42.82,751.25
298700,751.5,753,1,9.5,-3,206.355884,42.79,752.25
298800,749,750.5,1,9.5,-3,206.4743188,42.77,749.75
298900,751.5,753,1,9.5,-3,206.6047044,42.75,752.25
299000,754,755.5,1,9.5,-3,206.4456499,42.72,754.75
299100,751,752.5,1,9.5,-3,206.1954917,42.7,751.75
299200,749.5,751,1,9.5,-3,206.5743279,42.68,750.25
299300,747,748.5,1,9.5,-3,206.4969968,42.66,747.75
299400,748.5,750,1,9.5,-3,206.8254045,42.64,749.25
299500,748.5,750.5,1,9.5,-3,206.6102312,42.61,749.5
299600,748.5,750.5,1,9.5,-3,206.5911343,42.59,749.5
299700,747.5,749,1,9.5,-3,206.4960179,42.57,748.25
299800,749.5,751,1,9.5,-3,206.5931326,42.54,750.25
299900,746,747.5,1,9.5,-3.5,206.5800007,42.52,746.75
300000,740,741.5,1,9.5,-3.5,206.2505549,42.5,740.75
300100,744.5,746,1,9.5,-3.5,206.5800619,42.48,745.25
300200,746.5,748,1,9.5,-3.5,206.5950444,42.46,747.25
300300,747.5,749,1,9.5,-3.5,206.7249656,42.43,748.25
300400,747,748.5,1,9.5,-3.5,206.4071697,42.41,747.75
300500,748,749.5,1,9.5,-3.5,206.3237539,42.39,748.75
300600,743,744.5,1,9.5,-3.5,206.1167757,42.36,743.75
300700,746.5,748,1,9.5,-3.5,206.3503091,42.34,747.25
300800,746.5,748,1,9.5,-3.5,206.448109,42.32,747.25
300900,745,746.5,1,9.5,-3.5,206.2134915,42.3,745.75
301000,747,748.5,1,9.5,-3.5,206.537816,42.28,747.75
301100,750,751.5,1,9.5,-3.5,206.8700027,42.25,750.75
301200,748.5,750,1,9.5,-3.5,206.7568849,42.23,749.25
301300,748,749.5,1,9.5,-3.5,206.5142366,42.21,748.75
301400,746,747.5,1,9.5,-3.5,206.6477729,42.18,746.75
301500,749,750.5,1,9.5,-3.5,206.6730976,42.16,749.75
301600,745.5,747,1,9.5,-3.5,206.8038905,42.14,746.25
301700,743,744.5,1,9.5,-3.5,206.5671571,42.12,743.75
301800,745,746.5,1,9.5,-3.5,206.3916539,42.1,745.75
301900,745.5,747,1,9.5,-3.5,206.2651693,42.07,746.25
302000,748.5,750,1,9.5,-3.5,206.2791529,42.05,749.25
302100,747.5,749,1,9.5,-3.5,206.4315473,42.03,748.25
302200,752,753.5,1,9.5,-3.5,206.8120917,42,752.75
302300,749.5,751,1,9.5,-3.5,206.9240997,41.98,750.25
302400,747,748.5,1,9.5,-3.5,206.9354029,41.96,747.75
302500,746,747.5,1,9.5,-3.5,206.8552583,41.94,746.75
302600,747.5,749,1,9.5,-3.5,206.8919804,41.92,748.25
302700,748.5,750,1,9.5,-3.5,206.8276393,41.89,749.25
302800,751.5,753,1,9.5,-3.5,207.0923855,41.87,752.25
302900,750.5,752,1,9.5,-3.5,206.9969776,41.85,751.25
303000,751.5,753,1,9.5,-3.5,207.1118299,41.82,752.25
303100,756.5,758,1,9.5,-3.5,207.2401002,41.8,757.25
303200,759,760.5,1,9.5,-3.5,207.4360815,41.78,759.75
303300,762,763.5,1,9.5,-3.5,207.4282324,41.76,762.75
303400,760,761.5,1,9.5,-3.5,207.7141838,41.74,760.75
303500,759,760.5,1,9.5,-3.5,207.6511281,41.71,759.75
303600,761,762.5,1,9.5,-3.5,207.8187184,41.69,761.75
303700,761,762.5,1,9.5,-3.5,208.2490688,41.67,761.75
303800,761.5,763,1,9.5,-3.5,208.3687801,41.64,762.25
303900,761.5,763.5,1,9.5,-3.5,208.4185042,41.62,762.5
304000,759.5,761,1,9.5,-3.5,208.2476257,41.6,760.25
304100,759.5,761,1,9.5,-3.5,208.3582083,41.58,760.25
304200,758,759.5,1,9.5,-3.5,208.0855548,41.56,758.75
304300,760,761.5,1.1,9.5,-3.5,208.2420461,41.53,760.75
304400,757,758.5,1.1,9.5,-3.5,208.1497008,41.51,757.75
304500,758.5,760,1.1,9.5,-3.5,208.1866746,41.49,759.25
304600,759,760.5,1.1,9.5,-3.5,208.0381896,41.46,759.75
304700,758,759.5,1.1,9.5,-3.5,207.9393857,41.44,758.75
304800,759.5,761,1.1,9.5,-3.5,208.2186516,41.42,760.25
304900,757.5,759,1.1,9.5,-3.5,208.0226375,41.4,758.25
305000,764,765.5,1.1,9.5,-3.5,208.1765051,41.38,764.75
305100,766,767.5,1.1,9.5,-3.5,208.4796223,41.35,766.75
305200,767,768.5,1.1,9.5,-3.5,208.5284739,41.33,767.75
305300,766.5,768,1.1,9.5,-3.5,208.3609242,41.31,767.25
305400,767.5,769,1.1,9.5,-3.5,208.3260255,41.28,768.25
305500,767.5,769,1.1,9.5,-3.5,208.1943463,41.26,768.25
305600,769.5,771,1.1,9.5,-3.5,208.2734201,41.24,770.25
305700,769.5,771,1.1,9.5,-3.5,208.3477448,41.22,770.25
305800,768,769.5,1.1,9.5,-3.5,208.2872541,41.2,768.75
305900,764.5,766,1.1,9.5,-3.5,207.9397993,41.17,765.25
306000,767,768.5,1.1,9.5,-3.5,207.9682261,41.15,767.75
306100,768,769.5,1.1,9.5,-3.5,208.1335808,41.13,768.75
306200,772.5,774,1.1,9.5,-3.5,208.2958229,41.1,773.25
306300,773.5,775,1.1,9.5,-3.5,208.2389045,41.08,774.25
306400,776.5,778,1.1,9.5,-3.5,208.4080065,41.06,777.25
306500,779,780.5,1.1,9.5,-3.5,208.5381531,41.04,779.75
306600,780.5,782,1.1,9.5,-3.5,208.7336309,41.02,781.25
306700,782.5,784,1.1,9.5,-3.5,208.9232761,40.99,783.25
306800,786,787.5,1.1,9.5,-3.5,209.0144982,40.97,786.75
306900,786,787.5,1.1,9.5,-3.5,209.1512278,40.95,786.75
307000,785,786.5,1.1,9.5,-3.5,209.1634198,40.92,785.75
307100,782.5,784,1.1,9.5,-3.5,209.0704974,40.9,783.25
307200,786.5,788,1.1,9.5,-3.5,209.162787,40.88,787.25
307300,786,788,1.1,9.5,-3.5,209.0215159,40.86,787
307400,787,788.5,1.1,9.5,-3.5,209.1944563,40.84,787.75
307500,787,788.5,1.1,9.5,-3.5,209.0881054,40.81,787.75
307600,789,790.5,1.1,9.5,-3.5,209.1496343,40.79,789.75
307700,785.5,787,1.1,9.5,-3.5,209.1591006,40.77,786.25
307800,787.5,789,1.1,9.5,-3.5,209.6893406,40.74,788.25
307900,786,787.5,1.1,9.5,-3.5,209.5673269,40.72,786.75
308000,789,790.5,1.1,9.5,-3.5,209.7572713,40.7,789.75
308100,790.5,792,1.1,9.5,-3.5,209.9017534,40.68,791.25
308200,789.5,791,1.1,9.5,-3.5,209.7689345,40.66,790.25
308300,789,790.5,1.1,9.5,-3.5,209.6367809,40.63,789.75
308400,789.5,791,1.1,9.5,-3.5,209.7700668,40.61,790.25
308500,792,793.5,1.1,9.5,-3.5,209.7825818,40.59,792.75
308600,794,795.5,1.1,9.5,-3.5,209.8396835,40.56,794.75
308700,791,792.5,1.1,9.5,-3.5,209.8474468,40.54,791.75
308800,789,790.5,1.1,9.5,-3.5,209.5744312,40.52,789.75
308900,783.5,785,1.1,9.5,-3.5,209.2894067,40.5,784.25
309000,779.5,781,1.1,9.5,-3.5,209.2314775,40.48,780.25
309100,777.5,779,1.1,9.5,-3.5,209.1552194,40.45,778.25
309200,778,779.5,1.1,9.5,-3.5,209.1195972,40.43,778.75
309300,775.5,777,1,9.5,-3.5,209.0624997,40.41,776.25
309400,774,775.5,1,9.5,-3.5,209.0594762,40.38,774.75
309500,774,775.5,1,9.5,-3.5,209.0408164,40.36,774.75
309600,775,776.5,1,9.5,-3.5,209.18646,40.34,775.75
309700,777.5,779,1,9.5,-3.5,209.6162554,40.32,778.25
309800,775.5,777,1,9.5,-3.5,209.5275162,40.3,776.25
309900,773,774.5,1,9.5,-3.5,209.4447928,40.27,773.75
310000,773,774.5,1,9.5,-3.5,209.3066567,40.25,773.75
310100,768,769.5,1,9.5,-3.5,209.1888776,40.23,768.75
310200,769,770.5,1,9.5,-3.5,209.1818333,40.2,769.75
310300,764.5,766,1,9.5,-3.5,208.9109367,40.18,765.25
310400,765.5,767,1,9.5,-3.5,209.1179647,40.16,766.25
310500,767,768.5,1,9.5,-3.5,209.4152203,40.14,767.75
310600,772.5,774,1,9.5,-3.5,209.6924119,40.12,773.25
310700,770,771.5,1,9.5,-3.5,209.9064262,40.09,770.75
310800,769.5,771,1,9.5,-3.5,209.8964377,40.07,770.25
310900,769.5,771.5,1,9.5,-3.5,209.6002693,40.05,770.5
311000,773,774.5,1,9.5,-3.5,209.6229955,40.02,773.75
311100,773.5,775,1,9.5,-3.5,209.7596614,40,774.25
311200,773,774.5,1,9.5,-3.5,209.6399181,39.98,773.75
311300,773.5,775,1,9.5,-3.5,209.8708814,39.96,774.25
311400,773,774.5,1,9.5,-3.5,209.9672448,39.94,773.75
311500,779,780.5,1,9.5,-3.5,210.2486511,39.91,779.75
311600,774.5,776,1,9.5,-3.5,209.963361,39.89,775.25
311700,776.5,778,1,9.5,-3.5,210.3510739,39.87,777.25
311800,777,778.5,1,9.5,-3.5,210.3259904,39.84,777.75
311900,778,779.5,1,9.5,-3.5,210.6973934,39.82,778.75
312000,774.5,776,1,9.5,-3.5,210.8215895,39.8,775.25
312100,774.5,776,1,9.5,-3.5,210.801374,39.78,775.25
312200,777.5,779,1,9.5,-3.5,210.9635168,39.76,778.25
312300,771,772.5,1,9.5,-3.5,210.6957165,39.73,771.75
312400,768,769.5,1,9.5,-3.5,210.6574617,39.71,768.75
312500,766,767.5,1,9.5,-3.5,210.5858843,39.69,766.75
312600,763,764.5,1,9.5,-3.5,210.3076196,39.66,763.75
312700,765,766.5,1,9.5,-3.5,210.4224136,39.64,765.75
312800,768,769.5,1,9.5,-3.5,210.7458775,39.62,768.75
312900,769.5,771,1,9.5,-3.5,210.556535,39.6,770.25
313000,771,772.5,1,9.5,-3.5,210.804128,39.58,771.75
313100,772,773.5,1,9.5,-3.5,210.7975258,39.55,772.75
313200,770.5,772,1,9.5,-3.5,210.5412888,39.53,771.25
313300,766,767.5,1,9.5,-3.5,210.1876424,39.51,766.75
313400,769.5,771,1,9.5,-3.5,210.3735669,39.48,770.25
313500,764.5,766,1,9.5,-3.5,210.3263617,39.46,765.25
313600,765.5,767,1,9.5,-3.5,210.579814,39.44,766.25
313700,768.5,770,1,9.5,-3.5,210.7121589,39.42,769.25
313800,771.5,773,1,9.5,-3.5,210.7402794,39.4,772.25
313900,771,772.5,1,9.5,-3.5,211.0645431,39.37,771.75
314000,773,774.5,1,9.5,-3.5,211.2345579,39.35,773.75
314100,772,773.5,1,9.5,-3.5,211.2536955,39.33,772.75
314200,769,770.5,1,9.5,-3.5,211.0677987,39.3,769.75
314300,769,770.5,1,9.5,-3.5,211.1873002,39.28,769.75
