product,ema_window,horizon,n,alpha,beta,corr,t_beta,r2,mean_reversion_score
VEV_5300,55,3,29996,0.0010678618148742846,-0.8413345032604019,-0.6425026768745903,-145.21206281728283,0.41280968979101407,0.8413345032604019
VEV_5300,60,3,29996,0.0011340680198135952,-0.8329123657747264,-0.6393479713899722,-144.00405502470647,0.4087658285204716,0.8329123657747264
VEV_5300,65,3,29996,0.0011980448204713303,-0.8246244086401447,-0.6362228478070111,-142.8195035422501,0.4047795120716634,0.8246244086401447
VEV_5300,15,4,29995,0.000480369467703416,-0.8846921751462784,-0.6550646733944376,-150.14739820754278,0.42910972632935995,0.8846921751462784
VEV_5300,20,4,29995,0.000572036107321328,-0.8863151446011773,-0.6561594000440295,-150.58775670347498,0.4305451582661416,0.8863151446011773
VEV_5300,25,4,29995,0.0006593672290065922,-0.8827411513914271,-0.655161793566416,-150.1863980666679,0.42923697574916353,0.8827411513914271
VEV_5300,30,4,29995,0.0007424678746503647,-0.8766987468110274,-0.6531525521046161,-149.3822045209,0.42660825632077337,0.8766987468110274
VEV_5300,35,4,29995,0.0008218161832417044,-0.8693940244617543,-0.6506094965202743,-148.3722333414433,0.4232927169623649,0.8693940244617543
VEV_5300,40,4,29995,0.0008978918724778034,-0.8614355114653041,-0.6477744174904687,-147.25648178939696,0.4196116959551167,0.8614355114653041
VEV_5300,45,4,29995,0.00097107029330335,-0.8531588274428968,-0.6447815287804082,-146.0900578001003,0.4157432198563997,0.8531588274428968
VEV_5300,50,4,29995,0.0010416198229523024,-0.8447613275556725,-0.6417106054266513,-144.90517381514817,0.4117925011170388,0.8447613275556725
VEV_5300,55,4,29995,0.0011097276722876297,-0.8363646523213633,-0.6386116031874375,-143.72146774889666,0.4078247797256298,0.8363646523213633
VEV_5300,60,4,29995,0.0011755269485435173,-0.828046314446527,-0.6355170619837991,-142.55124916320693,0.40388193607251865,0.828046314446527
VEV_5300,65,4,29995,0.0012391176089970243,-0.8198567332824793,-0.6324487841459369,-141.4023416474741,0.3999914645676743,0.8198567332824793
VEV_5300,15,5,29994,0.0005516813480598012,-0.898254252183798,-0.658515268379782,-151.53856853764376,0.4336423586892971,0.898254252183798
VEV_5300,20,5,29994,0.0006448092821073969,-0.8997795776522298,-0.6595257802563105,-151.94988360010893,0.4349742548226969,0.8997795776522298
VEV_5300,25,5,29994,0.0007333020488188344,-0.8960874502413393,-0.6584763576892427,-151.52275947812754,0.43359111363569125,0.8960874502413393
VEV_5300,30,5,29994,0.0008173899431975736,-0.8899193800636548,-0.6564320339171731,-150.69517176970348,0.43090301515263696,0.8899193800636548
VEV_5300,35,5,29994,0.0008976318348922022,-0.8824874532764584,-0.6538640150984344,-149.66383722700883,0.427538150240646,0.8824874532764584
VEV_5300,40,5,29994,0.0009745507645772219,-0.874402996005305,-0.6510106482632032,-148.52849507219588,0.4238148641520759,0.874402996005305
VEV_5300,45,5,29994,0.0010485427659957694,-0.8660029895033604,-0.6480041481448205,-147.3440410696895,0.4199093760128936,0.8660029895033604
VEV_5300,50,5,29994,0.0011198848607496107,-0.8574854874355201,-0.644923058811662,-146.1425192299379,0.41592575178698965,0.8574854874355201
VEV_5300,55,5,29994,0.001188767050386617,-0.8489725038840725,-0.6418165468392897,-144.9434350539802,0.41192847979670966,0.8489725038840725
VEV_5300,60,5,29994,0.0012553226750979054,-0.8405417506838159,-0.6387166275012506,-143.7589918564222,0.4079589302465717,0.8405417506838159
VEV_5300,65,5,29994,0.0013196510210743476,-0.8322437418849014,-0.6356447405963195,-142.5969246977841,0.4040442362477614,0.8322437418849014
