timestamp;buyer;seller;symbol;currency;price;quantity
482900;Penelope;Camilla;VOLCANIC_ROCK_VOUCHER_10000;SEASHELLS;138.0;15
482900;Penelope;Caesar;VOLCANIC_ROCK_VOUCHER_10000;SEASHELLS;138.0;1
482900;Penelope;Camilla;VOLCANIC_ROCK_VOUCHER_10250;SEASHELLS;24.0;15
482900;Penelope;Caesar;VOLCANIC_ROCK_VOUCHER_10250;SEASHELLS;24.0;1
482900;Penelope;Camilla;VOLCANIC_ROCK_VOUCHER_9500;SEASHELLS;600.0;15
482900;Penelope;Caesar;VOLCANIC_ROCK_VOUCHER_9500;SEASHELLS;600.0;1
482900;Penelope;Camilla;VOLCANIC_ROCK_VOUCHER_9750;SEASHELLS;355.0;15
482900;Penelope;Caesar;VOLCANIC_ROCK_VOUCHER_9750;SEASHELLS;355.0;1
483000;Paris;Camilla;KELP;SEASHELLS;2050.0;1
483000;Paris;Camilla;SQUID_INK;SEASHELLS;1859.0;1
483300;Caesar;Paris;DJEMBES;SEASHELLS;13306.0;1
483300;Caesar;Paris;RAINFOREST_RESIN;SEASHELLS;9999.0;1
483500;Caesar;Paris;DJEMBES;SEASHELLS;13307.0;3
483700;Paris;Charlie;MAGNIFICENT_MACARONS;SEASHELLS;732.0;5
483800;Camilla;Caesar;VOLCANIC_ROCK_VOUCHER_10000;SEASHELLS;133.0;12
483800;Camilla;Caesar;VOLCANIC_ROCK_VOUCHER_10250;SEASHELLS;24.0;12
483800;Camilla;Caesar;VOLCANIC_ROCK_VOUCHER_10500;SEASHELLS;2.0;12
483800;Camilla;Caesar;VOLCANIC_ROCK_VOUCHER_9500;SEASHELLS;601.0;12
483800;Camilla;Caesar;VOLCANIC_ROCK_VOUCHER_9750;SEASHELLS;355.0;12
484000;Caesar;Paris;DJEMBES;SEASHELLS;13308.0;2
484200;Charlie;Paris;KELP;SEASHELLS;2048.0;1
484200;Penelope;Caesar;PICNIC_BASKET1;SEASHELLS;58248.0;2
484200;Penelope;Charlie;PICNIC_BASKET2;SEASHELLS;30006.0;10
484200;Charlie;Paris;SQUID_INK;SEASHELLS;1850.0;1
484300;Pablo;Camilla;KELP;SEASHELLS;2050.0;4
484300;Pablo;Camilla;SQUID_INK;SEASHELLS;1851.0;4
484400;Caesar;Paris;MAGNIFICENT_MACARONS;SEASHELLS;730.0;5
484400;Paris;Charlie;SQUID_INK;SEASHELLS;1852.0;1
484500;Caesar;Caesar;VOLCANIC_ROCK;SEASHELLS;10103.0;10
484600;Charlie;Pablo;RAINFOREST_RESIN;SEASHELLS;9998.0;3
484800;Charlie;Paris;KELP;SEASHELLS;2048.0;1
484800;Charlie;Pablo;RAINFOREST_RESIN;SEASHELLS;9992.0;6
484800;Charlie;Paris;SQUID_INK;SEASHELLS;1851.0;1
484900;Caesar;Paris;CROISSANTS;SEASHELLS;4255.0;8
484900;Charlie;Gina;KELP;SEASHELLS;2048.0;9
484900;Charlie;Gina;SQUID_INK;SEASHELLS;1851.0;9
485000;Paris;Charlie;KELP;SEASHELLS;2050.0;1
485000;Charlie;Gina;RAINFOREST_RESIN;SEASHELLS;9997.0;10
485300;Paris;Pablo;KELP;SEASHELLS;2049.0;1
485300;Paris;Pablo;SQUID_INK;SEASHELLS;1851.0;1
485300;Camilla;Caesar;VOLCANIC_ROCK_VOUCHER_10000;SEASHELLS;131.0;11
485300;Caesar;Caesar;VOLCANIC_ROCK_VOUCHER_10000;SEASHELLS;131.0;1
485300;Camilla;Caesar;VOLCANIC_ROCK_VOUCHER_10250;SEASHELLS;21.0;11
485300;Caesar;Caesar;VOLCANIC_ROCK_VOUCHER_10250;SEASHELLS;21.0;1
485300;Camilla;Caesar;VOLCANIC_ROCK_VOUCHER_10500;SEASHELLS;2.0;11
485300;Caesar;Caesar;VOLCANIC_ROCK_VOUCHER_10500;SEASHELLS;2.0;1
485300;Camilla;Caesar;VOLCANIC_ROCK_VOUCHER_9500;SEASHELLS;589.0;11
485300;Caesar;Caesar;VOLCANIC_ROCK_VOUCHER_9500;SEASHELLS;589.0;1
485300;Camilla;Caesar;VOLCANIC_ROCK_VOUCHER_9750;SEASHELLS;342.0;11
485300;Caesar;Caesar;VOLCANIC_ROCK_VOUCHER_9750;SEASHELLS;342.0;1
485400;Charlie;Pablo;RAINFOREST_RESIN;SEASHELLS;9992.0;4
485500;Caesar;Paris;CROISSANTS;SEASHELLS;4255.0;6
485500;Paris;Charlie;SQUID_INK;SEASHELLS;1851.0;1
485700;Paris;Charlie;KELP;SEASHELLS;2051.0;2
485700;Paris;Charlie;SQUID_INK;SEASHELLS;1851.0;2
485800;Paris;Caesar;CROISSANTS;SEASHELLS;4256.0;8
486000;Paris;Charlie;KELP;SEASHELLS;2051.0;1
486000;Paris;Charlie;SQUID_INK;SEASHELLS;1848.0;1
486100;Paris;Caesar;DJEMBES;SEASHELLS;13311.0;3
486100;Camilla;Caesar;VOLCANIC_ROCK_VOUCHER_10000;SEASHELLS;125.0;10
486100;Camilla;Caesar;VOLCANIC_ROCK_VOUCHER_10250;SEASHELLS;21.0;10
486100;Camilla;Caesar;VOLCANIC_ROCK_VOUCHER_10500;SEASHELLS;2.0;10
486100;Camilla;Caesar;VOLCANIC_ROCK_VOUCHER_9500;SEASHELLS;585.0;10
486100;Camilla;Caesar;VOLCANIC_ROCK_VOUCHER_9750;SEASHELLS;339.0;10
486200;Gina;Charlie;RAINFOREST_RESIN;SEASHELLS;10003.0;10
486300;Paris;Caesar;CROISSANTS;SEASHELLS;4257.0;7
486300;Paris;Caesar;DJEMBES;SEASHELLS;13310.0;5
486300;Paris;Charlie;KELP;SEASHELLS;2051.0;2
486300;Paris;Charlie;SQUID_INK;SEASHELLS;1846.0;2
486400;Caesar;Camilla;JAMS;SEASHELLS;6471.0;6
486400;Camilla;Paris;KELP;SEASHELLS;2048.0;1
486400;Paris;Charlie;KELP;SEASHELLS;2051.0;1
486400;Camilla;Paris;SQUID_INK;SEASHELLS;1842.0;1
486400;Paris;Charlie;SQUID_INK;SEASHELLS;1845.0;1
486600;Charlie;Paris;RAINFOREST_RESIN;SEASHELLS;9999.0;1
486700;Caesar;Paris;CROISSANTS;SEASHELLS;4255.0;6
486700;Penelope;Charlie;RAINFOREST_RESIN;SEASHELLS;10008.0;8
486700;Charlie;Paris;RAINFOREST_RESIN;SEASHELLS;9992.0;1
486900;Caesar;Camilla;CROISSANTS;SEASHELLS;4255.0;5
487100;Paris;Caesar;DJEMBES;SEASHELLS;13308.0;2
487400;Caesar;Paris;DJEMBES;SEASHELLS;13309.0;5
487400;Paris;Caesar;JAMS;SEASHELLS;6472.0;9
487500;Caesar;Camilla;DJEMBES;SEASHELLS;13310.0;5
487500;Paris;Caesar;DJEMBES;SEASHELLS;13311.0;4
487500;Penelope;Charlie;RAINFOREST_RESIN;SEASHELLS;10008.0;6
487600;Paris;Charlie;RAINFOREST_RESIN;SEASHELLS;10008.0;2
487700;Caesar;Paris;KELP;SEASHELLS;2049.0;1
487700;Charlie;Paris;SQUID_INK;SEASHELLS;1842.0;1
487900;Caesar;Paris;CROISSANTS;SEASHELLS;4256.0;6
487900;Charlie;Paris;RAINFOREST_RESIN;SEASHELLS;9992.0;2
488000;Pablo;Charlie;RAINFOREST_RESIN;SEASHELLS;10008.0;5
488100;Caesar;Camilla;JAMS;SEASHELLS;6472.0;4
488200;Caesar;Paris;JAMS;SEASHELLS;6472.0;5
488200;Pablo;Caesar;RAINFOREST_RESIN;SEASHELLS;10002.0;4
488600;Caesar;Penelope;PICNIC_BASKET1;SEASHELLS;58234.0;1
488600;Camilla;Penelope;PICNIC_BASKET2;SEASHELLS;30004.0;9
488700;Caesar;Peter;VOLCANIC_ROCK;SEASHELLS;10084.0;8
489000;Caesar;Camilla;JAMS;SEASHELLS;6473.0;7
489100;Penelope;Camilla;VOLCANIC_ROCK_VOUCHER_10000;SEASHELLS;124.0;12
489100;Penelope;Caesar;VOLCANIC_ROCK_VOUCHER_10000;SEASHELLS;124.0;1
489100;Penelope;Camilla;VOLCANIC_ROCK_VOUCHER_9500;SEASHELLS;583.0;12
489100;Penelope;Caesar;VOLCANIC_ROCK_VOUCHER_9500;SEASHELLS;583.0;1
489100;Penelope;Camilla;VOLCANIC_ROCK_VOUCHER_9750;SEASHELLS;336.0;12
489100;Penelope;Caesar;VOLCANIC_ROCK_VOUCHER_9750;SEASHELLS;336.0;1
489300;Caesar;Paris;JAMS;SEASHELLS;6473.0;8
489400;Camilla;Caesar;VOLCANIC_ROCK_VOUCHER_10000;SEASHELLS;120.0;11
489400;Camilla;Caesar;VOLCANIC_ROCK_VOUCHER_10250;SEASHELLS;20.0;11
489400;Camilla;Caesar;VOLCANIC_ROCK_VOUCHER_10500;SEASHELLS;2.0;11
489400;Camilla;Caesar;VOLCANIC_ROCK_VOUCHER_9500;SEASHELLS;580.0;11
489400;Camilla;Caesar;VOLCANIC_ROCK_VOUCHER_9750;SEASHELLS;335.0;11
489500;Charlie;Paris;RAINFOREST_RESIN;SEASHELLS;9999.0;1
489700;Caesar;Camilla;JAMS;SEASHELLS;6474.0;4
489700;Caesar;Paris;JAMS;SEASHELLS;6474.0;10
489700;Pablo;Caesar;RAINFOREST_RESIN;SEASHELLS;10002.0;3
489700;Pablo;Charlie;RAINFOREST_RESIN;SEASHELLS;10002.0;2
489700;Caesar;Caesar;VOLCANIC_ROCK;SEASHELLS;10088.0;10
489900;Caesar;Camilla;JAMS;SEASHELLS;6474.0;4
489900;Camilla;Caesar;PICNIC_BASKET2;SEASHELLS;30005.0;1
489900;Charlie;Paris;RAINFOREST_RESIN;SEASHELLS;9992.0;1
490300;Pablo;Caesar;PICNIC_BASKET1;SEASHELLS;58221.0;1
490300;Pablo;Camilla;PICNIC_BASKET1;SEASHELLS;58221.0;7
490300;Charlie;Penelope;RAINFOREST_RESIN;SEASHELLS;9992.0;4
490500;Paris;Caesar;DJEMBES;SEASHELLS;13308.0;4
490700;Caesar;Caesar;VOLCANIC_ROCK;SEASHELLS;10104.0;5
490900;Penelope;Camilla;VOLCANIC_ROCK_VOUCHER_10000;SEASHELLS;137.0;15
490900;Penelope;Camilla;VOLCANIC_ROCK_VOUCHER_9500;SEASHELLS;604.0;15
490900;Penelope;Camilla;VOLCANIC_ROCK_VOUCHER_9750;SEASHELLS;356.0;15
491000;Pablo;Charlie;KELP;SEASHELLS;2050.0;2
491100;Paris;Caesar;JAMS;SEASHELLS;6475.0;8
491100;Charlie;Paris;KELP;SEASHELLS;2048.0;1
491100;Charlie;Paris;RAINFOREST_RESIN;SEASHELLS;9992.0;2
491100;Charlie;Paris;SQUID_INK;SEASHELLS;1820.0;1
491200;Pablo;Caesar;KELP;SEASHELLS;2050.0;4
491200;Pablo;Caesar;SQUID_INK;SEASHELLS;1820.0;4
491300;Paris;Charlie;RAINFOREST_RESIN;SEASHELLS;10001.0;1
491400;Caesar;Paris;DJEMBES;SEASHELLS;13309.0;5
491400;Caesar;Paris;JAMS;SEASHELLS;6474.0;6
491400;Charlie;Paris;KELP;SEASHELLS;2048.0;1
491400;Charlie;Paris;SQUID_INK;SEASHELLS;1818.0;1
491600;Camilla;Camilla;MAGNIFICENT_MACARONS;SEASHELLS;708.0;2
491900;Caesar;Camilla;CROISSANTS;SEASHELLS;4255.0;7
491900;Charlie;Paris;KELP;SEASHELLS;2048.0;1
491900;Pablo;Caesar;PICNIC_BASKET1;SEASHELLS;58231.0;1
491900;Pablo;Camilla;PICNIC_BASKET1;SEASHELLS;58231.0;5
491900;Pablo;Camilla;PICNIC_BASKET2;SEASHELLS;30016.0;6
491900;Charlie;Paris;SQUID_INK;SEASHELLS;1810.0;1
492100;Charlie;Paris;RAINFOREST_RESIN;SEASHELLS;9992.0;1
492200;Caesar;Penelope;PICNIC_BASKET1;SEASHELLS;58236.0;2
492200;Charlie;Penelope;PICNIC_BASKET2;SEASHELLS;30019.0;7
492200;Camilla;Caesar;VOLCANIC_ROCK_VOUCHER_10000;SEASHELLS;150.0;11
492200;Caesar;Caesar;VOLCANIC_ROCK_VOUCHER_10000;SEASHELLS;150.0;2
492200;Camilla;Caesar;VOLCANIC_ROCK_VOUCHER_10250;SEASHELLS;29.0;11
492200;Caesar;Caesar;VOLCANIC_ROCK_VOUCHER_10250;SEASHELLS;29.0;2
492200;Camilla;Caesar;VOLCANIC_ROCK_VOUCHER_10500;SEASHELLS;3.0;11
492200;Caesar;Caesar;VOLCANIC_ROCK_VOUCHER_10500;SEASHELLS;3.0;2
492200;Camilla;Caesar;VOLCANIC_ROCK_VOUCHER_9500;SEASHELLS;625.0;11
492200;Caesar;Caesar;VOLCANIC_ROCK_VOUCHER_9500;SEASHELLS;625.0;2
492200;Camilla;Caesar;VOLCANIC_ROCK_VOUCHER_9750;SEASHELLS;378.0;11
492200;Caesar;Caesar;VOLCANIC_ROCK_VOUCHER_9750;SEASHELLS;378.0;2
492400;Paris;Caesar;JAMS;SEASHELLS;6478.0;9
492400;Charlie;Pablo;RAINFOREST_RESIN;SEASHELLS;9998.0;5
492500;Charlie;Gina;KELP;SEASHELLS;2048.0;7
492500;Charlie;Gina;SQUID_INK;SEASHELLS;1802.0;7
492600;Caesar;Paris;CROISSANTS;SEASHELLS;4259.0;8
492800;Paris;Caesar;JAMS;SEASHELLS;6479.0;8
492900;Gina;Pablo;RAINFOREST_RESIN;SEASHELLS;9998.0;5
492900;Gina;Caesar;RAINFOREST_RESIN;SEASHELLS;10003.0;6
492900;Camilla;Pablo;VOLCANIC_ROCK_VOUCHER_10000;SEASHELLS;154.0;14
492900;Camilla;Pablo;VOLCANIC_ROCK_VOUCHER_10250;SEASHELLS;30.0;14
492900;Camilla;Pablo;VOLCANIC_ROCK_VOUCHER_10500;SEASHELLS;3.0;14
492900;Camilla;Pablo;VOLCANIC_ROCK_VOUCHER_9500;SEASHELLS;631.0;14
492900;Camilla;Pablo;VOLCANIC_ROCK_VOUCHER_9750;SEASHELLS;383.0;14
493000;Paris;Charlie;RAINFOREST_RESIN;SEASHELLS;10001.0;1
493100;Gary;Charlie;KELP;SEASHELLS;2051.0;10
493100;Gary;Charlie;SQUID_INK;SEASHELLS;1814.0;10
493200;Charlie;Paris;KELP;SEASHELLS;2048.0;1
493200;Caesar;Paris;SQUID_INK;SEASHELLS;1813.0;1
493300;Paris;Caesar;DJEMBES;SEASHELLS;13311.0;4
493400;Paris;Caesar;DJEMBES;SEASHELLS;13312.0;2
493400;Paris;Charlie;KELP;SEASHELLS;2050.0;1
493400;Paris;Charlie;SQUID_INK;SEASHELLS;1816.0;1
493500;Caesar;Camilla;JAMS;SEASHELLS;6478.0;5
493600;Caesar;Paris;CROISSANTS;SEASHELLS;4258.0;7
493600;Caesar;Caesar;VOLCANIC_ROCK;SEASHELLS;10132.0;5
493800;Caesar;Camilla;JAMS;SEASHELLS;6476.0;9
493900;Paris;Camilla;KELP;SEASHELLS;2050.0;2
493900;Charlie;Paris;RAINFOREST_RESIN;SEASHELLS;9992.0;2
493900;Paris;Camilla;SQUID_INK;SEASHELLS;1809.0;2
494000;Paris;Caesar;JAMS;SEASHELLS;6477.0;5
494000;Penelope;Charlie;KELP;SEASHELLS;2051.0;9
494000;Camilla;Caesar;PICNIC_BASKET1;SEASHELLS;58234.0;1
494000;Camilla;Caesar;PICNIC_BASKET2;SEASHELLS;30026.0;1
494000;Charlie;Paris;RAINFOREST_RESIN;SEASHELLS;9992.0;2
494000;Penelope;Caesar;SQUID_INK;SEASHELLS;1809.0;1
494000;Penelope;Charlie;SQUID_INK;SEASHELLS;1809.0;8
494100;Camilla;Paris;KELP;SEASHELLS;2048.0;1
494100;Camilla;Paris;SQUID_INK;SEASHELLS;1809.0;1
494200;Penelope;Charlie;RAINFOREST_RESIN;SEASHELLS;10008.0;6
494300;Charlie;Caesar;KELP;SEASHELLS;2049.0;5
494300;Pablo;Caesar;RAINFOREST_RESIN;SEASHELLS;10002.0;3
494300;Charlie;Caesar;SQUID_INK;SEASHELLS;1813.0;5
494500;Charlie;Paris;RAINFOREST_RESIN;SEASHELLS;9999.0;1
494600;Caesar;Paris;CROISSANTS;SEASHELLS;4258.0;7
494700;Camilla;Pablo;VOLCANIC_ROCK_VOUCHER_10000;SEASHELLS;150.0;7
494700;Penelope;Camilla;VOLCANIC_ROCK_VOUCHER_10000;SEASHELLS;151.0;12
494700;Camilla;Pablo;VOLCANIC_ROCK_VOUCHER_10250;SEASHELLS;28.0;7
494700;Camilla;Pablo;VOLCANIC_ROCK_VOUCHER_10500;SEASHELLS;3.0;7
494700;Camilla;Pablo;VOLCANIC_ROCK_VOUCHER_9500;SEASHELLS;622.0;7
494700;Penelope;Camilla;VOLCANIC_ROCK_VOUCHER_9500;SEASHELLS;623.0;12
494700;Camilla;Pablo;VOLCANIC_ROCK_VOUCHER_9750;SEASHELLS;374.0;7
494700;Penelope;Camilla;VOLCANIC_ROCK_VOUCHER_9750;SEASHELLS;375.0;12
494900;Caesar;Paris;MAGNIFICENT_MACARONS;SEASHELLS;700.0;5
494900;Charlie;Paris;MAGNIFICENT_MACARONS;SEASHELLS;700.0;2
495000;Paris;Caesar;DJEMBES;SEASHELLS;13306.0;1
495000;Paris;Charlie;KELP;SEASHELLS;2051.0;1
495000;Paris;Charlie;SQUID_INK;SEASHELLS;1816.0;1
495100;Camilla;Paris;KELP;SEASHELLS;2048.0;1
495100;Camilla;Paris;SQUID_INK;SEASHELLS;1813.0;1
495200;Caesar;Paris;CROISSANTS;SEASHELLS;4257.0;7
495200;Camilla;Paris;KELP;SEASHELLS;2048.0;2
495200;Camilla;Paris;SQUID_INK;SEASHELLS;1812.0;2
495400;Paris;Caesar;DJEMBES;SEASHELLS;13309.0;2
495500;Caesar;Paris;CROISSANTS;SEASHELLS;4256.0;5
495800;Camilla;Caesar;VOLCANIC_ROCK_VOUCHER_10000;SEASHELLS;146.0;12
495800;Caesar;Caesar;VOLCANIC_ROCK_VOUCHER_10000;SEASHELLS;146.0;2
495800;Camilla;Caesar;VOLCANIC_ROCK_VOUCHER_10250;SEASHELLS;28.0;12
495800;Caesar;Caesar;VOLCANIC_ROCK_VOUCHER_10250;SEASHELLS;28.0;2
495800;Camilla;Caesar;VOLCANIC_ROCK_VOUCHER_10500;SEASHELLS;3.0;12
495800;Caesar;Caesar;VOLCANIC_ROCK_VOUCHER_10500;SEASHELLS;3.0;2
495800;Camilla;Caesar;VOLCANIC_ROCK_VOUCHER_9500;SEASHELLS;620.0;12
495800;Caesar;Caesar;VOLCANIC_ROCK_VOUCHER_9500;SEASHELLS;620.0;2
495800;Camilla;Caesar;VOLCANIC_ROCK_VOUCHER_9750;SEASHELLS;373.0;12
495800;Caesar;Caesar;VOLCANIC_ROCK_VOUCHER_9750;SEASHELLS;373.0;2
495900;Caesar;Paris;JAMS;SEASHELLS;6474.0;4
496000;Paris;Charlie;KELP;SEASHELLS;2050.0;1
496000;Paris;Charlie;SQUID_INK;SEASHELLS;1811.0;1
496100;Paris;Caesar;JAMS;SEASHELLS;6475.0;6
496100;Paris;Charlie;KELP;SEASHELLS;2052.0;2
496100;Pablo;Charlie;RAINFOREST_RESIN;SEASHELLS;10002.0;5
496100;Paris;Charlie;SQUID_INK;SEASHELLS;1812.0;2
496100;Camilla;Caesar;VOLCANIC_ROCK_VOUCHER_10000;SEASHELLS;145.0;13
496100;Camilla;Caesar;VOLCANIC_ROCK_VOUCHER_10250;SEASHELLS;27.0;13
496100;Camilla;Caesar;VOLCANIC_ROCK_VOUCHER_10500;SEASHELLS;3.0;13
496100;Camilla;Caesar;VOLCANIC_ROCK_VOUCHER_9500;SEASHELLS;617.0;13
496100;Camilla;Caesar;VOLCANIC_ROCK_VOUCHER_9750;SEASHELLS;370.0;13
496200;Paris;Caesar;CROISSANTS;SEASHELLS;4258.0;8
496200;Charlie;Penelope;RAINFOREST_RESIN;SEASHELLS;9992.0;5
496300;Paris;Caesar;DJEMBES;SEASHELLS;13306.0;3
496300;Paris;Charlie;MAGNIFICENT_MACARONS;SEASHELLS;714.0;5
496300;Pablo;Charlie;SQUID_INK;SEASHELLS;1814.0;4
496400;Paris;Caesar;JAMS;SEASHELLS;6477.0;10
496500;Caesar;Camilla;DJEMBES;SEASHELLS;13304.0;4
496600;Penelope;Charlie;RAINFOREST_RESIN;SEASHELLS;10008.0;8
496600;Paris;Charlie;RAINFOREST_RESIN;SEASHELLS;10001.0;1
496700;Paris;Charlie;KELP;SEASHELLS;2052.0;1
496700;Paris;Charlie;RAINFOREST_RESIN;SEASHELLS;10008.0;1
496700;Paris;Charlie;SQUID_INK;SEASHELLS;1814.0;1
496800;Paris;Caesar;DJEMBES;SEASHELLS;13308.0;4
496900;Gary;Camilla;KELP;SEASHELLS;2050.0;8
496900;Gary;Camilla;SQUID_INK;SEASHELLS;1815.0;8
497000;Paris;Caesar;CROISSANTS;SEASHELLS;4256.0;5
497100;Paris;Caesar;CROISSANTS;SEASHELLS;4256.0;5
497100;Penelope;Camilla;RAINFOREST_RESIN;SEASHELLS;10003.0;7
497100;Charlie;Paris;RAINFOREST_RESIN;SEASHELLS;9992.0;2
497100;Caesar;Caesar;VOLCANIC_ROCK;SEASHELLS;10121.0;5
497100;Camilla;Penelope;VOLCANIC_ROCK_VOUCHER_10000;SEASHELLS;152.0;13
497100;Caesar;Penelope;VOLCANIC_ROCK_VOUCHER_10000;SEASHELLS;152.0;1
497100;Camilla;Penelope;VOLCANIC_ROCK_VOUCHER_9500;SEASHELLS;621.0;13
497100;Caesar;Penelope;VOLCANIC_ROCK_VOUCHER_9500;SEASHELLS;621.0;1
497100;Camilla;Penelope;VOLCANIC_ROCK_VOUCHER_9750;SEASHELLS;374.0;13
497100;Caesar;Penelope;VOLCANIC_ROCK_VOUCHER_9750;SEASHELLS;374.0;1
497500;Paris;Caesar;CROISSANTS;SEASHELLS;4256.0;8
497500;Caesar;Camilla;JAMS;SEASHELLS;6474.0;9
497500;Penelope;Charlie;RAINFOREST_RESIN;SEASHELLS;10008.0;7
497600;Caesar;Penelope;KELP;SEASHELLS;2050.0;6
497600;Caesar;Penelope;SQUID_INK;SEASHELLS;1816.0;6
497700;Caesar;Camilla;DJEMBES;SEASHELLS;13306.0;11
497800;Charlie;Camilla;SQUID_INK;SEASHELLS;1818.0;2
497900;Paris;Charlie;KELP;SEASHELLS;2051.0;1
497900;Paris;Charlie;SQUID_INK;SEASHELLS;1822.0;1
498000;Caesar;Paris;JAMS;SEASHELLS;6474.0;10
498000;Camilla;Caesar;VOLCANIC_ROCK_VOUCHER_10000;SEASHELLS;150.0;10
498000;Camilla;Caesar;VOLCANIC_ROCK_VOUCHER_10250;SEASHELLS;27.0;10
498000;Camilla;Caesar;VOLCANIC_ROCK_VOUCHER_10500;SEASHELLS;3.0;10
498000;Camilla;Caesar;VOLCANIC_ROCK_VOUCHER_9500;SEASHELLS;617.0;10
498000;Camilla;Caesar;VOLCANIC_ROCK_VOUCHER_9750;SEASHELLS;371.0;10
498100;Charlie;Penelope;KELP;SEASHELLS;2048.0;14
498100;Paris;Charlie;KELP;SEASHELLS;2052.0;2
498100;Charlie;Penelope;SQUID_INK;SEASHELLS;1819.0;14
498100;Paris;Charlie;SQUID_INK;SEASHELLS;1822.0;2
498200;Charlie;Paris;KELP;SEASHELLS;2049.0;1
498200;Charlie;Paris;SQUID_INK;SEASHELLS;1820.0;1
498300;Paris;Caesar;RAINFOREST_RESIN;SEASHELLS;10001.0;1
498400;Paris;Charlie;KELP;SEASHELLS;2052.0;1
498400;Charlie;Penelope;RAINFOREST_RESIN;SEASHELLS;9992.0;6
498400;Paris;Charlie;SQUID_INK;SEASHELLS;1822.0;1
498600;Paris;Charlie;RAINFOREST_RESIN;SEASHELLS;10001.0;1
498600;Paris;Charlie;SQUID_INK;SEASHELLS;1821.0;1
498600;Camilla;Pablo;VOLCANIC_ROCK_VOUCHER_10000;SEASHELLS;137.0;14
498600;Camilla;Pablo;VOLCANIC_ROCK_VOUCHER_10250;SEASHELLS;25.0;14
498600;Camilla;Pablo;VOLCANIC_ROCK_VOUCHER_10500;SEASHELLS;2.0;14
498600;Camilla;Pablo;VOLCANIC_ROCK_VOUCHER_9500;SEASHELLS;608.0;14
498600;Camilla;Pablo;VOLCANIC_ROCK_VOUCHER_9750;SEASHELLS;361.0;14
498700;Paris;Charlie;KELP;SEASHELLS;2051.0;1
498800;Paris;Charlie;KELP;SEASHELLS;2051.0;1
498800;Paris;Charlie;SQUID_INK;SEASHELLS;1823.0;1
499000;Caesar;Camilla;DJEMBES;SEASHELLS;13310.0;9
499000;Paris;Penelope;RAINFOREST_RESIN;SEASHELLS;10001.0;1
499600;Paris;Charlie;KELP;SEASHELLS;2050.0;1
499600;Paris;Caesar;RAINFOREST_RESIN;SEASHELLS;10001.0;1
499600;Paris;Charlie;SQUID_INK;SEASHELLS;1819.0;1
499800;Caesar;Paris;MAGNIFICENT_MACARONS;SEASHELLS;681.0;4
500100;Camilla;Pablo;PICNIC_BASKET1;SEASHELLS;58172.0;5
500100;Camilla;Penelope;PICNIC_BASKET1;SEASHELLS;58172.0;9
500100;Camilla;Pablo;PICNIC_BASKET2;SEASHELLS;30009.0;5
500100;Camilla;Penelope;PICNIC_BASKET2;SEASHELLS;30009.0;9
500400;Charlie;Paris;KELP;SEASHELLS;2048.0;1
500400;Penelope;Charlie;KELP;SEASHELLS;2052.0;7
500400;Pablo;Caesar;RAINFOREST_RESIN;SEASHELLS;10002.0;3
500400;Penelope;Paris;SQUID_INK;SEASHELLS;1816.0;1
500500;Paris;Caesar;CROISSANTS;SEASHELLS;4253.0;5
500500;Penelope;Caesar;PICNIC_BASKET1;SEASHELLS;58178.0;2
500500;Penelope;Caesar;PICNIC_BASKET2;SEASHELLS;30010.0;2
500500;Camilla;Caesar;VOLCANIC_ROCK_VOUCHER_10000;SEASHELLS;145.0;12
500500;Caesar;Caesar;VOLCANIC_ROCK_VOUCHER_10000;SEASHELLS;145.0;2
500500;Camilla;Caesar;VOLCANIC_ROCK_VOUCHER_10250;SEASHELLS;26.0;12
500500;Caesar;Caesar;VOLCANIC_ROCK_VOUCHER_10250;SEASHELLS;26.0;2
500500;Camilla;Caesar;VOLCANIC_ROCK_VOUCHER_10500;SEASHELLS;2.0;12
500500;Caesar;Caesar;VOLCANIC_ROCK_VOUCHER_10500;SEASHELLS;2.0;2
500500;Camilla;Caesar;VOLCANIC_ROCK_VOUCHER_9500;SEASHELLS;613.0;12
500500;Caesar;Caesar;VOLCANIC_ROCK_VOUCHER_9500;SEASHELLS;613.0;2
500500;Camilla;Caesar;VOLCANIC_ROCK_VOUCHER_9750;SEASHELLS;365.0;12
500500;Caesar;Caesar;VOLCANIC_ROCK_VOUCHER_9750;SEASHELLS;365.0;2
500800;Caesar;Paris;DJEMBES;SEASHELLS;13302.0;2
501000;Caesar;Camilla;CROISSANTS;SEASHELLS;4252.0;4
501000;Paris;Caesar;JAMS;SEASHELLS;6472.0;5
501000;Charlie;Paris;KELP;SEASHELLS;2048.0;1
501000;Charlie;Paris;SQUID_INK;SEASHELLS;1818.0;1
501100;Paris;Charlie;SQUID_INK;SEASHELLS;1821.0;1
501300;Paris;Charlie;KELP;SEASHELLS;2052.0;2
501300;Gina;Charlie;RAINFOREST_RESIN;SEASHELLS;10003.0;9
501300;Paris;Charlie;SQUID_INK;SEASHELLS;1821.0;2
501600;Camilla;Penelope;PICNIC_BASKET1;SEASHELLS;58178.0;7
501600;Charlie;Penelope;PICNIC_BASKET2;SEASHELLS;30005.0;7
501700;Caesar;Paris;JAMS;SEASHELLS;6470.0;4
501700;Charlie;Paris;KELP;SEASHELLS;2048.0;1
501700;Charlie;Paris;SQUID_INK;SEASHELLS;1818.0;1
501800;Caesar;Paris;CROISSANTS;SEASHELLS;4252.0;5
