combined_timestamp,day,timestamp,S,mid,intrinsic,time_value,raw_iv,tte_days
389600,0,389600,5268.0,1268.5,1268.0,0.5,0.7068908325753716,7.610399999999999
389700,0,389700,5267.0,1267.5,1267.0,0.5,0.7064644778425964,7.6103
389900,0,389900,5265.5,1265.5,1265.5,0.0,0.15625096875,7.610100000000001
390000,0,390000,5266.0,1266.5,1266.0,0.5,0.7060472803372049,7.61
390100,0,390100,5267.0,1267.5,1267.0,0.5,0.7064830437544082,7.6099
390200,0,390200,5267.0,1267.5,1267.0,0.5,0.7064876863965142,7.609800000000001
390300,0,390300,5267.0,1267.0,1267.0,0.0,0.15625096875,7.6097
390400,0,390400,5266.0,1266.5,1266.0,0.5,0.7060658369357926,7.6096
390500,0,390500,5266.0,1266.0,1266.0,0.0,0.15625096875,7.609500000000001
390600,0,390600,5264.0,1264.5,1264.0,0.5,0.7052124941710185,7.6094
390700,0,390700,5265.0,1265.0,1265.0,0.0,0.15625096875,7.6093
390800,0,390800,5265.0,1265.0,1265.0,0.0,0.15625096875,7.6091999999999995
390900,0,390900,5265.5,1265.5,1265.5,0.0,0.15625096875,7.6091
391000,0,391000,5265.0,1265.0,1265.0,0.0,0.15625096875,7.609
391100,0,391100,5266.0,1266.0,1266.0,0.0,0.15625096875,7.608899999999999
391200,0,391200,5266.0,1266.5,1266.0,0.5,0.7061029547895803,7.6088000000000005
391300,0,391300,5266.0,1266.5,1266.0,0.5,0.7061075951033804,7.6087
391500,0,391500,5265.5,1265.5,1265.5,0.0,0.15625096875,7.6085
391600,0,391600,5266.0,1266.0,1266.0,0.0,0.15625096875,7.6084
391700,0,391700,5266.0,1266.0,1266.0,0.0,0.15625096875,7.608300000000001
391800,0,391800,5265.0,1265.0,1265.0,0.0,0.15625096875,7.6082
392000,0,392000,5263.5,1263.5,1263.5,0.0,0.15625096875,7.6080000000000005
392100,0,392100,5264.0,1264.0,1264.0,0.0,0.15625096875,7.6079
392200,0,392200,5265.0,1265.0,1265.0,0.0,0.15625096875,7.6078
392300,0,392300,5266.0,1266.0,1266.0,0.0,0.15625096875,7.6077
392400,0,392400,5265.5,1265.5,1265.5,0.0,0.15625096875,7.6076
392500,0,392500,5264.0,1264.0,1264.0,0.0,0.15625096875,7.6075
392600,0,392600,5263.0,1263.5,1263.0,0.5,0.7048736511464646,7.6074
392700,0,392700,5262.5,1262.5,1262.5,0.0,0.15625096875,7.607300000000001
392800,0,392800,5262.0,1262.0,1262.0,0.0,0.15625096875,7.6072
392900,0,392900,5262.5,1262.5,1262.5,0.0,0.15625096875,7.607099999999999
393000,0,393000,5262.0,1262.5,1262.0,0.5,0.7044605188632981,7.607000000000001
393100,0,393100,5261.5,1261.5,1261.5,0.0,0.15625096875,7.6068999999999996
393500,0,393500,5262.0,1262.5,1262.0,0.5,0.7044836715378726,7.606499999999999
393600,0,393600,5264.0,1264.0,1264.0,0.0,0.15625096875,7.6064
393800,0,393800,5264.0,1264.5,1264.0,0.5,0.705360823559505,7.6062
394100,0,394100,5264.0,1264.5,1264.0,0.5,0.7053747351876811,7.6059
394300,0,394300,5261.0,1261.5,1261.0,0.5,0.7040889072605101,7.6057
394500,0,394500,5261.5,1261.5,1261.5,0.0,0.15625096875,7.605500000000001
394600,0,394600,5261.0,1261.5,1261.0,0.5,0.7041027932773203,7.6054
394700,0,394700,5259.5,1259.5,1259.5,0.0,0.15625096875,7.605299999999999
394800,0,394800,5260.0,1260.5,1260.0,0.5,0.7036801079547554,7.605200000000001
395000,0,395000,5261.0,1261.5,1261.0,0.5,0.7041213102947068,7.605
395100,0,395100,5263.0,1263.0,1263.0,0.0,0.15625096875,7.6049
395300,0,395300,5264.0,1264.0,1264.0,0.0,0.15625096875,7.6047
395400,0,395400,5264.0,1264.5,1264.0,0.5,0.705435024342491,7.6046
395600,0,395600,5263.5,1263.5,1263.5,0.0,0.15625096875,7.6044
395700,0,395700,5263.0,1263.5,1263.0,0.5,0.7050173122814798,7.604299999999999
395800,0,395800,5263.0,1263.5,1263.0,0.5,0.7050219479386678,7.6042
395900,0,395900,5264.0,1264.0,1264.0,0.0,0.15625096875,7.6041
396000,0,396000,5263.5,1263.5,1263.5,0.0,0.15625096875,7.604000000000001
396100,0,396100,5263.5,1263.5,1263.5,0.0,0.15625096875,7.6039
396200,0,396200,5262.0,1262.5,1262.0,0.5,0.7046087388214043,7.6038
396300,0,396300,5262.0,1262.5,1262.0,0.5,0.7046133721502863,7.603700000000001
396400,0,396400,5262.0,1262.5,1262.0,0.5,0.7046180054791684,7.6036
396500,0,396500,5261.5,1261.5,1261.5,0.0,0.15625096875,7.6035
396600,0,396600,5262.0,1262.5,1262.0,0.5,0.7046272721369324,7.603400000000001
396700,0,396700,5263.0,1263.0,1263.0,0.0,0.15625096875,7.6033
396800,0,396800,5263.0,1263.5,1263.0,0.5,0.7050683091671598,7.6032
396900,0,396900,5264.0,1264.0,1264.0,0.0,0.15625096875,7.6030999999999995
397000,0,397000,5263.5,1263.5,1263.5,0.0,0.15625096875,7.603
397200,0,397200,5261.0,1261.0,1261.0,0.0,0.15625096875,7.602799999999999
397300,0,397300,5261.0,1261.5,1261.0,0.5,0.7042278093381206,7.6027000000000005
397400,0,397400,5261.0,1261.0,1261.0,0.0,0.15625096875,7.6026
397500,0,397500,5261.5,1261.5,1261.5,0.0,0.15625096875,7.602499999999999
397600,0,397600,5262.0,1262.5,1262.0,0.5,0.7046736124106707,7.6024
397800,0,397800,5264.0,1264.5,1264.0,0.5,0.7055463662623244,7.602199999999999
397900,0,397900,5263.0,1263.0,1263.0,0.0,0.15625096875,7.6021
398000,0,398000,5260.0,1260.0,1260.0,0.0,0.15625096875,7.602
398100,0,398100,5261.0,1261.5,1261.0,0.5,0.7042648619993415,7.6019000000000005
398200,0,398200,5262.5,1262.5,1262.5,0.0,0.15625096875,7.6018
398400,0,398400,5261.5,1261.5,1261.5,0.0,0.15625096875,7.6016
398500,0,398500,5261.5,1261.5,1261.5,0.0,0.15625096875,7.6015
398700,0,398700,5263.0,1263.5,1263.0,0.5,0.7051564239066277,7.6013
398800,0,398800,5264.0,1264.5,1264.0,0.5,0.7055927763852416,7.601200000000001
398900,0,398900,5263.5,1263.5,1263.5,0.0,0.15625096875,7.6011
399000,0,399000,5263.0,1263.5,1263.0,0.5,0.7051703401914156,7.600999999999999
399100,0,399100,5263.0,1263.5,1263.0,0.5,0.7051749781769097,7.600900000000001
399200,0,399200,5263.5,1263.5,1263.5,0.0,0.15625096875,7.6008
399300,0,399300,5264.0,1264.5,1264.0,0.5,0.7056159826108533,7.600699999999999
399400,0,399400,5263.5,1263.5,1263.5,0.0,0.15625096875,7.6006
399500,0,399500,5263.0,1263.5,1263.0,0.5,0.7051935347754977,7.6005
399600,0,399600,5262.5,1262.5,1262.5,0.0,0.15625096875,7.600399999999999
399700,0,399700,5261.5,1261.5,1261.5,0.0,0.15625096875,7.6003
399800,0,399800,5260.5,1260.5,1260.5,0.0,0.15625096875,7.6002
399900,0,399900,5259.0,1259.5,1259.0,0.5,0.7034839668031567,7.6001
400000,0,400000,5259.0,1259.5,1259.0,0.5,0.7034885931471209,7.6
400100,0,400100,5259.0,1259.5,1259.0,0.5,0.703493221819391,7.5999
400300,0,400300,5259.5,1259.5,1259.5,0.0,0.15625096875,7.599700000000001
400500,0,400500,5261.0,1261.5,1261.0,0.5,0.7043760618925106,7.5995
400600,0,400600,5261.0,1261.0,1261.0,0.0,0.15625096875,7.599400000000001
400700,0,400700,5261.0,1261.5,1261.0,0.5,0.7043853308785806,7.5993
400800,0,400800,5261.0,1261.0,1261.0,0.0,0.15625096875,7.599199999999999
401000,0,401000,5260.5,1260.5,1260.5,0.0,0.15625096875,7.599
401100,0,401100,5261.0,1261.5,1261.0,0.5,0.7044038688507206,7.5989
401200,0,401200,5261.0,1261.5,1261.0,0.5,0.7044085045079087,7.5988
401300,0,401300,5261.0,1261.5,1261.0,0.5,0.7044131401650966,7.5987
401400,0,401400,5263.0,1263.0,1263.0,0.0,0.15625096875,7.5986
401500,0,401500,5264.5,1264.5,1264.5,0.0,0.15625096875,7.5985
401600,0,401600,5264.5,1264.5,1264.5,0.0,0.15625096875,7.5984
401700,0,401700,5264.0,1264.5,1264.0,0.5,0.7057274130063138,7.5983
401800,0,401800,5265.0,1265.0,1265.0,0.0,0.15625096875,7.598199999999999
401900,0,401900,5265.5,1265.5,1265.5,0.0,0.15625096875,7.5981
402000,0,402000,5264.5,1264.5,1264.5,0.0,0.15625096875,7.598
402100,0,402100,5263.0,1263.0,1263.0,0.0,0.15625096875,7.597900000000001
402200,0,402200,5263.0,1263.5,1263.0,0.5,0.7053188232480965,7.5978
402400,0,402400,5263.0,1263.0,1263.0,0.0,0.15625096875,7.597600000000001
402500,0,402500,5262.0,1262.5,1262.0,0.5,0.7049008154922269,7.5975
402600,0,402600,5262.0,1262.5,1262.0,0.5,0.7049054534777208,7.5974
402800,0,402800,5259.0,1259.5,1259.0,0.5,0.7036182192537435,7.5972
403000,0,403000,5257.0,1257.0,1257.0,0.0,0.15625096875,7.597
403100,0,403100,5257.0,1257.0,1257.0,0.0,0.15625096875,7.5969
403400,0,403400,5258.0,1258.0,1258.0,0.0,0.15625096875,7.596600000000001
403500,0,403500,5258.0,1258.5,1258.0,0.5,0.7032182186162528,7.5965
403600,0,403600,5259.5,1259.5,1259.5,0.0,0.15625096875,7.596399999999999
403800,0,403800,5261.0,1261.0,1261.0,0.0,0.15625096875,7.5962
403900,0,403900,5261.0,1261.5,1261.0,0.5,0.7045336835501269,7.596099999999999
404000,0,404000,5262.0,1262.0,1262.0,0.0,0.15625096875,7.596
404200,0,404200,5263.0,1263.5,1263.0,0.5,0.7054116737619089,7.5958000000000006
404300,0,404300,5263.0,1263.0,1263.0,0.0,0.15625096875,7.5957
404400,0,404400,5263.0,1263.0,1263.0,0.0,0.15625096875,7.5956
404500,0,404500,5262.5,1262.5,1262.5,0.0,0.15625096875,7.5955
404700,0,404700,5262.5,1262.5,1262.5,0.0,0.15625096875,7.5953
404800,0,404800,5262.0,1262.5,1262.0,0.5,0.7050075357247081,7.5952
404900,0,404900,5263.5,1263.5,1263.5,0.0,0.15625096875,7.595100000000001
405000,0,405000,5263.5,1263.5,1263.5,0.0,0.15625096875,7.595
405200,0,405200,5263.0,1263.5,1263.0,0.5,0.705458111824498,7.594800000000001
405300,0,405300,5263.0,1263.0,1263.0,0.0,0.15625096875,7.5947
405400,0,405400,5263.0,1263.5,1263.0,0.5,0.7054674017653217,7.594599999999999
405600,0,405600,5263.5,1263.5,1263.5,0.0,0.15625096875,7.5944
405700,0,405700,5262.0,1262.5,1262.0,0.5,0.7050493101904375,7.594299999999999
405800,0,405800,5262.5,1262.5,1262.5,0.0,0.15625096875,7.5942
405900,0,405900,5265.0,1265.0,1265.0,0.0,0.15625096875,7.5941
406100,0,406100,5265.0,1265.5,1265.0,0.5,0.7063636435676097,7.5939
406200,0,406200,5265.5,1265.5,1265.5,0.0,0.15625096875,7.5938
406400,0,406400,5265.0,1265.0,1265.0,0.0,0.15625096875,7.593600000000001
406500,0,406500,5265.5,1265.5,1265.5,0.0,0.15625096875,7.5935
406600,0,406600,5265.0,1265.5,1265.0,0.5,0.7063868986876467,7.5934
406700,0,406700,5265.0,1265.5,1265.0,0.5,0.7063915506429765,7.593300000000001
406900,0,406900,5267.0,1267.0,1267.0,0.0,0.15625096875,7.5931
407000,0,407000,5268.0,1268.5,1268.0,0.5,0.7077003193688782,7.593000000000001
407100,0,407100,5268.0,1268.0,1268.0,0.0,0.15625096875,7.5929
407200,0,407200,5268.5,1268.5,1268.5,0.0,0.15625096875,7.5928
407300,0,407300,5269.5,1269.5,1269.5,0.0,0.15625096875,7.592700000000001
407400,0,407400,5270.0,1270.0,1270.0,0.0,0.15625096875,7.5926
407500,0,407500,5269.5,1269.5,1269.5,0.0,0.15625096875,7.5925
407600,0,407600,5270.0,1270.5,1270.0,0.5,0.7085909569386943,7.5924
407700,0,407700,5272.0,1272.0,1272.0,0.0,0.15625096875,7.5923
407800,0,407800,5272.5,1272.5,1272.5,0.0,0.15625096875,7.5922
407900,0,407900,5271.5,1271.5,1271.5,0.0,0.15625096875,7.592099999999999
408100,0,408100,5269.5,1269.5,1269.5,0.0,0.15625096875,7.5919
408300,0,408300,5269.0,1269.5,1269.0,0.5,0.7081923230168083,7.5917
408400,0,408400,5270.0,1270.0,1270.0,0.0,0.15625096875,7.5916
408600,0,408600,5270.5,1270.5,1270.5,0.0,0.15625096875,7.5914
408700,0,408700,5270.0,1270.5,1270.0,0.5,0.7086422914287402,7.5913
408800,0,408800,5269.0,1269.5,1269.0,0.5,0.7082156456577187,7.591200000000001
409000,0,409000,5272.0,1272.0,1272.0,0.0,0.15625096875,7.591
409100,0,409100,5272.5,1272.5,1272.5,0.0,0.15625096875,7.5909
409200,0,409200,5273.0,1273.0,1273.0,0.0,0.15625096875,7.5908
409300,0,409300,5272.0,1272.5,1272.0,0.5,0.709532612348944,7.5907
409400,0,409400,5273.0,1273.0,1273.0,0.0,0.15625096875,7.590599999999999
409500,0,409500,5272.0,1272.5,1272.0,0.5,0.7095419604974171,7.590500000000001
409600,0,409600,5271.0,1271.5,1271.0,0.5,0.7091155242739329,7.5904
409700,0,409700,5270.0,1270.0,1270.0,0.0,0.15625096875,7.590299999999999
409800,0,409800,5272.0,1272.0,1272.0,0.0,0.15625096875,7.5902
409900,0,409900,5269.0,1269.0,1269.0,0.0,0.15625096875,7.5901
410000,0,410000,5270.0,1270.5,1270.0,0.5,0.7087029763955655,7.589999999999999
410100,0,410100,5271.0,1271.0,1271.0,0.0,0.15625096875,7.5899
410200,0,410200,5272.0,1272.0,1272.0,0.0,0.15625096875,7.5898
410300,0,410300,5272.0,1272.0,1272.0,0.0,0.15625096875,7.589700000000001
410600,0,410600,5273.5,1273.5,1273.5,0.0,0.15625096875,7.5894
410800,0,410800,5271.5,1271.5,1271.5,0.0,0.15625096875,7.5892
410900,0,410900,5272.0,1272.5,1272.0,0.5,0.7096074045216465,7.5891
411000,0,411000,5271.0,1271.0,1271.0,0.0,0.15625096875,7.589000000000001
411200,0,411200,5270.0,1270.0,1270.0,0.0,0.15625096875,7.588799999999999
411300,0,411300,5271.0,1271.5,1271.0,0.5,0.7091949474472117,7.588700000000001
411700,0,411700,5272.0,1272.5,1272.0,0.5,0.7096448087570687,7.5883
411900,0,411900,5272.0,1272.0,1272.0,0.0,0.15625096875,7.5881
412000,0,412000,5273.0,1273.0,1273.0,0.0,0.15625096875,7.588
412200,0,412200,5272.0,1272.0,1272.0,0.0,0.15625096875,7.5878
412300,0,412300,5271.0,1271.0,1271.0,0.0,0.15625096875,7.5877
412400,0,412400,5271.5,1271.5,1271.5,0.0,0.15625096875,7.5876
412500,0,412500,5272.5,1272.5,1272.5,0.0,0.15625096875,7.5874999999999995
412700,0,412700,5270.5,1270.5,1270.5,0.0,0.15625096875,7.5873
412800,0,412800,5271.0,1271.0,1271.0,0.0,0.15625096875,7.587200000000001
412900,0,412900,5272.0,1272.0,1272.0,0.0,0.15625096875,7.5871
413000,0,413000,5271.5,1271.5,1271.5,0.0,0.15625096875,7.587
413100,0,413100,5270.5,1270.5,1270.5,0.0,0.15625096875,7.586900000000001
413300,0,413300,5267.5,1267.5,1267.5,0.0,0.15625096875,7.5867
413400,0,413400,5266.0,1266.5,1266.0,0.5,0.7071353023740077,7.586600000000001
413600,0,413600,5265.0,1265.5,1265.0,0.5,0.7067127171685994,7.5864
413700,0,413700,5265.0,1265.5,1265.0,0.5,0.7067173737805412,7.5863
413800,0,413800,5264.0,1264.0,1264.0,0.0,0.15625096875,7.5862
413900,0,413900,5264.0,1264.0,1264.0,0.0,0.15625096875,7.5861
414100,0,414100,5264.0,1264.5,1264.0,0.5,0.7063039737421881,7.5859
414200,0,414200,5264.5,1264.5,1264.5,0.0,0.15625096875,7.5858
414400,0,414400,5264.0,1264.0,1264.0,0.0,0.15625096875,7.5856
414600,0,414600,5264.0,1264.0,1264.0,0.0,0.15625096875,7.585400000000001
414700,0,414700,5262.0,1262.5,1262.0,0.5,0.7054674599729711,7.5853
414800,0,414800,5263.5,1263.5,1263.5,0.0,0.15625096875,7.5852
415200,0,415200,5265.0,1265.5,1265.0,0.5,0.7067872532276451,7.5848
415300,0,415300,5267.0,1267.0,1267.0,0.0,0.15625096875,7.5847
415500,0,415500,5264.5,1264.5,1264.5,0.0,0.15625096875,7.584499999999999
415600,0,415600,5263.0,1263.5,1263.0,0.5,0.7059416218122463,7.5844
415900,0,415900,5263.0,1263.5,1263.0,0.5,0.7059555846631538,7.5841
416100,0,416100,5263.0,1263.5,1263.0,0.5,0.7059648932304253,7.583899999999999
416200,0,416200,5262.5,1262.5,1262.5,0.0,0.15625096875,7.5838
416300,0,416300,5262.5,1262.5,1262.5,0.0,0.15625096875,7.5837
416500,0,416500,5265.0,1265.5,1265.0,0.5,0.7068478310923954,7.5835
416600,0,416600,5264.5,1264.5,1264.5,0.0,0.15625096875,7.5834
417000,0,417000,5265.0,1265.5,1265.0,0.5,0.706871135106858,7.583
417100,0,417100,5265.5,1265.5,1265.5,0.0,0.15625096875,7.582900000000001
417200,0,417200,5265.0,1265.0,1265.0,0.0,0.15625096875,7.5828
417300,0,417300,5263.0,1263.0,1263.0,0.0,0.15625096875,7.5827
417500,0,417500,5263.0,1263.0,1263.0,0.0,0.15625096875,7.5825
417600,0,417600,5264.0,1264.5,1264.0,0.5,0.7064669668016794,7.582399999999999
417700,0,417700,5265.5,1265.5,1265.5,0.0,0.15625096875,7.582300000000001
417800,0,417800,5265.0,1265.5,1265.0,0.5,0.7069084252552875,7.5822
418000,0,418000,5265.5,1265.5,1265.5,0.0,0.15625096875,7.582
418100,0,418100,5265.5,1265.5,1265.5,0.0,0.15625096875,7.5819
418200,0,418200,5266.5,1266.5,1266.5,0.0,0.15625096875,7.5818
418300,0,418300,5266.5,1266.5,1266.5,0.0,0.15625096875,7.5817
418400,0,418400,5265.5,1265.5,1265.5,0.0,0.15625096875,7.5816
418500,0,418500,5267.0,1267.5,1267.0,0.5,0.7078050372582246,7.5815
418600,0,418600,5268.0,1268.5,1268.0,0.5,0.7082415247785852,7.5813999999999995
418700,0,418700,5269.0,1269.5,1269.0,0.5,0.7086779051968706,7.5813
418800,0,418800,5269.0,1269.5,1269.0,0.5,0.7086825781069541,7.5812
418900,0,418900,5268.0,1268.0,1268.0,0.0,0.15625096875,7.581100000000001
419000,0,419000,5266.0,1266.5,1266.0,0.5,0.7073964312018655,7.581
419100,0,419100,5265.5,1265.5,1265.5,0.0,0.15625096875,7.5809
419200,0,419200,5265.0,1265.5,1265.0,0.5,0.706973696984875,7.580800000000001
419300,0,419300,5265.0,1265.0,1265.0,0.0,0.15625096875,7.5807
419400,0,419400,5264.0,1264.0,1264.0,0.0,0.15625096875,7.5806000000000004
419500,0,419500,5264.5,1264.5,1264.5,0.0,0.15625096875,7.580500000000001
419600,0,419600,5263.0,1263.5,1263.0,0.5,0.7061278513653271,7.5804
419700,0,419700,5263.0,1263.5,1263.0,0.5,0.7061325079772687,7.5803
419800,0,419800,5261.5,1261.5,1261.5,0.0,0.15625096875,7.5802
420100,0,420100,5262.0,1262.5,1262.0,0.5,0.7057187051419826,7.579899999999999
420300,0,420300,5262.0,1262.0,1262.0,0.0,0.15625096875,7.5797
420400,0,420400,5263.0,1263.5,1263.0,0.5,0.7061651135740847,7.579599999999999
420500,0,420500,5264.5,1264.5,1264.5,0.0,0.15625096875,7.5795
420600,0,420600,5264.0,1264.0,1264.0,0.0,0.15625096875,7.5794
420700,0,420700,5264.0,1264.5,1264.0,0.5,0.7066114265456424,7.579300000000001
420800,0,420800,5263.0,1263.5,1263.0,0.5,0.7061837493350758,7.5792
420900,0,420900,5264.5,1264.5,1264.5,0.0,0.15625096875,7.5791
421000,0,421000,5266.0,1266.0,1266.0,0.0,0.15625096875,7.579000000000001
421200,0,421200,5267.0,1267.0,1267.0,0.0,0.15625096875,7.5788
421300,0,421300,5267.0,1267.0,1267.0,0.0,0.15625096875,7.5787
421400,0,421400,5266.0,1266.0,1266.0,0.0,0.15625096875,7.5786
421500,0,421500,5266.0,1266.0,1266.0,0.0,0.15625096875,7.5785
421600,0,421600,5265.0,1265.5,1265.0,0.5,0.7070856326227308,7.5784
421700,0,421700,5265.0,1265.0,1265.0,0.0,0.15625096875,7.5783
421800,0,421800,5266.5,1266.5,1266.5,0.0,0.15625096875,7.5782
421900,0,421900,5266.5,1266.5,1266.5,0.0,0.15625096875,7.578099999999999
422000,0,422000,5268.5,1268.5,1268.5,0.0,0.15625096875,7.578000000000001
422200,0,422200,5266.5,1266.5,1266.5,0.0,0.15625096875,7.577799999999999
422300,0,422300,5266.5,1266.5,1266.5,0.0,0.15625096875,7.5777
422400,0,422400,5266.5,1266.5,1266.5,0.0,0.15625096875,7.5776
422500,0,422500,5266.5,1266.5,1266.5,0.0,0.15625096875,7.577499999999999
422800,0,422800,5269.0,1269.0,1269.0,0.0,0.15625096875,7.5772
422900,0,422900,5267.0,1267.0,1267.0,0.0,0.15625096875,7.5771
423100,0,423100,5266.0,1266.5,1266.0,0.5,0.7075877969979177,7.5769
423200,0,423200,5265.0,1265.5,1265.0,0.5,0.7071602874253808,7.576800000000001
423600,0,423600,5264.0,1264.5,1264.0,0.5,0.706746649899819,7.5764
423700,0,423700,5263.5,1263.5,1263.5,0.0,0.15625096875,7.576299999999999
423800,0,423800,5263.5,1263.5,1263.5,0.0,0.15625096875,7.576200000000001
423900,0,423900,5263.5,1263.5,1263.5,0.0,0.15625096875,7.5761
424000,0,424000,5263.0,1263.5,1263.0,0.5,0.7063328750042046,7.575999999999999
424200,0,424200,5264.0,1264.5,1264.0,0.5,0.7067746361375888,7.5758
424300,0,424300,5266.0,1266.5,1266.0,0.5,0.707643836994331,7.5757
424400,0,424400,5267.5,1267.5,1267.5,0.0,0.15625096875,7.5756
424500,0,424500,5267.0,1267.5,1267.0,0.5,0.7080852814781033,7.5755
424600,0,424600,5265.5,1265.5,1265.5,0.0,0.15625096875,7.5754
424700,0,424700,5265.0,1265.5,1265.0,0.5,0.7072302972576197,7.5752999999999995
424800,0,424800,5265.0,1265.0,1265.0,0.0,0.15625096875,7.5752
425000,0,425000,5263.5,1263.5,1263.5,0.0,0.15625096875,7.575000000000001
425100,0,425100,5265.0,1265.5,1265.0,0.5,0.7072489702715059,7.5749
425200,0,425200,5265.0,1265.0,1265.0,0.0,0.15625096875,7.5748
425300,0,425300,5266.0,1266.0,1266.0,0.0,0.15625096875,7.574700000000001
425400,0,425400,5266.5,1266.5,1266.5,0.0,0.15625096875,7.5746
425500,0,425500,5266.5,1266.5,1266.5,0.0,0.15625096875,7.5745000000000005
425600,0,425600,5264.0,1264.5,1264.0,0.5,0.706839949776684,7.574400000000001
425700,0,425700,5265.5,1265.5,1265.5,0.0,0.15625096875,7.5743
425800,0,425800,5266.5,1266.5,1266.5,0.0,0.15625096875,7.5742
425900,0,425900,5264.5,1264.5,1264.5,0.0,0.15625096875,7.5741
426000,0,426000,5265.5,1265.5,1265.5,0.0,0.15625096875,7.574
426100,0,426100,5266.0,1266.0,1266.0,0.0,0.15625096875,7.5739
426300,0,426300,5263.0,1263.5,1263.0,0.5,0.7064401167772232,7.5737
426500,0,426500,5262.0,1262.5,1262.0,0.5,0.7060168284234116,7.573499999999999
426700,0,426700,5262.0,1262.0,1262.0,0.0,0.15625096875,7.5733
426800,0,426800,5260.5,1260.5,1260.5,0.0,0.15625096875,7.573199999999999
427000,0,427000,5260.0,1260.0,1260.0,0.0,0.15625096875,7.573
427200,0,427200,5257.5,1257.5,1257.5,0.0,0.15625096875,7.5728
427300,0,427300,5257.0,1257.5,1257.0,0.5,0.703889199144164,7.5727
427400,0,427400,5256.5,1256.5,1256.5,0.0,0.15625096875,7.5726
427700,0,427700,5258.0,1258.5,1258.0,0.5,0.7043410139027306,7.5723
427800,0,427800,5258.5,1258.5,1258.5,0.0,0.15625096875,7.5722
427900,0,427900,5258.0,1258.5,1258.0,0.5,0.7043503154850845,7.5721
428000,0,428000,5258.0,1258.5,1258.0,0.5,0.7043549674404146,7.571999999999999
428200,0,428200,5258.0,1258.5,1258.0,0.5,0.704364269022768,7.5718
428300,0,428300,5259.5,1259.5,1259.5,0.0,0.15625096875,7.571699999999999
428400,0,428400,5258.5,1258.5,1258.5,0.0,0.15625096875,7.5716
428500,0,428500,5256.0,1256.5,1256.0,0.5,0.7035116131082552,7.5715
429000,0,429000,5254.0,1254.5,1254.0,0.5,0.7026677418921703,7.571
429100,0,429100,5251.5,1251.5,1251.5,0.0,0.15625096875,7.5709
429500,0,429500,5250.0,1250.5,1250.0,0.5,0.7009553077751796,7.5705
429600,0,429600,5249.0,1249.5,1249.0,0.5,0.7005257353235526,7.570400000000001
429800,0,429800,5249.0,1249.5,1249.0,0.5,0.7005349903397868,7.570199999999999
430000,0,430000,5249.0,1249.5,1249.0,0.5,0.700544243027715,7.57
430400,0,430400,5250.0,1250.5,1250.0,0.5,0.7009969774671401,7.5696
430600,0,430600,5250.0,1250.5,1250.0,0.5,0.7010062371399863,7.5694
430700,0,430700,5250.5,1250.5,1250.5,0.0,0.15625096875,7.5693
430900,0,430900,5250.0,1250.5,1250.0,0.5,0.7010201301417145,7.5691
431000,0,431000,5250.5,1250.5,1250.5,0.0,0.15625096875,7.569
431200,0,431200,5253.5,1253.5,1253.5,0.0,0.15625096875,7.5687999999999995
431300,0,431300,5253.0,1253.5,1253.0,0.5,0.7023407103638066,7.5687
431400,0,431400,5253.0,1253.5,1253.0,0.5,0.7023453506776067,7.568600000000001
431500,0,431500,5252.5,1252.5,1252.5,0.0,0.15625096875,7.5685
431600,0,431600,5251.0,1251.5,1251.0,0.5,0.7014866900619947,7.5684000000000005
431700,0,431700,5251.0,1251.5,1251.0,0.5,0.7014913233908766,7.568300000000001
431800,0,431800,5249.0,1249.5,1249.0,0.5,0.7006275451587411,7.5682
431900,0,431900,5247.0,1247.5,1247.0,0.5,0.6997632942804932,7.5681
432000,0,432000,5246.5,1246.5,1246.5,0.0,0.15625096875,7.5680000000000005
432200,0,432200,5248.0,1248.5,1248.0,0.5,0.7002116701311409,7.5678
432300,0,432300,5247.5,1247.5,1247.5,0.0,0.15625096875,7.567699999999999
432400,0,432400,5246.0,1246.5,1246.0,0.5,0.6993517824982822,7.5676
432600,0,432600,5245.5,1245.5,1245.5,0.0,0.15625096875,7.567399999999999
432700,0,432700,5246.0,1246.0,1246.0,0.0,0.15625096875,7.5673
432800,0,432800,5246.5,1246.5,1246.5,0.0,0.15625096875,7.5672
432900,0,432900,5247.0,1247.0,1247.0,0.0,0.15625096875,7.567099999999999
433100,0,433100,5247.0,1247.5,1247.0,0.5,0.6998187778117793,7.5669
433200,0,433200,5248.5,1248.5,1248.5,0.0,0.15625096875,7.566800000000001
433600,0,433600,5245.5,1245.5,1245.5,0.0,0.15625096875,7.5664
433700,0,433700,5245.0,1245.5,1245.0,0.5,0.6989770789051654,7.5663
433800,0,433800,5244.5,1244.5,1244.5,0.0,0.15625096875,7.5662
433900,0,433900,5243.5,1243.5,1243.5,0.0,0.15625096875,7.5661
434100,0,434100,5244.5,1244.5,1244.5,0.0,0.15625096875,7.565899999999999
434200,0,434200,5244.0,1244.5,1244.0,0.5,0.6985652621148724,7.565800000000001
434300,0,434300,5244.0,1244.5,1244.0,0.5,0.6985698791456125,7.5657
434600,0,434600,5246.0,1246.5,1246.0,0.5,0.6994534596200307,7.5654
434700,0,434700,5246.5,1246.5,1246.5,0.0,0.15625096875,7.565299999999999
434800,0,434800,5246.5,1246.5,1246.5,0.0,0.15625096875,7.5652
