combined_timestamp,day,timestamp,product,S,K,voucher_price,tte_days,raw_iv,fair_iv,iv_residual
778900,0,778900,VEV_5400,5250.5,5400,17.5,7.2211,0.22586542800445833,0.24606693743353744,-0.020201509429079112
778900,0,778900,VEV_5500,5250.5,5500,8.5,7.2211,0.25205889578819485,0.2489572067061759,0.003101689082018938
779000,0,779000,VEV_5000,5252.5,5000,259.0,7.221000000000001,0.24914766072805528,0.24112023875984095,0.008027421968214321
779000,0,779000,VEV_5100,5252.5,5100,172.0,7.221000000000001,0.24531473402617518,0.24127277364787125,0.004041960378303927
779000,0,779000,VEV_5200,5252.5,5200,99.5,7.221000000000001,0.23920802758715182,0.24216695839871666,-0.0029589308115648416
779000,0,779000,VEV_5300,5252.5,5300,50.0,7.221000000000001,0.24065118387814627,0.2437604877731544,-0.003109303895008131
779000,0,779000,VEV_5400,5252.5,5400,18.0,7.221000000000001,0.22641083455125105,0.24601394944950147,-0.019603114898250423
779000,0,779000,VEV_5500,5252.5,5500,8.5,7.221000000000001,0.25052423976464855,0.2488905832808591,0.0016336564837894363
779100,0,779100,VEV_5000,5252.5,5000,258.0,7.2209,0.23942592974119026,0.24112024273703836,-0.0016943129958481018
779100,0,779100,VEV_5100,5252.5,5100,171.5,7.2209,0.24282779089248024,0.24127276812645698,0.0015550227660232618
779100,0,779100,VEV_5200,5252.5,5200,99.5,7.2209,0.2392096839585714,0.24216695387504011,-0.002957269916468719
779100,0,779100,VEV_5300,5252.5,5300,50.0,7.2209,0.24065285021762586,0.24376049414910284,-0.003107643931476972
779100,0,779100,VEV_5400,5252.5,5400,17.5,7.2209,0.2239598842630025,0.2460139760730446,-0.022054091810042087
779100,0,779100,VEV_5500,5252.5,5500,8.5,7.2209,0.2505259744981161,0.2488906389832249,0.0016353355148912008
779200,0,779200,VEV_5000,5250.5,5000,257.0,7.2208,0.24770513053308824,0.2411159479388138,0.006589182594274434
779200,0,779200,VEV_5100,5250.5,5100,170.0,7.2208,0.2434128473985636,0.24128321136764708,0.0021296360309165097
779200,0,779200,VEV_5200,5250.5,5200,98.5,7.2208,0.2400758725694635,0.24219185927414386,-0.002115986704680356
779200,0,779200,VEV_5300,5250.5,5300,49.5,7.2208,0.24170411739809378,0.24379959614079297,-0.0020954787426991917
779200,0,779200,VEV_5400,5250.5,5400,17.5,7.2208,0.2258701199047875,0.24606701883682813,-0.02019689893204063
779200,0,779200,VEV_5500,5250.5,5500,8.5,7.2208,0.25206413171176584,0.24895737591364944,0.003106755798116395
779300,0,779300,VEV_5000,5250.0,5000,256.0,7.220700000000001,0.24260439160804442,0.24111492094283216,0.001489470665212267
779300,0,779300,VEV_5100,5250.0,5100,170.0,7.220700000000001,0.24539673507072096,0.24128586289001708,0.004110872180703884
779300,0,779300,VEV_5200,5250.0,5200,97.5,7.220700000000001,0.2376236740909359,0.24219812819526135,-0.004574454104325443
779300,0,779300,VEV_5300,5250.0,5300,49.0,7.220700000000001,0.24064692911726315,0.24380942347505988,-0.0031624943577967246
779300,0,779300,VEV_5400,5250.0,5400,17.5,7.220700000000001,0.22634824539393977,0.2460803476201812,-0.019732102226241416
779300,0,779300,VEV_5500,5250.0,5500,8.5,7.220700000000001,0.2524497752870447,0.24897415109895174,0.0034756241880929684
779400,0,779400,VEV_5000,5248.5,5000,255.0,7.2206,0.24626015794515788,0.2411119381438358,0.005148219801322074
779400,0,779400,VEV_5100,5248.5,5100,168.5,7.2206,0.2439581079896758,0.24129393654786896,0.002664171441806834
779400,0,779400,VEV_5200,5248.5,5200,96.5,7.2206,0.23736345308412804,0.2422170539206089,-0.00485360083648087
779400,0,779400,VEV_5300,5248.5,5300,49.0,7.2206,0.24273320942869736,0.2438390044709513,-0.001105795042253943
779400,0,779400,VEV_5400,5248.5,5400,17.0,7.2206,0.2252835773574182,0.2461203942634793,-0.020836816906061095
779400,0,779400,VEV_5500,5248.5,5500,8.5,7.2206,0.25360272577382365,0.24902448055208135,0.0045782452217423
779500,0,779500,VEV_5000,5249.5,5000,255.5,7.2205,0.24225009663539585,0.2411139150023012,0.0011361816330946461
779500,0,779500,VEV_5100,5249.5,5100,169.0,7.2205,0.24246315489438114,0.24128852672730883,0.0011746281670723113
779500,0,779500,VEV_5200,5249.5,5200,97.5,7.2205,0.2387250823591206,0.2422044111738283,-0.003479328814707694
779500,0,779500,VEV_5300,5249.5,5300,49.0,7.2205,0.24134602794154875,0.24381927649837784,-0.002473248556829094
779500,0,779500,VEV_5400,5249.5,5400,17.0,7.2205,0.22433844331252883,0.24609372305979696,-0.021755279747268125
779500,0,779500,VEV_5500,5249.5,5500,8.5,7.2205,0.25283709145912525,0.24899100272702604,0.003846088732099212
779600,0,779600,VEV_5000,5250.5,5000,257.0,7.220400000000001,0.2477119916142271,0.24111596272050556,0.006596028893721545
779600,0,779600,VEV_5100,5250.5,5100,170.0,7.220400000000001,0.24341958973609784,0.24128318896707565,0.0021364007690221898
779600,0,779600,VEV_5200,5250.5,5200,98.5,7.220400000000001,0.24008252242959505,0.24219184166493446,-0.002109319235339413
779600,0,779600,VEV_5300,5250.5,5300,49.0,7.220400000000001,0.23995525838937987,0.24379962291909477,-0.0038443645297149
779600,0,779600,VEV_5400,5250.5,5400,17.5,7.220400000000001,0.2258763762812099,0.24606712738347555,-0.020190751102265647
779600,0,779600,VEV_5500,5250.5,5500,8.5,7.220400000000001,0.2520711137192961,0.24895760154284743,0.003113512176448646
779700,0,779700,VEV_5000,5249.5,5000,256.0,7.2203,0.24698979199293464,0.2411139221143381,0.005875869878596535
779700,0,779700,VEV_5100,5249.5,5100,169.0,7.2203,0.24246651296642716,0.24128851545118046,0.0011779975152466926
779700,0,779700,VEV_5200,5249.5,5200,97.5,7.2203,0.23872838862635878,0.24220440249354855,-0.0034760138671897645
779700,0,779700,VEV_5300,5249.5,5300,49.0,7.2203,0.24134937051580815,0.24381929020930768,-0.0024699196934995227
779700,0,779700,VEV_5400,5249.5,5400,17.0,7.2203,0.22434155029132782,0.24609377784972106,-0.021752227558393233
779700,0,779700,VEV_5500,5249.5,5500,8.5,7.2203,0.2528405930857863,0.24899111625049172,0.003849476835294602
779800,0,779800,VEV_5000,5250.5,5000,257.0,7.2202,0.24771542251859435,0.2411159701131567,0.006599452405437661
779800,0,779800,VEV_5100,5250.5,5100,170.0,7.2202,0.2434229610503841,0.2412831777665678,0.00213978328381631
779800,0,779800,VEV_5200,5250.5,5200,98.5,7.2202,0.2400858475415597,0.24219183285983356,-0.0021059853182738564
779800,0,779800,VEV_5300,5250.5,5300,49.5,7.2202,0.24171416003658225,0.24379963630912968,-0.002085476272547432
779800,0,779800,VEV_5400,5250.5,5400,17.5,7.2202,0.22587950465132003,0.24606718166062533,-0.020187677009305294
779800,0,779800,VEV_5500,5250.5,5500,8.5,7.2202,0.25207460486858035,0.24895771436569022,0.0031168905028901295
779900,0,779900,VEV_5000,5250.0,5000,256.0,7.2200999999999995,0.24261447171770706,0.24111494269824466,0.0014995290194624034
779900,0,779900,VEV_5100,5250.0,5100,170.0,7.2200999999999995,0.24540693130464386,0.24128582917444225,0.004121102130201615
779900,0,779900,VEV_5200,5250.0,5200,97.5,7.2200999999999995,0.23763354727240546,0.2421981019666926,-0.004564554694287154
779900,0,779900,VEV_5300,5250.0,5300,49.0,7.2200999999999995,0.2406569279544956,0.24380946412530513,-0.0031525361708095445
779900,0,779900,VEV_5400,5250.0,5400,17.5,7.2200999999999995,0.2263576500765922,0.24608051121810542,-0.019722861141513226
779900,0,779900,VEV_5500,5250.0,5500,8.5,7.2200999999999995,0.2524602644509626,0.24897449061350557,0.003485773837457018
780000,0,780000,VEV_5000,5250.5,5000,256.5,7.22,0.24297367199447895,0.2411159775070115,0.0018576944874674484
780000,0,780000,VEV_5100,5250.5,5100,170.0,7.22,0.24342633251018952,0.24128316656591184,0.0021431659442776863
780000,0,780000,VEV_5200,5250.5,5200,97.5,7.22,0.23653300127778518,0.24219182405440187,-0.005658822776616695
780000,0,780000,VEV_5300,5250.5,5300,49.0,7.22,0.23996190526636935,0.24379964969975398,-0.0038377444333846378
780000,0,780000,VEV_5400,5250.5,5400,17.5,7.22,0.22588263316694923,0.2460672359403261,-0.02018460277337686
780000,0,780000,VEV_5500,5250.5,5500,8.5,7.22,0.2520780961633837,0.24895782719402942,0.0031202689693543006
780100,0,780100,VEV_5000,5250.5,5000,256.0,7.2199,0.23803239205150073,0.24111598120439032,-0.0030835891528895876
780100,0,780100,VEV_5100,5250.5,5100,170.0,7.2199,0.24342801834923153,0.24128316096552832,0.002144857383703208
780100,0,780100,VEV_5200,5250.5,5200,97.5,7.2199,0.2365346393137952,0.24219181965156195,-0.005657180337766743
780100,0,780100,VEV_5300,5250.5,5300,49.0,7.2199,0.23996356709475614,0.24379965639528717,-0.0038360893005310315
780100,0,780100,VEV_5400,5250.5,5400,17.5,7.2199,0.22588419742476384,0.24606726308113314,-0.020183065656369292
780100,0,780100,VEV_5500,5250.5,5500,8.5,7.2199,0.25207984181078535,0.24895788361026033,0.0031219582005250213
780200,0,780200,VEV_5000,5249.5,5000,256.0,7.219799999999999,0.24699834444284213,0.24111393989961502,0.005884404543227112
780200,0,780200,VEV_5100,5249.5,5100,169.5,7.219799999999999,0.24493224836138858,0.24128848726017976,0.0036437611012088145
780200,0,780200,VEV_5200,5249.5,5200,97.5,7.219799999999999,0.23873665498567018,0.24220438079141857,-0.0034677258057483895
780200,0,780200,VEV_5300,5249.5,5300,49.0,7.219799999999999,0.24135772753353324,0.24381932448927524,-0.002461596955741996
780200,0,780200,VEV_5400,5249.5,5400,17.5,7.219799999999999,0.22683870122771607,0.24609391483580292,-0.019255213608086852
780200,0,780200,VEV_5500,5249.5,5500,8.5,7.219799999999999,0.2528493480983133,0.24899140008335977,0.0038579480149535106
780300,0,780300,VEV_5000,5248.0,5000,254.0,7.2197,0.24118960696221764,0.24111100810904135,7.859885317629267e-05
780300,0,780300,VEV_5100,5248.0,5100,168.0,7.2197,0.243492464112276,0.2412966144082137,0.002195849704062308
780300,0,780300,VEV_5200,5248.0,5200,96.5,7.2197,0.23846847932151283,0.24222336244308632,-0.003754883121573488
780300,0,780300,VEV_5300,5248.0,5300,48.0,7.2197,0.23991633748089639,0.2438489638036933,-0.003932626322796923
780300,0,780300,VEV_5400,5248.0,5400,17.0,7.2197,0.22577063510138942,0.2461340221474991,-0.020363387046109682
780300,0,780300,VEV_5500,5248.0,5500,8.5,7.2197,0.2540021248352592,0.24904179251393432,0.004960332321324867
780400,0,780400,VEV_5000,5248.5,5000,255.0,7.2196,0.24627721234983718,0.24111197232227022,0.005165240027566964
780400,0,780400,VEV_5100,5248.5,5100,169.0,7.2196,0.24641082211521642,0.24129387979729228,0.005116942317924145
780400,0,780400,VEV_5200,5248.5,5200,96.5,7.2196,0.23737989128808035,0.24221701115001373,-0.004837119861933387
780400,0,780400,VEV_5300,5248.5,5300,49.0,7.2196,0.24275001950676883,0.2438390746463258,-0.0010890551395569548
780400,0,780400,VEV_5400,5248.5,5400,17.0,7.2196,0.22529917904469074,0.24612067081318204,-0.020821491768491296
780400,0,780400,VEV_5500,5248.5,5500,8.5,7.2196,0.25362028876783843,0.24902505173852732,0.004595237029311111
780500,0,780500,VEV_5000,5249.0,5000,255.0,7.219499999999999,0.24190904623126258,0.2411129543317565,0.0007960918995060795
780500,0,780500,VEV_5100,5249.0,5100,169.0,7.219499999999999,0.24445719237986108,0.2412911632315765,0.003166029148284566
780500,0,780500,VEV_5200,5249.0,5200,97.5,7.219499999999999,0.2398358374661063,0.24221067814654654,-0.002374840680440249
780500,0,780500,VEV_5300,5249.0,5300,49.0,7.219499999999999,0.24205766411141105,0.24382920401858282,-0.0017715399071717708
780500,0,780500,VEV_5400,5249.0,5400,17.0,7.219499999999999,0.22482747895242244,0.24610733824428677,-0.021279859291864323
780500,0,780500,VEV_5500,5249.0,5500,8.5,7.219499999999999,0.25323836480686734,0.24900832996026764,0.004230034846599701
780600,0,780600,VEV_5000,5247.5,5000,254.0,7.2194,0.2455554542335644,0.24111007482108882,0.004445379412475581
780600,0,780600,VEV_5100,5247.5,5100,168.0,7.2194,0.24544781373814828,0.24129934422404747,0.0041484695141008054
780600,0,780600,VEV_5200,5247.5,5200,96.5,7.2194,0.23955980238686558,0.24222971517765848,-0.0026699127907929
780600,0,780600,VEV_5300,5247.5,5300,48.0,7.2194,0.24061142259672647,0.24385890021903703,-0.003247477622310563
780600,0,780600,VEV_5400,5247.5,5400,17.0,7.2194,0.22624811572254744,0.2461475039212429,-0.019899388198695467
780600,0,780600,VEV_5500,5247.5,5500,8.5,7.2194,0.2543909205002651,0.24905878220894773,0.005332138291317401
780700,0,780700,VEV_5000,5247.5,5000,254.0,7.2193000000000005,0.24555715506107612,0.24111007810297863,0.0044470769580974845
780700,0,780700,VEV_5100,5247.5,5100,168.0,7.2193000000000005,0.24544951369254522,0.24129933851277116,0.004150175179774063
780700,0,780700,VEV_5200,5247.5,5200,96.5,7.2193000000000005,0.23956146159590808,0.24222971096432172,-0.0026682493684136444
780700,0,780700,VEV_5300,5247.5,5300,48.0,7.2193000000000005,0.24061308900896555,0.2438589074003967,-0.003245818391431149
780700,0,780700,VEV_5400,5247.5,5400,17.0,7.2193000000000005,0.2262496827452254,0.24614753184024893,-0.01989784909502354
780700,0,780700,VEV_5500,5247.5,5500,8.5,7.2193000000000005,0.25439268230028944,0.24905883969191528,0.005333842608374162
780800,0,780800,VEV_5000,5248.5,5000,255.0,7.219199999999999,0.24628403501392748,0.2411119860018118,0.0051720490121156815
780800,0,780800,VEV_5100,5248.5,5100,168.0,7.219199999999999,0.24152874393540025,0.24129385709592377,0.00023488683947647804
780800,0,780800,VEV_5200,5248.5,5200,96.5,7.219199999999999,0.23738646758829507,0.24221699403951377,-0.004830526451218703
780800,0,780800,VEV_5300,5248.5,5300,48.5,7.219199999999999,0.2409957343809898,0.2438391027208086,-0.002843368339818797
780800,0,780800,VEV_5400,5248.5,5400,17.0,7.219199999999999,0.22530542065092216,0.24612078145127889,-0.02081536080035673
780800,0,780800,VEV_5500,5248.5,5500,8.5,7.219199999999999,0.2536273148676629,0.2490252802520898,0.00460203461557307
780900,0,780900,VEV_5000,5248.0,5000,254.0,7.2191,0.24119962973734577,0.24111102821321828,8.860152412748512e-05
780900,0,780900,VEV_5100,5248.0,5100,168.0,7.2191,0.2435025825662276,0.24129658024768938,0.0022060023185382083
780900,0,780900,VEV_5200,5248.0,5200,96.5,7.2191,0.23847838902828228,0.24222333696957377,-0.0037449479412914877
780900,0,780900,VEV_5300,5248.0,5300,48.0,7.2191,0.2399263073598233,0.24384900640263577,-0.0039226990428124775
780900,0,780900,VEV_5400,5248.0,5400,17.0,7.2191,0.22578001715581825,0.24613418888132954,-0.020354171725511294
780900,0,780900,VEV_5500,5248.0,5500,8.5,7.2191,0.2540126799193399,0.24904213634511854,0.004970543574221359
781000,0,781000,VEV_5000,5249.5,5000,256.0,7.219,0.24701203007981984,0.24111396837146834,0.005898061708351499
781000,0,781000,VEV_5100,5249.5,5100,169.5,7.219,0.24494581954757594,0.24128844215255887,0.003657377395017064
781000,0,781000,VEV_5200,5249.5,5200,97.5,7.219,0.23874988281948634,0.24220434606375882,-0.003454463244272482
781000,0,781000,VEV_5300,5249.5,5300,49.0,7.219,0.2413711006681939,0.24381937934507808,-0.0024482786768841858
781000,0,781000,VEV_5400,5249.5,5400,17.0,7.219,0.2243617491459804,0.24609413404703287,-0.021732384901052476
781000,0,781000,VEV_5500,5249.5,5500,8.5,7.219,0.2528633579518974,0.2489918542878825,0.003871503664014897
781100,0,781100,VEV_5000,5249.0,5000,255.0,7.2189000000000005,0.2419190992743684,0.24111297527116926,0.0008061240031991268
781100,0,781100,VEV_5100,5249.0,5100,169.0,7.2189000000000005,0.24446735121536933,0.24129112928898322,0.0031762219263861136
781100,0,781100,VEV_5200,5249.0,5200,97.5,7.2189000000000005,0.2398458042891316,0.24221065228907718,-0.002364847999945574
781100,0,781100,VEV_5300,5249.0,5300,49.0,7.2189000000000005,0.24206772326631998,0.2438292456464455,-0.0017615223801255298
781100,0,781100,VEV_5400,5249.0,5400,17.0,7.2189000000000005,0.22483682200772617,0.2461075034340662,-0.021270681426340032
781100,0,781100,VEV_5500,5249.0,5500,8.5,7.2189000000000005,0.2532488886043365,0.24900867168800425,0.004240216916332223
781200,0,781200,VEV_5000,5249.5,5000,256.0,7.2188,0.2470154518164823,0.241113975492396,0.005901476324086302
781200,0,781200,VEV_5100,5249.5,5100,169.0,7.2188,0.24249170276320697,0.2412884308752653,0.0012032718879416704
781200,0,781200,VEV_5200,5249.5,5200,97.5,7.2188,0.2387531901053584,0.2422043373810261,-0.0034511472756676986
781200,0,781200,VEV_5300,5249.5,5300,49.0,7.2188,0.24137444426108728,0.2438193930605396,-0.0024449487994523122
781200,0,781200,VEV_5400,5249.5,5400,17.0,7.2188,0.22436485714341325,0.24609418885628367,-0.02172933171287042
781200,0,781200,VEV_5500,5249.5,5500,8.5,7.2188,0.2528668607427115,0.2489919678528493,0.003874892889862175
781300,0,781300,VEV_5000,5249.5,5000,256.0,7.2187,0.24701716283033257,0.24111397905330456,0.005903183777028004
781300,0,781300,VEV_5100,5249.5,5100,169.0,7.2187,0.24249338241768625,0.24128842523656024,0.0012049571811260096
781300,0,781300,VEV_5200,5249.5,5200,97.5,7.2187,0.23875484385743379,0.24220433303953706,-0.003449489182103277
781300,0,781300,VEV_5300,5249.5,5300,49.0,7.2187,0.24137611613029347,0.243819399918497,-0.0024432837882035208
781300,0,781300,VEV_5400,5249.5,5400,17.0,7.2187,0.22436641121488926,0.24609421626187572,-0.02172780504698646
781300,0,781300,VEV_5500,5249.5,5500,8.5,7.2187,0.252868612210878,0.2489920246374084,0.0038765875734695643
781400,0,781400,VEV_5000,5249.5,5000,256.0,7.2186,0.24701887369866388,0.24111398261450964,0.005904891084154235
781400,0,781400,VEV_5100,5249.5,5100,169.5,7.2186,0.24495260597740448,0.24128841959781638,0.003664186379588097
781400,0,781400,VEV_5200,5249.5,5200,97.5,7.2186,0.23875649760950923,0.2422043286979662,-0.0034478310884569763
781400,0,781400,VEV_5300,5249.5,5300,49.0,7.2186,0.2413777880722592,0.2438194067766055,-0.0024416187043462823
781400,0,781400,VEV_5400,5249.5,5400,17.0,7.2186,0.22436796528636527,0.24609424366811222,-0.021726278381746955
781400,0,781400,VEV_5500,5249.5,5500,8.5,7.2186,0.2528703636790446,0.24899208142335139,0.0038782822556931995
781500,0,781500,VEV_5000,5249.5,5000,256.0,7.2185,0.24702058471251415,0.24111398617601126,0.005906598536502883
781500,0,781500,VEV_5100,5249.5,5100,169.5,7.2185,0.24495430265762122,0.24128841395903367,0.003665888698587555
781500,0,781500,VEV_5200,5249.5,5200,97.5,7.2185,0.23875815136158454,0.2422043243563136,-0.0034461729947290465
781500,0,781500,VEV_5300,5249.5,5300,49.0,7.2185,0.2413794599778452,0.24381941363486512,-0.0024399536570199054
781500,0,781500,VEV_5400,5249.5,5400,17.5,7.2185,0.2268591262918456,0.2460942710749932,-0.019235144783147612
781500,0,781500,VEV_5500,5249.5,5500,8.5,7.2185,0.25287211529273035,0.2489921382106783,0.0038799770820520385
781600,0,781600,VEV_5000,5250.0,5000,256.0,7.2184,0.24264303915885505,0.2411150043969697,0.001528034761885344
781600,0,781600,VEV_5100,5250.0,5100,170.0,7.2184,0.24543582740073155,0.24128573363956418,0.004150093761167373
781600,0,781600,VEV_5200,5250.0,5200,97.5,7.2184,0.2376615281259678,0.24219802763633586,-0.004536499510368053
781600,0,781600,VEV_5300,5250.0,5300,49.0,7.2184,0.24068526474783325,0.24380957933017036,-0.003124314582337112
781600,0,781600,VEV_5400,5250.0,5400,17.5,7.2184,0.22638430321367473,0.2460809748708779,-0.01969667165720318
781600,0,781600,VEV_5500,5250.0,5500,8.5,7.2184,0.2524899910974458,0.2489754528409707,0.0035145382564751027
781700,0,781700,VEV_5000,5249.5,5000,256.0,7.2183,0.24702400688573403,0.24111399329990416,0.005910013585829876
781700,0,781700,VEV_5100,5249.5,5100,169.5,7.2183,0.24495769616357377,0.24128840268135174,0.0036692934822220302
781700,0,781700,VEV_5200,5249.5,5200,97.5,7.2183,0.23876145901125442,0.24220431567276296,-0.0034428566615085365
781700,0,781700,VEV_5300,5249.5,5300,49.0,7.2183,0.2413828039709161,0.24381942735183773,-0.0024366233809216264
781700,0,781700,VEV_5400,5249.5,5400,17.5,7.2183,0.2268622690683489,0.2460943258906887,-0.019232056822339805
781700,0,781700,VEV_5500,5249.5,5500,8.5,7.2183,0.2528756183745827,0.24899225178948417,0.003883366585098552
781800,0,781800,VEV_5000,5249.5,5000,256.0,7.2181999999999995,0.24702571804510348,0.24111399686229545,0.005911721182808027
781800,0,781800,VEV_5100,5249.5,5100,169.5,7.2181999999999995,0.24495939291655003,0.24128839704245256,0.0036709958740974713
781800,0,781800,VEV_5200,5249.5,5200,97.5,7.2181999999999995,0.23876311290884888,0.24220431133086492,-0.0034411984220160396
781800,0,781800,VEV_5300,5249.5,5300,49.0,7.2181999999999995,0.24138447598564144,0.24381943421055072,-0.0024349582249092727
781800,0,781800,VEV_5400,5249.5,5400,17.5,7.2181999999999995,0.22686384052936012,0.24609435329950324,-0.01923051277014312
781800,0,781800,VEV_5500,5249.5,5500,8.5,7.2181999999999995,0.2528773701337875,0.24899230858096322,0.0038850615528243093
781900,0,781900,VEV_5000,5250.5,5000,256.5,7.2181,0.2430056485121256,0.24111604780869123,0.0018896007034343854
781900,0,781900,VEV_5100,5250.5,5100,170.0,7.2181,0.24345836861791714,0.2412830601522955,0.0021753084656216393
781900,0,781900,VEV_5200,5250.5,5200,98.0,7.2181,0.2383429997095457,0.24219174038629704,-0.003848740676751339
781900,0,781900,VEV_5300,5250.5,5300,49.0,7.2181,0.239993485462684,0.24379977694008942,-0.00380629147740541
781900,0,781900,VEV_5400,5250.5,5400,17.5,7.2181,0.22591236039550888,0.24606775172474984,-0.020155391329240963
781900,0,781900,VEV_5500,5250.5,5500,8.5,7.2181,0.25211127088549057,0.24895889933746765,0.0031523715480229197
782000,0,782000,VEV_5000,5251.0,5000,257.0,7.217999999999999,0.2433647543469865,0.24111710173769055,0.0022476526092959637
782000,0,782000,VEV_5100,5251.0,5100,170.5,7.217999999999999,0.2439369884355309,0.24128041593551752,0.0026565725000133877
782000,0,782000,VEV_5200,5251.0,5200,98.5,7.217999999999999,0.2390201486475695,0.24218548015714153,-0.003165331509572017
782000,0,782000,VEV_5300,5251.0,5300,50.0,7.217999999999999,0.24280607063539483,0.24378997950805456,-0.0009839088726597278
782000,0,782000,VEV_5400,5251.0,5400,17.5,7.217999999999999,0.22543703061975112,0.24605449276905395,-0.020617462149302823
782000,0,782000,VEV_5500,5251.0,5500,8.5,7.217999999999999,0.2517289636271489,0.24894225158606462,0.0027867120410842994
782100,0,782100,VEV_5000,5251.5,5000,257.5,7.217900000000001,0.24372371859174058,0.24111817344399428,0.002605545147746302
782100,0,782100,VEV_5100,5251.5,5100,171.0,7.217900000000001,0.24441526737459862,0.24127778974473146,0.003137477629867158
782100,0,782100,VEV_5200,5251.5,5200,98.5,7.217900000000001,0.2379154535389495,0.24217923819812218,-0.004263784659172681
782100,0,782100,VEV_5300,5251.5,5300,49.5,7.217900000000001,0.24035424177544004,0.24378020058592462,-0.003425958810484575
782100,0,782100,VEV_5400,5251.5,5400,17.5,7.217900000000001,0.2249614490959102,0.24604125255881468,-0.021079803462904473
782100,0,782100,VEV_5500,5251.5,5500,8.5,7.217900000000001,0.2513465670200657,0.24892562281160274,0.0024209442084629496
782200,0,782200,VEV_5000,5250.5,5000,257.0,7.2178,0.24775660312078215,0.24111605891889543,0.006640544201886728
782200,0,782200,VEV_5100,5250.5,5100,170.5,7.2178,0.24592552420676128,0.24128304334892428,0.004642480857837
782200,0,782200,VEV_5200,5250.5,5200,98.5,7.2178,0.24012575987182946,0.24219172717281304,-0.0020659673009835733
782200,0,782200,VEV_5300,5250.5,5300,49.0,7.2178,0.23999847291235232,0.243799797035534,-0.003801324123181682
782200,0,782200,VEV_5400,5250.5,5400,17.5,7.2178,0.22591705527898007,0.24606783318545367,-0.0201507779064736
782200,0,782200,VEV_5500,5250.5,5500,8.5,7.2178,0.25211651015600156,0.24895906866864673,0.003157441487354834
782300,0,782300,VEV_5000,5251.5,5000,257.5,7.217699999999999,0.24372709521747477,0.24111818113386824,0.0026089140836065283
782300,0,782300,VEV_5100,5251.5,5100,171.0,7.217699999999999,0.2444186536773546,0.24127777862011401,0.0031408750572405886
782300,0,782300,VEV_5200,5251.5,5200,98.5,7.217699999999999,0.23791874976536825,0.2421792292661691,-0.004260479500800857
782300,0,782300,VEV_5300,5251.5,5300,49.5,7.217699999999999,0.24035757183505493,0.24378021366397662,-0.0034226418289216853
782300,0,782300,VEV_5400,5251.5,5400,17.5,7.217699999999999,0.22496456582449048,0.24604130635554966,-0.02107674053105918
782300,0,782300,VEV_5500,5251.5,5500,8.5,7.217699999999999,0.25135004929268345,0.2489257350014441,0.002424314291239349
782400,0,782400,VEV_5000,5250.5,5000,257.0,7.2176,0.24776003577137878,0.2411160663272048,0.006643969444173975
782400,0,782400,VEV_5100,5250.5,5100,170.5,7.2176,0.24592893146427092,0.24128303214649177,0.004645899317779145
782400,0,782400,VEV_5200,5250.5,5200,98.5,7.2176,0.2401290868027831,0.24219171836340986,-0.0020626315606267487
782400,0,782400,VEV_5300,5250.5,5300,49.0,7.2176,0.24000179809707656,0.24379981043323443,-0.003798012336157869
782400,0,782400,VEV_5400,5250.5,5400,17.5,7.2176,0.22592018532256014,0.24606788749578115,-0.02014770217322101
782400,0,782400,VEV_5500,5250.5,5500,8.5,7.2176,0.2521200031970343,0.24895918156297628,0.0031608216340580364
782500,0,782500,VEV_5000,5250.5,5000,256.5,7.2175,0.2430157489944655,0.2411160700318115,0.001899678962654
782500,0,782500,VEV_5100,5250.5,5100,170.0,7.2175,0.2434684879449835,0.24128302654522002,0.002185461399763472
782500,0,782500,VEV_5200,5250.5,5200,98.5,7.2175,0.2401307503046398,0.2421917139585841,-0.0020609636539443144
782500,0,782500,VEV_5300,5250.5,5300,49.0,7.2175,0.24000346072581846,0.2437998171323059,-0.0037963564064874278
782500,0,782500,VEV_5400,5250.5,5400,17.5,7.2175,0.22592175038072987,0.24606791465190242,-0.02014616427117255
782500,0,782500,VEV_5500,5250.5,5500,8.5,7.2175,0.2521217498630698,0.24895923801220426,0.0031625118508655237
782600,0,782600,VEV_5000,5248.5,5000,255.0,7.217399999999999,0.24631474449656865,0.24111204761754126,0.005202696879027385
782600,0,782600,VEV_5100,5248.5,5100,169.0,7.217399999999999,0.2464483745618655,0.24129375493172076,0.005154619630144741
782600,0,782600,VEV_5200,5248.5,5200,97.0,7.217399999999999,0.23918913243832382,0.24221691702626374,-0.0030277845879399246
782600,0,782600,VEV_5300,5248.5,5300,48.5,7.217399999999999,0.24102578429820506,0.2438392290866338,-0.0028134447884287372
782600,0,782600,VEV_5400,5248.5,5400,17.0,7.217399999999999,0.22533351413628594,0.24612127945157813,-0.020787765315292195
782600,0,782600,VEV_5500,5248.5,5500,8.5,7.217399999999999,0.25365893995662714,0.24902630883890808,0.004632631117719055
782700,0,782700,VEV_5000,5249.5,5000,256.0,7.2173,0.2470411196435817,0.24111402893716605,0.005927090706415644
782700,0,782700,VEV_5100,5249.5,5100,169.5,7.2173,0.24497466573060425,0.24128834629061255,0.003686319439991703
782700,0,782700,VEV_5200,5249.5,5200,97.5,7.2173,0.23877799936963107,0.24220427225010127,-0.0034262728804702047
782700,0,782700,VEV_5300,5249.5,5300,49.0,7.2173,0.241399525864399,0.24381949594576938,-0.002419970081370376
