combined_timestamp,day,timestamp,product,S,K,voucher_price,tte_days,raw_iv
369400,0,369400,VEV_5400,5274.5,5400,24.5,7.6306,0.22768985262001445
369400,0,369400,VEV_5500,5274.5,5500,11.0,7.6306,0.24429465253967889
369400,0,369400,VEV_6000,5274.5,6000,0.5,7.6306,0.3505363231198131
369400,0,369400,VEV_6500,5274.5,6500,0.5,7.6306,0.5373905816471829
369500,0,369500,VEV_4000,5274.0,4000,1274.0,7.6305,0.15625096875
369500,0,369500,VEV_4500,5274.0,4500,774.0,7.6305,0.15625096875
369500,0,369500,VEV_5000,5274.0,5000,279.0,7.6305,0.24226692752270196
369500,0,369500,VEV_5100,5274.0,5100,191.0,7.6305,0.24546368259853102
369500,0,369500,VEV_5200,5274.0,5200,115.0,7.6305,0.23847473853555817
369500,0,369500,VEV_5300,5274.0,5300,60.5,7.6305,0.23860370049290264
369500,0,369500,VEV_5400,5274.0,5400,24.5,7.6305,0.2281998793934267
369500,0,369500,VEV_5500,5274.0,5500,11.0,7.6305,0.24469094185745213
369500,0,369500,VEV_6000,5274.0,6000,0.5,7.6305,0.35076959143842334
369500,0,369500,VEV_6500,5274.0,6500,0.5,7.6305,0.5376156217324919
369600,0,369600,VEV_4000,5275.0,4000,1275.0,7.6304,0.15625096875
369600,0,369600,VEV_4500,5275.0,4500,775.0,7.6304,0.15625096875
369600,0,369600,VEV_5000,5275.0,5000,280.0,7.6304,0.24293284966037246
369600,0,369600,VEV_5100,5275.0,5100,192.0,7.6304,0.24634157138348423
369600,0,369600,VEV_5200,5275.0,5200,116.0,7.6304,0.239679946103624
369600,0,369600,VEV_5300,5275.0,5300,60.5,7.6304,0.23711149989182284
369600,0,369600,VEV_5400,5275.0,5400,25.0,7.6304,0.22927358991550317
369600,0,369600,VEV_5500,5275.0,5500,11.0,7.6304,0.24390305635914744
369600,0,369600,VEV_6000,5275.0,6000,0.5,7.6304,0.3503099512434885
369600,0,369600,VEV_6500,5275.0,6500,0.5,7.6304,0.5371761190558992
369700,0,369700,VEV_4000,5276.0,4000,1276.0,7.6303,0.15625096875
369700,0,369700,VEV_4500,5276.0,4500,776.0,7.6303,0.15625096875
369700,0,369700,VEV_5000,5276.0,5000,280.0,7.6303,0.23215903083794429
369700,0,369700,VEV_5100,5276.0,5100,193.0,7.6303,0.24721836499151637
369700,0,369700,VEV_5200,5276.0,5200,116.0,7.6303,0.237266921445816
369700,0,369700,VEV_5300,5276.0,5300,61.0,7.6303,0.23726842036554424
369700,0,369700,VEV_5400,5276.0,5400,25.0,7.6303,0.22825235060610333
369700,0,369700,VEV_5500,5276.0,5500,11.0,7.6303,0.24311473212068635
369700,0,369700,VEV_6000,5276.0,6000,0.5,7.6303,0.3498503389882255
369700,0,369700,VEV_6500,5276.0,6500,0.5,7.6303,0.5367366652737322
369800,0,369800,VEV_4000,5276.0,4000,1276.5,7.630200000000001,0.7094124764174585
369800,0,369800,VEV_4500,5276.0,4500,776.5,7.630200000000001,0.4295399799002447
369800,0,369800,VEV_5000,5276.0,5000,281.0,7.630200000000001,0.24359988356414403
369800,0,369800,VEV_5100,5276.0,5100,193.0,7.630200000000001,0.2472199849103956
369800,0,369800,VEV_5200,5276.0,5200,117.0,7.630200000000001,0.24088375457808003
369800,0,369800,VEV_5300,5276.0,5300,61.5,7.630200000000001,0.23892378981321605
369800,0,369800,VEV_5400,5276.0,5400,25.0,7.630200000000001,0.22825384632441098
369800,0,369800,VEV_5500,5276.0,5500,11.5,7.630200000000001,0.24632665465472436
369800,0,369800,VEV_6000,5276.0,6000,0.5,7.630200000000001,0.3498526323696068
369800,0,369800,VEV_6500,5276.0,6500,0.5,7.630200000000001,0.5367401833440542
369900,0,369900,VEV_4000,5276.0,4000,1276.5,7.6301,0.7094171237161764
369900,0,369900,VEV_4500,5276.0,4500,776.5,7.6301,0.4295427948221635
369900,0,369900,VEV_5000,5276.0,5000,281.0,7.6301,0.24360147990892528
369900,0,369900,VEV_5100,5276.0,5100,193.0,7.6301,0.24722160497479398
369900,0,369900,VEV_5200,5276.0,5200,117.0,7.6301,0.24088533309676874
369900,0,369900,VEV_5300,5276.0,5300,61.5,7.6301,0.23892535552622196
369900,0,369900,VEV_5400,5276.0,5400,25.0,7.6301,0.22825534204271858
369900,0,369900,VEV_5500,5276.0,5500,11.5,7.6301,0.24632826889835777
369900,0,369900,VEV_6000,5276.0,6000,0.5,7.6301,0.3498549245868351
369900,0,369900,VEV_6500,5276.0,6500,0.5,7.6301,0.5367436990860701
370000,0,370000,VEV_4000,5277.0,4000,1277.0,7.629999999999999,0.15625096875
370000,0,370000,VEV_4500,5277.0,4500,777.0,7.629999999999999,0.15625096875
370000,0,370000,VEV_5000,5277.0,5000,281.5,7.629999999999999,0.23870437375097958
370000,0,370000,VEV_5100,5277.0,5100,193.5,7.629999999999999,0.24545744564891148
370000,0,370000,VEV_5200,5277.0,5200,117.5,7.629999999999999,0.2402757939440846
370000,0,370000,VEV_5300,5277.0,5300,61.5,7.629999999999999,0.2374209596222645
370000,0,370000,VEV_5400,5277.0,5400,25.0,7.629999999999999,0.22723274351194866
370000,0,370000,VEV_5500,5277.0,5500,11.5,7.629999999999999,0.24553336341203183
370000,0,370000,VEV_6000,5277.0,6000,0.5,7.629999999999999,0.34939533445047877
370000,0,370000,VEV_6500,5277.0,6500,0.5,7.629999999999999,0.5363042941983283
370100,0,370100,VEV_4000,5277.0,4000,1277.5,7.629900000000001,0.7098558464102689
370100,0,370100,VEV_4500,5277.0,4500,777.5,7.629900000000001,0.42999925222283597
370100,0,370100,VEV_5000,5277.0,5000,282.0,7.629900000000001,0.24426804480456282
370100,0,370100,VEV_5100,5277.0,5100,194.0,7.629900000000001,0.24809894784475656
370100,0,370100,VEV_5200,5277.0,5200,117.0,7.629900000000001,0.23846607680078916
370100,0,370100,VEV_5300,5277.0,5300,61.5,7.629900000000001,0.23742251551272964
370100,0,370100,VEV_5400,5277.0,5400,25.0,7.629900000000001,0.22723423260913617
370100,0,370100,VEV_5500,5277.0,5500,11.5,7.629900000000001,0.24553497241697686
370100,0,370100,VEV_6000,5277.0,6000,0.5,7.629900000000001,0.34939762433940114
370100,0,370100,VEV_6500,5277.0,6500,0.5,7.629900000000001,0.5363078076120382
370200,0,370200,VEV_4000,5277.5,4000,1277.5,7.6298,0.15625096875
370200,0,370200,VEV_4500,5277.5,4500,777.5,7.6298,0.15625096875
370200,0,370200,VEV_5000,5277.5,5000,282.0,7.6298,0.23903403655612843
370200,0,370200,VEV_5100,5277.5,5100,194.0,7.6298,0.24589498876499144
370200,0,370200,VEV_5200,5277.5,5200,118.0,7.6298,0.24087552343439644
370200,0,370200,VEV_5300,5277.5,5300,61.5,7.6298,0.23666921488959497
370200,0,370200,VEV_5400,5277.5,5400,25.0,7.6298,0.22672316370052317
370200,0,370200,VEV_5500,5277.5,5500,11.5,7.6298,0.2451381509357701
370200,0,370200,VEV_6000,5277.5,6000,0.5,7.6298,0.3491689835289079
370200,0,370200,VEV_6500,5277.5,6500,0.5,7.6298,0.53608988050147
370300,0,370300,VEV_4000,5278.0,4000,1278.0,7.629699999999999,0.15625096875
370300,0,370300,VEV_4500,5278.0,4500,778.0,7.629699999999999,0.15625096875
370300,0,370300,VEV_5000,5278.0,5000,282.0,7.629699999999999,0.23345302136929164
370300,0,370300,VEV_5100,5278.0,5100,194.0,7.629699999999999,0.24365949023426614
370300,0,370300,VEV_5200,5278.0,5200,118.0,7.629699999999999,0.23965922774570175
370300,0,370300,VEV_5300,5278.0,5300,62.0,7.629699999999999,0.23756603884113509
370300,0,370300,VEV_5400,5278.0,5400,25.5,7.629699999999999,0.22828012249420487
370300,0,370300,VEV_5500,5278.0,5500,11.5,7.629699999999999,0.24474121347582237
370300,0,370300,VEV_6000,5278.0,6000,0.5,7.629699999999999,0.34894034737502666
370300,0,370300,VEV_6500,5278.0,6500,0.5,7.629699999999999,0.5358719627041255
370400,0,370400,VEV_4000,5278.5,4000,1278.5,7.6296,0.15625096875
370400,0,370400,VEV_4500,5278.5,4500,778.5,7.6296,0.15625096875
370400,0,370400,VEV_5000,5278.5,5000,283.0,7.6296,0.2396898903711852
370400,0,370400,VEV_5100,5278.5,5100,195.0,7.6296,0.24676606521771208
370400,0,370400,VEV_5200,5278.5,5200,118.0,7.6296,0.23843722588838923
370400,0,370400,VEV_5300,5278.5,5300,62.5,7.6296,0.238460337017254
370400,0,370400,VEV_5400,5278.5,5400,25.5,7.6296,0.22776639051287817
370400,0,370400,VEV_5500,5278.5,5500,11.5,7.6296,0.2443441596005759
370400,0,370400,VEV_6000,5278.5,6000,0.5,7.6296,0.3487117170419104
370400,0,370400,VEV_6500,5278.5,6500,0.5,7.6296,0.5356540588766172
370500,0,370500,VEV_4000,5277.5,4000,1277.5,7.6295,0.15625096875
370500,0,370500,VEV_4500,5277.5,4500,777.5,7.6295,0.15625096875
370500,0,370500,VEV_5000,5277.5,5000,282.0,7.6295,0.23903873595069236
370500,0,370500,VEV_5100,5277.5,5100,194.0,7.6295,0.24589982312854214
370500,0,370500,VEV_5200,5277.5,5200,118.0,7.6295,0.2408802590632221
370500,0,370500,VEV_5300,5277.5,5300,61.5,7.6295,0.23667386786355868
370500,0,370500,VEV_5400,5277.5,5400,25.0,7.6295,0.22672762116954487
370500,0,370500,VEV_5500,5277.5,5500,11.5,7.6295,0.2451429704563703
370500,0,370500,VEV_6000,5277.5,6000,0.5,7.6295,0.34917584737491003
370500,0,370500,VEV_6500,5277.5,6500,0.5,7.6295,0.5361004207426001
370600,0,370600,VEV_4000,5277.5,4000,1277.5,7.6294,0.15625096875
370600,0,370600,VEV_4500,5277.5,4500,777.5,7.6294,0.15625096875
370600,0,370600,VEV_5000,5277.5,5000,282.0,7.6294,0.23904030260957254
370600,0,370600,VEV_5100,5277.5,5100,194.0,7.6294,0.2459014346800718
370600,0,370600,VEV_5200,5277.5,5200,117.5,7.6294,0.2390692788139375
370600,0,370600,VEV_5300,5277.5,5300,61.5,7.6294,0.2366754189518926
370600,0,370600,VEV_5400,5277.5,5400,25.0,7.6294,0.22672910706531163
370600,0,370600,VEV_5500,5277.5,5500,11.5,7.6294,0.2451445770602497
370600,0,370600,VEV_6000,5277.5,6000,0.5,7.6294,0.3491781360996794
370600,0,370600,VEV_6500,5277.5,6500,0.5,7.6294,0.5361039341563101
370700,0,370700,VEV_4000,5279.0,4000,1279.0,7.6293,0.15625096875
370700,0,370700,VEV_4500,5279.0,4500,779.0,7.6293,0.15625096875
370700,0,370700,VEV_5000,5279.0,5000,283.0,7.6293,0.2341008979715348
370700,0,370700,VEV_5100,5279.0,5100,195.0,7.6293,0.24452847805101185
370700,0,370700,VEV_5200,5279.0,5200,119.0,7.6293,0.24085267460375126
370700,0,370700,VEV_5300,5279.0,5300,62.5,7.6293,0.23770524298006557
370700,0,370700,VEV_5400,5279.0,5400,25.5,7.6293,0.227255287116233
370700,0,370700,VEV_5500,5279.0,5500,11.5,7.6293,0.2439501862196482
370700,0,370700,VEV_6000,5279.0,6000,0.5,7.6293,0.3484876595017209
370700,0,370700,VEV_6500,5279.0,6500,0.5,7.6293,0.5354431818765288
370800,0,370800,VEV_4000,5278.0,4000,1278.0,7.6292,0.15625096875
370800,0,370800,VEV_4500,5278.0,4500,778.0,7.6292,0.15625096875
370800,0,370800,VEV_5000,5278.0,5000,283.0,7.6292,0.24494216388892293
370800,0,370800,VEV_5100,5278.0,5100,195.0,7.6292,0.24898337967880482
370800,0,370800,VEV_5200,5278.0,5200,118.0,7.6292,0.23966708097622239
370800,0,370800,VEV_5300,5278.0,5300,62.5,7.6292,0.23922510629352467
370800,0,370800,VEV_5400,5278.0,5400,25.5,7.6292,0.22828760283197236
370800,0,370800,VEV_5500,5278.0,5500,11.5,7.6292,0.2447492331802199
370800,0,370800,VEV_6000,5278.0,6000,0.5,7.6292,0.34895178052149667
370800,0,370800,VEV_6500,5278.0,6500,0.5,7.6292,0.535889522787758
370900,0,370900,VEV_4000,5278.5,4000,1278.5,7.6291,0.15625096875
370900,0,370900,VEV_4500,5278.5,4500,778.5,7.6291,0.15625096875
370900,0,370900,VEV_5000,5278.5,5000,283.0,7.6291,0.23969774462033971
370900,0,370900,VEV_5100,5278.5,5100,195.0,7.6291,0.24677415142434891
370900,0,370900,VEV_5200,5278.5,5200,118.0,7.6291,0.23844503917391063
370900,0,370900,VEV_5300,5278.5,5300,62.5,7.6291,0.23846815110313052
370900,0,370900,VEV_5400,5278.5,5400,25.5,7.6291,0.22777385411594653
370900,0,370900,VEV_5500,5278.5,5500,11.5,7.6291,0.24435216635377152
370900,0,370900,VEV_6000,5278.5,6000,0.5,7.6291,0.3487231432034625
370900,0,370900,VEV_6500,5278.5,6500,0.5,7.6291,0.5356716096470258
371000,0,371000,VEV_4000,5279.0,4000,1279.0,7.629,0.15625096875
371000,0,371000,VEV_4500,5279.0,4500,779.0,7.629,0.15625096875
371000,0,371000,VEV_5000,5279.0,5000,284.0,7.629,0.24560780881266375
371000,0,371000,VEV_5100,5279.0,5100,195.5,7.629,0.24720930948199996
371000,0,371000,VEV_5200,5279.0,5200,119.0,7.629,0.24085741015981738
371000,0,371000,VEV_5300,5279.0,5300,62.5,7.629,0.2377099166541245
371000,0,371000,VEV_5400,5279.0,5400,26.0,7.629,0.22931537282134185
371000,0,371000,VEV_5500,5279.0,5500,11.5,7.629,0.2439549826754673
371000,0,371000,VEV_6000,5279.0,6000,0.5,7.629,0.3484945117061933
371000,0,371000,VEV_6500,5279.0,6500,0.5,7.629,0.5354537104761292
371100,0,371100,VEV_4000,5280.0,4000,1280.0,7.6289,0.15625096875
371100,0,371100,VEV_4500,5280.0,4500,780.5,7.6289,0.43137916233767803
371100,0,371100,VEV_5000,5280.0,5000,284.5,7.6289,0.2406791258781028
371100,0,371100,VEV_5100,5280.0,5100,196.0,7.6289,0.24539644956220125
371100,0,371100,VEV_5200,5280.0,5200,119.0,7.6289,0.23839813152111097
371100,0,371100,VEV_5300,5280.0,5300,63.5,7.6289,0.2394859346243931
371100,0,371100,VEV_5400,5280.0,5400,26.0,7.6289,0.22828073491143477
371100,0,371100,VEV_5500,5280.0,5500,11.5,7.6289,0.24315866907334582
371100,0,371100,VEV_6000,5280.0,6000,0.5,7.6289,0.3480349832699451
371100,0,371100,VEV_6500,5280.0,6500,0.5,7.6289,0.5350144359735216
371200,0,371200,VEV_5000,5279.0,5000,283.0,7.6288,0.23410856944867056
371200,0,371200,VEV_5100,5279.0,5100,195.0,7.6288,0.24453649135256803
371200,0,371200,VEV_5200,5279.0,5200,118.0,7.6288,0.23722028685965102
371200,0,371200,VEV_5300,5279.0,5300,62.5,7.6288,0.23771303258234958
371200,0,371200,VEV_5400,5279.0,5400,25.5,7.6288,0.22726273427564042
371200,0,371200,VEV_5500,5279.0,5500,11.5,7.6288,0.24395818045819917
371200,0,371200,VEV_6000,5279.0,6000,0.5,7.6288,0.34849907984250805
371200,0,371200,VEV_6500,5279.0,6500,0.5,7.6288,0.5354607279903254
371300,0,371300,VEV_4000,5278.0,4000,1278.0,7.628700000000001,0.15625096875
371300,0,371300,VEV_4500,5278.0,4500,778.0,7.628700000000001,0.15625096875
371300,0,371300,VEV_5000,5278.0,5000,283.0,7.628700000000001,0.2449501907237575
371300,0,371300,VEV_5100,5278.0,5100,195.0,7.628700000000001,0.2489915389360415
371300,0,371300,VEV_5200,5278.0,5200,118.0,7.628700000000001,0.2396749350070982
371300,0,371300,VEV_5300,5278.0,5300,62.0,7.628700000000001,0.2375816088779983
371300,0,371300,VEV_5400,5278.0,5400,25.5,7.628700000000001,0.2282950838973355
371300,0,371300,VEV_5500,5278.0,5500,11.5,7.628700000000001,0.2447572537577322
371300,0,371300,VEV_6000,5278.0,6000,0.5,7.628700000000001,0.34896321716042555
371300,0,371300,VEV_6500,5278.0,6500,0.5,7.628700000000001,0.5359070851996965
371400,0,371400,VEV_4000,5279.0,4000,1279.0,7.6286,0.15625096875
371400,0,371400,VEV_4500,5279.0,4500,779.0,7.6286,0.15625096875
371400,0,371400,VEV_5000,5279.0,5000,284.0,7.6286,0.2456142480338645
371400,0,371400,VEV_5100,5279.0,5100,195.5,7.6286,0.24721579046718906
371400,0,371400,VEV_5200,5279.0,5200,119.0,7.6286,0.24086372467112943
371400,0,371400,VEV_5300,5279.0,5300,62.5,7.6286,0.2377161486560938
371400,0,371400,VEV_5400,5279.0,5400,26.0,7.6286,0.22932138472563734
371400,0,371400,VEV_5500,5279.0,5500,11.5,7.6286,0.24396137838645016
371400,0,371400,VEV_6000,5279.0,6000,0.5,7.6286,0.34850364797882294
371400,0,371400,VEV_6500,5279.0,6500,0.5,7.6286,0.5354677478328276
371500,0,371500,VEV_4000,5279.0,4000,1279.0,7.6285,0.15625096875
371500,0,371500,VEV_4500,5279.0,4500,779.0,7.6285,0.15625096875
371500,0,371500,VEV_5000,5279.0,5000,283.5,7.6285,0.24003337720199786
371500,0,371500,VEV_5100,5279.0,5100,195.5,7.6285,0.24721741082262563
371500,0,371500,VEV_5200,5279.0,5200,118.5,7.6285,0.23904644453520454
371500,0,371500,VEV_5300,5279.0,5300,62.5,7.6285,0.23771770672934572
371500,0,371500,VEV_5400,5279.0,5400,26.0,7.6285,0.22932288771990111
371500,0,371500,VEV_5500,5279.0,5500,11.5,7.6285,0.24396297735057565
371500,0,371500,VEV_6000,5279.0,6000,0.5,7.6285,0.3485059320469803
371500,0,371500,VEV_6500,5279.0,6500,0.5,7.6285,0.5354712565899256
371600,0,371600,VEV_4000,5278.0,4000,1278.0,7.628400000000001,0.15625096875
371600,0,371600,VEV_4500,5278.0,4500,778.0,7.628400000000001,0.15625096875
371600,0,371600,VEV_5000,5278.0,5000,282.0,7.628400000000001,0.23347291237823908
371600,0,371600,VEV_5100,5278.0,5100,194.5,7.628400000000001,0.24635164727309233
371600,0,371600,VEV_5200,5278.0,5200,118.0,7.628400000000001,0.23967964771666195
371600,0,371600,VEV_5300,5278.0,5300,62.0,7.628400000000001,0.23758628047840974
371600,0,371600,VEV_5400,5278.0,5400,25.5,7.628400000000001,0.2282995729440069
371600,0,371600,VEV_5500,5278.0,5500,11.5,7.628400000000001,0.24476206651169313
371600,0,371600,VEV_6000,5278.0,6000,0.5,7.628400000000001,0.3489700786781217
371600,0,371600,VEV_6500,5278.0,6500,0.5,7.628400000000001,0.5359176207842147
371700,0,371700,VEV_4000,5278.5,4000,1278.5,7.6283,0.15625096875
371700,0,371700,VEV_4500,5278.5,4500,778.5,7.6283,0.15625096875
371700,0,371700,VEV_5000,5278.5,5000,283.0,7.6283,0.23971031325252792
371700,0,371700,VEV_5100,5278.5,5100,195.0,7.6283,0.24678709098478205
371700,0,371700,VEV_5200,5278.5,5200,118.0,7.6283,0.2384575420314551
371700,0,371700,VEV_5300,5278.5,5300,62.5,7.6283,0.238480655124828
371700,0,371700,VEV_5400,5278.5,5400,25.5,7.6283,0.22778579745246236
371700,0,371700,VEV_5500,5278.5,5500,11.5,7.6283,0.2443649790215293
371700,0,371700,VEV_6000,5278.5,6000,0.5,7.6283,0.3487414285544047
371700,0,371700,VEV_6500,5278.5,6500,0.5,7.6283,0.5356996983302582
371800,0,371800,VEV_4000,5278.0,4000,1278.5,7.628199999999999,0.7103643018681891
371800,0,371800,VEV_4500,5278.0,4500,778.5,7.628199999999999,0.4304979031843129
371800,0,371800,VEV_5000,5278.0,5000,283.0,7.628199999999999,0.24495821843170684
371800,0,371800,VEV_5100,5278.0,5100,195.0,7.628199999999999,0.24899969906639288
371800,0,371800,VEV_5200,5278.0,5200,118.0,7.628199999999999,0.23968278976556964
371800,0,371800,VEV_5300,5278.0,5300,62.5,7.628199999999999,0.23924078605180693
371800,0,371800,VEV_5400,5278.0,5400,25.5,7.628199999999999,0.2283025657630538
371800,0,371800,VEV_5500,5278.0,5500,11.5,7.628199999999999,0.2447652750628401
371800,0,371800,VEV_6000,5278.0,6000,0.5,7.628199999999999,0.34897465263520144
371800,0,371800,VEV_6500,5278.0,6500,0.5,7.628199999999999,0.5359246476116347
371900,0,371900,VEV_4000,5280.5,4000,1280.5,7.628100000000001,0.15625096875
371900,0,371900,VEV_4500,5280.5,4500,780.5,7.628100000000001,0.15625096875
371900,0,371900,VEV_5000,5280.5,5000,285.0,7.628100000000001,0.24101760743315448
371900,0,371900,VEV_5100,5280.5,5100,197.0,7.628100000000001,0.24852298860519437
371900,0,371900,VEV_5200,5280.5,5200,120.0,7.628100000000001,0.2408245702044533
371900,0,371900,VEV_5300,5280.5,5300,63.5,7.628100000000001,0.23873374773186773
371900,0,371900,VEV_5400,5280.5,5400,26.0,7.628100000000001,0.2277740833085655
371900,0,371900,VEV_5500,5280.5,5500,11.5,7.628100000000001,0.2427722730186811
371900,0,371900,VEV_6000,5280.5,6000,0.5,7.628100000000001,0.3478223274440949
371900,0,371900,VEV_6500,5280.5,6500,0.5,7.628100000000001,0.5348211097438418
372000,0,372000,VEV_5000,5281.0,5000,285.0,7.628,0.23540309490831474
372000,0,372000,VEV_5100,5281.0,5100,197.0,7.628,0.2462714820978046
372000,0,372000,VEV_5200,5281.0,5200,120.0,7.628,0.2395888362168033
372000,0,372000,VEV_5300,5281.0,5300,63.5,7.628,0.23796925967130256
372000,0,372000,VEV_5400,5281.0,5400,26.0,7.628,0.22725659897112843
372000,0,372000,VEV_5500,5281.0,5500,11.5,7.628,0.2423746019240738
372000,0,372000,VEV_6000,5281.0,6000,0.5,7.628,0.3475937087525085
372000,0,372000,VEV_6500,5281.0,6500,0.5,7.628,0.5346032454975349
372100,0,372100,VEV_4000,5279.0,4000,1279.0,7.6279,0.15625096875
372100,0,372100,VEV_4500,5279.0,4500,779.0,7.6279,0.15625096875
372100,0,372100,VEV_5000,5279.0,5000,283.0,7.6279,0.23412237994105595
372100,0,372100,VEV_5100,5279.0,5100,195.0,7.6279,0.2445509170998062
372100,0,372100,VEV_5200,5279.0,5200,119.0,7.6279,0.24087477626645848
372100,0,372100,VEV_5300,5279.0,5300,62.5,7.6279,0.23772705582369305
372100,0,372100,VEV_5400,5279.0,5400,26.0,7.6279,0.22933190670411757
372100,0,372100,VEV_5500,5279.0,5500,11.5,7.6279,0.243972572081203
372100,0,372100,VEV_6000,5279.0,6000,0.5,7.6279,0.34851963762007787
372100,0,372100,VEV_6500,5279.0,6500,0.5,7.6279,0.5354923161174323
372200,0,372200,VEV_4000,5277.5,4000,1277.5,7.6278,0.15625096875
372200,0,372200,VEV_4500,5277.5,4500,777.5,7.6278,0.15625096875
372200,0,372200,VEV_5000,5277.5,5000,282.0,7.6278,0.2390653716254801
372200,0,372200,VEV_5100,5277.5,5100,194.0,7.6278,0.2459272232880435
372200,0,372200,VEV_5200,5277.5,5200,118.0,7.6278,0.24090709999273308
372200,0,372200,VEV_5300,5277.5,5300,61.5,7.6278,0.2367002400032143
372200,0,372200,VEV_5400,5277.5,5400,25.0,7.6278,0.2267528850355584
372200,0,372200,VEV_5500,5277.5,5500,11.5,7.6278,0.2451702863602993
372200,0,372200,VEV_6000,5277.5,6000,0.5,7.6278,0.34921475569598937
372200,0,372200,VEV_6500,5277.5,6500,0.5,7.6278,0.5361601557605893
372300,0,372300,VEV_4000,5280.0,4000,1280.0,7.6277,0.15625096875
372300,0,372300,VEV_4500,5280.0,4500,780.0,7.6277,0.15625096875
372300,0,372300,VEV_5000,5280.0,5000,284.0,7.6277,0.23476681516155506
372300,0,372300,VEV_5100,5280.0,5100,196.0,7.6277,0.2454157518007763
372300,0,372300,VEV_5200,5280.0,5200,119.0,7.6277,0.23841688333360267
372300,0,372300,VEV_5300,5280.0,5300,63.0,7.6277,0.23785574980757213
372300,0,372300,VEV_5400,5280.0,5400,26.0,7.6277,0.2282986909526013
372300,0,372300,VEV_5500,5280.0,5500,11.5,7.6277,0.2431777953065414
372300,0,372300,VEV_6000,5280.0,6000,0.5,7.6277,0.3480623583273976
372300,0,372300,VEV_6500,5280.0,6500,0.5,7.6277,0.5350565201039454
372400,0,372400,VEV_4000,5280.0,4000,1280.0,7.6276,0.15625096875
372400,0,372400,VEV_4500,5280.0,4500,780.0,7.6276,0.15625096875
372400,0,372400,VEV_5000,5280.0,5000,284.0,7.6276,0.2347683540262827
372400,0,372400,VEV_5100,5280.0,5100,196.0,7.6276,0.2454173605874425
372400,0,372400,VEV_5200,5280.0,5200,119.0,7.6276,0.23841844613622598
372400,0,372400,VEV_5300,5280.0,5300,63.0,7.6276,0.2378573089722174
372400,0,372400,VEV_5400,5280.0,5400,26.0,7.6276,0.22830018747126407
372400,0,372400,VEV_5500,5280.0,5500,11.5,7.6276,0.24317938946853584
372400,0,372400,VEV_6000,5280.0,6000,0.5,7.6276,0.348064640067249
372400,0,372400,VEV_6500,5280.0,6500,0.5,7.6276,0.5350600265327375
372500,0,372500,VEV_4000,5280.0,4000,1280.0,7.6274999999999995,0.15625096875
372500,0,372500,VEV_4500,5280.0,4500,780.0,7.6274999999999995,0.15625096875
372500,0,372500,VEV_5000,5280.0,5000,284.0,7.6274999999999995,0.23476989289101036
372500,0,372500,VEV_5100,5280.0,5100,196.0,7.6274999999999995,0.24541896937410893
372500,0,372500,VEV_5200,5280.0,5200,119.0,7.6274999999999995,0.23842000901160892
372500,0,372500,VEV_5300,5280.0,5300,62.5,7.6274999999999995,0.2362096895092484
372500,0,372500,VEV_5400,5280.0,5400,26.0,7.6274999999999995,0.2283016839899269
372500,0,372500,VEV_5500,5280.0,5500,11.5,7.6274999999999995,0.24318098348501116
372500,0,372500,VEV_6000,5280.0,6000,0.5,7.6274999999999995,0.3480669218071005
372500,0,372500,VEV_6500,5280.0,6500,0.5,7.6274999999999995,0.5350635341256826
372600,0,372600,VEV_4000,5280.0,4000,1280.0,7.6274,0.15625096875
372600,0,372600,VEV_4500,5280.0,4500,780.0,7.6274,0.15625096875
372600,0,372600,VEV_5000,5280.0,5000,284.0,7.6274,0.2347714319012571
372600,0,372600,VEV_5100,5280.0,5100,196.0,7.6274,0.2454205780880157
372600,0,372600,VEV_5200,5280.0,5200,119.0,7.6274,0.23842157195975144
372600,0,372600,VEV_5300,5280.0,5300,63.0,7.6274,0.23786042744702718
372600,0,372600,VEV_5400,5280.0,5400,26.0,7.6274,0.2283031805813493
372600,0,372600,VEV_5500,5280.0,5500,11.5,7.6274,0.24318257764700554
372600,0,372600,VEV_6000,5280.0,6000,0.5,7.6274,0.3480692035469519
372600,0,372600,VEV_6500,5280.0,6500,0.5,7.6274,0.5350670417186278
372700,0,372700,VEV_5000,5281.0,5000,285.0,7.6273,0.23541389679282837
372700,0,372700,VEV_5100,5281.0,5100,197.0,7.6273,0.2462827826763534
372700,0,372700,VEV_5200,5281.0,5200,120.0,7.6273,0.2395998301865596
372700,0,372700,VEV_5300,5281.0,5300,63.5,7.6273,0.2379801792807869
372700,0,372700,VEV_5400,5281.0,5400,26.0,7.6273,0.22726702708977425
372700,0,372700,VEV_5500,5281.0,5500,11.5,7.6273,0.24238572365962016
372700,0,372700,VEV_6000,5281.0,6000,0.5,7.6273,0.3476096588125621
372700,0,372700,VEV_6500,5281.0,6500,0.5,7.6273,0.534627776529244
372800,0,372800,VEV_4000,5280.0,4000,1280.5,7.627199999999999,0.7112693050858452
372800,0,372800,VEV_4500,5280.0,4500,780.5,7.627199999999999,0.4314272348710587
372800,0,372800,VEV_5000,5280.0,5000,285.0,7.627199999999999,0.24629881553678798
372800,0,372800,VEV_5100,5280.0,5100,197.0,7.627199999999999,0.2507591003535048
372800,0,372800,VEV_5200,5280.0,5200,120.0,7.627199999999999,0.24207029771788774
372800,0,372800,VEV_5300,5280.0,5300,63.0,7.627199999999999,0.23786354599459653
372800,0,372800,VEV_5400,5280.0,5400,26.0,7.627199999999999,0.22830617383695345
