combined_timestamp,day,timestamp,underlying_mid,voucher_mid,diff
341300,0,341300,5257.5,757.5,4500.0
341400,0,341400,5257.0,757.0,4500.0
341500,0,341500,5258.5,758.5,4500.0
341600,0,341600,5257.5,758.0,4499.5
341700,0,341700,5256.5,757.0,4499.5
341800,0,341800,5256.5,756.0,4500.5
341900,0,341900,5255.5,756.0,4499.5
342000,0,342000,5256.0,756.0,4500.0
342100,0,342100,5256.0,756.0,4500.0
342200,0,342200,5256.0,756.0,4500.0
342300,0,342300,5255.0,755.0,4500.0
342400,0,342400,5253.5,754.0,4499.5
342500,0,342500,5254.5,754.0,4500.5
342600,0,342600,5253.0,753.0,4500.0
342700,0,342700,5253.5,753.0,4500.5
342800,0,342800,5253.5,754.0,4499.5
342900,0,342900,5252.5,753.0,4499.5
343000,0,343000,5252.0,752.0,4500.0
343100,0,343100,5252.5,752.0,4500.5
343200,0,343200,5251.5,752.0,4499.5
343300,0,343300,5253.0,753.0,4500.0
343400,0,343400,5253.5,754.0,4499.5
343500,0,343500,5253.5,754.0,4499.5
343600,0,343600,5252.5,753.0,4499.5
343700,0,343700,5252.5,753.0,4499.5
343800,0,343800,5252.5,753.0,4499.5
343900,0,343900,5253.5,753.0,4500.5
344000,0,344000,5252.5,752.0,4500.5
344100,0,344100,5251.5,752.0,4499.5
344200,0,344200,5251.5,752.0,4499.5
344300,0,344300,5251.5,751.0,4500.5
344400,0,344400,5251.0,751.0,4500.0
344500,0,344500,5251.5,752.0,4499.5
344600,0,344600,5249.5,750.0,4499.5
344700,0,344700,5251.5,752.0,4499.5
344800,0,344800,5250.5,750.0,4500.5
344900,0,344900,5250.5,751.0,4499.5
345000,0,345000,5251.5,752.0,4499.5
345100,0,345100,5252.5,752.0,4500.5
345200,0,345200,5254.5,754.0,4500.5
345300,0,345300,5253.5,754.0,4499.5
345400,0,345400,5252.5,752.0,4500.5
345500,0,345500,5253.5,753.5,4500.0
345600,0,345600,5254.5,754.0,4500.5
345700,0,345700,5256.0,756.0,4500.0
345800,0,345800,5256.5,756.0,4500.5
345900,0,345900,5257.5,758.0,4499.5
346000,0,346000,5257.5,758.0,4499.5
346100,0,346100,5258.5,758.0,4500.5
346200,0,346200,5260.5,760.5,4500.0
346300,0,346300,5259.5,759.0,4500.5
346400,0,346400,5260.5,761.0,4499.5
346500,0,346500,5262.5,763.0,4499.5
346600,0,346600,5263.5,763.5,4500.0
346700,0,346700,5263.5,763.5,4500.0
346800,0,346800,5263.0,763.0,4500.0
346900,0,346900,5261.5,762.0,4499.5
347000,0,347000,5262.0,762.0,4500.0
347100,0,347100,5263.5,763.5,4500.0
347200,0,347200,5265.5,766.0,4499.5
347300,0,347300,5265.5,765.0,4500.5
347400,0,347400,5264.0,764.0,4500.0
347500,0,347500,5263.5,763.5,4500.0
347600,0,347600,5263.5,764.0,4499.5
347700,0,347700,5266.5,766.5,4500.0
347800,0,347800,5266.5,767.0,4499.5
347900,0,347900,5267.5,767.5,4500.0
348000,0,348000,5266.5,767.0,4499.5
348100,0,348100,5268.5,768.0,4500.5
348200,0,348200,5268.5,768.5,4500.0
348300,0,348300,5268.5,768.5,4500.0
348400,0,348400,5268.5,769.0,4499.5
348500,0,348500,5269.0,769.0,4500.0
348600,0,348600,5269.5,769.0,4500.5
348700,0,348700,5268.5,768.5,4500.0
348800,0,348800,5270.0,770.0,4500.0
348900,0,348900,5270.0,770.0,4500.0
349000,0,349000,5268.5,768.0,4500.5
349100,0,349100,5267.0,767.0,4500.0
349200,0,349200,5266.5,766.0,4500.5
349300,0,349300,5266.5,766.5,4500.0
349400,0,349400,5267.5,767.0,4500.5
349500,0,349500,5269.5,769.0,4500.5
349600,0,349600,5266.5,766.0,4500.5
349700,0,349700,5267.5,768.0,4499.5
349800,0,349800,5269.0,769.0,4500.0
349900,0,349900,5269.0,769.0,4500.0
350000,0,350000,5269.5,769.0,4500.5
350100,0,350100,5269.5,770.0,4499.5
350200,0,350200,5270.5,770.5,4500.0
350300,0,350300,5270.0,770.0,4500.0
350400,0,350400,5270.5,771.0,4499.5
350500,0,350500,5271.5,771.0,4500.5
350600,0,350600,5272.5,772.5,4500.0
350700,0,350700,5273.5,773.0,4500.5
350800,0,350800,5273.5,773.5,4500.0
350900,0,350900,5273.5,773.0,4500.5
351000,0,351000,5272.5,773.0,4499.5
351100,0,351100,5273.5,773.5,4500.0
351200,0,351200,5272.0,772.0,4500.0
351300,0,351300,5271.5,771.5,4500.0
351400,0,351400,5271.5,771.0,4500.5
351500,0,351500,5273.5,773.5,4500.0
351600,0,351600,5275.5,775.5,4500.0
351700,0,351700,5276.0,776.0,4500.0
351800,0,351800,5275.5,775.0,4500.5
351900,0,351900,5274.5,774.0,4500.5
352000,0,352000,5273.5,773.0,4500.5
352100,0,352100,5272.5,772.5,4500.0
352200,0,352200,5272.5,772.5,4500.0
352300,0,352300,5272.0,772.0,4500.0
352400,0,352400,5270.0,770.0,4500.0
352500,0,352500,5271.5,771.5,4500.0
352600,0,352600,5270.5,771.0,4499.5
352700,0,352700,5271.5,771.0,4500.5
352800,0,352800,5271.5,771.5,4500.0
352900,0,352900,5270.5,771.0,4499.5
353000,0,353000,5271.5,771.0,4500.5
353100,0,353100,5271.5,771.0,4500.5
353200,0,353200,5271.0,771.0,4500.0
353300,0,353300,5271.5,771.0,4500.5
353400,0,353400,5271.5,771.5,4500.0
353500,0,353500,5272.0,772.0,4500.0
353600,0,353600,5270.0,770.0,4500.0
353700,0,353700,5270.5,770.5,4500.0
353800,0,353800,5270.5,770.5,4500.0
353900,0,353900,5271.5,771.5,4500.0
354000,0,354000,5272.5,772.5,4500.0
354100,0,354100,5271.5,771.5,4500.0
354200,0,354200,5271.5,771.5,4500.0
354300,0,354300,5272.5,772.5,4500.0
354400,0,354400,5273.5,773.5,4500.0
354500,0,354500,5273.0,773.0,4500.0
354600,0,354600,5271.5,771.0,4500.5
354700,0,354700,5271.5,771.0,4500.5
354800,0,354800,5272.5,773.0,4499.5
354900,0,354900,5274.5,774.5,4500.0
355000,0,355000,5273.5,774.0,4499.5
355100,0,355100,5272.5,773.0,4499.5
355200,0,355200,5271.5,771.5,4500.0
355300,0,355300,5272.5,773.0,4499.5
355400,0,355400,5273.5,773.5,4500.0
355500,0,355500,5274.5,774.5,4500.0
355600,0,355600,5274.5,774.5,4500.0
355700,0,355700,5274.5,774.5,4500.0
355800,0,355800,5274.5,774.5,4500.0
355900,0,355900,5275.5,775.5,4500.0
356000,0,356000,5275.5,775.5,4500.0
356100,0,356100,5273.5,773.0,4500.5
356200,0,356200,5272.5,772.5,4500.0
356300,0,356300,5271.0,771.0,4500.0
356400,0,356400,5270.5,770.5,4500.0
356500,0,356500,5268.5,768.5,4500.0
356600,0,356600,5267.5,768.0,4499.5
356700,0,356700,5268.5,768.5,4500.0
356800,0,356800,5269.5,769.0,4500.5
356900,0,356900,5269.5,769.5,4500.0
357000,0,357000,5269.0,769.0,4500.0
357100,0,357100,5270.5,770.5,4500.0
357200,0,357200,5270.0,770.0,4500.0
357300,0,357300,5271.5,771.5,4500.0
357400,0,357400,5270.5,770.5,4500.0
357500,0,357500,5271.0,771.0,4500.0
357600,0,357600,5272.5,772.5,4500.0
357700,0,357700,5275.0,775.0,4500.0
357800,0,357800,5276.5,776.5,4500.0
357900,0,357900,5277.5,777.5,4500.0
358000,0,358000,5278.5,778.0,4500.5
358100,0,358100,5278.5,778.5,4500.0
358200,0,358200,5279.5,779.0,4500.5
358300,0,358300,5279.5,779.5,4500.0
358400,0,358400,5279.5,779.0,4500.5
358500,0,358500,5279.5,779.0,4500.5
358600,0,358600,5280.0,780.0,4500.0
358700,0,358700,5280.5,780.5,4500.0
358800,0,358800,5280.5,780.5,4500.0
358900,0,358900,5281.5,781.0,4500.5
359000,0,359000,5283.0,783.0,4500.0
359100,0,359100,5283.0,783.0,4500.0
359200,0,359200,5281.0,781.0,4500.0
359300,0,359300,5280.5,780.5,4500.0
359400,0,359400,5280.5,780.5,4500.0
359500,0,359500,5281.5,781.5,4500.0
359600,0,359600,5282.5,782.5,4500.0
359700,0,359700,5281.5,781.5,4500.0
359800,0,359800,5281.0,781.0,4500.0
359900,0,359900,5282.5,782.5,4500.0
360000,0,360000,5283.0,783.0,4500.0
360100,0,360100,5283.0,783.0,4500.0
360200,0,360200,5283.5,784.0,4499.5
360300,0,360300,5283.0,783.0,4500.0
360400,0,360400,5281.5,781.0,4500.5
360500,0,360500,5280.0,780.0,4500.0
360600,0,360600,5279.5,779.5,4500.0
360700,0,360700,5279.0,779.0,4500.0
360800,0,360800,5277.5,777.5,4500.0
360900,0,360900,5277.5,778.0,4499.5
361000,0,361000,5276.5,776.0,4500.5
361100,0,361100,5276.5,777.0,4499.5
361200,0,361200,5277.5,777.5,4500.0
361300,0,361300,5279.5,779.0,4500.5
361400,0,361400,5279.5,779.5,4500.0
361500,0,361500,5281.5,781.5,4500.0
361600,0,361600,5280.5,780.5,4500.0
361700,0,361700,5281.5,781.5,4500.0
361800,0,361800,5280.5,780.5,4500.0
361900,0,361900,5279.5,779.5,4500.0
362000,0,362000,5280.5,780.0,4500.5
362100,0,362100,5279.5,779.5,4500.0
362200,0,362200,5279.0,779.0,4500.0
362300,0,362300,5276.5,776.5,4500.0
362400,0,362400,5277.5,777.5,4500.0
362500,0,362500,5278.5,778.5,4500.0
362600,0,362600,5277.5,777.5,4500.0
362700,0,362700,5278.0,778.0,4500.0
362800,0,362800,5277.5,778.0,4499.5
362900,0,362900,5278.0,778.0,4500.0
363000,0,363000,5278.0,778.0,4500.0
363100,0,363100,5278.0,778.0,4500.0
363200,0,363200,5276.5,776.5,4500.0
363300,0,363300,5277.5,777.5,4500.0
363400,0,363400,5278.5,778.0,4500.5
363500,0,363500,5277.5,777.5,4500.0
363600,0,363600,5278.0,778.0,4500.0
363700,0,363700,5277.5,777.5,4500.0
363800,0,363800,5276.5,777.0,4499.5
363900,0,363900,5276.5,777.0,4499.5
364000,0,364000,5277.5,777.5,4500.0
364100,0,364100,5276.5,776.0,4500.5
364200,0,364200,5275.5,775.5,4500.0
364300,0,364300,5276.5,776.5,4500.0
364400,0,364400,5276.5,776.5,4500.0
364500,0,364500,5276.5,776.5,4500.0
364600,0,364600,5278.5,778.5,4500.0
364700,0,364700,5277.0,777.0,4500.0
364800,0,364800,5278.5,778.0,4500.5
364900,0,364900,5279.5,779.5,4500.0
365000,0,365000,5278.0,778.0,4500.0
365100,0,365100,5277.5,777.0,4500.5
365200,0,365200,5278.5,777.0,4501.5
365300,0,365300,5277.5,777.5,4500.0
365400,0,365400,5275.5,776.0,4499.5
365500,0,365500,5275.5,776.0,4499.5
365600,0,365600,5278.0,778.0,4500.0
365700,0,365700,5277.5,777.5,4500.0
365800,0,365800,5276.5,776.5,4500.0
365900,0,365900,5276.5,776.0,4500.5
366000,0,366000,5276.5,776.5,4500.0
366100,0,366100,5276.5,776.5,4500.0
366200,0,366200,5277.0,777.0,4500.0
366300,0,366300,5279.5,779.0,4500.5
366400,0,366400,5280.5,780.0,4500.5
366500,0,366500,5280.5,780.0,4500.5
366600,0,366600,5280.5,780.5,4500.0
366700,0,366700,5280.5,780.5,4500.0
366800,0,366800,5281.5,781.5,4500.0
366900,0,366900,5281.5,782.0,4499.5
367000,0,367000,5280.5,780.5,4500.0
367100,0,367100,5282.0,782.0,4500.0
367200,0,367200,5282.5,782.5,4500.0
367300,0,367300,5282.5,782.5,4500.0
367400,0,367400,5282.5,782.5,4500.0
367500,0,367500,5282.5,782.5,4500.0
367600,0,367600,5280.5,780.5,4500.0
367700,0,367700,5280.5,780.0,4500.5
367800,0,367800,5279.5,779.5,4500.0
367900,0,367900,5278.0,778.0,4500.0
368000,0,368000,5276.5,776.5,4500.0
368100,0,368100,5275.5,775.5,4500.0
368200,0,368200,5274.0,774.0,4500.0
368300,0,368300,5274.5,774.5,4500.0
368400,0,368400,5272.5,772.5,4500.0
368500,0,368500,5271.5,771.5,4500.0
368600,0,368600,5270.5,770.5,4500.0
368700,0,368700,5271.0,771.0,4500.0
368800,0,368800,5271.5,771.5,4500.0
368900,0,368900,5271.5,772.0,4499.5
369000,0,369000,5272.5,772.5,4500.0
369100,0,369100,5272.5,772.5,4500.0
369200,0,369200,5271.5,771.5,4500.0
369300,0,369300,5273.5,774.0,4499.5
369400,0,369400,5274.5,774.5,4500.0
369500,0,369500,5274.0,774.0,4500.0
369600,0,369600,5275.5,775.0,4500.5
369700,0,369700,5275.5,776.0,4499.5
369800,0,369800,5276.5,776.5,4500.0
369900,0,369900,5276.5,776.5,4500.0
370000,0,370000,5277.0,777.0,4500.0
370100,0,370100,5277.5,777.5,4500.0
370200,0,370200,5277.5,777.5,4500.0
370300,0,370300,5277.5,778.0,4499.5
370400,0,370400,5278.5,778.5,4500.0
370500,0,370500,5277.5,777.5,4500.0
370600,0,370600,5277.5,777.5,4500.0
370700,0,370700,5279.0,779.0,4500.0
370800,0,370800,5278.5,778.0,4500.5
370900,0,370900,5278.5,778.5,4500.0
371000,0,371000,5279.5,779.0,4500.5
371100,0,371100,5280.5,780.5,4500.0
371200,0,371200,5278.5,778.5,4500.0
371300,0,371300,5278.5,778.0,4500.5
371400,0,371400,5279.5,779.0,4500.5
371500,0,371500,5278.5,779.0,4499.5
371600,0,371600,5278.0,778.0,4500.0
371700,0,371700,5278.5,778.5,4500.0
371800,0,371800,5278.5,778.5,4500.0
371900,0,371900,5280.5,780.5,4500.0
372000,0,372000,5280.5,780.5,4500.0
372100,0,372100,5279.0,779.0,4500.0
372200,0,372200,5277.5,777.5,4500.0
372300,0,372300,5280.0,780.0,4500.0
372400,0,372400,5280.0,780.0,4500.0
372500,0,372500,5279.5,780.0,4499.5
372600,0,372600,5280.0,780.0,4500.0
372700,0,372700,5280.5,780.5,4500.0
372800,0,372800,5280.5,780.5,4500.0
372900,0,372900,5280.0,780.0,4500.0
373000,0,373000,5280.0,780.0,4500.0
373100,0,373100,5279.5,779.5,4500.0
373200,0,373200,5279.0,779.0,4500.0
373300,0,373300,5277.5,777.0,4500.5
373400,0,373400,5278.5,778.5,4500.0
373500,0,373500,5279.5,779.5,4500.0
373600,0,373600,5279.0,779.0,4500.0
373700,0,373700,5279.5,779.5,4500.0
373800,0,373800,5279.5,779.5,4500.0
373900,0,373900,5279.5,780.0,4499.5
374000,0,374000,5280.0,780.0,4500.0
374100,0,374100,5279.5,779.5,4500.0
374200,0,374200,5280.5,780.5,4500.0
374300,0,374300,5281.5,781.5,4500.0
374400,0,374400,5282.5,783.0,4499.5
374500,0,374500,5283.5,783.5,4500.0
374600,0,374600,5282.0,782.0,4500.0
374700,0,374700,5282.5,782.5,4500.0
374800,0,374800,5283.5,783.0,4500.5
374900,0,374900,5284.5,784.5,4500.0
375000,0,375000,5283.5,783.5,4500.0
375100,0,375100,5283.5,783.5,4500.0
375200,0,375200,5282.5,783.0,4499.5
375300,0,375300,5282.5,782.0,4500.5
375400,0,375400,5283.5,783.5,4500.0
375500,0,375500,5283.0,783.0,4500.0
375600,0,375600,5282.5,782.5,4500.0
375700,0,375700,5284.0,784.0,4500.0
375800,0,375800,5282.5,782.0,4500.5
375900,0,375900,5283.0,783.0,4500.0
376000,0,376000,5282.0,782.0,4500.0
376100,0,376100,5282.5,782.5,4500.0
376200,0,376200,5284.0,784.0,4500.0
376300,0,376300,5283.5,783.5,4500.0
376400,0,376400,5284.5,785.0,4499.5
376500,0,376500,5284.5,785.0,4499.5
376600,0,376600,5283.5,783.5,4500.0
376700,0,376700,5283.5,783.5,4500.0
376800,0,376800,5281.5,781.5,4500.0
376900,0,376900,5283.5,783.0,4500.5
377000,0,377000,5283.5,783.5,4500.0
377100,0,377100,5284.5,784.5,4500.0
377200,0,377200,5283.5,783.5,4500.0
377300,0,377300,5284.0,784.0,4500.0
377400,0,377400,5283.0,783.0,4500.0
377500,0,377500,5283.0,783.0,4500.0
377600,0,377600,5282.5,782.5,4500.0
377700,0,377700,5281.5,781.0,4500.5
377800,0,377800,5280.5,780.5,4500.0
377900,0,377900,5279.0,779.0,4500.0
378000,0,378000,5278.5,778.5,4500.0
378100,0,378100,5277.5,777.5,4500.0
378200,0,378200,5275.5,775.0,4500.5
378300,0,378300,5274.5,774.0,4500.5
378400,0,378400,5272.5,773.0,4499.5
378500,0,378500,5273.5,773.5,4500.0
378600,0,378600,5273.5,773.5,4500.0
378700,0,378700,5273.0,773.0,4500.0
378800,0,378800,5275.5,775.5,4500.0
378900,0,378900,5274.5,775.0,4499.5
379000,0,379000,5274.5,774.5,4500.0
379100,0,379100,5274.5,774.5,4500.0
379200,0,379200,5273.5,774.0,4499.5
379300,0,379300,5275.5,775.5,4500.0
379400,0,379400,5275.0,775.0,4500.0
379500,0,379500,5274.0,774.0,4500.0
379600,0,379600,5273.5,773.5,4500.0
379700,0,379700,5273.5,774.0,4499.5
379800,0,379800,5273.5,773.0,4500.5
379900,0,379900,5272.0,772.0,4500.0
380000,0,380000,5270.5,770.5,4500.0
380100,0,380100,5269.5,770.0,4499.5
380200,0,380200,5269.0,769.0,4500.0
380300,0,380300,5269.5,770.0,4499.5
380400,0,380400,5269.0,769.0,4500.0
380500,0,380500,5270.5,771.0,4499.5
380600,0,380600,5271.5,771.0,4500.5
380700,0,380700,5271.5,771.5,4500.0
380800,0,380800,5273.0,773.0,4500.0
380900,0,380900,5272.5,772.5,4500.0
381000,0,381000,5273.5,773.5,4500.0
381100,0,381100,5272.5,772.5,4500.0
381200,0,381200,5271.5,771.5,4500.0
381300,0,381300,5271.5,771.5,4500.0
381400,0,381400,5270.5,770.5,4500.0
381500,0,381500,5271.5,772.0,4499.5
381600,0,381600,5270.5,770.5,4500.0
381700,0,381700,5270.5,770.5,4500.0
381800,0,381800,5269.5,769.5,4500.0
381900,0,381900,5270.5,770.0,4500.5
382000,0,382000,5271.0,771.0,4500.0
382100,0,382100,5271.5,771.5,4500.0
382200,0,382200,5272.0,772.0,4500.0
382300,0,382300,5272.5,773.0,4499.5
382400,0,382400,5273.5,773.5,4500.0
382500,0,382500,5275.5,775.5,4500.0
382600,0,382600,5274.5,775.0,4499.5
382700,0,382700,5276.0,776.0,4500.0
382800,0,382800,5277.0,777.0,4500.0
382900,0,382900,5277.0,777.0,4500.0
383000,0,383000,5277.0,777.0,4500.0
383100,0,383100,5277.0,777.0,4500.0
383200,0,383200,5275.0,775.0,4500.0
383300,0,383300,5274.5,774.0,4500.5
383400,0,383400,5274.5,774.5,4500.0
383500,0,383500,5275.5,775.5,4500.0
383600,0,383600,5273.5,774.0,4499.5
383700,0,383700,5274.5,775.0,4499.5
383800,0,383800,5274.0,774.0,4500.0
383900,0,383900,5274.0,774.0,4500.0
384000,0,384000,5272.5,773.0,4499.5
384100,0,384100,5272.5,772.0,4500.5
384200,0,384200,5272.0,772.0,4500.0
384300,0,384300,5273.5,773.0,4500.5
384400,0,384400,5272.5,772.5,4500.0
384500,0,384500,5274.5,774.5,4500.0
384600,0,384600,5274.5,774.5,4500.0
384700,0,384700,5274.5,774.5,4500.0
384800,0,384800,5274.0,774.0,4500.0
384900,0,384900,5273.5,774.0,4499.5
385000,0,385000,5272.5,772.0,4500.5
385100,0,385100,5271.5,772.0,4499.5
385200,0,385200,5271.5,772.0,4499.5
385300,0,385300,5270.5,770.5,4500.0
385400,0,385400,5271.5,771.0,4500.5
385500,0,385500,5271.5,771.5,4500.0
385600,0,385600,5270.5,770.5,4500.0
385700,0,385700,5270.0,770.0,4500.0
385800,0,385800,5267.5,768.0,4499.5
385900,0,385900,5268.0,768.0,4500.0
386000,0,386000,5267.0,767.0,4500.0
386100,0,386100,5265.0,765.0,4500.0
386200,0,386200,5265.5,765.5,4500.0
386300,0,386300,5265.5,765.5,4500.0
386400,0,386400,5265.5,765.5,4500.0
386500,0,386500,5268.0,768.0,4500.0
386600,0,386600,5268.5,769.0,4499.5
386700,0,386700,5269.5,769.5,4500.0
386800,0,386800,5270.0,770.0,4500.0
386900,0,386900,5268.5,769.0,4499.5
387000,0,387000,5269.5,770.0,4499.5
387100,0,387100,5271.5,771.5,4500.0
387200,0,387200,5272.5,772.5,4500.0
387300,0,387300,5270.5,771.0,4499.5
387400,0,387400,5271.5,771.0,4500.5
387500,0,387500,5272.5,772.5,4500.0
387600,0,387600,5272.5,772.5,4500.0
387700,0,387700,5272.5,772.0,4500.5
387800,0,387800,5272.0,772.0,4500.0
387900,0,387900,5272.5,772.5,4500.0
388000,0,388000,5272.5,772.0,4500.5
388100,0,388100,5272.5,772.5,4500.0
388200,0,388200,5271.5,772.0,4499.5
388300,0,388300,5271.5,771.5,4500.0
388400,0,388400,5271.5,771.5,4500.0
388500,0,388500,5270.5,770.5,4500.0
388600,0,388600,5269.5,770.0,4499.5
388700,0,388700,5269.5,770.0,4499.5
388800,0,388800,5269.5,769.5,4500.0
388900,0,388900,5270.5,770.5,4500.0
389000,0,389000,5271.0,771.0,4500.0
389100,0,389100,5270.5,770.0,4500.5
389200,0,389200,5270.5,771.0,4499.5
389300,0,389300,5270.5,771.0,4499.5
389400,0,389400,5271.0,771.0,4500.0
389500,0,389500,5269.5,770.0,4499.5
389600,0,389600,5268.5,768.5,4500.0
389700,0,389700,5267.5,767.0,4500.5
389800,0,389800,5266.5,767.0,4499.5
389900,0,389900,5265.5,765.5,4500.0
390000,0,390000,5266.5,766.0,4500.5
390100,0,390100,5267.5,767.0,4500.5
390200,0,390200,5267.5,767.0,4500.5
390300,0,390300,5266.5,767.0,4499.5
390400,0,390400,5266.5,766.0,4500.5
390500,0,390500,5266.0,766.0,4500.0
390600,0,390600,5264.5,764.5,4500.0
390700,0,390700,5265.0,765.0,4500.0
390800,0,390800,5265.0,765.0,4500.0
390900,0,390900,5265.5,765.5,4500.0
391000,0,391000,5265.0,765.0,4500.0
391100,0,391100,5266.0,766.0,4500.0
391200,0,391200,5266.5,766.0,4500.5
391300,0,391300,5266.5,766.0,4500.5
391400,0,391400,5265.5,766.0,4499.5
391500,0,391500,5265.5,765.5,4500.0
391600,0,391600,5266.0,766.0,4500.0
391700,0,391700,5266.0,766.0,4500.0
391800,0,391800,5265.0,765.0,4500.0
391900,0,391900,5264.5,765.0,4499.5
392000,0,392000,5263.5,763.5,4500.0
392100,0,392100,5264.0,764.0,4500.0
392200,0,392200,5265.0,765.0,4500.0
392300,0,392300,5266.0,766.0,4500.0
392400,0,392400,5265.5,765.5,4500.0
392500,0,392500,5264.0,764.0,4500.0
392600,0,392600,5263.5,763.0,4500.5
392700,0,392700,5262.5,762.5,4500.0
392800,0,392800,5262.0,762.0,4500.0
392900,0,392900,5262.5,762.5,4500.0
393000,0,393000,5262.5,762.0,4500.5
393100,0,393100,5261.5,762.0,4499.5
393200,0,393200,5259.5,760.0,4499.5
393300,0,393300,5259.5,760.0,4499.5
393400,0,393400,5260.5,761.0,4499.5
393500,0,393500,5262.5,762.0,4500.5
393600,0,393600,5264.0,764.0,4500.0
393700,0,393700,5263.5,764.0,4499.5
393800,0,393800,5264.5,764.0,4500.5
393900,0,393900,5264.5,764.5,4500.0
394000,0,394000,5264.5,765.0,4499.5
394100,0,394100,5264.5,764.0,4500.5
394200,0,394200,5263.5,764.0,4499.5
394300,0,394300,5261.5,761.0,4500.5
394400,0,394400,5261.5,762.0,4499.5
394500,0,394500,5261.5,761.5,4500.0
394600,0,394600,5261.5,761.0,4500.5
394700,0,394700,5259.5,759.5,4500.0
394800,0,394800,5260.5,760.0,4500.5
394900,0,394900,5259.5,760.0,4499.5
395000,0,395000,5261.5,761.0,4500.5
395100,0,395100,5263.0,763.0,4500.0
395200,0,395200,5263.5,764.0,4499.5
395300,0,395300,5264.0,764.0,4500.0
395400,0,395400,5264.5,764.0,4500.5
395500,0,395500,5263.5,764.0,4499.5
395600,0,395600,5263.5,763.5,4500.0
395700,0,395700,5263.5,763.0,4500.5
395800,0,395800,5263.5,763.0,4500.5
395900,0,395900,5264.0,764.0,4500.0
396000,0,396000,5263.5,763.5,4500.0
396100,0,396100,5263.5,763.5,4500.0
396200,0,396200,5262.5,762.0,4500.5
396300,0,396300,5262.5,762.0,4500.5
396400,0,396400,5262.5,762.0,4500.5
396500,0,396500,5261.5,761.5,4500.0
396600,0,396600,5262.5,762.0,4500.5
396700,0,396700,5263.0,763.0,4500.0
396800,0,396800,5263.5,763.0,4500.5
396900,0,396900,5264.0,764.0,4500.0
397000,0,397000,5263.5,763.5,4500.0
397100,0,397100,5260.5,761.0,4499.5
397200,0,397200,5261.0,761.0,4500.0
397300,0,397300,5261.5,761.0,4500.5
397400,0,397400,5261.0,761.0,4500.0
397500,0,397500,5261.5,761.5,4500.0
397600,0,397600,5262.5,762.0,4500.5
397700,0,397700,5262.5,763.0,4499.5
397800,0,397800,5264.5,764.0,4500.5
397900,0,397900,5263.0,763.0,4500.0
398000,0,398000,5260.0,760.0,4500.0
398100,0,398100,5261.5,761.0,4500.5
398200,0,398200,5262.5,762.0,4500.5
398300,0,398300,5261.5,762.0,4499.5
398400,0,398400,5261.5,761.5,4500.0
398500,0,398500,5261.5,761.5,4500.0
398600,0,398600,5262.5,763.0,4499.5
398700,0,398700,5263.5,763.0,4500.5
398800,0,398800,5264.5,764.0,4500.5
398900,0,398900,5263.5,763.5,4500.0
399000,0,399000,5263.5,763.0,4500.5
399100,0,399100,5263.5,763.0,4500.5
399200,0,399200,5263.5,763.5,4500.0
399300,0,399300,5264.5,764.0,4500.5
399400,0,399400,5263.5,763.5,4500.0
399500,0,399500,5263.5,763.0,4500.5
399600,0,399600,5262.5,762.5,4500.0
399700,0,399700,5261.5,761.5,4500.0
399800,0,399800,5260.5,760.5,4500.0
399900,0,399900,5259.5,759.0,4500.5
400000,0,400000,5259.5,759.0,4500.5
400100,0,400100,5259.0,759.0,4500.0
400200,0,400200,5259.5,760.0,4499.5
400300,0,400300,5259.5,760.0,4499.5
400400,0,400400,5260.5,761.0,4499.5
400500,0,400500,5261.5,761.0,4500.5
400600,0,400600,5261.0,761.0,4500.0
400700,0,400700,5261.5,761.0,4500.5
400800,0,400800,5261.0,761.0,4500.0
400900,0,400900,5263.0,762.0,4501.0
401000,0,401000,5260.5,761.0,4499.5
401100,0,401100,5261.5,761.0,4500.5
401200,0,401200,5261.5,761.0,4500.5
401300,0,401300,5261.5,761.0,4500.5
401400,0,401400,5263.0,763.0,4500.0
401500,0,401500,5264.5,764.5,4500.0
401600,0,401600,5264.5,764.5,4500.0
401700,0,401700,5264.5,764.0,4500.5
401800,0,401800,5265.0,765.0,4500.0
401900,0,401900,5265.5,765.5,4500.0
402000,0,402000,5264.5,764.5,4500.0
402100,0,402100,5263.0,763.0,4500.0
402200,0,402200,5263.5,763.0,4500.5
402300,0,402300,5262.5,763.0,4499.5
402400,0,402400,5263.0,763.0,4500.0
402500,0,402500,5262.5,762.0,4500.5
402600,0,402600,5262.5,762.0,4500.5
402700,0,402700,5260.5,761.0,4499.5
402800,0,402800,5259.5,759.0,4500.5
402900,0,402900,5256.5,757.0,4499.5
403000,0,403000,5257.0,757.0,4500.0
403100,0,403100,5257.0,757.0,4500.0
403200,0,403200,5257.0,757.0,4500.0
403300,0,403300,5255.5,756.0,4499.5
403400,0,403400,5258.0,758.0,4500.0
403500,0,403500,5258.5,758.0,4500.5
403600,0,403600,5259.5,759.5,4500.0
403700,0,403700,5260.5,761.0,4499.5
403800,0,403800,5259.0,761.0,4498.0
403900,0,403900,5261.5,761.0,4500.5
404000,0,404000,5262.0,762.0,4500.0
404100,0,404100,5262.5,763.0,4499.5
404200,0,404200,5263.5,763.0,4500.5
404300,0,404300,5263.0,763.0,4500.0
404400,0,404400,5263.0,763.0,4500.0
404500,0,404500,5262.5,762.5,4500.0
404600,0,404600,5262.5,763.0,4499.5
